 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63
364,270.571,125.500,109.797,100.357,165.978,69.955,298.750,95.753,129.061,219.100,92.264,124.173,169.905,127.927,76.551,100.857,145.821,106.191,1388.095,115.425,158.184,347.500,131.443,152.637,569.375,133.789,158.027,128.917,133.505,53.115,189.355,91.708,108.717,341.700,100.666,105.704,239.833,115.012,125.579,284.154,97.529,163.928,162.611,97.319,139.874,327.833,114.296,117.390,189.875,132.024,162.963,269.308,122.513,118.000,245.125,131.207,80.895,230.952,146.928,97.934,675.647,154.469,129.325,61.833,38.735,79.630,597.417,133.592,130.998,537.308,128.458,149.102,169.214,115.498,106.514,135.875,101.542,97.918,23.100,121.710,42.995,36.000,112.655,46.072,226.000,150.932,105.121,87.529,52.493,151.775,334.600,139.967,96.147,51.562,134.466,138.215,412.375,106.803,130.245,202.625,123.870,165.594,255.833,115.631,130.850,472.364,119.187,143.150,2.706,60.356,139.844,83.308,110.672,100.865,16.400,90.966,91.683,277.000,134.448,146.295,367.786,137.301,108.118,215.882,141.021,138.944,128.769,153.932,118.380,799.625,119.277,79.796,114.312,109.297,87.456,175.692,133.959,123.737,641.938,107.232,118.466,312.462,120.091,102.955,374.812,119.862,109.762,65.062,159.389,71.057,323.692,139.972,92.949,238.250,135.973,86.799,15.154,82.934,133.428,139.875,137.076,152.468,67.667,134.625,64.270,321.846,119.559,137.891,59.286,100.496,136.686,65.161,153.133,136.191,89.429,124.789,114.227,23.769,159.050,80.027,322.500,97.179,89.631,269.048,132.855,117.649,446.385,128.122,142.056
365,292.214,125.510,109.839,130.000,165.842,70.243,250.375,95.698,128.991,213.600,92.331,123.972,188.952,127.862,76.500,194.143,145.966,106.107,1069.048,115.429,158.219,288.083,131.509,152.515,519.000,133.680,158.105,80.750,133.607,53.252,198.065,91.584,108.608,308.600,100.777,105.680,276.167,115.109,125.599,465.538,97.562,163.952,130.444,97.197,139.684,381.333,114.293,117.438,130.875,132.186,162.911,273.000,122.476,118.038,236.562,131.147,80.855,409.714,146.914,97.915,545.529,154.520,129.428,63.667,38.845,79.303,617.333,133.598,130.967,491.692,128.463,149.081,164.429,115.647,106.785,177.250,101.729,97.796,32.800,122.031,42.844,67.786,112.729,46.189,274.045,151.071,104.988,81.765,52.896,151.768,357.400,139.989,95.872,73.750,134.420,138.178,334.125,106.861,130.115,162.000,123.828,165.451,233.167,115.644,130.914,518.727,119.152,143.105,11.765,60.441,139.650,118.308,110.629,100.869,4.900,90.827,92.098,327.700,134.567,146.323,417.143,137.334,108.223,201.941,141.083,139.301,113.308,154.096,118.341,1307.375,119.338,79.751,108.125,109.245,87.488,180.308,134.021,123.340,497.625,107.364,118.420,360.769,119.916,103.065,493.312,119.888,109.715,64.562,159.285,70.586,348.615,140.130,92.901,287.000,135.874,86.818,10.000,82.901,133.531,129.000,136.884,152.525,94.429,134.462,64.351,486.308,119.665,137.729,59.714,100.567,136.737,53.677,153.682,136.270,129.571,124.650,114.006,26.077,158.881,80.430,356.750,97.048,89.641,235.048,132.839,117.706,462.692,128.258,141.925
366,344.857,125.434,109.766,77.357,165.873,70.098,216.875,95.779,128.991,222.400,92.376,123.994,170.857,127.850,76.466,183.000,145.868,106.204,483.048,115.404,158.188,419.667,131.405,152.661,360.500,133.729,158.077,74.083,133.501,53.203,145.032,91.670,108.652,177.800,100.728,105.722,149.667,114.974,125.508,414.923,97.664,163.816,182.222,97.334,139.817,382.833,114.286,117.547,120.375,132.107,162.866,250.077,122.523,118.149,266.062,131.184,80.767,443.429,146.729,97.913,501.765,154.586,129.503,31.000,38.867,78.605,555.917,133.546,130.932,600.385,128.428,149.164,182.571,115.683,106.363,198.688,101.662,97.949,52.500,121.860,42.916,39.500,112.729,46.222,294.636,150.960,104.894,96.000,52.793,151.819,1277.800,139.928,96.123,103.188,134.416,138.436,349.875,106.783,130.173,119.750,123.692,165.568,265.333,115.607,131.102,683.636,119.208,143.040,0.176,61.225,138.725,105.769,110.507,100.724,15.300,91.406,92.103,334.300,134.499,146.357,447.286,137.351,108.213,150.000,141.152,139.168,180.000,154.064,118.188,883.625,119.306,79.673,122.750,109.338,87.285,313.846,133.971,123.485,559.312,107.256,118.443,297.462,119.941,102.954,402.375,119.854,109.619,72.188,159.499,70.471,665.538,140.198,92.961,319.500,136.028,86.869,5.000,83.054,133.465,175.812,137.005,152.546,65.619,134.505,64.401,346.385,119.589,137.766,63.429,100.495,136.832,61.355,153.467,136.152,100.571,124.700,114.355,85.231,159.246,80.583,332.667,97.157,89.639,273.429,132.747,117.600,594.308,128.220,141.951
367,334.214,125.468,109.857,120.643,166.041,70.331,261.625,95.833,128.937,174.800,92.397,124.084,205.619,127.798,76.402,258.000,145.882,106.137,166.952,115.404,158.248,287.333,131.418,152.649,271.375,133.658,158.126,71.667,133.465,53.109,178.645,91.649,108.757,181.300,100.765,105.618,276.833,115.024,125.523,263.923,97.539,163.853,229.444,97.357,139.783,395.778,114.293,117.418,174.750,132.130,162.772,306.154,122.573,118.033,281.375,131.086,80.837,412.190,146.817,97.827,645.412,154.530,129.438,17.500,38.734,78.886,582.167,133.597,130.965,484.385,128.483,149.132,190.714,115.743,106.380,184.062,101.784,97.747,35.700,121.766,42.581,43.429,112.542,46.207,246.909,150.901,105.071,119.059,52.899,151.733,1007.400,139.960,96.086,96.875,134.349,138.539,339.875,106.866,130.125,143.375,123.767,165.595,226.333,115.631,131.377,676.727,119.186,143.048,8.412,59.675,139.497,108.846,110.411,100.782,7.700,90.985,92.535,305.600,134.630,146.251,467.214,137.363,108.175,174.353,141.097,139.241,172.231,153.916,118.339,374.000,119.402,79.716,104.750,108.939,87.373,201.923,133.924,123.490,364.438,107.144,118.480,279.846,119.932,103.077,418.188,119.776,109.624,65.625,159.481,70.461,465.308,140.301,93.046,274.750,135.777,86.792,19.462,82.945,133.798,131.812,136.895,152.550,82.905,134.409,64.196,271.385,119.689,137.853,75.143,100.494,136.889,64.645,153.502,135.973,93.143,124.751,114.122,25.154,159.232,80.090,372.500,97.088,89.617,200.667,132.847,117.597,495.769,128.190,142.013
368,329.429,125.507,109.890,104.143,166.051,69.936,296.375,95.797,129.134,306.900,92.399,123.899,255.048,127.919,76.410,135.714,145.868,105.974,95.714,115.384,158.325,293.917,131.361,152.749,512.875,133.781,158.103,62.417,133.765,53.062,164.516,91.640,108.658,293.400,100.786,105.826,237.667,114.957,125.630,340.692,97.580,163.831,110.833,97.356,139.654,459.167,114.343,117.470,153.000,132.193,162.953,300.615,122.552,117.964,255.375,131.135,80.931,417.905,146.860,97.925,756.353,154.519,129.441,24.000,38.793,78.740,561.750,133.623,130.885,598.077,128.548,149.091,140.214,115.746,106.337,219.188,101.659,98.093,40.200,121.993,42.832,48.071,112.708,46.268,328.091,151.107,104.962,106.706,53.005,151.761,954.900,139.952,96.043,108.625,134.496,138.236,329.375,106.766,130.096,184.875,123.851,165.547,198.833,115.603,131.415,517.818,119.206,143.058,5.353,60.561,139.308,100.077,110.241,100.479,0.000,NaN,NaN,299.300,134.555,146.357,433.357,137.275,108.226,277.471,140.991,139.206,113.923,153.942,118.117,82.312,119.276,79.820,155.812,109.275,87.496,158.769,133.773,123.464,457.375,107.342,118.425,305.923,119.886,103.082,496.688,119.841,109.712,47.125,159.596,70.667,489.308,140.051,92.966,337.875,135.930,86.864,13.462,82.750,133.457,102.250,136.932,152.552,70.190,134.665,64.379,335.538,119.671,137.759,98.571,100.507,136.739,43.484,153.164,136.141,110.714,124.736,113.935,57.462,159.415,80.325,412.167,97.018,89.622,327.714,132.804,117.726,392.538,128.209,141.999
369,334.643,125.498,109.840,102.071,166.074,70.181,329.625,95.749,129.242,845.400,92.452,123.981,222.762,127.920,76.341,119.000,145.941,105.809,117.333,115.544,158.186,396.750,131.454,152.546,835.750,133.705,158.019,84.333,133.657,53.418,217.935,91.674,108.644,241.600,100.799,105.889,278.500,115.034,125.507,292.692,97.591,163.909,194.611,97.440,139.816,441.444,114.355,117.547,157.000,131.964,162.836,251.538,122.468,118.070,273.062,131.128,80.994,314.667,146.808,97.763,619.882,154.571,129.480,195.833,38.660,79.076,581.167,133.607,131.034,526.077,128.465,149.152,229.857,115.651,106.455,206.875,101.842,97.933,57.500,121.773,42.922,16.857,113.532,46.130,249.545,150.953,104.956,104.235,53.063,151.733,555.700,139.966,96.102,95.812,134.422,138.269,386.125,106.752,130.225,169.250,123.806,165.501,184.333,115.627,131.357,486.000,119.255,143.165,1.529,60.915,139.345,84.538,110.525,100.915,9.500,90.985,92.222,285.900,134.525,146.453,435.286,137.348,108.210,227.647,141.032,139.110,55.231,153.974,118.374,53.500,119.474,79.705,107.000,109.163,87.676,169.231,133.973,123.526,587.500,107.286,118.468,474.462,119.968,103.066,531.500,119.875,109.741,69.688,159.496,70.841,391.385,140.059,92.859,284.250,135.934,86.839,3.692,83.138,133.991,133.688,136.904,152.602,73.524,134.338,64.204,400.308,119.624,137.676,81.143,100.481,136.560,56.839,153.337,135.998,72.714,124.685,114.107,33.154,159.355,80.059,343.417,97.198,89.571,287.810,132.866,117.575,541.692,128.151,141.991
370,302.143,125.561,109.898,123.071,166.045,70.323,364.250,95.755,129.151,2256.400,92.375,123.984,259.048,128.050,76.330,287.714,145.762,106.107,48.286,115.120,158.377,349.583,131.441,152.784,3282.125,133.702,158.105,88.583,133.715,52.916,181.806,91.569,108.597,287.100,100.757,105.845,197.000,114.994,125.542,304.692,97.553,163.906,181.556,97.402,139.986,337.000,114.274,117.421,162.625,132.061,162.744,267.769,122.572,118.107,304.875,131.020,80.880,272.095,146.766,97.910,532.118,154.526,129.515,608.667,38.739,79.432,575.667,133.590,130.855,548.769,128.475,149.077,186.143,115.560,106.248,220.750,101.700,97.899,15.500,121.931,42.557,37.000,112.680,45.957,262.818,150.917,104.991,101.529,52.850,151.832,351.700,139.971,96.025,194.188,134.376,138.087,255.375,106.588,130.188,83.500,123.976,165.574,268.667,115.598,131.217,551.455,119.197,142.969,3.588,61.200,139.121,117.231,110.583,100.969,32.200,90.848,92.129,376.300,134.521,146.427,411.286,137.308,108.245,355.588,141.076,139.161,135.231,154.124,118.371,46.625,119.317,79.612,83.188,109.158,87.208,191.769,133.709,123.509,513.812,107.221,118.359,302.077,120.002,103.103,533.938,119.757,109.694,43.750,159.513,70.585,363.769,140.016,92.739,223.875,135.971,86.948,3.231,82.955,133.750,129.938,137.061,152.483,72.143,134.591,64.339,369.769,119.565,137.781,55.286,100.510,137.157,76.194,153.254,135.919,115.000,124.607,114.028,37.692,159.231,80.473,285.250,97.272,89.666,328.190,132.794,117.618,541.615,128.167,141.983
371,328.214,125.584,109.939,118.929,165.976,70.168,368.500,95.775,129.090,885.500,92.326,124.045,250.857,127.923,76.318,158.714,145.811,106.093,146.571,115.399,157.964,828.417,131.470,152.789,3075.375,133.733,158.101,40.917,133.694,53.226,180.581,91.838,108.439,271.000,100.763,105.757,252.000,115.038,125.658,347.077,97.669,163.900,204.222,97.474,139.746,395.556,114.270,117.454,187.375,132.076,162.821,295.154,122.663,118.065,303.000,131.180,80.793,217.048,146.866,98.005,570.471,154.528,129.511,568.167,38.764,79.341,629.000,133.608,130.966,559.615,128.535,149.072,169.500,115.583,106.342,175.000,101.703,97.924,35.000,121.904,42.280,48.571,112.905,46.481,283.318,151.015,104.892,62.000,52.787,151.933,296.900,140.017,96.239,72.938,134.446,138.158,305.375,106.897,130.182,200.625,123.810,165.524,276.167,115.709,131.094,552.000,119.222,143.036,1.118,60.328,139.427,73.231,110.432,100.854,26.400,91.385,91.926,248.600,134.539,146.371,460.857,137.327,108.189,327.176,141.002,139.039,127.231,153.957,118.408,62.312,119.518,79.786,109.062,109.113,87.370,155.077,133.684,123.640,490.375,107.320,118.365,370.000,119.999,103.188,378.250,119.816,109.748,29.750,159.621,70.444,304.846,140.065,92.885,222.875,135.962,86.843,7.692,82.615,133.734,182.312,136.786,152.670,101.476,134.625,64.302,311.538,119.689,137.810,30.000,100.607,136.680,37.290,153.227,135.964,92.571,124.793,113.861,35.769,159.258,80.388,334.750,97.165,89.641,235.333,132.939,117.791,495.615,128.177,141.969
372,310.000,125.567,109.766,97.286,165.961,69.992,356.250,95.729,129.109,1587.500,92.407,124.000,210.952,127.843,76.388,95.714,145.865,106.182,56.286,115.174,158.208,721.333,131.464,152.745,2430.875,133.709,158.135,93.500,133.662,52.828,169.032,91.609,108.717,262.900,100.595,105.695,297.667,115.004,125.581,328.692,97.477,163.889,202.833,97.308,139.945,342.167,114.308,117.457,183.125,131.997,162.940,275.615,122.717,118.061,269.438,131.186,80.855,222.762,146.958,97.894,503.412,154.516,129.419,221.333,38.791,79.198,526.167,133.662,130.947,499.308,128.502,149.101,183.643,115.617,106.199,241.438,101.655,98.005,20.000,122.109,42.994,51.286,112.522,46.280,315.227,150.866,104.986,94.353,52.934,151.852,332.600,140.019,96.096,83.312,134.399,138.430,395.250,106.784,130.146,134.500,123.861,165.634,209.667,115.620,131.239,547.636,119.144,143.009,3.765,60.624,138.972,100.615,110.558,100.721,47.300,91.275,91.844,345.500,134.518,146.176,359.357,137.350,108.242,229.706,140.970,139.092,95.538,153.974,118.221,37.438,119.447,79.976,161.438,109.205,87.405,192.923,133.845,123.539,439.812,107.293,118.452,286.615,119.957,103.063,404.750,119.783,109.681,53.625,159.142,70.640,306.385,140.103,92.805,263.750,135.840,86.928,7.538,82.811,133.885,102.688,137.221,152.568,45.667,134.444,64.269,428.077,119.753,137.762,69.429,100.553,137.227,66.968,153.230,135.911,149.714,124.704,113.824,71.308,159.274,80.718,397.583,97.040,89.619,378.000,132.915,117.727,524.923,128.146,141.967
373,296.857,125.608,109.654,88.214,166.096,70.195,381.750,95.762,129.082,1327.800,92.366,124.004,180.000,127.854,76.309,164.571,145.771,105.962,91.714,115.405,158.079,741.417,131.413,152.756,1590.250,133.729,158.080,112.583,133.554,53.304,158.774,91.717,108.620,176.700,100.615,105.862,216.667,115.012,125.667,343.692,97.519,163.821,175.278,97.435,139.719,356.667,114.350,117.437,95.250,132.010,162.751,339.462,122.509,118.109,224.062,131.021,80.959,182.095,146.901,97.834,582.588,154.559,129.472,113.833,38.757,79.275,412.833,133.629,130.936,475.846,128.474,149.035,227.786,115.621,106.323,264.188,101.610,97.976,35.500,121.791,42.885,41.857,112.291,46.260,284.909,150.874,104.988,61.765,53.092,151.721,286.800,139.930,96.123,102.375,134.557,138.068,397.500,106.833,130.122,211.875,123.773,165.540,275.833,115.634,131.114,464.545,119.150,143.045,9.118,59.985,139.075,63.000,110.484,101.158,13.500,90.758,92.179,435.600,134.557,146.259,466.143,137.350,108.284,263.647,140.962,139.255,131.000,153.999,118.340,60.938,119.067,79.551,110.625,109.085,87.278,268.846,133.952,123.515,597.750,107.279,118.429,302.692,119.961,103.073,430.375,119.804,109.734,32.000,159.220,70.706,294.462,140.152,92.837,211.375,135.714,86.777,9.692,83.033,134.004,118.250,137.088,152.611,111.381,134.508,64.671,355.846,119.597,137.715,78.143,100.594,136.552,34.387,153.043,136.096,217.286,124.784,114.258,58.077,159.235,80.234,407.000,97.226,89.645,215.429,132.792,117.515,447.000,128.144,141.995
374,317.714,125.515,109.586,118.357,165.994,70.097,290.875,95.701,129.154,603.700,92.308,124.004,203.429,127.836,76.354,235.571,145.836,106.067,68.571,115.554,158.057,863.667,131.428,152.722,1045.500,133.754,158.079,90.417,133.518,53.156,189.548,91.614,108.601,221.600,100.730,105.729,251.833,115.038,125.582,378.462,97.520,163.902,168.000,97.261,139.881,321.611,114.332,117.485,141.250,132.201,162.769,352.538,122.546,118.097,313.562,131.034,80.876,184.286,146.839,97.946,574.824,154.529,129.499,16.167,38.710,79.790,461.833,133.602,130.946,500.769,128.527,149.063,234.500,115.565,106.317,232.938,101.670,97.966,22.300,121.879,42.993,83.929,112.731,46.257,293.182,150.971,104.966,123.176,52.826,151.690,262.000,140.037,95.802,77.812,134.345,138.252,290.125,106.622,130.133,169.750,123.832,165.636,194.000,115.639,131.208,548.182,119.171,142.984,5.588,60.605,139.965,127.769,110.502,100.721,11.600,91.012,91.747,223.600,134.439,146.309,380.286,137.374,108.132,242.294,140.959,139.390,121.154,154.117,118.253,33.625,119.037,79.743,103.375,109.107,87.268,230.923,133.745,123.579,464.812,107.256,118.381,398.308,119.884,103.114,403.562,119.766,109.699,55.625,159.324,70.900,218.462,140.054,92.813,210.375,135.957,86.882,23.000,83.402,133.981,139.562,136.879,152.739,89.619,134.637,64.613,359.615,119.737,137.764,96.571,100.463,137.064,32.387,153.230,135.806,102.571,124.730,113.987,20.692,159.087,80.268,446.583,97.022,89.659,412.857,132.740,117.765,546.462,128.172,142.037
375,355.500,125.485,109.880,159.000,165.864,70.057,202.250,95.665,129.079,319.300,92.439,123.867,241.143,127.912,76.373,114.714,145.965,106.331,83.238,115.303,158.083,967.250,131.416,152.764,756.375,133.695,158.101,89.083,133.599,53.084,165.742,91.617,108.763,383.500,100.810,105.792,298.167,114.912,125.572,447.385,97.569,163.862,188.556,97.426,139.873,386.722,114.282,117.492,166.250,131.948,162.585,297.385,122.612,118.025,295.250,131.119,80.831,283.810,146.852,97.826,607.765,154.535,129.431,19.000,38.742,79.806,468.917,133.555,130.978,468.077,128.415,149.126,198.857,115.614,106.364,130.250,101.625,97.956,38.600,121.897,42.949,81.071,112.856,46.040,202.045,150.945,104.956,95.529,52.542,151.841,290.600,139.970,95.997,90.375,134.293,138.097,327.750,106.728,130.198,88.750,124.034,165.481,280.167,115.611,131.156,596.727,119.166,143.135,0.000,NaN,NaN,73.000,110.477,100.930,13.500,91.249,91.656,249.700,134.574,146.268,452.000,137.394,108.258,250.882,141.079,139.130,80.000,154.099,118.399,45.938,119.416,79.915,1814.688,109.127,87.415,273.846,134.023,123.584,443.812,107.299,118.358,360.385,119.899,103.031,441.062,119.842,109.794,38.438,159.363,70.696,275.231,140.207,92.709,249.875,135.760,86.775,12.154,82.927,133.771,102.562,136.861,152.427,64.524,134.491,64.557,336.923,119.710,137.671,194.286,100.609,136.985,43.355,153.195,136.007,77.429,124.841,114.019,64.077,159.130,80.499,347.417,97.043,89.591,285.619,132.798,117.650,488.077,128.149,141.944
376,253.571,125.594,109.711,125.286,165.925,70.231,241.000,95.761,129.094,227.500,92.384,124.201,226.095,127.786,76.437,239.571,145.838,106.303,71.333,115.273,158.274,969.750,131.474,152.799,558.500,133.714,158.151,121.583,133.645,53.229,159.226,91.805,108.607,274.600,100.733,105.736,281.500,115.021,125.529,360.692,97.555,163.854,363.167,97.275,139.752,445.333,114.272,117.460,156.375,132.006,163.003,404.154,122.721,118.064,239.750,131.019,81.007,249.524,146.788,97.822,539.882,154.553,129.272,39.833,38.721,79.498,549.583,133.652,131.010,406.077,128.470,149.110,160.929,115.711,106.661,220.438,101.596,98.067,57.200,121.910,42.762,48.286,112.627,46.176,209.182,150.975,105.046,107.294,52.552,151.781,383.000,139.989,95.979,112.688,134.546,138.429,297.875,106.764,130.230,144.375,123.954,165.621,330.167,115.594,131.234,467.636,119.199,143.112,0.059,59.985,138.725,138.846,110.506,100.874,43.600,91.389,92.379,309.000,134.522,146.247,469.214,137.312,108.160,277.235,141.028,139.091,182.923,154.102,118.219,44.062,119.113,79.657,1734.312,109.118,87.416,238.154,133.949,123.441,504.062,107.268,118.396,403.154,119.938,103.031,461.688,119.822,109.813,47.500,159.101,70.541,250.615,140.010,92.874,149.250,135.852,86.868,17.692,82.895,133.882,124.938,137.014,152.523,92.524,134.439,64.498,418.462,119.560,137.803,435.429,100.603,136.971,36.452,153.266,136.077,112.571,124.859,114.314,43.923,158.840,80.164,404.250,97.057,89.667,293.238,132.750,117.637,498.308,128.129,142.018
377,402.357,125.501,109.777,108.071,165.889,70.245,246.875,95.879,129.053,158.600,92.313,123.740,214.476,127.898,76.437,166.000,145.888,105.994,24.667,115.194,158.441,653.167,131.425,152.815,571.125,133.681,158.059,45.167,133.625,53.011,157.161,91.913,108.582,213.200,100.642,105.876,284.167,114.993,125.457,403.154,97.660,163.906,247.000,97.319,139.865,400.667,114.377,117.542,154.875,131.996,162.837,245.923,122.757,117.967,273.375,131.114,80.917,187.143,146.806,97.866,571.412,154.543,129.489,69.833,38.905,80.085,467.250,133.638,130.899,420.077,128.536,149.118,183.000,115.612,106.521,221.375,101.695,97.959,40.300,121.873,42.807,24.143,112.702,46.130,262.955,150.893,104.900,74.353,52.952,151.822,256.600,140.004,96.095,141.000,134.343,138.197,367.500,106.784,130.168,110.500,123.887,165.377,173.000,115.655,131.398,464.182,119.178,143.142,0.235,59.985,138.725,143.308,110.539,100.672,0.700,91.605,92.535,288.300,134.566,146.312,459.357,137.371,108.221,299.235,140.936,139.039,124.692,154.011,118.172,46.438,119.560,79.814,1422.688,109.100,87.468,255.846,133.950,123.551,512.125,107.234,118.392,309.692,119.991,103.094,430.312,119.862,109.661,71.250,159.506,70.757,277.231,140.155,92.822,224.500,135.918,86.787,0.000,NaN,NaN,149.125,136.825,152.400,78.667,134.871,64.395,414.769,119.636,137.681,316.286,100.581,136.893,24.581,153.040,136.214,131.286,124.789,114.247,58.000,159.084,80.130,347.250,97.175,89.689,296.571,132.792,117.797,424.538,128.245,142.039
