 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22
462,41.939,125.925,131.452,43.275,123.319,136.798,76.222,119.930,90.339,142.835,171.118,64.417,9.714,153.857,141.693,40.590,122.742,74.304,130.000,119.163,148.771,411.097,169.474,55.844,109.307,163.772,60.608,56.381,121.952,124.976,150.933,148.029,142.137,179.294,113.490,129.297,131.389,139.287,137.152,139.778,135.855,125.981,465.730,143.343,133.423,398.864,144.279,126.913,139.771,150.106,124.514,191.286,154.009,130.167,80.438,139.886,147.806,46.000,137.595,154.660,64.000,90.061,178.437,41.562,118.641,132.984
463,132.714,126.139,131.492,29.850,123.320,136.651,97.407,119.851,90.538,108.759,171.352,64.422,28.048,154.323,141.790,50.328,122.602,74.292,121.702,119.338,148.799,474.903,169.351,55.797,112.027,163.875,60.493,524.476,121.874,125.176,51.833,147.944,141.696,137.529,113.693,129.127,153.611,139.160,137.293,153.222,135.961,126.016,562.919,143.371,133.377,441.818,144.347,126.895,142.371,150.285,124.484,182.952,154.044,130.128,125.125,140.121,148.555,41.238,137.688,154.595,51.417,90.549,178.310,46.312,118.627,132.906
464,215.633,126.045,131.453,342.025,123.377,136.746,34.704,119.503,90.569,111.671,171.257,64.055,32.714,154.140,142.297,43.607,122.633,74.845,108.383,119.191,148.687,454.839,169.406,55.905,91.627,163.951,60.822,461.905,122.000,125.169,12.367,147.951,141.743,16.706,113.732,129.243,151.556,139.101,137.385,188.778,135.726,126.050,484.703,143.362,133.389,443.455,144.240,126.943,181.143,150.049,124.408,196.905,153.919,130.067,92.750,139.970,148.243,90.524,138.251,154.787,46.500,89.982,178.494,26.406,118.792,132.471
465,294.510,126.021,131.307,308.575,123.464,136.651,116.037,119.756,90.490,114.582,170.962,64.288,35.286,154.173,141.577,54.590,122.956,74.736,129.234,119.121,148.744,402.774,169.385,55.836,92.213,163.753,60.969,164.667,122.147,125.113,25.133,147.646,142.303,16.588,114.081,129.135,206.722,139.135,137.324,220.944,135.686,125.807,485.784,143.382,133.452,459.727,144.187,126.886,165.000,150.127,124.334,154.905,153.989,130.081,119.312,139.936,147.962,62.143,137.843,154.846,62.875,90.131,178.596,25.281,118.962,132.964
466,241.898,126.068,131.245,224.650,123.261,136.722,82.444,119.915,90.509,90.430,171.316,64.654,38.667,154.177,141.849,48.787,122.830,74.095,108.340,119.233,148.659,457.613,169.480,55.904,104.773,163.769,60.879,192.000,122.023,125.169,31.700,147.982,141.591,28.412,113.909,129.600,192.611,139.119,137.295,148.111,135.769,125.820,518.432,143.332,133.347,475.591,144.173,126.878,138.914,150.168,124.422,210.524,153.979,130.111,108.688,140.016,148.382,55.286,137.536,154.904,72.833,90.412,178.329,31.531,118.784,132.430
467,316.347,125.930,131.100,197.150,123.390,136.641,133.222,119.870,90.777,134.810,171.295,64.492,28.143,154.127,141.874,48.262,122.705,74.675,84.468,119.167,148.621,456.516,169.429,56.107,104.773,163.674,60.893,37.238,121.751,125.521,27.233,147.709,142.101,34.941,113.733,129.244,155.000,139.317,137.221,207.056,135.900,125.972,561.838,143.351,133.454,493.500,144.308,126.857,128.257,150.242,124.412,130.524,154.093,130.097,66.688,139.814,148.092,53.143,137.900,154.772,57.792,90.036,178.405,21.188,118.763,133.334
468,278.633,125.932,131.303,202.225,123.316,136.659,96.852,119.742,90.927,110.835,171.153,64.464,37.000,154.178,142.127,377.770,122.598,74.485,109.957,119.189,148.531,448.000,169.438,56.011,134.933,163.765,61.071,54.333,122.087,125.305,43.900,148.080,142.737,19.235,113.985,129.540,129.667,139.000,137.256,186.167,135.729,126.091,526.378,143.390,133.363,371.864,144.261,126.902,104.771,150.206,124.558,202.429,154.114,130.166,69.438,139.923,148.388,56.905,137.632,154.758,121.875,90.391,178.446,39.281,118.647,133.361
469,148.939,126.016,131.182,179.625,123.307,136.583,115.481,119.832,90.890,123.114,171.215,64.571,42.143,154.133,141.934,472.754,122.585,74.463,85.660,119.208,148.848,404.323,169.398,56.014,94.773,163.930,60.872,57.810,121.560,125.226,24.167,147.854,142.064,53.588,113.844,129.271,160.500,138.996,137.309,211.556,135.727,125.914,497.297,143.398,133.368,379.182,144.309,126.754,176.143,150.180,124.510,197.286,154.081,130.229,78.750,139.919,148.437,89.048,138.031,154.767,65.708,89.984,178.553,21.938,118.465,133.022
470,191.041,126.297,131.466,202.375,123.201,136.725,130.222,119.852,90.673,115.620,171.141,64.381,29.381,154.479,141.518,373.115,122.620,74.597,125.149,119.377,149.009,501.871,169.368,55.959,100.453,163.789,61.028,50.810,122.079,125.236,23.067,148.107,141.879,30.588,113.574,129.658,189.389,139.087,137.179,148.444,135.825,125.793,511.135,143.437,133.480,322.909,144.238,126.861,163.057,149.922,124.371,176.381,154.100,130.062,83.875,140.104,148.174,44.381,137.312,154.644,26.958,90.364,178.448,65.688,118.815,132.971
471,255.122,125.825,131.209,181.575,123.351,136.697,87.519,119.853,90.299,140.506,171.246,64.193,30.857,154.049,142.092,340.984,122.554,74.588,137.574,119.058,148.836,405.355,169.431,55.944,89.040,163.562,60.682,78.333,121.516,125.265,14.867,148.270,141.825,23.176,113.863,129.217,120.611,139.066,137.417,173.944,135.759,126.005,568.324,143.323,133.408,449.136,144.200,126.893,170.514,150.109,124.421,159.000,153.991,130.206,92.312,139.846,148.341,49.333,137.837,154.735,59.667,90.107,178.326,41.062,118.636,132.413
472,271.163,126.046,131.417,194.600,123.208,136.666,68.630,119.858,90.505,110.203,171.110,64.387,23.905,154.399,142.065,223.705,122.489,74.602,94.723,119.071,148.429,355.097,169.375,55.858,124.640,163.696,60.590,71.762,121.920,125.175,27.600,148.170,142.335,39.412,113.494,129.241,115.556,139.151,137.219,187.889,135.822,126.028,465.405,143.379,133.406,378.273,144.257,126.844,132.571,150.123,124.648,204.048,153.978,130.012,68.000,139.986,148.087,40.238,137.674,154.852,95.042,90.301,178.713,27.000,118.721,133.164
473,223.143,125.932,131.152,174.050,123.503,136.624,95.593,119.772,90.618,116.506,171.197,64.494,41.762,154.426,141.999,163.049,122.711,74.436,149.447,119.209,148.272,494.645,169.400,55.908,125.947,163.694,61.141,55.857,121.902,125.194,14.067,147.923,142.467,18.059,113.297,129.433,181.111,139.030,137.353,160.000,135.774,125.971,610.378,143.375,133.442,431.591,144.207,126.829,154.371,150.005,124.497,151.190,154.051,130.077,94.250,139.973,147.897,33.762,137.344,154.970,84.250,90.173,178.311,35.062,118.853,132.570
474,135.041,125.967,131.265,126.200,123.426,136.761,98.519,119.715,90.803,86.709,171.373,64.421,23.429,154.380,141.913,60.754,122.340,74.792,161.234,119.165,148.548,394.516,169.402,55.994,119.707,163.689,60.944,78.143,121.877,125.107,36.567,148.151,141.947,33.824,113.369,129.338,190.722,139.231,137.161,171.611,135.664,126.124,536.054,143.330,133.445,462.409,144.240,127.003,138.771,150.107,124.510,167.429,154.268,129.853,77.750,140.130,148.019,154.762,137.636,154.545,77.208,89.812,178.386,32.906,118.602,133.121
475,114.224,126.147,131.286,85.800,123.317,136.616,100.333,119.688,90.776,106.709,171.238,64.440,331.143,154.331,142.070,58.689,122.861,74.419,99.021,119.147,148.680,470.516,169.496,55.974,99.387,163.880,60.915,38.286,121.879,124.948,35.467,148.231,141.720,18.000,113.492,129.518,152.167,139.038,137.302,145.778,135.778,126.025,526.865,143.369,133.394,380.136,144.249,126.946,154.171,150.160,124.424,207.571,153.952,130.063,80.688,139.889,148.198,47.476,137.551,154.706,83.333,90.391,178.541,43.219,118.840,132.824
476,99.653,126.130,131.504,92.925,123.301,136.730,85.704,119.519,90.658,99.367,171.158,64.286,284.571,154.329,141.928,52.656,122.580,74.547,142.383,119.281,148.801,501.226,169.412,55.894,116.587,163.790,60.789,29.857,121.800,125.101,28.433,147.860,141.885,12.471,113.561,129.299,220.500,139.112,137.325,147.444,135.813,126.075,543.676,143.334,133.402,432.818,144.211,126.961,158.229,150.139,124.270,148.286,153.920,130.233,106.188,139.967,148.138,49.857,137.618,154.460,58.375,89.891,178.521,37.062,118.812,132.946
477,207.837,126.023,131.237,70.050,123.269,136.656,87.185,119.826,90.543,147.797,171.196,64.352,316.524,154.275,141.989,31.607,122.442,74.509,92.213,119.169,148.695,345.161,169.458,56.032,95.760,163.797,60.641,50.952,122.192,125.269,12.833,147.879,142.079,19.824,113.508,129.145,170.556,139.251,137.127,151.722,135.857,125.979,510.973,143.313,133.350,506.182,144.208,126.834,128.229,149.865,124.344,120.810,154.180,129.870,84.000,140.102,148.087,47.667,137.863,154.633,56.375,90.138,178.545,31.656,118.616,132.617
478,112.980,126.104,131.304,49.250,123.057,136.353,62.148,119.922,90.603,97.342,171.361,64.347,248.095,154.353,142.155,65.639,122.645,74.365,161.447,119.137,148.715,367.097,169.387,55.898,94.773,163.714,60.913,33.762,121.885,125.338,16.367,148.226,141.864,22.353,113.324,129.084,152.389,139.191,137.260,231.167,135.823,125.920,467.784,143.307,133.271,304.000,144.201,126.886,179.257,150.226,124.563,133.905,154.181,130.256,126.000,139.895,148.356,77.190,137.870,154.800,67.125,90.411,178.597,32.969,119.040,133.026
479,46.959,126.010,131.360,71.575,123.333,136.848,93.407,120.002,90.548,70.177,171.231,64.107,319.476,154.200,142.159,45.180,122.672,74.360,112.766,119.142,148.366,417.742,169.389,55.918,90.320,163.712,60.672,55.667,121.614,125.447,23.067,148.455,142.162,4.176,113.580,128.774,193.722,139.097,137.329,210.778,135.790,126.203,499.459,143.384,133.347,463.182,144.143,126.918,137.429,149.956,124.462,86.857,154.098,130.246,93.875,140.014,148.349,53.048,138.170,154.563,50.000,89.711,178.315,22.812,118.718,132.987
480,33.633,126.267,131.479,41.900,123.678,136.771,137.111,119.918,90.852,129.519,171.370,64.273,219.810,154.305,142.001,23.508,123.023,74.553,86.596,119.075,148.772,388.645,169.443,55.898,85.413,163.791,60.642,52.762,121.636,124.849,40.200,148.107,142.082,44.824,113.333,129.217,174.056,139.128,137.370,257.722,135.844,125.901,537.405,143.360,133.535,447.318,144.342,126.851,158.914,150.016,124.383,162.524,154.026,130.089,119.562,139.922,148.137,47.286,138.229,154.708,59.417,90.434,178.520,59.094,118.784,133.233
481,73.959,126.137,131.233,54.700,123.219,136.691,85.000,119.917,90.689,92.962,171.012,64.496,274.286,154.291,142.207,74.098,122.740,74.603,118.511,119.269,148.805,343.161,169.514,55.881,104.267,164.043,61.321,44.667,121.875,125.560,25.167,148.197,142.214,64.059,113.765,129.474,150.833,139.252,137.284,165.667,135.722,126.173,501.081,143.317,133.406,455.773,144.259,126.843,170.857,149.809,124.498,198.429,154.037,130.284,101.875,140.131,148.233,45.000,137.930,154.688,32.667,90.302,178.216,25.594,118.695,133.163
482,36.755,126.253,131.537,25.550,123.257,136.845,54.704,119.881,90.837,123.595,171.115,64.301,211.429,154.187,142.267,43.738,122.799,74.294,135.915,119.050,148.962,400.323,169.441,56.180,105.653,163.766,60.565,67.476,122.071,125.119,22.200,148.409,141.658,41.529,113.660,129.083,167.056,138.909,137.323,167.167,135.828,126.165,480.378,143.262,133.361,386.455,144.303,126.830,134.314,150.226,124.328,248.095,154.124,130.066,71.875,139.921,147.982,52.619,137.645,154.631,102.583,89.919,178.463,27.656,118.454,132.730
483,41.020,126.075,131.611,40.775,123.537,136.975,92.333,119.819,90.681,115.038,171.249,64.415,251.048,154.232,142.086,49.311,122.745,74.256,127.532,119.140,148.635,426.065,169.450,56.048,125.493,163.757,60.623,35.619,122.354,125.155,43.833,148.129,142.109,25.235,113.435,129.511,126.000,139.328,137.114,163.000,135.739,125.990,598.270,143.289,133.410,388.864,144.273,126.819,170.257,149.988,124.353,176.571,154.059,130.143,85.375,139.948,148.002,75.238,137.783,154.853,40.750,89.927,178.540,35.656,119.010,133.072
484,36.327,126.379,131.381,34.825,123.445,136.508,81.519,119.874,90.629,126.734,171.168,64.340,57.952,154.447,141.780,50.852,122.665,74.900,136.468,119.282,148.752,429.613,169.436,55.908,1863.333,163.799,60.872,79.667,122.031,125.462,22.900,148.185,141.762,27.176,113.471,129.344,134.778,138.997,137.279,197.778,135.752,125.906,559.189,143.256,133.413,509.227,144.259,126.856,147.057,150.278,124.407,143.810,153.965,130.004,74.625,139.853,147.932,32.048,137.945,154.920,69.125,90.001,178.519,28.969,118.793,132.742
485,30.776,125.828,131.323,25.350,123.257,136.639,89.778,119.751,90.844,206.278,171.037,64.497,49.667,153.983,141.903,78.721,122.726,74.330,163.915,119.294,148.736,412.516,169.411,55.922,915.280,163.803,60.868,54.143,122.148,125.168,27.400,148.317,141.669,36.765,113.280,129.217,160.167,139.101,137.053,162.167,135.735,126.250,479.297,143.329,133.355,390.545,144.358,126.794,147.200,150.150,124.556,152.619,153.966,129.994,142.500,139.803,147.954,56.333,138.263,154.543,58.958,90.182,178.532,25.438,118.772,133.604
486,52.122,126.131,131.377,29.350,122.849,137.219,88.481,119.764,90.409,2029.671,171.233,64.379,16.381,154.202,141.578,67.279,122.829,74.444,2504.021,119.192,148.553,322.323,169.467,55.890,1230.267,163.784,60.853,60.667,121.803,125.354,40.333,147.811,142.325,14.588,113.500,128.821,143.000,139.238,137.408,212.056,135.766,126.028,515.622,143.347,133.349,469.182,144.184,126.931,188.257,150.035,124.430,158.952,154.033,130.086,137.062,139.859,148.237,55.429,137.967,154.556,41.792,90.148,178.512,32.812,118.647,133.012
487,49.082,126.207,131.597,45.825,123.433,136.829,107.815,119.835,90.502,1563.443,171.299,64.409,53.952,154.313,142.261,59.049,122.727,74.314,1683.362,119.173,148.617,347.613,169.399,55.897,1216.693,163.799,60.807,36.619,122.147,125.241,18.600,148.146,141.570,22.176,113.319,129.515,120.333,139.271,137.279,166.722,135.753,126.135,546.973,143.345,133.465,429.182,144.268,126.787,177.914,150.105,124.538,164.000,153.989,130.155,91.375,139.843,148.315,61.619,137.915,154.643,78.000,90.214,178.557,22.219,118.742,132.956
488,27.163,126.637,131.098,42.050,123.287,136.610,111.222,119.940,90.700,1475.139,171.244,64.385,30.476,154.212,142.254,70.590,122.682,74.865,1575.532,119.209,148.641,399.484,169.388,55.922,432.453,163.805,60.907,84.714,121.652,125.174,30.833,147.837,142.306,37.235,113.393,129.227,221.000,139.175,137.224,180.111,135.892,126.121,641.838,143.394,133.317,361.545,144.220,126.995,162.457,149.960,124.571,144.571,154.035,130.281,110.562,140.084,148.068,61.238,138.330,154.517,72.083,90.249,178.437,36.844,118.632,132.786
489,37.265,126.004,131.502,37.450,123.467,136.659,401.926,119.769,90.730,1343.392,171.318,64.394,51.381,154.239,142.308,64.098,122.498,74.552,1717.106,119.189,148.610,374.774,169.366,55.972,945.627,163.762,60.943,51.190,121.756,125.111,23.767,147.978,141.878,22.059,113.458,129.127,199.333,139.164,137.256,289.889,135.769,126.089,615.243,143.310,133.433,478.455,144.230,126.779,162.743,150.057,124.437,155.190,153.997,130.110,126.375,139.893,148.031,97.619,138.022,154.688,65.292,89.830,178.463,42.031,118.740,132.962
490,43.796,125.985,131.248,45.050,123.531,136.908,1377.889,119.810,90.644,709.494,171.243,64.441,24.857,154.230,142.433,64.393,122.679,74.792,1628.808,119.231,148.598,530.839,169.398,55.907,284.213,163.747,60.752,69.762,122.084,125.157,19.800,147.681,142.484,10.176,113.407,128.837,178.222,139.103,137.299,195.111,135.683,125.984,525.676,143.411,133.382,384.682,144.249,126.819,132.229,149.950,124.587,128.810,154.032,129.933,116.375,139.989,148.120,45.810,137.762,154.525,88.958,89.845,178.587,32.406,118.914,132.482
491,39.429,125.991,131.359,41.150,123.328,137.016,304.741,119.982,90.508,187.367,171.289,64.472,45.952,154.168,141.974,68.951,122.846,74.673,1411.957,119.189,148.576,396.000,169.398,55.877,1450.800,163.803,60.885,48.476,121.943,124.935,42.867,148.297,142.019,45.000,113.921,129.327,154.111,139.152,137.153,165.111,135.772,125.939,528.000,143.354,133.452,451.182,144.137,126.879,136.886,150.087,124.571,193.143,153.944,130.121,103.750,140.065,148.142,30.095,137.757,154.706,56.208,89.845,178.336,20.219,118.380,132.388
492,38.204,126.192,131.469,50.675,123.136,136.618,664.148,119.790,90.697,102.228,171.222,64.535,26.571,154.133,142.286,60.754,122.538,74.422,1318.043,119.200,148.589,413.097,169.463,55.861,888.267,163.827,60.802,54.524,121.767,125.182,49.167,148.468,141.777,15.059,113.397,129.246,139.944,139.169,137.397,238.778,135.791,126.088,506.162,143.391,133.463,359.182,144.270,126.836,121.800,149.965,124.537,167.095,154.137,129.947,110.750,139.960,148.203,68.762,137.628,154.656,84.583,90.138,178.505,28.594,118.563,133.329
493,40.857,125.866,131.539,46.200,123.363,137.245,2062.500,119.788,90.669,92.430,171.092,64.692,38.190,154.121,141.473,79.803,122.726,74.776,1011.106,119.208,148.503,407.871,169.350,55.948,433.067,163.838,60.826,51.095,121.670,125.328,47.100,148.183,142.079,66.412,113.682,129.174,176.556,139.170,137.301,185.778,135.744,126.103,559.081,143.293,133.393,426.227,144.318,126.885,130.457,149.877,124.638,163.143,154.079,130.004,57.125,139.885,148.220,50.667,137.914,154.877,111.083,90.388,178.547,39.625,118.674,133.005
494,160.612,126.186,131.418,79.325,123.223,136.760,1357.519,119.839,90.660,117.139,171.245,64.598,19.286,154.145,142.220,50.262,122.507,74.389,385.957,119.138,148.545,423.742,169.407,56.027,90.453,163.825,60.466,50.952,121.836,125.137,19.700,148.303,142.278,54.118,113.708,129.343,156.000,139.077,137.297,150.722,135.773,126.051,552.324,143.387,133.326,427.773,144.176,126.851,145.171,150.233,124.332,132.048,154.111,130.063,88.062,140.000,148.310,35.857,137.487,154.640,63.167,90.264,178.494,38.125,119.159,132.810
495,339.857,126.042,131.344,121.650,123.189,136.476,712.741,119.811,90.707,98.658,171.369,64.738,49.000,154.218,142.400,24.459,122.672,74.535,1182.170,119.177,148.490,367.355,169.413,56.036,115.493,163.880,61.023,29.905,121.916,125.023,32.267,148.367,142.058,24.647,113.326,129.205,220.833,139.155,137.162,197.611,135.778,126.151,535.730,143.343,133.368,450.909,144.218,126.816,132.143,149.925,124.505,152.048,153.995,130.128,72.625,140.005,148.149,44.905,137.387,154.662,44.125,90.527,178.478,32.781,118.764,132.707
496,245.490,125.994,131.329,197.600,123.361,136.565,592.259,119.836,90.685,136.101,171.054,64.453,62.905,154.437,142.051,30.721,122.727,74.315,127.106,119.172,148.640,460.323,169.449,56.001,98.907,163.912,61.030,47.381,122.010,125.118,27.800,148.068,142.112,15.765,113.587,128.966,135.444,139.202,137.425,113.056,135.875,125.913,484.811,143.391,133.368,438.000,144.301,126.849,192.686,150.109,124.393,203.476,154.158,130.202,85.688,140.119,148.136,49.524,137.953,155.110,85.292,89.864,178.538,41.500,118.526,132.984
497,276.755,125.972,131.534,144.525,123.231,136.750,291.593,119.869,90.463,125.797,171.282,64.353,40.381,154.165,142.310,38.754,122.542,74.763,135.660,119.158,148.796,329.226,169.393,56.103,93.467,163.773,60.857,53.667,122.315,125.141,26.600,147.964,142.050,36.176,113.954,129.268,154.556,139.136,137.276,175.333,135.850,126.029,438.595,143.410,133.404,351.955,144.283,126.877,169.543,149.973,124.497,137.000,154.090,130.249,72.875,140.099,148.299,54.857,137.410,154.563,78.125,90.090,178.444,25.531,118.386,132.509
498,295.122,125.975,131.314,249.625,123.382,136.733,85.148,119.942,90.820,142.759,171.423,64.567,55.619,154.370,141.920,51.967,122.840,74.747,84.511,119.189,148.738,400.194,169.350,56.102,79.920,163.823,60.900,50.429,121.621,125.067,17.700,148.312,141.481,29.059,113.276,128.875,262.333,139.115,137.378,214.111,135.662,126.056,592.973,143.337,133.287,471.273,144.299,126.899,136.657,150.338,124.543,172.095,154.201,130.067,61.812,140.157,148.443,40.238,138.165,154.578,95.708,90.311,178.435,32.469,118.730,132.914
499,181.184,125.794,131.274,169.300,123.321,136.694,97.407,119.901,90.907,88.785,171.254,64.529,28.667,154.280,141.634,35.115,122.505,74.543,146.894,119.282,148.561,406.645,169.355,56.094,108.427,163.788,60.943,58.000,121.618,125.078,25.533,147.979,141.918,27.176,113.634,129.600,167.722,139.091,137.170,160.944,135.801,126.031,448.216,143.331,133.321,409.364,144.187,126.897,149.514,149.971,124.432,191.571,154.126,130.001,75.562,140.071,148.393,30.238,137.913,154.540,39.500,90.315,178.378,26.188,118.985,132.616
500,337.510,125.974,131.363,137.550,123.283,136.744,133.556,119.885,90.657,92.861,171.184,64.478,28.810,154.192,141.626,29.246,122.667,74.922,113.660,119.138,148.671,436.065,169.442,55.967,115.413,163.910,60.817,50.333,121.467,125.334,43.700,147.888,142.204,11.941,112.995,129.346,156.167,139.273,137.384,112.222,135.757,126.141,530.973,143.365,133.384,382.182,144.336,126.838,164.686,149.919,124.456,178.143,154.121,130.177,137.125,139.858,148.003,60.762,137.750,154.654,62.958,90.277,178.398,46.688,118.619,132.481
501,372.510,125.968,131.437,166.400,123.274,136.562,112.222,119.937,90.416,112.456,171.295,64.471,18.714,154.081,142.611,66.984,122.844,74.411,149.404,119.160,148.479,385.613,169.389,56.082,105.573,163.904,60.608,41.095,122.007,125.462,45.900,147.956,141.898,21.529,113.967,129.140,234.222,138.978,137.424,100.444,135.786,126.052,522.811,143.380,133.468,406.182,144.193,126.825,127.457,150.103,124.296,169.571,154.165,130.087,104.688,140.029,148.245,60.619,138.123,154.790,55.917,89.925,178.562,23.750,118.718,133.245
502,291.796,125.963,131.445,220.525,123.194,136.651,108.630,119.912,90.663,127.367,171.248,64.476,21.571,154.062,142.252,30.820,122.723,74.509,74.511,119.228,148.746,405.806,169.423,55.957,120.240,163.893,60.795,36.810,121.492,125.177,27.333,148.108,141.814,17.353,113.530,129.163,208.111,139.130,137.382,229.000,135.691,126.022,528.378,143.311,133.460,429.636,144.293,126.858,165.571,150.162,124.338,136.762,154.055,130.094,75.562,140.145,148.515,1281.048,137.802,154.653,79.042,90.548,178.644,34.938,118.528,132.913
503,223.878,126.016,131.293,245.125,123.211,136.793,60.630,119.969,90.728,91.671,171.125,64.828,24.286,154.181,141.937,60.721,122.590,74.828,122.511,119.148,148.525,413.419,169.367,56.015,83.253,163.822,61.082,65.429,121.822,125.187,22.667,148.079,142.242,32.294,113.658,129.260,104.944,139.025,137.075,178.111,135.800,125.869,624.973,143.368,133.469,420.909,144.296,126.884,164.343,150.072,124.415,245.714,154.150,130.149,1725.750,139.946,148.191,1002.048,137.972,154.640,85.417,89.728,178.578,38.375,118.646,132.708
