 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20
205,221.176,260.763,197.570,465.682,162.774,173.083,71.875,257.036,193.384,44.839,259.457,187.502,217.909,169.456,169.610,106.882,247.490,195.776,105.222,246.358,200.353,174.647,242.886,155.615,600.375,229.042,198.428,742.765,229.437,193.804,190.519,222.348,216.062,389.333,163.800,168.889,101.829,244.648,190.221,137.625,240.397,195.175,453.571,237.705,169.794,282.281,258.555,181.056,117.824,216.047,195.170,54.062,220.722,198.080,80.941,238.265,190.585,396.077,240.680,161.564
206,174.118,260.538,197.613,195.182,162.787,173.319,76.250,257.147,193.447,84.710,259.515,187.630,278.727,169.423,169.441,117.706,247.792,195.699,90.444,246.491,200.293,77.529,242.611,155.470,615.312,229.090,198.290,472.882,229.624,193.714,153.778,222.273,216.146,1629.571,163.778,168.812,80.756,244.610,190.581,107.083,240.121,194.850,335.714,237.819,169.689,284.812,258.454,180.952,125.000,215.999,195.059,98.062,220.585,198.352,30.412,238.554,190.439,444.615,240.680,161.520
207,164.647,260.693,197.448,162.136,162.859,173.295,54.062,257.170,193.632,62.645,259.561,187.829,211.500,169.414,169.532,112.059,247.608,196.019,78.611,246.490,200.649,117.412,242.547,155.597,711.438,229.101,198.374,750.529,229.552,193.802,125.815,222.167,215.992,1190.048,163.733,168.853,69.732,244.759,191.016,163.417,240.279,194.976,381.667,237.764,169.782,249.250,258.463,180.973,123.794,216.136,195.051,72.000,220.875,198.423,33.353,238.298,190.574,402.923,240.662,161.579
208,154.000,260.766,197.651,149.909,162.647,173.139,94.250,257.142,193.648,30.194,259.477,187.526,192.636,169.400,169.535,166.941,247.620,195.715,115.889,246.449,200.764,97.941,242.458,155.854,835.812,229.072,198.416,904.294,229.602,193.722,146.741,222.329,216.259,808.048,163.774,168.873,74.854,244.639,190.915,113.167,240.403,195.067,302.286,237.937,169.598,290.062,258.426,181.243,100.382,215.969,194.799,112.156,220.564,198.365,29.000,238.717,190.237,549.385,240.614,161.489
209,150.882,260.588,197.440,143.318,162.693,173.341,91.688,257.261,193.574,26.000,259.602,187.442,232.955,169.273,169.500,102.235,247.737,195.777,76.111,246.387,200.344,200.882,242.460,155.687,954.062,229.067,198.411,1531.706,229.484,193.735,132.556,222.426,216.111,274.143,163.671,168.957,90.024,244.722,190.739,137.750,240.211,194.996,317.667,237.695,169.613,289.812,258.489,181.043,126.912,216.044,194.596,53.875,220.937,198.023,65.588,238.382,190.503,420.308,240.685,161.492
210,155.588,260.650,197.496,124.182,162.744,173.197,69.250,257.375,193.591,71.290,259.341,187.807,206.091,169.439,169.521,102.412,247.711,195.544,98.111,246.552,200.667,138.941,242.319,155.588,1466.562,229.089,198.436,1675.235,229.496,193.789,153.852,222.270,216.039,771.762,163.705,168.886,100.024,244.528,190.089,178.583,240.344,194.928,370.190,237.760,169.709,246.906,258.485,180.943,128.471,215.987,194.887,79.062,220.738,198.373,36.412,238.628,190.045,361.923,240.703,161.405
211,154.059,260.639,197.448,208.227,162.605,173.331,63.875,257.245,193.577,73.548,259.345,187.925,193.136,169.482,169.584,93.353,247.640,195.754,102.167,246.412,200.506,122.824,242.605,155.837,1284.000,229.033,198.372,1640.294,229.560,193.696,190.000,222.319,215.984,481.476,163.766,168.825,141.439,244.554,190.413,167.667,240.285,195.077,316.381,237.800,169.861,261.531,258.468,181.053,96.294,216.005,194.541,38.594,220.850,197.945,110.000,238.587,190.261,375.154,240.816,161.695
212,206.059,260.542,197.248,195.773,162.689,173.255,93.938,257.266,193.401,13.355,259.661,187.966,238.500,169.379,169.416,132.765,247.889,195.969,63.278,246.586,200.274,111.588,242.534,155.667,1151.562,229.038,198.336,1214.529,229.484,193.763,173.222,222.227,216.261,461.333,163.712,168.845,106.024,244.551,190.114,144.417,240.176,194.970,401.952,237.854,169.750,256.938,258.441,180.951,95.176,216.147,194.474,83.344,220.601,198.443,50.529,238.266,190.629,343.308,240.700,161.590
213,155.765,260.662,197.388,216.545,162.656,173.251,46.938,257.551,193.732,50.000,259.474,187.891,232.136,169.409,169.604,85.118,247.529,195.768,89.167,246.518,200.550,72.529,242.688,155.831,921.500,229.110,198.415,854.882,229.550,193.771,185.704,222.216,216.057,114.524,163.645,168.941,71.268,244.399,190.073,138.667,240.239,195.031,446.143,237.850,169.629,265.250,258.436,181.078,82.500,216.072,194.691,84.375,220.808,198.355,48.647,238.684,190.467,378.154,240.687,161.450
214,177.882,260.762,197.365,217.773,162.739,173.240,110.062,257.199,193.760,22.129,259.323,187.774,262.636,169.421,169.674,165.882,247.571,195.599,140.667,246.477,200.501,99.706,242.520,155.701,915.438,229.053,198.375,1067.882,229.525,193.797,140.185,222.350,216.077,164.667,163.768,168.884,125.756,244.559,190.339,198.000,240.332,195.076,377.857,237.794,169.640,245.625,258.541,181.273,91.147,216.060,194.755,71.250,220.584,198.582,33.471,238.546,190.383,485.000,240.647,161.483
215,140.765,260.549,197.248,177.682,162.623,173.313,78.188,257.420,193.530,117.226,259.521,187.658,200.545,169.444,169.401,161.294,247.762,195.905,80.944,246.389,200.662,103.588,242.676,155.577,736.438,229.112,198.388,816.471,229.522,193.746,142.815,222.340,216.065,178.619,163.824,168.889,116.000,244.557,190.276,141.333,240.134,195.139,383.286,237.804,169.835,273.750,258.544,181.053,101.676,216.166,194.670,77.844,220.855,198.714,46.294,238.503,190.370,425.231,240.628,161.427
216,134.000,260.717,197.352,160.864,162.834,173.173,96.438,257.010,193.270,23.613,259.399,187.772,168.864,169.363,169.596,153.412,247.490,195.884,145.111,246.426,200.701,137.353,242.369,155.589,821.312,229.089,198.396,669.294,229.474,193.743,149.037,222.366,216.033,93.571,163.639,168.964,117.512,244.565,190.666,162.708,240.211,194.975,451.952,237.713,169.781,221.000,258.475,180.934,115.382,216.146,194.840,50.688,220.744,198.591,53.941,238.594,190.536,398.462,240.659,161.481
217,117.294,260.581,197.370,279.545,162.757,173.145,46.812,257.302,193.468,37.935,259.352,187.322,213.591,169.463,169.552,90.706,247.638,195.971,131.222,246.473,200.655,125.118,242.539,155.586,534.625,229.059,198.348,652.471,229.710,193.726,203.852,222.262,216.202,210.905,163.686,169.067,123.780,244.613,190.285,113.458,240.130,195.138,274.190,237.815,169.904,252.375,258.575,181.100,66.265,216.279,194.853,58.062,220.911,198.522,27.882,238.310,190.188,298.000,240.668,161.472
218,157.118,260.556,197.467,195.227,162.734,173.119,94.062,257.348,193.518,42.129,259.615,187.286,169.364,169.338,169.284,140.706,247.726,195.755,105.833,246.476,200.587,76.529,242.386,155.506,643.938,229.097,198.370,582.059,229.556,193.813,171.296,222.213,216.195,246.476,163.637,168.837,123.341,244.528,190.438,177.750,240.332,195.231,443.286,237.684,169.583,311.219,258.644,180.928,58.794,215.999,194.543,61.594,220.741,198.095,44.529,238.403,190.047,525.846,240.723,161.561
219,77.412,260.665,197.633,217.864,162.790,173.236,58.812,257.326,193.295,25.161,259.485,187.783,196.409,169.450,169.559,72.235,247.535,195.756,114.778,246.499,200.889,131.647,242.514,155.509,465.125,229.018,198.340,569.647,229.504,193.712,180.704,222.278,216.112,170.667,163.514,168.656,158.317,244.677,190.124,182.250,240.385,194.965,440.286,237.770,169.732,270.875,258.447,180.829,54.118,216.401,194.739,86.000,220.907,198.573,64.706,238.243,190.188,494.769,240.573,161.589
220,78.471,260.619,197.343,195.091,162.871,173.024,71.812,257.245,193.673,48.774,259.628,187.680,168.091,169.390,169.555,158.059,247.456,195.820,148.556,246.506,200.653,109.824,242.474,155.571,342.625,229.195,198.293,518.647,229.489,193.805,161.556,222.277,216.046,136.381,163.793,169.016,94.171,244.660,190.460,133.667,240.294,195.149,420.810,237.785,169.836,279.312,258.523,181.147,98.412,216.140,194.713,76.406,220.729,198.703,32.588,238.514,190.168,373.692,240.595,161.589
221,221.647,260.816,197.223,214.864,162.819,173.215,61.125,257.175,193.469,47.226,259.467,187.893,203.045,169.488,169.647,172.706,247.580,195.883,164.056,246.623,200.562,112.882,242.576,155.867,606.312,229.150,198.383,547.176,229.542,193.828,136.000,222.307,216.109,153.524,163.734,168.955,81.537,244.427,190.537,177.875,240.196,194.885,406.476,237.823,169.751,289.062,258.575,181.008,64.794,216.306,194.789,76.438,220.768,198.363,43.059,238.721,190.634,450.692,240.550,161.545
222,253.529,260.806,197.247,220.045,163.007,173.294,79.438,257.088,193.688,31.871,259.247,187.655,163.727,169.372,169.447,180.765,247.631,195.831,175.389,246.616,200.511,155.765,242.551,155.645,522.938,228.976,198.454,444.706,229.482,193.833,121.593,222.173,216.161,88.429,163.840,168.851,66.976,244.741,190.208,174.167,240.209,195.021,410.333,237.692,169.671,225.250,258.601,180.968,87.588,216.255,195.165,69.406,220.828,198.326,25.294,238.521,190.096,380.000,240.710,161.486
223,173.353,260.737,197.322,169.273,162.807,173.198,81.000,257.063,193.384,26.258,259.621,188.015,204.091,169.321,169.472,124.059,247.670,195.900,74.056,246.694,200.462,96.235,242.514,155.465,420.500,229.136,198.359,384.647,229.485,193.822,143.630,222.356,215.854,144.476,163.649,168.950,116.537,244.681,190.492,134.042,240.256,194.979,344.143,237.707,169.837,317.125,258.424,181.080,75.735,216.082,194.787,44.125,220.694,198.203,26.471,238.572,191.085,544.769,240.659,161.583
224,105.176,260.576,197.330,154.727,162.566,173.212,87.812,257.311,193.355,60.000,259.537,187.560,174.136,169.498,169.581,131.765,247.833,195.809,99.611,246.487,200.567,198.353,242.496,155.630,375.375,229.058,198.397,234.647,229.533,193.756,124.037,222.291,216.088,135.143,163.652,169.113,114.122,244.609,190.664,102.125,240.247,195.021,388.952,237.644,169.799,235.812,258.558,180.949,99.471,216.074,194.606,84.469,220.689,198.180,40.529,238.668,190.482,345.077,240.690,161.565
225,121.471,260.537,197.680,206.773,162.759,173.009,130.625,257.326,193.534,13.806,259.699,187.221,192.773,169.302,169.420,106.294,247.342,195.818,126.056,246.567,200.674,151.882,242.712,155.632,356.438,229.137,198.435,617.647,229.490,193.787,163.481,222.277,215.914,71.143,163.808,168.741,104.488,244.502,190.442,161.458,240.293,195.075,444.476,237.770,169.724,221.625,258.516,180.941,86.059,216.103,194.657,68.938,220.626,198.529,32.471,238.679,190.552,412.615,240.696,161.493
226,184.588,260.666,197.316,172.045,162.634,173.122,94.250,257.151,193.280,49.935,259.452,187.628,219.000,169.371,169.539,106.353,247.526,196.166,109.389,246.560,200.566,165.706,242.680,155.449,429.500,229.046,198.482,448.529,229.590,193.777,140.556,222.411,216.031,110.048,163.663,169.032,135.707,244.607,190.346,191.917,240.456,195.007,348.952,237.671,169.668,225.438,258.591,180.915,138.735,216.063,194.491,63.469,220.589,198.156,27.647,238.232,190.135,429.923,240.608,161.662
227,114.059,260.670,197.244,146.682,162.679,173.240,93.125,257.224,193.638,63.935,259.716,187.743,185.682,169.446,169.588,115.000,247.718,195.995,60.222,246.645,200.624,66.529,242.712,155.616,1217.250,229.183,198.429,510.471,229.602,193.757,184.000,222.377,216.151,113.762,163.540,168.879,112.634,244.602,190.199,229.667,240.209,195.118,342.190,237.748,169.652,272.094,258.487,180.964,97.618,216.184,194.686,79.375,220.792,198.530,33.765,238.301,190.414,374.154,240.772,161.463
228,131.529,260.743,197.356,2502.568,162.716,173.141,79.062,257.201,193.437,5.226,259.441,188.130,221.045,169.379,169.464,91.235,247.446,195.739,98.333,246.591,200.708,135.118,242.579,155.647,1297.500,229.098,198.402,367.588,229.465,193.898,140.815,222.334,215.822,229.857,163.583,169.223,111.707,244.608,190.426,189.708,240.393,194.943,400.429,237.786,169.772,369.812,258.369,180.959,78.294,216.163,194.626,70.031,220.584,198.457,37.412,238.212,190.405,457.000,240.637,161.496
229,78.353,260.741,197.212,998.364,162.714,173.226,59.312,257.260,193.398,51.935,259.409,187.543,205.864,169.391,169.538,132.941,247.671,195.701,55.222,246.565,200.538,169.765,242.804,155.549,905.625,229.110,198.399,407.824,229.630,193.923,177.593,222.334,215.850,202.381,163.715,169.244,157.317,244.602,190.649,197.083,240.402,195.245,326.429,237.857,169.648,318.688,258.417,181.067,73.412,216.003,195.190,87.594,220.857,198.496,34.824,238.257,190.525,356.615,240.762,161.536
230,138.412,260.660,197.426,1206.545,162.715,173.164,92.562,257.168,193.531,47.032,259.448,187.843,332.773,169.434,169.422,85.941,247.476,195.872,68.667,246.602,200.290,128.706,242.712,155.789,940.312,229.116,198.460,553.353,229.495,193.773,147.037,222.203,216.124,85.190,163.692,168.808,100.659,244.545,190.317,208.667,240.305,195.035,418.524,237.764,169.754,292.469,258.376,180.927,73.441,216.205,195.066,58.312,220.690,198.306,76.294,238.499,190.343,456.846,240.604,161.607
231,156.000,260.797,197.388,202.000,162.612,173.158,82.812,257.273,193.277,58.387,259.791,187.748,168.318,169.524,169.399,109.118,247.837,195.955,86.556,246.363,200.551,99.471,242.494,155.712,647.562,229.075,198.417,320.765,229.508,193.788,148.630,222.365,215.965,74.286,163.624,168.825,124.098,244.542,190.160,183.042,240.450,194.920,365.714,237.830,169.701,264.438,258.545,180.780,69.824,215.973,194.876,83.125,220.792,198.213,17.118,238.779,190.641,382.308,240.545,161.550
232,153.765,260.780,197.176,242.545,162.602,173.145,86.688,257.384,193.478,24.452,259.589,187.595,190.045,169.445,169.466,81.059,247.848,195.791,134.167,246.443,200.553,234.412,242.609,155.658,474.438,229.060,198.317,344.412,229.451,193.900,166.148,222.297,216.046,96.524,163.912,168.968,97.415,244.596,190.372,166.833,240.124,194.963,347.571,237.775,169.694,248.094,258.461,181.025,120.912,216.077,194.777,48.875,220.722,198.242,45.000,238.099,190.224,396.538,240.687,161.383
233,144.353,260.809,197.428,191.545,162.777,173.138,82.250,257.059,193.508,24.968,259.325,187.981,145.000,169.305,169.491,81.647,247.672,195.778,68.889,246.713,200.474,126.471,242.703,155.638,572.250,229.027,198.322,659.235,229.495,193.749,148.741,222.448,216.021,72.286,163.951,168.845,100.366,244.669,190.507,144.792,240.159,195.150,369.952,237.667,169.775,202.062,258.489,181.035,69.441,216.025,195.081,90.000,220.569,198.315,21.353,238.316,190.496,433.154,240.746,161.540
234,113.706,260.668,197.496,119.000,162.523,173.428,118.312,257.443,193.238,52.774,259.472,187.758,178.364,169.421,169.554,183.529,247.650,195.801,103.111,246.425,200.274,104.235,242.571,155.574,545.375,229.061,198.405,341.706,229.404,193.710,193.407,222.339,216.158,50.190,163.531,169.091,114.122,244.573,190.591,143.167,240.448,194.912,404.429,237.723,169.745,247.719,258.601,181.201,84.618,216.193,195.096,81.688,220.830,198.839,38.118,238.490,190.230,294.538,240.670,161.466
235,191.941,260.672,197.364,145.773,162.776,173.191,52.125,257.318,193.473,29.677,259.513,187.559,258.045,169.478,169.569,111.118,247.592,195.834,83.889,246.591,200.524,123.882,242.539,155.789,623.500,229.093,198.364,376.765,229.490,193.841,150.148,222.277,216.132,112.952,163.679,168.932,85.024,244.553,190.343,177.125,240.055,195.048,296.381,237.783,169.727,337.562,258.524,180.994,73.000,216.140,194.680,77.688,220.866,198.373,32.706,238.372,190.762,546.308,240.733,161.606
236,128.529,260.629,197.362,185.864,162.669,173.148,104.500,257.223,193.512,18.258,259.497,187.593,183.000,169.586,169.607,139.118,247.420,195.788,66.778,246.375,200.475,130.176,242.587,155.828,651.625,229.007,198.320,432.471,229.599,193.697,106.815,222.026,215.707,89.095,163.891,168.962,92.878,244.527,190.703,136.750,240.196,195.062,445.476,237.772,169.679,258.750,258.347,180.951,71.265,216.195,195.087,59.094,220.563,198.647,60.471,238.089,190.272,531.462,240.665,161.508
237,196.235,260.644,197.521,226.500,162.538,173.091,77.875,257.414,193.544,12.129,259.605,187.784,185.091,169.458,169.563,115.706,247.647,195.835,70.167,246.589,200.676,103.882,242.622,155.693,527.688,229.075,198.437,454.824,229.551,193.735,148.296,222.275,215.915,126.381,163.664,168.983,117.317,244.569,190.525,153.250,240.166,195.084,413.333,237.758,169.781,234.906,258.532,181.096,74.088,216.012,194.902,67.406,220.800,198.595,63.000,238.463,190.629,226.538,240.733,161.466
238,173.353,260.665,197.343,208.682,162.766,173.201,116.625,257.542,193.763,27.355,259.650,187.705,171.773,169.541,169.570,126.412,247.598,196.057,125.000,246.487,200.366,147.176,242.653,155.757,454.875,229.070,198.442,483.882,229.529,193.776,154.926,222.272,215.979,102.810,163.659,168.881,86.463,244.588,190.702,113.583,240.366,195.165,427.333,237.764,169.788,268.031,258.618,181.102,146.441,216.051,194.910,59.750,220.794,198.609,49.059,238.332,190.468,593.154,240.689,161.468
239,231.000,260.786,197.467,2886.682,162.682,173.145,78.500,257.215,193.510,44.774,259.401,187.244,198.909,169.414,169.668,171.588,247.594,195.832,80.333,246.497,200.861,126.059,242.518,155.770,304.875,229.099,198.321,454.588,229.640,193.789,137.963,222.294,215.908,219.429,163.662,169.401,105.902,244.534,190.454,167.125,240.270,195.033,364.571,237.813,169.760,240.281,258.596,181.077,71.118,216.232,194.835,67.125,220.735,198.472,34.824,238.504,190.189,431.462,240.734,161.674
240,159.588,260.621,197.571,572.273,162.717,173.205,103.250,257.126,193.416,50.516,259.407,187.521,140.273,169.322,169.359,108.000,247.619,195.911,160.056,246.687,200.482,149.412,242.752,155.520,456.750,229.117,198.471,453.059,229.570,193.646,161.815,222.261,216.125,139.048,163.673,168.926,103.317,244.681,190.590,157.167,240.387,195.242,479.524,237.726,169.772,195.938,258.440,180.912,85.824,216.064,194.584,80.000,220.757,198.190,38.882,238.479,190.318,452.846,240.758,161.490
241,161.529,260.758,197.483,2589.409,162.695,173.157,108.562,257.457,193.305,43.742,259.235,187.634,232.727,169.372,169.691,105.294,247.754,195.550,96.944,246.549,200.892,157.765,242.542,155.675,578.562,229.148,198.430,300.647,229.598,193.642,181.556,222.388,216.195,221.143,163.502,169.282,109.463,244.533,190.578,132.208,240.357,194.917,280.571,237.782,169.628,229.500,258.534,181.127,60.588,216.319,194.565,59.281,220.899,198.172,29.824,238.471,190.487,437.231,240.721,161.539
242,140.059,260.716,197.252,1771.273,162.697,173.160,123.812,257.320,193.263,36.903,259.250,187.884,321.727,169.524,169.490,106.882,247.712,196.047,70.944,246.664,200.601,163.059,242.442,155.694,473.125,228.898,198.315,287.353,229.544,193.807,199.778,222.273,216.032,169.952,163.708,169.260,110.415,244.598,190.683,115.417,240.304,195.085,358.095,237.685,169.599,281.062,258.475,180.770,71.206,215.940,194.583,74.719,220.462,198.411,42.176,238.363,190.526,495.000,240.620,161.579
