 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13
239,29.455,107.787,69.925,94.471,118.398,87.108,741.438,124.449,89.405,236.353,124.197,105.723,36.700,149.697,119.188,117.677,118.239,106.883,259.250,120.100,110.769,117.059,102.273,136.989,472.824,112.560,94.623,52.824,128.361,98.556,29.857,130.651,93.178,29.167,107.013,64.180,15.167,98.259,68.411
240,53.045,107.972,69.848,122.392,118.258,87.224,495.812,124.345,89.445,205.941,124.525,105.710,22.400,149.756,118.695,82.452,118.403,107.010,115.812,120.094,110.852,66.412,102.334,137.185,402.588,112.553,94.630,29.118,128.290,98.753,48.143,130.730,93.464,62.722,107.119,64.361,36.778,97.636,68.754
241,15.273,107.644,69.389,172.235,118.339,87.284,511.750,124.401,89.338,199.353,124.398,105.766,39.800,149.883,118.838,110.581,118.323,106.993,227.438,120.041,110.873,118.706,102.428,137.194,461.294,112.432,94.642,58.647,128.361,98.362,59.000,130.689,92.798,48.944,107.048,64.183,47.444,98.077,68.440
242,70.545,108.199,69.964,1431.216,118.223,87.277,523.250,124.492,89.372,254.000,124.515,105.705,41.900,149.575,119.146,77.419,118.521,107.091,209.375,120.076,110.841,112.647,102.331,136.853,307.529,112.444,94.688,49.353,128.124,98.231,22.357,130.837,93.398,21.556,107.086,64.006,53.944,97.919,68.620
243,38.364,107.899,69.883,1229.804,118.229,87.276,462.375,124.352,89.476,219.059,124.448,105.757,78.600,149.762,118.961,70.645,118.150,107.069,210.500,119.979,110.737,111.529,102.419,136.840,413.059,112.582,94.642,63.706,128.483,98.013,18.429,130.832,93.117,73.278,106.989,64.164,30.778,97.822,68.677
244,31.500,108.272,70.046,1079.137,118.297,87.309,362.750,124.459,89.399,189.824,124.390,105.764,44.000,149.965,118.858,71.742,118.210,107.194,141.438,120.063,110.879,88.588,102.587,137.099,396.294,112.553,94.695,55.588,128.333,98.514,74.643,130.896,93.459,39.389,107.050,63.987,62.500,98.015,68.680
245,40.773,107.928,69.941,1116.078,118.239,87.219,398.875,124.346,89.323,241.706,124.488,105.564,22.700,149.971,119.068,116.129,118.200,107.076,196.688,119.977,110.922,93.235,102.423,137.156,397.706,112.435,94.614,60.471,128.506,98.303,58.929,131.147,92.623,17.222,107.209,64.091,13.667,98.254,68.220
246,28.500,108.315,69.725,1133.686,118.290,87.209,339.062,124.318,89.445,172.471,124.439,105.599,65.300,149.763,118.750,101.935,118.136,107.395,212.062,119.984,110.893,151.529,102.389,136.828,361.294,112.484,94.534,65.235,128.418,98.437,49.857,130.802,93.156,43.444,107.042,64.442,29.667,97.893,68.506
247,20.636,107.920,69.813,794.431,118.271,87.301,114.500,124.318,89.249,192.118,124.295,105.574,11.100,149.731,119.067,153.806,118.092,107.222,211.438,119.958,110.882,113.706,102.471,137.061,344.765,112.529,94.617,64.882,128.335,97.926,54.571,130.732,93.197,13.111,107.414,64.031,46.667,98.042,68.794
248,18.682,107.973,69.738,987.686,118.269,87.251,85.812,124.353,89.660,296.000,124.549,105.747,20.300,149.799,118.891,153.419,118.262,107.022,135.312,119.792,110.879,69.412,102.749,136.990,415.412,112.550,94.620,69.824,128.115,98.333,39.857,130.761,93.325,33.333,107.470,64.227,50.944,97.741,68.587
249,14.500,107.603,69.776,987.020,118.157,87.240,12.938,123.817,89.228,277.176,124.393,105.781,23.200,149.649,118.989,1481.742,118.277,107.203,242.625,120.019,110.877,64.706,102.095,136.954,377.412,112.480,94.874,69.706,128.359,98.601,34.000,130.865,92.563,21.222,107.274,63.899,65.944,98.006,68.427
250,37.545,108.041,69.987,678.353,118.191,87.312,44.312,124.538,89.543,212.235,124.537,105.675,13.600,149.507,118.659,849.097,118.275,107.207,264.250,119.846,110.870,121.941,102.250,136.921,435.706,112.498,94.710,34.471,128.421,98.556,31.857,130.609,93.117,13.722,107.532,64.393,32.778,98.443,68.321
251,33.273,108.467,69.986,407.255,118.267,87.388,36.875,124.202,89.392,144.000,124.322,105.650,30.000,149.793,118.784,1107.355,118.245,107.189,200.875,119.905,110.831,66.706,102.222,136.916,524.824,112.514,94.733,65.765,128.426,98.418,60.286,131.069,93.274,61.333,107.109,63.799,37.556,98.218,68.501
252,47.136,107.820,69.778,143.529,118.281,87.360,49.625,124.527,89.136,162.412,124.335,105.720,38.500,149.867,119.178,1047.935,118.299,107.180,195.688,119.963,110.887,95.706,102.321,137.167,375.412,112.523,94.641,50.059,128.388,98.328,31.143,130.993,92.979,38.889,107.185,64.101,60.556,97.976,68.487
253,13.455,107.704,69.649,155.804,118.120,87.294,41.188,124.404,89.737,204.765,124.364,105.745,27.000,150.120,119.457,802.065,118.221,107.182,160.688,120.007,110.920,161.824,102.202,137.056,442.882,112.627,94.625,51.706,128.517,98.391,42.214,130.626,92.674,67.056,107.151,63.912,6.000,98.213,68.898
254,39.909,108.063,69.883,276.745,118.233,87.164,53.062,124.112,89.358,183.118,124.449,105.678,24.300,149.570,118.967,908.774,118.263,107.086,141.188,120.095,110.884,135.176,102.321,137.172,435.882,112.479,94.701,27.824,128.631,98.013,23.714,130.717,93.433,51.167,107.095,64.030,11.722,98.087,68.534
255,57.227,107.370,69.743,695.373,118.293,87.380,91.125,124.318,89.444,268.294,124.437,105.683,24.800,149.919,119.355,417.871,118.336,107.176,150.812,120.033,110.977,106.529,102.453,137.048,366.235,112.455,94.753,42.176,128.179,98.626,46.786,130.752,92.768,31.667,107.183,64.146,2.889,98.014,68.623
256,35.455,107.534,69.989,715.686,118.172,87.273,35.188,124.490,89.356,168.824,124.340,105.627,44.600,149.565,118.964,800.903,118.234,107.204,168.250,119.992,110.885,101.882,102.331,137.248,446.176,112.538,94.646,31.118,128.398,98.566,73.500,131.008,93.229,26.500,107.050,64.164,42.444,98.316,68.509
257,30.455,107.601,70.122,571.059,118.403,87.261,61.438,124.246,89.405,171.412,124.402,105.813,61.100,150.013,119.288,658.645,118.238,107.067,174.250,119.900,110.845,56.294,102.440,137.183,372.176,112.482,94.768,39.118,128.398,98.683,3.714,131.124,93.006,50.556,107.096,63.926,309.833,97.933,68.512
258,28.091,108.072,69.754,666.549,118.284,87.307,60.750,124.162,89.589,203.294,124.548,105.723,47.000,149.758,119.361,279.032,118.233,107.159,156.562,119.866,111.038,134.412,102.288,136.874,387.176,112.528,94.665,32.824,128.158,98.129,31.571,130.754,93.447,38.222,107.304,64.091,225.222,97.934,68.579
259,26.091,108.011,70.072,307.686,118.155,87.224,64.375,124.427,89.077,215.294,124.554,105.758,40.400,149.696,118.600,622.129,118.184,107.130,224.188,119.964,111.013,102.706,102.317,136.830,472.647,112.564,94.580,35.059,128.098,98.294,40.786,130.694,93.203,416.389,107.226,64.243,199.333,97.969,68.453
260,36.273,108.386,70.165,397.020,118.252,87.308,52.312,124.396,89.129,207.118,124.427,105.707,63.600,149.593,119.467,1303.935,118.216,107.175,250.000,119.836,110.977,51.000,102.284,137.240,382.059,112.418,94.606,81.588,128.309,98.419,55.071,130.474,93.306,235.389,107.144,64.114,131.944,97.897,68.480
261,39.000,107.862,70.282,189.176,118.295,87.285,56.938,124.132,89.358,259.529,124.490,105.627,63.200,149.950,119.311,1347.226,118.269,107.237,170.625,119.914,110.987,103.059,102.457,136.957,368.706,112.503,94.681,75.000,128.215,98.515,65.643,130.942,92.852,223.722,107.247,64.174,166.556,98.027,68.349
262,40.773,108.165,69.892,158.824,118.220,87.372,53.750,124.380,88.973,217.882,124.533,105.670,57.400,149.894,118.969,1636.903,118.191,107.122,185.938,120.006,110.828,96.235,102.310,137.251,440.882,112.455,94.678,67.706,128.436,98.375,18.286,130.772,93.493,76.889,107.480,64.027,94.333,97.964,68.552
263,44.273,107.652,70.109,137.020,118.326,87.286,59.875,124.023,89.462,160.647,124.485,105.673,30.100,149.566,118.844,1381.806,118.222,107.206,197.875,119.877,110.804,110.824,102.408,136.907,493.412,112.566,94.810,58.882,128.306,98.441,59.714,130.890,93.115,338.333,107.196,64.224,163.333,97.963,68.637
264,35.409,108.225,70.173,130.706,118.374,87.313,33.812,124.667,89.310,142.235,124.340,105.691,58.900,149.761,119.039,926.968,118.213,107.142,220.562,119.851,110.964,1158.000,102.419,137.079,548.353,112.447,94.617,21.765,128.385,98.329,41.643,130.855,93.349,42.778,107.483,64.260,115.000,97.893,68.706
265,33.727,107.640,69.586,135.098,118.252,87.119,53.375,124.145,89.219,215.294,124.484,105.803,27.700,149.907,118.690,749.613,118.234,107.145,132.188,120.094,111.034,947.882,102.465,137.069,542.118,112.520,94.579,29.647,128.309,98.426,36.357,130.706,92.648,45.000,107.521,64.252,111.167,98.054,68.428
266,29.409,107.641,70.260,138.706,118.466,87.224,37.312,124.199,89.540,256.118,124.311,105.856,40.300,149.559,119.132,153.032,118.269,107.130,264.500,119.936,111.011,907.412,102.393,137.067,895.176,112.513,94.654,10.059,128.221,98.412,20.214,130.775,93.579,151.444,107.295,64.421,87.278,97.981,68.490
267,41.682,108.295,70.162,121.451,118.408,87.234,34.625,124.279,89.696,151.118,124.302,105.673,27.400,150.052,119.329,148.903,118.183,107.115,195.062,119.977,111.018,1026.588,102.421,137.036,1462.706,112.533,94.722,64.882,128.379,98.325,21.643,130.763,93.016,66.278,107.319,63.950,70.722,98.097,68.662
268,19.636,108.088,70.163,98.392,118.305,87.353,84.938,124.113,89.333,266.235,124.365,105.679,22.600,149.447,119.036,102.258,118.330,107.161,244.625,119.810,110.956,944.118,102.421,137.109,2233.177,112.482,94.763,37.176,128.479,98.543,23.571,130.617,92.658,38.556,107.259,64.106,23.556,97.972,68.490
269,18.818,107.992,69.591,92.941,118.312,87.479,58.125,124.221,89.303,204.588,124.260,105.850,52.200,149.813,119.169,139.419,118.274,107.151,204.875,119.873,111.091,872.176,102.453,137.155,1961.059,112.532,94.691,54.118,128.350,98.574,76.714,130.842,93.235,54.611,107.372,64.346,28.778,97.829,68.399
270,488.500,107.966,69.789,131.882,118.388,87.306,67.500,124.087,89.293,248.941,124.439,105.805,58.300,149.967,119.140,99.613,118.247,106.986,250.438,120.016,111.036,1010.529,102.449,137.031,2013.412,112.549,94.688,32.235,128.089,98.664,31.571,130.762,93.407,60.500,107.175,64.411,42.778,98.117,68.455
271,574.636,107.892,69.916,94.706,118.324,87.298,267.562,124.456,89.224,219.118,124.412,105.616,7.800,150.116,119.060,120.065,118.357,107.238,168.688,119.873,111.093,678.294,102.516,136.998,1699.059,112.553,94.702,32.353,128.603,98.577,26.929,130.866,93.666,26.889,107.375,64.154,42.556,98.306,68.548
272,394.591,107.836,69.840,123.647,118.188,87.254,469.625,124.412,89.374,275.529,124.475,105.780,33.200,149.555,118.737,49.548,118.426,106.837,192.812,120.048,110.797,317.235,102.475,137.061,1676.059,112.527,94.710,58.882,128.538,98.105,27.000,130.828,93.168,44.167,107.637,63.917,47.056,97.977,68.404
273,455.864,107.800,69.768,97.529,118.439,87.144,440.188,124.350,89.417,292.294,124.546,105.737,26.600,149.682,119.000,92.065,118.234,107.150,168.250,120.156,110.887,630.588,102.311,136.953,791.647,112.554,94.597,30.235,128.385,98.475,44.071,130.863,92.774,36.833,107.210,64.098,38.000,98.373,68.673
274,270.136,107.866,69.980,134.980,118.203,87.453,515.688,124.467,89.301,206.412,124.457,105.783,36.200,149.627,118.603,108.710,117.996,107.312,202.438,119.817,110.837,562.765,102.311,137.046,668.059,112.497,94.832,52.176,128.562,98.627,42.214,130.661,92.468,69.111,107.569,64.277,27.056,98.183,68.484
275,205.955,108.010,69.729,132.627,118.178,87.292,335.812,124.467,89.413,302.588,124.515,105.780,24.600,150.009,118.872,143.806,118.075,107.147,175.438,119.962,110.941,684.471,102.364,137.129,486.588,112.414,94.846,28.588,128.480,98.617,48.500,130.626,92.922,46.778,107.306,64.440,62.444,97.929,68.536
276,353.591,107.777,69.919,136.627,118.188,87.248,363.688,124.546,89.289,239.235,124.524,105.771,30.900,149.768,118.535,156.129,118.405,107.261,185.625,119.878,110.981,850.176,102.460,137.083,426.706,112.472,94.573,33.529,128.335,98.579,36.429,130.892,93.149,23.889,107.449,64.233,27.944,97.716,68.591
277,413.318,107.972,69.981,142.314,118.344,87.276,148.125,124.416,89.376,250.353,124.292,105.738,2.400,149.575,118.627,146.968,118.072,107.086,263.812,119.954,110.873,587.059,102.393,137.122,409.588,112.508,94.718,19.706,128.514,98.321,20.500,130.650,92.598,35.778,107.244,64.403,22.611,97.520,68.351
278,190.955,108.079,69.746,174.353,118.293,87.339,193.625,124.482,89.214,199.529,124.764,105.695,79.400,149.933,118.975,108.710,118.264,107.007,191.938,120.011,110.915,326.000,102.537,137.091,379.235,112.530,94.708,47.706,128.152,98.462,2.357,131.107,92.714,47.222,107.042,64.377,28.944,98.298,68.727
279,275.091,107.777,69.734,149.843,118.299,87.289,91.500,124.257,89.682,209.235,124.539,105.737,86.300,149.827,119.119,128.839,118.345,107.131,188.938,120.135,110.996,218.471,102.390,136.793,365.176,112.566,94.648,55.176,128.218,98.335,33.357,131.145,93.277,21.722,107.433,64.565,29.000,97.974,68.360
280,352.500,107.829,69.826,146.627,118.115,87.455,62.688,124.638,89.171,236.765,124.652,105.770,24.500,149.810,119.242,136.903,118.377,107.024,228.688,119.971,110.977,162.412,102.248,136.959,448.353,112.529,94.813,51.882,128.380,98.541,50.429,131.016,92.749,48.278,107.289,63.921,48.444,97.877,68.549
281,310.727,107.863,69.881,142.392,118.189,87.291,56.688,124.079,89.704,200.059,124.408,105.819,12.600,149.974,119.338,142.645,118.234,107.337,134.125,119.895,110.864,59.588,102.302,137.033,510.353,112.475,94.762,30.235,128.344,98.803,53.143,130.786,93.160,21.333,107.143,63.451,66.389,97.793,68.356
282,321.727,107.682,69.887,171.020,118.030,87.434,60.625,124.283,89.237,182.824,124.494,105.819,20.100,150.107,119.210,144.710,118.285,106.963,182.500,119.891,111.025,101.588,102.316,136.839,393.059,112.509,94.639,57.471,128.262,98.580,44.929,130.687,93.160,46.889,107.393,64.036,23.389,98.439,68.414
283,246.000,107.975,69.743,153.725,118.281,87.386,39.125,124.166,89.657,191.941,124.408,105.727,26.800,149.358,119.049,159.032,118.205,107.087,182.312,119.989,110.860,84.706,102.614,136.997,426.059,112.475,94.688,23.118,128.223,98.425,36.071,130.507,93.364,10.833,107.523,64.290,18.333,97.828,68.354
284,210.545,108.010,69.815,168.706,118.365,87.217,66.000,124.001,89.363,210.941,124.649,105.864,11.500,149.537,118.934,108.000,118.259,107.352,157.188,119.999,110.853,80.294,102.110,136.900,386.118,112.555,94.740,49.059,128.305,98.487,24.643,130.741,93.151,70.000,107.109,64.306,55.389,98.305,68.484
285,210.091,107.864,69.798,164.667,118.311,87.237,36.625,124.587,89.378,258.647,124.500,105.624,127.600,149.625,119.031,99.097,118.093,107.019,243.250,119.860,110.927,61.294,102.150,137.041,342.941,112.483,94.616,58.235,128.247,98.276,26.357,130.753,93.174,57.278,107.217,63.962,8.611,97.857,68.263
286,161.727,107.910,69.758,132.667,118.256,87.418,46.750,124.330,89.519,215.647,124.481,105.688,13.900,149.573,118.894,181.613,118.350,107.064,137.938,119.979,110.789,133.882,102.353,136.940,442.647,112.499,94.770,50.941,128.292,98.750,66.929,130.618,92.780,49.778,107.157,64.341,25.833,97.649,68.502
287,325.182,107.927,69.847,170.784,118.186,87.171,39.500,124.449,89.020,273.941,124.449,105.758,60.400,149.727,119.031,178.839,118.230,107.337,256.500,120.077,110.915,140.588,102.433,137.049,370.941,112.618,94.831,54.765,128.319,98.469,56.714,130.725,92.897,39.944,107.058,64.444,33.000,98.217,68.323
288,408.318,107.772,69.662,143.765,118.583,87.126,24.562,124.347,89.621,305.000,124.607,105.740,28.500,149.650,119.136,140.000,118.302,107.231,129.938,119.894,110.978,123.706,102.523,137.107,407.412,112.521,94.683,57.647,128.676,98.392,79.786,130.687,93.091,30.222,107.394,64.189,37.389,97.992,68.368
289,375.545,107.869,69.845,125.608,118.436,87.281,43.938,124.635,89.288,167.529,124.385,105.653,66.600,149.804,118.873,98.839,118.313,107.184,184.688,119.989,110.737,113.118,102.495,137.135,471.412,112.568,94.801,81.706,128.377,98.444,66.214,130.843,93.160,41.389,107.293,64.436,48.944,97.962,68.525
290,414.455,107.905,69.859,118.627,118.357,87.151,91.188,124.670,89.326,225.765,124.357,105.814,11.700,149.519,119.293,128.968,118.324,107.185,168.000,120.024,111.010,127.294,102.623,137.120,304.412,112.541,94.726,32.824,128.221,98.807,26.286,130.765,93.866,77.722,107.289,64.052,26.722,97.514,68.709
291,157.955,107.725,69.794,122.000,118.322,87.332,32.625,124.644,89.219,193.118,124.506,105.882,63.600,149.629,118.661,178.710,118.333,107.358,178.750,119.976,111.107,100.529,102.315,136.896,418.765,112.530,94.720,38.588,128.489,98.623,56.786,130.772,93.352,55.833,107.297,64.257,57.000,97.970,68.208
292,36.773,107.967,70.074,177.451,118.544,87.276,63.062,124.353,89.237,222.471,124.383,105.802,42.400,149.589,118.922,178.903,118.172,107.165,198.250,120.015,110.924,66.000,102.411,136.969,506.765,112.576,94.692,51.176,128.248,98.569,54.214,130.730,92.825,60.611,107.198,64.363,39.111,97.611,68.387
293,39.227,108.207,69.953,221.608,118.312,87.278,53.812,124.575,89.165,252.235,124.433,105.769,26.600,150.055,118.696,238.194,118.386,107.004,206.500,120.091,111.117,80.941,102.595,137.049,614.412,112.603,94.665,38.353,128.148,98.330,21.000,131.183,92.860,38.278,107.289,64.002,28.389,98.009,68.533
294,51.955,107.938,69.908,1139.686,118.269,87.279,69.312,124.474,89.444,179.529,124.565,105.726,12.600,149.782,118.683,150.516,118.310,106.960,192.875,119.995,110.917,135.176,102.435,136.946,1114.529,112.493,94.741,64.412,128.291,98.531,43.714,130.740,92.544,29.333,107.499,64.451,33.889,97.923,68.626
295,18.864,108.385,70.207,673.686,118.223,87.278,58.312,124.558,89.315,140.235,124.484,105.879,40.600,149.743,119.096,1816.387,118.274,107.216,290.500,119.928,110.841,84.882,102.714,137.041,1524.706,112.505,94.729,84.059,128.425,98.593,49.714,130.898,92.886,67.722,107.087,64.254,45.611,97.986,68.238
296,14.591,108.364,70.057,712.039,118.209,87.303,62.688,124.436,89.426,179.765,124.304,105.717,25.900,149.489,119.096,1489.677,118.256,107.194,253.688,119.941,110.770,133.235,102.528,137.142,905.941,112.514,94.659,76.706,128.384,98.468,52.857,130.926,93.112,355.333,107.158,64.116,31.722,97.960,68.235
297,56.409,108.097,69.836,994.196,118.272,87.255,33.625,124.366,89.120,297.824,124.324,105.643,46.600,149.875,118.877,1261.613,118.247,107.170,259.500,120.030,110.897,91.941,102.304,137.018,663.176,112.576,94.662,58.529,128.461,98.748,45.929,130.633,93.108,253.500,107.164,64.240,42.278,97.827,68.400
298,25.182,107.853,69.831,803.490,118.254,87.275,81.750,124.428,89.407,203.176,124.332,105.671,14.600,149.460,119.318,1283.419,118.274,107.134,187.625,120.050,111.056,86.294,102.218,136.988,363.824,112.586,94.587,38.529,128.613,98.647,80.071,131.095,93.350,186.944,107.280,64.247,290.944,97.918,68.609
299,16.318,107.744,70.453,562.745,118.278,87.373,26.812,124.745,88.981,159.235,124.559,105.781,49.400,149.273,118.765,1165.355,118.271,107.166,246.438,120.071,110.881,74.118,102.241,137.067,450.294,112.577,94.710,49.824,128.492,98.183,57.643,130.793,93.377,203.667,107.064,64.134,223.222,98.030,68.374
300,30.000,107.622,69.845,775.608,118.214,87.363,22.938,123.935,89.388,203.000,124.532,105.655,76.600,149.898,119.369,1228.710,118.258,107.227,187.938,119.954,110.837,115.882,102.287,137.152,379.118,112.469,94.729,20.529,128.118,98.731,37.429,130.712,93.247,174.889,107.166,64.170,125.889,97.906,68.337
301,36.682,107.555,69.613,350.275,118.234,87.323,109.062,124.293,89.419,221.765,124.387,105.714,33.300,149.931,119.275,1352.774,118.297,107.137,186.125,119.979,110.911,130.000,102.492,137.174,531.647,112.501,94.704,61.706,128.543,98.484,60.643,130.734,92.952,281.444,107.191,64.137,236.333,98.003,68.337
