 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26
44,762.194,92.161,95.854,23.800,75.370,72.807,3902.577,86.584,101.795,768.067,86.686,94.891,58.333,107.313,97.587,42.615,105.276,102.923,81.457,125.485,119.215,192.778,103.019,93.353,232.364,100.065,103.210,204.571,126.915,106.765,117.643,55.632,66.789,25.308,132.557,104.769,37.806,36.676,58.416,73.588,132.123,123.328,53.591,137.711,111.247,283.312,55.248,60.917,65.733,80.672,141.847,102.773,89.616,137.245,164.235,64.857,49.868,42.344,69.738,63.722,111.935,58.599,56.530,23.722,125.884,111.891,86.000,115.113,119.827,45.778,126.334,123.666,76.476,80.165,83.924,54.600,102.016,119.476
45,599.677,92.203,95.884,16.900,75.475,72.452,3889.876,86.581,101.797,941.133,86.720,94.948,42.111,107.030,98.267,74.308,105.720,103.148,112.086,125.464,119.305,187.556,102.842,93.415,160.364,100.446,103.089,136.400,127.105,106.586,105.929,55.730,66.824,33.154,132.731,104.298,42.194,36.629,58.588,60.412,132.079,123.498,35.545,138.012,110.976,370.000,55.238,61.109,43.133,80.830,141.733,59.227,90.075,136.896,149.118,64.769,49.456,57.281,69.639,63.510,175.355,58.758,56.346,29.833,125.729,111.894,61.676,115.365,119.520,64.630,126.202,123.952,63.095,80.356,84.149,54.925,102.301,119.668
46,279.355,92.195,95.874,16.067,75.535,73.249,3790.629,86.600,101.780,2542.617,86.704,94.849,47.889,106.910,97.899,63.385,105.253,103.166,135.143,125.146,119.439,235.611,102.946,93.381,173.727,100.298,103.054,194.971,127.131,106.502,126.476,55.674,66.972,49.000,132.634,104.372,29.097,36.686,58.735,53.000,131.772,123.472,30.091,137.973,110.992,351.250,55.377,60.953,79.433,80.671,141.891,55.545,89.800,137.601,172.294,64.626,49.752,54.031,69.587,63.711,111.613,58.784,56.519,47.056,126.073,112.221,122.757,115.329,119.498,70.815,126.117,124.100,53.000,80.104,84.198,77.125,101.966,119.744
47,121.935,92.030,95.874,29.733,75.360,72.905,3761.464,86.597,101.784,4095.000,86.645,94.860,89.444,107.091,97.735,39.462,105.277,103.067,89.543,125.273,119.474,227.000,102.792,93.414,177.727,100.472,103.331,259.029,126.932,106.701,86.095,55.660,67.159,41.923,132.682,104.655,20.323,36.759,58.793,26.882,132.092,123.459,19.227,137.712,110.983,352.312,55.382,61.218,70.700,80.502,141.768,38.000,89.427,137.366,202.941,64.833,49.882,37.750,69.757,63.687,160.968,58.664,56.572,41.667,125.608,112.160,70.108,114.738,119.534,88.852,126.293,123.612,56.762,80.282,83.945,45.675,102.123,119.834
48,99.935,92.248,95.747,10.033,75.344,72.685,3922.423,86.594,101.803,4089.717,86.647,94.861,72.500,107.223,97.734,63.231,105.640,103.184,75.143,125.441,119.120,155.611,102.831,93.228,147.955,100.420,103.128,214.314,126.950,106.588,128.286,55.648,66.959,31.000,132.124,104.669,45.548,36.830,58.228,60.529,132.108,123.760,34.455,137.891,111.244,279.688,55.278,61.223,46.433,80.481,141.921,31.591,90.002,137.007,164.706,64.777,49.639,49.844,69.474,63.585,169.548,58.630,56.620,58.500,125.434,112.405,118.757,115.364,119.577,42.778,126.361,123.845,75.571,80.705,84.067,53.775,102.058,120.131
49,56.774,92.137,95.886,16.200,75.039,72.308,3004.000,86.543,101.696,3878.333,86.640,94.869,29.000,107.206,97.602,97.538,105.448,103.134,86.000,125.289,119.177,181.944,102.895,93.601,168.091,100.289,103.168,168.771,127.052,106.772,90.524,55.425,66.955,28.846,132.261,104.788,62.452,36.820,58.342,36.353,132.440,123.679,24.091,138.202,111.371,313.750,55.276,61.049,72.067,80.557,141.612,31.409,89.958,137.228,187.294,64.856,49.759,24.438,69.692,63.835,124.968,58.415,56.530,61.389,125.540,112.354,69.243,115.213,119.541,64.815,126.246,123.837,61.048,80.558,84.064,58.050,101.944,119.511
50,60.645,92.037,96.172,31.533,75.292,72.642,1947.093,86.615,101.649,2576.517,86.617,94.908,59.500,107.082,97.652,59.615,105.147,103.286,97.114,125.426,119.285,207.833,102.885,93.447,174.955,100.238,103.322,193.086,127.050,106.749,113.405,55.602,66.852,30.000,132.384,104.150,40.323,36.661,58.731,41.059,131.819,123.181,37.227,138.042,111.296,369.000,55.291,61.051,52.300,80.628,141.297,40.136,89.996,137.117,219.000,64.876,49.967,61.406,69.772,63.853,241.677,58.703,56.869,31.611,125.962,111.988,90.054,115.061,119.557,50.000,126.283,124.104,39.190,80.405,84.037,86.200,102.191,119.790
51,48.774,92.171,95.794,23.433,75.366,72.714,998.021,86.526,101.648,931.200,86.587,94.877,98.389,107.088,97.905,92.462,105.548,102.975,60.857,125.481,119.310,178.111,102.857,93.426,211.500,100.228,103.367,237.457,126.978,106.525,99.833,55.792,67.055,21.692,132.213,104.693,19.097,36.372,58.525,30.118,132.254,123.943,64.409,137.603,110.900,346.312,55.237,61.114,65.433,80.822,141.593,42.864,89.761,136.747,162.824,64.863,49.644,49.719,69.751,63.478,93.290,58.722,56.498,38.222,125.816,112.050,70.811,115.232,119.841,64.222,126.096,123.889,56.095,80.418,84.112,80.425,102.096,119.733
52,95.935,92.261,95.756,17.933,74.640,72.651,773.732,86.552,101.696,710.833,86.581,94.867,47.000,107.026,98.287,64.615,105.507,102.780,77.057,125.138,119.310,259.417,102.767,93.281,198.136,100.259,103.290,158.343,126.892,106.654,82.262,55.699,66.962,22.385,132.837,104.287,60.258,36.731,58.114,66.765,131.877,123.329,26.682,138.094,111.656,417.812,55.296,61.095,45.700,80.526,141.768,21.273,89.261,137.068,227.588,64.788,49.665,39.344,69.929,63.813,155.097,58.652,56.732,57.944,125.455,112.421,69.297,115.259,119.654,57.370,126.272,123.864,38.429,80.452,84.301,43.025,102.208,119.406
53,46.903,92.070,95.977,23.200,75.079,72.765,677.031,86.628,101.643,692.033,86.615,94.940,31.500,107.098,97.664,115.077,105.491,103.089,68.457,125.304,119.245,209.278,102.842,93.119,148.636,100.214,103.229,228.200,127.036,106.708,99.381,55.634,66.905,45.462,132.354,104.794,30.323,36.808,58.503,24.176,131.988,123.116,32.182,137.834,111.010,332.750,55.319,61.127,61.233,80.276,141.706,25.182,89.871,136.842,220.294,64.695,49.776,73.531,69.564,63.697,104.839,58.779,56.381,31.667,125.378,112.389,72.486,114.935,119.510,74.593,125.981,123.657,62.143,80.217,84.099,58.625,101.838,119.257
54,60.774,92.059,95.523,17.367,75.962,72.940,691.608,86.582,101.686,625.367,86.662,94.810,104.833,106.917,97.823,91.077,105.621,103.191,83.114,125.231,119.387,208.000,102.873,93.286,164.773,100.197,103.276,182.400,126.886,106.629,106.405,55.499,66.886,15.077,132.599,105.183,50.194,36.612,58.275,77.941,132.037,123.665,66.364,138.101,111.015,340.188,55.340,61.098,69.933,80.607,141.409,47.273,89.575,136.832,177.176,64.800,49.677,53.031,69.795,63.838,174.581,58.678,56.603,78.389,125.575,112.207,116.703,114.957,119.455,67.630,126.082,124.138,50.857,80.445,84.044,66.175,102.010,119.371
55,94.968,92.336,95.654,26.567,75.496,72.671,708.495,86.620,101.733,750.700,86.533,94.815,58.889,107.234,97.718,90.615,105.234,103.074,66.286,125.306,119.251,180.056,103.026,93.270,197.636,100.438,103.283,224.914,126.954,106.619,76.214,55.748,67.132,63.462,132.784,104.666,56.839,36.714,58.439,59.471,131.949,123.473,36.409,137.741,111.550,489.312,55.277,61.091,83.967,80.478,141.633,16.182,89.735,137.455,222.882,64.688,49.819,50.594,69.692,63.153,210.452,58.686,56.628,58.278,125.261,112.146,72.270,115.166,119.646,70.481,126.198,123.921,46.381,80.117,84.009,51.125,101.899,119.426
56,39.935,92.054,95.872,19.867,75.467,73.039,640.639,86.705,101.669,726.700,86.670,94.883,65.222,107.076,97.816,122.846,105.418,103.126,64.486,125.487,119.216,220.417,102.800,93.321,119.091,100.028,103.106,246.600,126.939,106.616,79.738,55.694,66.974,25.692,132.761,105.071,51.613,36.854,58.199,67.941,132.172,123.522,40.636,137.763,111.434,380.375,55.327,61.170,71.900,80.569,141.637,18.045,89.907,137.409,275.647,64.806,49.809,68.062,70.131,63.873,155.419,58.637,56.856,68.167,125.566,112.170,114.541,115.099,119.582,84.630,126.136,123.836,98.952,80.542,84.030,75.875,102.075,119.589
57,102.581,92.064,95.919,30.567,75.669,72.998,577.155,86.588,101.630,704.233,86.666,94.949,93.556,107.121,97.853,31.231,105.438,103.103,96.171,125.300,119.445,168.056,102.826,93.182,142.318,100.504,103.304,174.143,126.974,106.882,91.476,55.864,66.742,2.385,132.445,104.375,35.548,36.684,58.888,63.059,132.160,123.493,19.909,137.370,111.074,399.812,55.366,61.246,93.867,80.615,141.783,39.818,89.638,137.381,299.588,64.814,49.753,48.156,69.657,63.815,177.613,58.594,56.599,31.611,125.513,112.377,58.378,114.964,119.454,42.815,126.311,124.289,66.238,80.369,84.111,72.725,102.128,119.438
58,72.323,92.217,95.703,19.133,75.508,72.663,668.577,86.574,101.657,759.033,86.616,94.849,1258.444,107.242,97.981,138.615,105.224,103.186,74.800,125.378,119.463,274.389,103.002,93.493,148.364,100.101,103.474,189.714,127.142,106.665,139.881,55.648,66.893,11.308,132.179,105.045,63.161,36.775,58.148,85.882,131.987,123.388,44.500,138.036,110.984,347.500,55.237,61.044,42.633,80.867,141.648,32.864,89.628,137.019,265.765,64.830,49.675,60.656,69.863,63.704,120.323,58.639,56.534,23.500,125.751,112.492,102.919,115.324,119.355,57.185,126.262,123.962,53.810,80.716,83.977,49.150,101.929,119.345
59,70.581,92.003,95.861,19.167,75.267,73.004,679.608,86.602,101.679,662.633,86.593,94.853,792.611,107.272,98.042,1269.077,105.389,103.040,77.257,124.945,119.384,208.972,102.931,93.442,226.182,100.561,103.244,211.029,127.114,106.642,86.905,55.599,66.924,9.769,132.335,104.525,40.968,36.725,58.498,42.706,132.174,123.503,22.000,137.614,111.560,361.188,55.358,61.092,58.433,80.739,141.527,26.273,89.707,136.594,164.059,64.657,50.007,71.281,69.638,63.546,93.032,58.537,56.503,25.167,125.881,112.050,115.676,115.085,119.653,38.259,125.947,123.863,74.524,80.664,83.993,55.725,102.060,120.157
60,89.613,92.146,95.847,52.100,75.472,73.050,642.041,86.560,101.689,757.800,86.670,94.861,729.278,107.154,97.982,961.077,105.435,103.060,46.543,125.236,119.338,131.667,103.151,93.320,212.000,100.452,103.321,247.057,127.018,106.634,77.024,55.714,66.781,22.923,132.568,104.925,64.839,36.788,57.985,87.471,132.156,123.415,21.727,137.932,111.013,344.125,55.294,61.074,56.233,80.564,141.561,44.864,89.739,137.145,179.000,64.845,49.633,54.625,69.916,63.513,124.968,58.676,56.905,50.222,125.954,112.436,61.027,115.055,119.609,49.185,126.335,123.902,45.524,80.367,83.917,82.750,102.118,119.531
61,119.871,92.046,95.727,32.267,75.078,72.578,618.536,86.636,101.615,691.333,86.659,94.947,642.722,107.229,97.975,1403.154,105.409,103.070,65.971,125.061,119.480,158.778,102.782,93.429,269.500,100.529,103.172,251.486,126.997,106.602,103.286,55.531,67.280,17.538,132.590,104.610,40.839,36.528,58.668,51.353,132.389,123.808,15.227,137.812,111.073,317.688,55.277,61.084,61.900,80.460,141.558,13.818,90.053,137.116,311.118,64.772,49.735,35.625,69.870,63.893,105.871,58.721,56.563,71.056,125.587,112.185,106.000,115.027,119.607,47.519,126.086,124.166,50.381,80.533,84.218,62.025,101.940,119.460
62,149.290,92.093,95.808,39.033,75.319,73.096,606.887,86.543,101.729,747.700,86.629,94.973,507.000,107.163,97.996,648.462,105.366,103.012,59.600,124.986,119.576,174.667,102.966,93.271,197.909,100.211,103.189,233.714,126.912,106.730,107.048,55.650,66.734,14.308,132.580,104.613,56.194,36.633,58.449,52.588,131.934,123.480,28.409,137.941,110.973,404.562,55.331,61.213,62.433,80.694,141.693,26.091,89.842,137.185,215.294,64.788,49.727,63.250,69.832,63.737,151.290,58.713,56.701,29.056,126.115,112.505,96.811,115.033,119.400,50.333,125.989,123.672,62.810,80.427,83.973,55.425,102.190,119.981
63,91.935,92.266,95.565,10.800,75.066,72.646,695.299,86.551,101.710,644.100,86.705,94.890,293.167,107.139,98.050,184.846,105.495,103.046,70.343,125.493,119.412,178.500,103.075,93.236,162.455,100.324,103.244,267.000,126.844,106.511,98.881,55.561,66.989,32.615,132.763,105.052,58.065,36.883,58.735,22.118,131.775,123.835,36.409,137.547,111.618,386.938,55.385,61.040,73.100,80.708,141.536,48.182,89.992,137.216,185.706,64.881,49.701,48.281,69.629,64.093,133.742,58.815,56.621,71.500,125.477,112.130,90.270,114.960,119.607,64.667,126.127,123.804,43.476,80.668,84.077,76.700,102.012,119.605
64,109.161,92.176,95.901,21.767,75.330,73.210,654.536,86.602,101.694,705.667,86.675,94.921,91.833,107.281,98.026,80.462,105.483,103.206,72.057,125.454,119.290,191.806,103.026,93.423,169.682,100.214,103.100,240.886,126.787,106.709,78.714,55.834,66.790,24.923,132.843,104.769,60.516,36.722,58.676,40.882,131.959,123.298,97.591,137.746,111.094,383.125,55.323,61.063,75.567,80.887,141.577,47.955,89.779,137.435,193.706,64.873,49.681,63.062,69.844,63.327,124.581,58.731,56.527,67.611,125.820,112.266,99.568,114.991,119.635,53.222,126.265,123.840,62.571,80.408,84.131,79.725,102.159,119.477
65,88.516,92.425,95.729,17.033,75.378,72.256,627.155,86.498,101.678,686.700,86.635,94.923,67.611,107.229,97.739,88.154,105.473,103.163,74.857,125.420,119.385,235.778,102.953,93.434,234.182,100.385,103.331,190.886,126.709,106.637,90.381,55.584,66.794,21.692,132.536,104.824,33.806,36.967,58.285,63.588,132.059,123.347,45.091,137.939,111.490,336.938,55.304,61.143,77.700,80.703,142.053,34.955,89.614,136.920,182.294,64.719,49.751,51.812,69.763,63.488,118.710,58.807,56.334,32.556,125.494,112.060,81.243,115.480,119.263,71.593,125.973,123.997,35.571,80.749,84.247,63.000,102.081,119.143
66,87.806,92.193,96.025,18.133,75.151,72.394,637.464,86.594,101.610,768.600,86.692,94.863,36.944,107.062,97.821,153.000,105.592,102.928,72.886,125.211,119.057,203.389,103.093,93.233,99.545,100.513,103.170,177.743,127.102,106.489,89.929,55.743,66.658,30.462,132.459,104.824,36.129,36.760,58.674,41.000,131.890,123.786,6.773,137.993,111.306,353.438,55.402,61.108,63.767,80.813,141.528,30.091,89.681,137.646,192.529,64.855,49.828,35.375,69.812,63.485,148.645,58.777,56.536,72.167,125.455,112.418,111.892,115.054,119.355,137.259,125.974,124.105,29.571,80.503,83.972,112.925,101.866,119.479
67,52.839,91.973,96.008,28.200,75.014,72.856,637.010,86.597,101.767,753.867,86.631,94.806,73.611,106.856,98.179,68.308,105.317,103.099,39.829,125.348,119.328,226.556,102.904,93.540,203.500,100.189,103.279,172.629,127.074,106.491,86.333,55.515,66.763,54.538,132.511,104.734,51.355,36.603,58.500,43.294,132.060,123.541,14.136,137.286,111.087,372.750,55.489,60.977,89.800,80.594,141.592,53.636,89.608,137.202,143.941,64.588,49.569,41.031,69.678,64.093,153.871,58.722,56.488,49.889,125.833,112.195,69.676,114.824,119.666,46.741,126.238,123.898,92.095,80.415,84.179,70.800,101.913,119.603
68,98.516,92.314,95.951,26.167,74.870,72.806,622.701,86.613,101.702,697.600,86.633,94.943,69.722,107.248,98.020,116.077,105.600,103.190,80.600,125.301,119.259,189.806,102.999,93.146,142.364,100.307,103.049,168.486,127.043,106.522,118.905,55.465,66.953,15.462,132.383,104.745,60.839,36.825,58.558,32.941,132.078,123.342,22.227,137.690,111.347,373.125,55.360,61.198,75.933,80.905,141.642,51.636,90.059,137.272,244.941,64.823,49.863,56.000,69.501,63.764,169.806,58.744,56.429,59.278,125.442,112.310,107.459,115.203,119.530,80.222,126.445,123.992,44.095,80.375,84.097,59.100,102.266,119.811
69,95.935,92.087,95.915,28.300,75.208,72.888,722.557,86.610,101.789,724.500,86.654,94.900,85.722,107.130,97.792,117.846,105.351,103.030,50.657,125.182,119.340,188.361,103.029,93.424,159.273,100.243,103.316,235.314,127.048,106.454,81.024,55.517,66.758,38.769,133.048,104.658,28.452,36.940,58.562,44.882,132.017,123.611,36.136,137.614,111.380,423.188,55.285,61.118,109.933,80.682,141.467,30.545,89.937,137.557,225.235,64.628,49.734,49.594,70.140,63.613,155.161,58.856,56.803,90.500,125.832,112.047,88.270,114.997,119.489,54.519,125.935,123.911,100.333,80.070,83.821,57.425,102.147,119.678
70,115.677,92.168,95.814,31.133,75.252,72.954,645.918,86.628,101.730,790.900,86.643,94.876,52.778,107.225,98.038,56.231,105.220,103.135,80.971,125.425,119.188,198.583,102.978,93.247,132.318,100.444,103.423,184.857,127.118,106.736,84.738,55.609,67.069,38.154,132.864,104.834,31.290,36.711,58.813,82.176,132.155,123.607,13.136,137.628,111.188,428.562,55.312,61.011,49.100,80.578,141.329,41.545,89.467,137.010,279.647,64.757,49.749,36.625,70.034,63.612,139.806,58.571,56.629,84.333,125.787,112.192,86.703,115.249,119.429,37.963,126.173,124.023,64.429,80.379,84.204,75.025,101.742,119.588
71,71.355,91.888,95.760,24.567,75.481,73.419,669.381,86.638,101.676,651.067,86.664,94.897,55.333,107.264,97.701,78.615,105.547,103.193,59.000,125.496,119.330,201.667,102.854,93.521,153.636,100.407,102.972,254.057,127.026,106.610,108.452,55.640,66.868,35.000,132.922,105.038,24.258,36.632,58.308,57.412,131.938,123.876,27.455,137.790,111.647,474.312,55.298,61.109,72.267,80.501,141.447,25.182,89.976,136.994,281.588,64.868,49.668,58.656,69.756,63.765,113.677,58.707,56.999,59.111,125.984,111.943,52.757,115.073,119.552,55.333,126.310,123.968,71.762,80.415,83.885,60.275,102.025,119.362
72,52.903,92.092,95.633,30.200,75.328,72.548,660.948,86.687,101.713,785.467,86.651,94.896,73.500,107.279,97.995,76.154,105.264,102.825,68.600,125.534,119.531,177.833,102.940,93.400,114.500,100.331,103.050,149.143,126.974,106.386,102.714,55.656,66.816,49.231,132.707,105.029,34.968,36.627,58.268,42.118,131.978,123.499,11.273,137.716,111.134,320.125,55.284,61.055,71.167,80.537,141.704,28.409,89.603,137.005,173.353,64.898,49.866,64.000,69.690,63.562,113.548,58.871,56.569,44.833,125.743,112.717,61.243,114.866,119.421,64.074,126.239,123.967,44.095,80.221,83.910,93.550,101.871,119.501
73,54.194,91.949,96.098,38.000,75.605,72.883,590.206,86.635,101.648,631.067,86.709,94.874,82.222,107.192,97.930,43.154,105.174,103.016,72.886,125.403,119.195,201.806,102.811,93.427,152.136,100.306,102.975,167.943,127.079,106.482,76.095,55.766,66.987,26.462,132.931,104.481,29.806,36.769,58.255,48.412,131.864,122.900,27.227,137.491,111.180,357.125,55.215,61.230,56.167,81.025,141.837,43.727,89.920,137.305,214.706,64.811,49.760,53.031,69.719,63.605,211.097,58.695,56.643,55.111,125.536,112.168,84.216,115.056,119.622,40.222,125.941,123.753,65.571,80.823,83.940,47.250,101.984,119.310
74,104.839,92.139,95.817,8.800,75.444,72.398,676.454,86.586,101.726,760.933,86.763,94.922,85.944,107.091,97.889,83.308,105.148,103.117,73.057,125.327,119.566,155.000,103.016,93.459,188.545,100.211,103.176,163.143,126.894,106.808,86.857,55.846,66.986,12.308,132.940,104.615,27.355,36.845,58.319,45.882,131.932,123.427,13.409,137.980,111.036,325.250,55.283,61.067,56.267,80.676,141.802,12.045,89.786,137.479,196.824,64.780,49.781,50.500,69.483,63.842,101.871,58.852,56.425,48.444,125.968,112.199,79.784,115.153,119.319,61.407,126.220,123.845,51.524,80.623,84.075,78.225,101.903,119.668
75,87.935,92.122,95.912,28.600,75.578,72.630,634.144,86.621,101.674,803.800,86.656,94.956,61.278,107.210,97.645,102.231,105.334,103.325,53.457,125.391,119.139,177.556,102.991,93.335,128.500,100.451,103.109,177.600,126.868,106.731,120.762,55.770,66.672,6.692,132.450,104.604,32.581,36.749,58.446,75.765,131.885,123.174,16.000,138.090,111.272,481.500,55.311,61.092,61.633,80.671,141.442,38.591,90.064,137.536,200.059,64.876,49.848,58.562,69.903,63.500,178.968,58.650,56.657,53.056,125.499,112.203,129.459,115.053,119.559,42.667,126.406,123.687,54.381,80.636,84.274,48.425,102.012,119.457
76,59.290,92.130,96.020,30.333,75.389,72.667,688.330,86.590,101.674,712.400,86.653,94.858,109.000,107.379,97.863,67.077,105.415,103.353,60.000,125.314,119.592,180.917,102.928,93.429,162.636,100.328,102.944,169.229,127.096,106.567,75.452,55.561,66.964,31.154,132.971,104.788,50.387,36.900,58.499,60.176,131.909,123.314,16.955,137.394,110.751,390.438,55.275,60.952,38.733,80.551,141.669,54.273,89.988,137.298,149.529,64.876,49.384,55.250,69.731,63.844,174.516,58.535,56.536,63.333,125.707,112.063,124.757,114.970,119.576,58.741,126.412,123.626,47.667,80.601,84.137,80.075,102.009,119.364
77,88.323,92.112,95.830,22.733,74.944,72.123,708.247,86.610,101.664,674.967,86.590,94.917,57.833,107.367,97.925,24.000,105.469,102.719,48.343,125.385,119.125,183.667,102.953,93.326,132.455,100.310,103.196,269.914,127.133,106.719,107.810,55.522,66.898,44.615,132.698,104.876,19.097,36.869,58.594,39.412,131.976,123.217,40.591,137.849,111.620,388.688,55.317,61.207,65.100,80.649,141.677,19.682,89.576,136.898,143.000,64.673,49.682,48.781,70.062,63.701,123.226,58.665,56.871,51.944,125.822,112.142,99.405,115.167,119.547,85.148,126.161,124.059,94.381,80.674,84.294,69.950,101.756,119.636
