 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38
30,220.233,79.419,151.458,81.972,90.203,146.708,75.412,61.206,147.229,27.172,84.875,175.849,63.000,61.275,204.983,56.750,84.001,149.812,32.905,99.392,170.940,25.462,61.702,113.879,27.667,52.461,173.103,57.412,70.187,167.934,68.700,75.592,117.172,427.125,78.160,144.511,97.500,58.928,178.972,13.077,66.014,173.173,189.000,73.617,177.438,32.773,101.245,142.929,51.833,67.255,136.538,2493.031,52.408,181.022,39.412,80.445,195.127,43.471,100.185,148.120,388.438,99.556,111.918,277.438,97.278,124.490,97.375,55.310,169.011,57.562,47.215,146.759,233.900,79.459,133.271,99.682,49.306,160.599,62.387,74.652,163.497,325.136,80.263,139.159,83.459,79.627,200.990,45.613,103.615,121.604,276.188,80.311,165.148,33.562,59.497,109.054,33.833,70.096,116.254,29.677,98.475,165.043,62.649,65.122,117.133,61.538,74.133,197.132,44.357,79.868,173.749,51.389,77.279,186.178
31,214.100,79.476,151.465,130.083,90.281,146.717,130.235,60.971,147.326,16.103,84.321,176.144,66.033,61.076,205.178,30.125,84.364,149.364,45.762,99.376,170.970,14.731,61.830,113.437,1.778,52.642,173.064,87.686,70.061,167.454,1107.033,75.717,117.067,402.167,78.095,144.393,102.000,58.873,179.121,11.462,66.487,173.089,160.545,73.764,177.461,45.227,101.266,143.122,72.200,67.175,136.009,1170.562,52.368,181.075,291.353,80.079,195.168,39.118,100.218,148.204,359.188,99.570,111.830,269.812,97.222,124.554,52.375,55.398,169.490,18.000,47.130,146.091,245.600,79.428,133.001,161.818,49.339,160.825,71.032,74.516,163.389,319.045,80.171,139.156,70.919,79.593,200.934,67.290,103.232,121.459,279.875,80.353,165.222,31.688,59.812,109.224,194.083,70.146,115.739,37.419,98.422,165.437,75.243,65.108,117.213,89.615,74.111,197.140,29.643,79.825,173.940,77.611,77.485,186.320
32,182.433,79.247,151.483,125.861,90.054,146.554,141.765,61.201,147.372,40.241,84.631,175.756,59.767,61.152,205.241,25.812,84.238,149.797,17.857,99.441,170.534,22.538,61.402,113.845,7.370,52.372,172.922,48.667,70.349,167.398,176.200,75.704,117.169,339.542,78.166,144.324,102.500,58.836,179.363,15.538,66.765,173.175,216.591,73.798,177.394,68.591,101.498,143.153,50.367,66.801,136.546,183.188,52.492,181.009,1273.059,80.248,195.160,292.647,100.012,148.100,465.000,99.582,111.956,213.562,97.289,124.793,82.375,55.415,168.939,45.562,47.348,146.464,231.400,79.441,133.226,150.409,49.506,160.630,35.677,74.754,163.328,410.045,79.964,139.101,63.676,79.626,200.747,16.000,103.511,121.496,227.625,80.359,165.157,40.938,59.651,108.790,42.417,70.063,115.633,33.677,98.385,165.033,24.054,65.185,116.544,46.923,74.152,196.929,48.357,79.940,173.421,118.278,77.201,186.128
33,210.667,79.178,151.431,118.944,90.103,146.516,141.608,61.011,147.272,37.586,84.801,175.623,69.867,60.956,205.183,12.625,84.490,149.377,23.667,99.424,170.706,48.462,61.449,113.548,19.481,52.634,172.720,45.765,70.207,167.603,54.533,75.728,116.917,396.125,78.108,144.643,88.500,58.897,179.135,9.385,66.574,172.266,209.545,73.689,177.423,208.136,100.890,143.090,53.767,67.168,136.445,167.875,52.279,181.212,938.765,80.257,195.201,971.000,100.177,148.026,288.438,99.440,111.801,261.125,97.285,124.552,59.562,55.453,169.306,37.500,47.296,146.181,171.800,79.296,133.073,127.227,49.534,160.545,52.258,74.557,163.584,435.318,80.192,139.188,65.027,79.690,200.951,33.484,103.368,121.846,301.312,80.306,165.192,14.500,60.276,109.366,32.583,70.105,115.779,16.387,98.512,165.750,19.622,65.457,116.629,61.077,73.898,197.206,98.071,79.882,173.865,83.722,77.300,186.437
34,233.800,79.341,151.475,147.417,90.186,146.557,137.137,61.285,147.427,60.931,84.786,175.542,56.700,60.893,205.254,13.938,84.182,150.002,11.000,99.136,170.256,13.923,61.479,113.434,21.259,52.576,172.747,52.588,70.083,167.715,51.133,75.577,116.846,442.875,78.113,144.536,153.000,58.935,179.142,17.154,66.644,172.924,139.545,73.604,177.308,113.864,100.980,143.097,61.233,66.744,136.263,148.250,52.347,181.264,429.824,80.235,195.268,561.118,100.072,148.049,404.125,99.559,111.895,166.125,97.149,124.655,36.688,55.304,169.279,61.562,47.388,146.331,157.100,79.461,133.205,170.364,49.629,160.474,89.548,74.616,163.759,450.818,80.192,139.189,116.270,79.359,201.072,37.613,103.324,121.492,224.062,80.272,165.128,28.000,60.083,108.924,35.250,70.195,115.567,28.645,98.229,165.299,43.676,65.199,117.533,106.385,73.869,197.212,49.786,79.879,173.703,119.167,77.052,185.984
35,223.267,79.477,151.442,111.972,90.050,146.690,131.647,61.136,147.550,35.897,84.967,175.602,80.267,60.980,205.026,27.938,84.120,149.895,55.143,99.251,171.057,17.077,61.881,113.438,17.593,52.646,172.814,57.882,70.265,167.769,42.600,75.661,117.140,420.917,78.135,144.456,99.400,59.119,179.414,10.615,66.158,172.942,170.818,73.657,177.434,88.500,100.941,143.256,60.367,66.921,136.285,139.188,52.294,180.872,47.235,80.135,195.304,486.706,100.066,148.061,361.125,99.509,111.818,234.938,97.214,124.569,54.125,55.655,169.281,21.562,46.999,146.062,191.100,79.325,133.198,105.045,49.516,160.701,99.806,74.611,163.542,322.955,80.236,139.095,79.297,79.673,200.938,37.226,103.236,121.651,197.625,80.212,165.138,36.062,59.799,109.093,53.417,70.028,115.576,5.290,98.588,165.162,62.054,65.066,116.748,80.538,73.815,197.192,16.429,79.884,173.444,80.389,77.345,186.160
36,169.967,79.476,151.442,138.139,90.261,146.672,110.863,61.265,147.514,33.759,85.196,175.476,80.700,61.020,205.241,24.312,84.466,149.864,17.000,99.464,170.780,24.885,61.498,113.517,11.926,52.669,172.838,79.333,70.412,167.782,55.000,75.731,116.982,435.917,78.065,144.505,126.200,58.812,179.286,33.308,66.632,173.125,222.182,73.726,177.511,42.727,101.452,142.858,74.867,66.773,136.546,207.062,52.347,181.101,36.235,80.051,195.065,27.765,100.043,148.043,486.875,99.494,111.970,234.938,97.230,124.651,68.688,55.173,169.207,36.062,47.040,146.545,155.800,79.425,133.324,103.136,49.588,160.718,86.516,74.565,163.745,388.045,80.138,139.111,29.135,79.653,200.945,208.581,103.380,121.529,389.625,80.225,165.231,63.750,60.045,108.911,25.917,70.169,115.899,18.258,98.994,165.236,60.324,65.283,117.389,70.077,73.966,197.187,52.143,79.880,173.844,124.056,77.238,186.207
37,248.167,79.525,151.493,130.778,90.257,146.485,147.922,60.981,147.506,35.793,84.942,176.085,2189.033,61.054,205.091,15.188,83.859,150.145,11.333,99.556,171.085,21.231,61.503,114.163,13.444,52.105,172.810,72.863,69.778,167.479,42.167,75.424,116.736,471.625,78.056,144.516,78.100,58.817,178.733,15.154,66.635,172.658,271.591,73.674,177.460,56.455,101.462,143.250,66.233,66.981,136.113,83.188,52.537,181.151,39.059,80.547,195.266,18.647,100.253,148.008,482.312,99.641,111.880,165.062,97.200,124.624,54.750,55.466,169.145,50.312,46.911,146.579,169.400,79.325,133.374,157.364,49.491,160.570,109.097,74.491,163.375,328.364,80.299,139.232,72.811,79.601,200.944,492.710,103.406,121.624,252.375,80.214,165.235,57.812,60.161,109.022,60.333,70.214,116.080,5.742,98.136,165.180,48.162,65.189,117.012,74.923,74.160,197.264,40.929,80.086,173.925,63.000,77.298,186.233
38,243.900,79.473,151.686,98.833,89.979,146.521,122.275,61.175,147.513,49.448,85.236,175.774,1330.400,61.058,205.120,49.875,83.957,149.791,29.048,99.098,171.301,35.308,61.207,113.919,8.370,52.236,173.297,63.490,70.333,167.798,48.933,76.011,116.927,408.042,78.096,144.396,121.000,58.905,179.187,24.923,66.118,172.512,175.591,73.817,177.398,34.955,101.005,142.816,2598.950,66.959,136.290,178.688,52.377,181.188,58.647,80.343,195.454,34.000,100.348,148.210,402.250,99.494,111.851,216.875,97.282,124.622,48.125,55.517,169.485,29.500,47.460,146.513,158.400,79.475,133.274,138.364,49.340,160.423,51.871,75.038,163.546,378.773,80.189,139.175,59.838,79.528,200.934,970.323,103.430,121.614,351.750,80.125,165.236,56.812,59.783,109.158,54.250,70.055,115.966,41.032,98.317,165.110,60.595,65.291,117.010,61.231,73.995,197.111,35.214,79.813,173.939,132.333,77.178,186.279
39,290.633,79.405,151.355,151.472,90.150,146.716,108.588,61.154,147.283,35.103,84.727,175.465,307.867,60.960,205.137,45.188,84.005,149.702,18.429,99.507,170.840,19.654,60.933,113.589,9.333,52.374,172.594,57.333,69.982,167.505,58.633,75.643,117.104,429.250,78.176,144.559,107.200,58.932,179.310,19.154,66.453,172.911,225.955,73.879,177.434,43.955,101.458,143.096,1287.900,66.893,136.260,165.125,52.269,180.993,44.706,80.425,195.315,22.529,100.471,148.084,443.375,99.639,111.824,234.062,97.339,124.713,62.125,55.364,169.311,22.312,47.224,146.548,183.900,79.276,133.266,138.182,49.248,160.321,103.806,74.724,163.674,272.364,80.253,138.984,76.216,79.957,201.048,734.774,103.431,121.555,261.938,80.240,165.202,66.875,60.011,109.241,79.250,70.090,115.719,25.226,98.610,165.237,33.189,65.406,116.990,60.308,73.875,197.451,33.357,80.102,174.317,79.611,77.426,186.431
40,1224.700,79.409,151.437,92.250,90.034,146.587,182.824,60.996,147.455,31.000,85.348,175.896,79.600,61.301,204.995,34.688,83.978,150.145,49.095,99.264,170.330,28.654,61.264,113.392,2.519,52.217,173.965,108.431,69.993,167.796,30.200,75.567,116.799,384.583,78.201,144.497,114.700,58.871,179.104,9.538,66.640,172.765,215.500,73.738,177.459,26.773,101.181,142.964,147.033,66.912,136.245,188.875,52.362,181.185,40.118,80.396,195.315,22.882,100.072,148.023,370.312,99.580,111.848,221.000,97.211,124.619,97.875,55.377,169.272,53.812,47.232,146.559,186.700,79.515,133.204,160.091,49.493,160.548,92.129,74.319,163.388,371.318,80.212,139.099,56.378,79.988,201.007,269.484,103.319,121.550,328.438,80.178,165.191,40.062,59.675,109.357,24.917,69.994,115.814,22.839,98.876,165.299,51.297,65.170,117.225,105.538,73.840,197.241,25.071,80.074,174.402,72.389,77.243,186.405
41,3453.733,79.409,151.696,137.000,90.256,146.887,2763.039,61.098,147.427,25.414,84.684,176.058,68.333,61.008,205.242,37.125,84.024,149.356,33.762,99.706,171.098,35.000,61.753,113.399,15.148,52.153,172.964,58.314,70.034,167.891,65.933,75.679,116.908,449.917,78.108,144.475,103.300,58.932,179.243,11.769,66.799,173.439,160.000,73.787,177.479,52.409,101.329,143.085,59.400,66.894,136.344,119.750,52.167,180.887,52.765,80.242,195.042,32.588,100.296,148.097,4095.000,99.510,111.910,278.938,97.223,124.614,37.000,55.648,169.256,39.812,47.306,146.550,124.600,79.459,133.145,155.455,49.542,160.588,118.194,74.629,163.441,385.364,80.166,139.065,71.730,79.781,200.959,251.097,103.453,121.433,305.938,80.202,165.053,46.188,59.964,108.838,53.750,69.886,115.736,40.645,98.589,165.331,47.135,65.266,116.785,76.538,74.041,197.107,45.286,79.835,173.545,61.833,77.395,186.045
42,826.600,79.387,151.628,109.222,90.217,146.463,2100.941,61.180,147.454,27.690,85.132,175.979,90.000,60.884,204.862,30.438,84.406,149.293,38.238,99.275,170.615,27.846,61.660,113.642,18.481,52.345,172.640,41.137,70.171,167.618,64.500,75.606,117.018,407.792,78.163,144.572,231.100,58.908,179.280,10.462,66.003,172.675,184.955,73.779,177.274,37.682,101.341,142.918,71.600,66.880,136.241,142.688,52.429,181.021,34.529,80.384,195.372,39.294,100.102,148.032,3931.938,99.538,111.897,3741.438,97.299,124.618,1802.875,55.390,169.225,884.875,47.269,146.247,117.300,79.219,133.097,112.909,49.230,160.573,90.516,74.562,163.677,390.409,80.117,139.131,83.243,79.679,201.068,41.806,103.031,121.397,184.875,80.113,165.161,49.625,60.199,109.232,8.083,70.292,115.200,50.065,98.497,165.423,58.216,65.313,117.245,126.308,73.957,197.328,47.786,79.900,173.425,151.167,77.134,186.242
43,281.300,79.414,151.430,152.306,90.308,146.478,1393.961,61.112,147.353,42.207,84.431,176.103,70.367,60.939,205.084,20.500,84.330,149.936,28.714,98.897,170.590,12.885,61.368,113.977,6.963,52.438,172.668,65.490,69.936,167.684,64.900,75.758,117.062,452.458,78.248,144.469,131.400,58.967,179.166,31.923,66.514,172.570,201.273,73.690,177.327,39.636,101.263,143.086,80.400,67.049,136.631,163.312,52.578,180.979,45.118,80.175,195.396,23.412,100.019,148.363,3917.375,99.522,111.910,3192.281,97.307,124.616,447.875,55.387,169.261,605.500,47.288,146.305,3753.900,79.370,133.292,137.500,49.471,160.671,132.323,74.603,163.515,839.318,80.188,139.108,76.595,79.626,201.039,71.226,103.495,121.312,281.125,80.321,165.206,15.812,60.056,109.162,46.000,70.168,115.505,23.161,98.448,164.920,45.514,65.309,117.216,99.538,73.955,197.091,70.357,79.790,173.511,87.000,77.315,186.116
44,270.200,79.394,151.453,86.806,90.119,146.668,844.118,61.103,147.377,38.586,85.093,176.096,45.833,60.822,205.283,30.562,83.996,149.701,29.286,99.158,171.112,8.154,61.459,113.710,11.519,52.057,173.493,68.392,70.288,167.589,37.867,75.392,116.691,497.375,78.224,144.308,76.700,58.843,179.232,5.000,66.691,173.130,164.227,73.709,177.308,36.273,101.149,143.184,39.667,66.787,136.595,122.500,52.497,180.949,47.706,80.237,194.987,31.647,100.047,147.632,3824.969,99.518,111.919,3074.031,97.337,124.620,446.562,55.404,169.275,412.812,47.274,146.328,2148.300,79.382,133.258,917.955,49.495,160.540,64.581,74.673,163.500,4086.818,80.135,139.189,85.730,79.551,201.061,65.226,103.819,121.296,216.375,80.167,165.178,33.125,60.035,109.135,95.333,69.936,115.867,14.581,98.845,164.980,35.405,65.328,117.416,64.000,73.865,197.110,46.929,79.733,174.374,33.778,77.062,185.982
45,247.067,79.423,151.345,113.917,90.203,146.629,1284.902,61.167,147.395,63.310,84.900,175.750,73.000,60.787,205.374,13.688,84.090,149.370,49.762,99.052,170.410,9.231,60.517,113.857,16.222,52.726,173.045,74.588,70.381,167.703,41.133,75.819,117.051,510.792,78.185,144.420,115.600,58.954,179.259,8.077,66.285,172.494,170.818,73.741,177.566,40.000,101.406,143.103,58.933,66.878,136.288,171.375,52.512,181.062,52.765,79.962,195.145,28.588,100.038,148.450,3918.719,99.515,111.899,2472.438,97.257,124.641,460.500,55.334,169.240,164.062,47.282,146.268,1285.000,79.363,133.316,2914.545,49.473,160.615,53.806,74.493,163.469,2541.341,80.136,139.131,40.811,79.455,201.330,42.968,103.236,121.669,339.500,80.280,165.153,45.875,59.986,109.163,64.167,70.030,115.653,10.903,98.544,165.192,93.081,65.310,117.113,89.308,73.866,197.281,13.643,79.921,173.674,81.500,77.095,186.020
46,228.667,79.264,151.505,119.667,90.141,146.566,1059.490,61.239,147.419,39.690,84.814,176.045,53.467,61.098,205.118,45.562,84.204,149.962,30.762,99.300,170.728,12.808,61.637,113.719,5.074,52.547,172.730,52.980,70.452,167.744,55.167,75.838,117.005,417.083,78.162,144.499,128.500,58.971,179.099,13.154,66.479,172.520,205.364,73.595,177.503,48.318,101.359,142.870,65.733,66.938,136.183,160.688,52.308,181.207,25.353,80.275,195.218,21.412,100.096,148.272,3332.781,99.552,111.875,1402.250,97.285,124.578,885.562,55.455,169.292,71.938,47.250,146.345,409.200,79.308,133.290,1596.091,49.421,160.617,101.935,74.364,163.539,1973.591,80.145,139.186,36.216,79.738,201.165,39.355,103.272,121.366,239.250,80.380,165.227,26.000,59.543,109.061,40.167,70.206,115.988,21.806,98.781,165.475,80.432,65.249,117.278,76.462,73.690,197.159,41.714,80.079,173.742,107.167,77.223,186.338
47,276.200,79.417,151.492,137.417,90.217,146.597,501.137,61.153,147.440,28.966,85.004,176.069,75.033,61.112,204.997,61.688,84.089,150.295,28.190,99.447,170.952,3.154,61.652,113.634,7.481,52.763,172.245,70.549,70.366,167.523,31.433,75.654,117.071,490.542,78.139,144.589,116.300,58.827,179.300,11.923,66.747,172.947,178.864,73.828,177.497,59.636,101.255,143.070,13.167,66.692,135.892,184.938,52.429,180.903,10.471,80.433,194.912,40.588,100.058,147.756,1581.500,99.536,111.902,799.562,97.298,124.556,174.125,55.266,169.296,55.125,47.152,146.506,139.900,79.364,133.484,2682.977,49.442,160.604,76.323,74.226,163.702,741.591,80.156,139.136,38.595,79.802,201.351,42.968,103.516,121.641,221.375,80.251,165.269,23.625,59.850,108.826,9.917,70.137,115.793,12.516,98.818,165.204,57.622,65.270,116.557,73.538,73.817,197.119,42.929,79.802,173.427,76.167,77.313,186.347
48,313.900,79.405,151.467,102.917,89.989,146.783,148.078,61.304,147.196,56.207,85.017,176.103,1904.733,61.077,205.091,38.875,84.131,149.325,36.000,99.491,170.739,6.423,61.208,113.047,10.815,52.374,172.515,57.882,70.044,167.700,71.267,75.569,116.914,409.792,78.129,144.395,129.400,58.914,179.185,6.385,65.991,172.631,157.455,73.746,177.366,74.318,101.224,143.256,46.033,66.722,136.368,226.812,52.359,180.918,57.118,79.938,194.957,25.353,99.936,147.958,876.125,99.542,111.882,927.875,97.289,124.578,112.625,55.405,169.103,34.125,47.243,146.738,136.500,79.256,133.434,1132.500,49.496,160.563,86.903,74.638,163.513,425.227,80.131,139.160,58.703,79.836,200.983,16.065,103.101,121.531,316.938,80.264,165.119,35.750,60.119,109.399,39.250,70.225,115.528,12.065,98.543,165.715,67.297,65.263,117.205,100.846,73.917,197.133,35.286,79.870,173.715,64.500,77.353,185.847
49,268.167,79.467,151.493,115.861,90.268,146.650,66.314,61.457,147.151,45.862,85.321,175.722,1957.067,61.012,205.105,38.688,84.256,149.934,22.286,99.448,171.375,20.577,61.407,113.693,23.074,52.403,173.002,98.627,69.890,167.592,54.133,75.474,116.831,331.208,78.116,144.360,74.100,58.936,179.161,7.385,67.018,173.070,150.955,73.853,177.496,34.227,101.529,142.952,65.800,67.113,136.378,127.000,52.411,181.014,44.647,80.290,195.136,24.706,100.261,148.259,343.125,99.503,111.792,136.000,97.265,124.432,52.438,55.749,169.371,68.562,46.942,146.657,110.100,79.469,133.177,151.091,49.444,160.646,1501.935,74.609,163.549,457.773,80.046,139.086,64.000,79.704,200.928,22.258,103.484,121.584,227.500,80.277,165.311,21.938,59.744,109.221,50.083,70.109,115.469,11.161,98.832,164.817,71.730,65.297,116.552,102.077,73.882,197.248,47.643,79.953,173.706,68.222,77.445,186.326
50,237.700,79.409,151.592,146.583,90.239,146.809,67.529,61.425,147.292,45.172,84.570,175.872,1865.033,60.998,205.082,35.312,84.110,149.761,31.000,99.084,171.054,24.846,61.586,113.628,21.000,52.322,173.563,92.745,70.400,167.824,47.967,75.793,117.070,470.000,78.089,144.542,152.600,58.859,179.235,16.077,66.422,173.380,126.045,73.761,177.376,56.636,101.217,142.949,89.567,66.899,136.295,162.438,52.651,181.146,26.000,80.080,195.087,18.529,100.225,148.091,456.375,99.519,111.934,216.188,97.097,124.671,41.625,55.382,169.057,35.812,47.252,146.582,179.900,79.357,133.125,126.909,49.385,160.567,1864.516,74.524,163.540,348.455,80.093,139.104,86.595,79.409,201.345,33.613,103.701,121.820,249.250,80.276,165.140,42.688,59.924,109.224,41.917,70.185,115.640,34.000,98.290,164.382,48.649,65.302,117.491,150.538,73.847,196.957,59.857,80.028,173.778,74.833,77.419,186.187
51,271.900,79.399,151.508,104.667,90.359,146.658,94.588,61.280,147.195,25.897,84.654,176.067,1469.033,61.010,205.134,37.688,84.186,149.609,46.619,99.284,170.780,26.231,61.990,113.766,3.222,52.274,172.625,2052.471,70.118,167.510,38.900,75.722,117.235,403.583,78.119,144.483,71.100,58.953,179.161,12.846,66.755,173.001,175.091,73.863,177.357,70.045,101.317,143.189,59.467,66.897,136.266,103.125,52.469,181.160,31.353,80.525,195.128,23.176,99.918,148.459,373.125,99.533,111.794,200.500,97.404,124.566,62.875,55.222,169.275,41.375,47.327,146.779,172.600,79.345,133.147,119.955,49.404,160.527,537.613,74.546,163.598,354.909,80.140,139.125,90.000,79.743,200.932,33.742,103.092,121.451,303.812,80.170,165.285,42.375,59.897,109.541,60.583,70.055,116.072,5.742,98.404,165.176,65.459,65.324,116.795,78.692,73.987,197.232,74.286,79.801,173.855,105.444,77.193,186.194
52,284.633,79.417,151.470,121.389,90.025,146.496,87.647,61.158,147.369,41.069,84.740,176.061,984.600,61.078,205.094,48.938,84.143,150.050,13.714,99.089,171.385,16.423,61.300,114.128,9.037,52.166,172.316,1268.078,70.233,167.560,43.667,75.771,117.072,435.792,78.119,144.395,109.200,59.070,179.268,12.077,66.720,173.234,204.045,73.844,177.287,43.182,101.405,142.898,77.767,66.803,136.082,138.812,52.481,181.041,53.765,80.302,195.001,46.471,100.268,148.127,401.562,99.595,111.784,189.188,97.334,124.590,68.125,55.448,169.222,15.625,47.306,146.492,110.000,79.314,133.192,142.045,49.255,160.542,128.839,74.560,163.453,431.136,80.080,139.100,75.405,79.522,201.222,51.484,103.537,121.607,268.312,80.195,165.216,57.688,59.662,108.710,29.333,70.030,116.548,34.581,98.448,165.170,47.892,65.550,116.975,92.077,74.112,197.096,23.500,79.743,174.020,89.444,77.360,186.277
