 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12
425,180.000,90.728,86.099,17.000,52.664,72.194,26.095,66.498,41.870,56.095,52.246,76.041,68.235,45.486,78.801,23.583,30.032,109.663,24.000,25.565,106.312,39.750,29.293,113.950,52.692,46.638,104.205,59.524,89.585,91.685,45.500,49.810,104.619,62.800,94.322,94.725
426,119.273,90.827,86.108,67.750,52.535,72.337,34.286,66.188,42.058,32.095,52.436,76.016,106.000,45.963,78.898,23.667,29.891,109.013,71.000,25.708,106.816,31.000,29.018,113.873,42.615,46.661,104.121,49.905,89.646,91.441,72.083,49.644,104.445,39.800,94.164,94.836
427,51.818,90.531,85.929,43.500,52.545,72.009,61.238,65.941,42.210,60.190,51.952,76.043,33.647,45.860,78.848,44.917,30.190,109.273,31.375,25.649,106.659,178.750,29.097,114.097,18.846,46.545,103.823,58.000,89.635,91.611,54.500,50.037,104.404,20.400,94.205,94.568
428,27.818,90.389,86.248,33.000,52.529,72.390,29.619,66.103,42.259,102.667,52.202,76.253,83.882,45.963,79.042,49.000,30.303,109.487,27.000,25.690,106.656,275.500,29.150,114.258,37.000,46.418,104.163,25.619,89.623,91.460,43.667,49.806,104.439,31.300,94.550,94.921
429,57.091,90.865,85.972,64.500,52.410,72.409,29.238,66.320,42.178,53.619,52.297,76.104,42.353,45.739,78.929,27.667,30.090,109.402,53.875,25.861,106.855,177.250,29.083,114.167,24.769,46.712,103.975,48.476,89.864,91.667,46.750,49.866,104.536,36.200,94.170,94.696
430,45.636,90.963,85.915,43.500,52.422,72.561,38.190,65.990,41.926,47.619,52.468,75.945,61.529,45.715,79.008,54.250,30.110,109.057,66.500,25.923,106.823,155.000,29.196,114.121,31.385,46.098,104.091,24.667,89.689,91.970,74.917,49.927,104.510,36.700,94.303,94.541
431,9.455,90.603,86.144,15.000,52.545,72.044,42.571,66.417,41.857,36.762,52.139,76.360,25.412,45.616,78.881,5.917,29.836,109.113,42.750,25.478,106.849,192.250,29.141,113.908,17.846,46.671,103.845,51.238,89.749,91.462,22.917,49.602,104.320,52.400,94.083,94.694
432,27.818,91.009,86.118,22.000,52.355,72.163,21.810,66.028,41.803,52.476,52.201,76.333,85.059,46.020,78.848,52.667,30.049,109.323,42.125,25.816,106.899,178.250,29.131,114.159,37.308,46.687,104.217,32.190,89.701,91.700,33.250,49.750,104.325,77.800,94.185,94.729
433,91.455,90.861,86.090,57.000,52.406,72.322,40.381,65.939,42.012,53.429,52.176,76.066,27.294,45.825,79.085,64.000,30.030,109.427,15.000,25.870,106.880,193.000,29.147,114.211,19.462,46.361,104.357,50.476,89.483,91.559,29.833,50.174,104.433,81.500,94.306,94.710
434,108.182,90.606,86.040,66.250,52.491,72.125,34.857,66.123,42.246,70.286,52.332,76.101,81.529,46.000,78.874,40.917,30.145,109.103,13.750,26.153,106.550,198.500,29.154,114.112,20.385,46.577,104.093,52.667,89.779,91.504,67.917,49.746,104.625,45.200,94.280,95.038
435,29.455,90.918,85.885,61.250,52.322,72.265,65.429,66.200,42.293,23.524,52.460,76.271,67.176,45.695,78.831,13.833,30.113,109.178,32.750,25.900,106.780,211.000,29.117,114.089,49.615,46.698,104.130,44.190,89.909,91.652,70.833,49.720,104.485,39.900,94.410,94.577
436,25.455,90.888,85.877,34.500,52.379,71.999,15.333,66.017,42.030,78.000,52.074,76.192,66.000,45.942,78.989,14.583,29.821,109.275,24.500,25.567,106.600,167.000,29.095,114.080,38.615,46.814,103.850,67.238,89.472,91.795,59.250,49.824,104.598,61.900,94.465,94.593
437,41.273,90.523,86.209,59.250,52.545,71.841,55.333,66.393,41.919,62.762,52.313,76.195,22.471,45.942,79.067,59.750,30.238,109.239,47.875,25.874,106.811,191.250,29.076,114.234,49.692,46.749,103.743,20.571,89.689,91.690,68.583,49.519,104.550,12.800,94.255,94.753
438,27.818,90.693,85.993,10.750,52.711,72.075,37.429,66.302,42.223,51.524,52.233,76.366,19.647,46.117,78.951,30.500,29.845,109.475,22.875,25.616,106.732,118.250,29.152,114.115,19.769,46.057,103.811,34.476,89.843,91.416,50.833,49.788,104.423,49.900,94.195,94.512
439,24.182,90.761,86.009,45.750,52.672,72.092,71.238,66.095,41.838,52.286,52.254,75.960,62.706,45.644,79.063,25.000,29.986,109.040,12.000,25.811,106.530,145.500,29.195,113.973,25.615,46.762,103.974,45.333,89.729,91.510,57.083,49.946,104.426,53.500,94.360,94.554
440,42.727,90.808,86.150,44.500,52.632,72.550,17.429,66.178,42.034,37.143,51.969,76.243,79.647,45.563,78.864,24.667,30.051,109.072,33.000,25.718,106.804,152.000,29.197,113.998,29.462,46.641,104.056,42.857,89.772,91.743,52.000,49.706,104.548,66.600,94.329,94.442
441,19.455,90.568,86.066,99.000,52.475,71.943,51.333,66.264,42.177,69.048,52.114,76.192,41.529,45.849,78.979,42.250,30.072,109.598,19.625,25.638,106.438,139.750,29.141,114.070,21.692,46.573,103.958,37.143,89.467,91.582,51.500,49.755,104.417,62.500,94.410,94.792
442,22.364,90.219,85.985,50.500,52.264,72.169,56.857,66.051,42.186,49.048,52.104,76.167,48.235,46.071,78.922,41.750,29.995,108.968,51.000,25.740,106.914,46.750,29.123,114.134,4.615,46.247,104.010,51.048,89.801,91.562,41.167,49.873,104.432,23.500,94.235,94.851
443,23.636,90.460,86.049,69.250,52.485,72.403,68.381,66.120,42.070,55.048,52.270,76.131,56.235,45.821,78.898,18.750,30.127,109.312,66.000,25.741,106.815,106.500,29.168,114.120,35.308,46.806,104.168,52.381,89.481,91.672,43.083,49.918,104.520,51.000,94.252,94.867
444,23.273,91.050,85.802,101.000,52.483,72.287,18.667,66.315,42.000,62.571,52.269,76.075,65.176,45.476,78.750,32.833,30.178,109.437,49.000,25.665,106.979,91.750,29.172,114.222,40.231,46.283,103.870,97.714,89.866,91.582,100.667,49.476,104.564,25.300,94.154,94.325
445,56.182,90.815,85.933,52.500,52.431,72.324,13.429,66.297,41.847,42.952,52.232,76.200,45.529,45.813,78.881,45.833,30.273,109.223,24.000,25.746,106.963,42.250,29.170,113.909,36.538,46.803,104.053,36.857,89.532,91.450,42.917,49.776,104.384,47.300,94.101,94.904
446,23.636,90.303,85.980,10.000,52.545,72.695,51.429,65.993,41.949,22.000,52.220,76.182,49.647,45.615,78.779,28.333,30.114,109.382,42.125,25.934,107.040,46.250,29.002,114.176,22.385,46.775,103.815,37.810,89.515,91.469,46.167,49.811,104.408,58.400,94.085,94.794
447,90.909,90.627,86.008,32.250,52.591,72.260,30.571,66.156,41.859,48.571,52.147,76.063,26.353,46.070,78.787,28.917,29.896,108.929,33.250,25.740,106.836,55.000,29.086,114.081,20.308,46.542,103.997,62.381,89.635,91.604,81.417,50.061,104.500,40.000,94.366,94.666
448,8.545,90.952,86.025,82.500,52.609,72.201,45.810,66.099,41.986,47.429,52.226,76.257,52.824,46.187,79.016,51.000,29.977,109.494,23.500,25.610,106.732,21.250,29.175,114.016,38.308,46.727,103.953,41.905,89.865,91.694,66.250,49.829,104.385,56.000,94.039,94.411
449,43.273,90.665,86.224,138.750,52.593,72.199,54.190,66.247,42.180,58.667,52.454,76.169,67.176,45.918,78.858,39.750,30.024,109.757,19.250,25.895,106.714,13.250,29.155,113.931,28.769,46.778,104.258,23.429,89.516,91.764,35.917,49.526,104.611,62.200,94.284,94.587
450,15.636,90.740,85.917,69.250,52.585,72.412,66.667,66.119,41.908,32.762,52.199,76.175,77.529,45.769,79.008,25.250,29.880,109.235,72.625,25.815,106.762,19.250,29.122,114.022,51.923,46.376,104.020,26.095,89.739,91.406,66.750,49.764,104.461,84.600,94.302,94.723
451,27.091,90.652,85.888,17.500,52.235,72.172,46.857,66.402,41.884,31.333,52.438,76.389,30.706,45.716,78.944,22.917,30.093,108.997,75.000,25.770,106.783,25.000,29.171,114.127,14.462,46.376,103.993,34.190,89.908,91.558,36.167,49.823,104.360,170.500,94.288,94.439
452,38.000,90.699,86.015,72.250,52.604,72.099,31.238,66.125,42.090,36.762,52.179,76.126,54.471,45.823,78.932,14.417,30.234,109.537,62.375,25.830,106.759,73.000,29.175,114.496,22.462,46.717,104.010,47.143,89.839,91.457,37.750,49.890,104.637,94.900,94.260,94.685
453,43.273,90.708,85.927,86.250,52.523,72.345,61.238,66.535,42.118,52.476,52.350,75.924,94.235,45.661,79.061,20.000,29.761,109.265,43.875,25.683,107.053,0.000,NaN,NaN,37.538,46.192,103.804,18.762,89.673,91.127,43.833,49.705,104.367,61.500,94.288,94.489
454,54.364,90.623,85.876,78.000,52.662,72.306,40.762,66.097,41.732,81.619,52.375,76.005,60.941,45.680,78.985,58.083,30.036,109.214,66.000,25.756,106.715,60.500,29.066,113.872,35.385,46.307,103.855,45.238,89.812,91.839,22.333,50.191,104.412,115.600,94.172,94.627
455,35.091,90.514,85.911,67.000,52.610,72.196,40.381,66.352,41.785,30.952,52.285,76.165,60.353,45.824,78.745,44.750,30.127,109.181,56.625,25.645,106.631,29.500,29.074,113.993,33.154,46.464,104.173,38.476,90.015,91.620,65.750,49.543,104.569,89.500,94.360,94.638
456,43.636,90.753,85.975,59.750,52.475,72.410,40.190,66.180,41.730,46.476,52.651,76.084,38.353,45.883,78.850,32.000,30.202,109.566,27.000,26.023,106.674,64.750,29.127,114.494,33.385,46.670,104.054,56.381,90.102,91.632,29.500,49.472,104.363,82.500,94.047,94.652
457,14.545,90.799,85.901,20.250,52.725,72.274,18.286,66.471,41.802,45.048,52.356,76.163,56.353,45.770,78.979,14.167,30.238,109.288,48.625,25.867,106.863,75.250,29.078,114.268,24.692,46.408,104.125,18.952,89.761,91.565,46.000,49.559,104.434,108.500,94.126,94.783
458,48.727,90.732,85.926,12.750,52.332,72.482,27.238,66.292,41.822,29.810,52.341,75.942,64.235,45.735,78.724,20.250,29.912,108.959,8.250,25.984,106.776,85.250,29.244,114.293,20.692,46.977,104.061,26.857,89.660,91.831,67.833,49.527,104.509,58.800,94.077,94.495
459,36.000,90.706,85.914,170.000,52.683,72.346,17.524,65.937,41.904,52.952,52.262,76.146,68.235,45.889,78.822,28.667,29.951,109.257,54.375,25.754,106.554,0.000,NaN,NaN,41.308,46.399,103.988,39.238,89.719,91.655,32.000,49.955,104.446,30.200,94.342,94.539
460,26.727,90.985,85.962,84.000,52.803,72.292,33.619,66.320,42.110,52.190,52.211,76.220,64.471,45.733,78.740,23.417,30.005,109.327,57.125,25.667,106.992,26.000,29.295,113.812,31.615,46.599,103.865,30.667,89.407,91.517,73.500,49.652,104.581,17.400,94.427,94.673
461,91.818,90.694,85.985,87.250,52.647,72.349,48.476,66.251,41.773,54.190,52.143,75.958,63.294,45.955,78.862,42.333,30.052,109.525,64.125,25.780,106.500,22.250,29.295,114.545,25.846,46.333,104.234,54.381,89.719,91.517,59.500,49.816,104.574,29.200,94.327,94.439
462,40.364,90.678,86.053,103.000,52.465,72.304,32.762,65.996,42.271,50.476,52.188,76.181,63.882,45.576,78.897,38.917,29.877,109.086,38.375,26.036,106.819,57.250,29.180,114.180,22.923,46.186,104.273,33.429,90.157,91.482,45.583,49.777,104.428,17.600,94.494,94.117
463,53.818,90.914,85.920,66.500,52.631,72.474,29.810,66.355,42.085,18.952,52.252,76.206,54.353,45.530,78.907,30.833,30.175,109.483,21.375,25.836,106.907,75.000,29.010,114.201,43.231,46.743,103.988,27.619,89.763,91.600,37.667,50.042,104.493,43.000,94.042,94.665
464,29.273,90.918,85.829,67.500,52.591,72.346,25.429,66.464,41.894,53.143,52.256,75.811,22.941,45.749,79.002,42.083,30.128,109.533,64.625,25.836,106.755,81.500,29.089,114.024,47.615,46.572,104.191,38.571,89.748,91.661,40.333,49.952,104.513,43.000,94.304,94.691
465,39.636,90.959,85.965,42.750,52.652,72.126,52.952,65.964,41.914,83.714,52.374,76.245,40.353,45.936,78.942,24.833,30.088,109.692,30.000,25.576,106.431,82.000,29.076,114.236,57.308,46.463,104.190,40.190,89.885,91.501,81.917,49.753,104.575,64.600,94.148,94.611
466,47.091,90.743,85.922,482.500,52.534,72.223,43.524,66.279,41.962,31.905,52.276,76.083,57.882,46.049,79.032,25.083,29.975,109.229,68.625,25.644,107.027,34.000,29.295,114.265,37.385,46.560,103.788,33.048,89.680,91.478,33.417,49.767,104.509,35.000,93.984,94.433
467,25.636,90.822,85.816,316.500,52.540,72.127,48.857,66.060,41.860,69.333,52.291,75.995,65.765,45.841,78.785,29.500,30.131,109.357,64.625,25.562,106.670,44.000,29.142,114.182,24.154,46.287,104.050,61.714,89.754,91.670,74.167,49.603,104.499,54.500,94.226,94.620
468,37.636,90.970,86.125,259.000,52.580,72.291,51.143,66.205,42.086,444.571,52.276,76.106,46.471,45.753,78.876,36.083,29.874,109.359,28.375,25.632,106.833,51.250,29.053,114.150,31.385,46.624,103.874,53.810,89.850,91.247,50.083,49.900,104.596,74.300,94.361,94.359
469,24.727,91.019,86.032,302.750,52.535,72.146,65.524,66.190,42.107,376.476,52.245,76.103,51.882,45.795,79.004,59.333,30.117,109.451,26.625,25.895,106.783,104.250,29.243,113.912,31.538,46.203,104.069,9.333,89.353,91.504,73.417,49.782,104.448,27.500,94.138,94.409
470,36.364,90.980,86.154,334.500,52.505,72.217,194.381,66.271,41.934,266.095,52.257,76.071,70.588,45.827,78.867,22.833,30.089,109.371,35.500,25.782,106.567,28.750,28.985,113.965,66.615,46.755,104.052,67.810,89.814,91.710,52.750,49.672,104.602,105.400,94.047,94.445
471,42.727,90.688,85.954,319.500,52.561,72.291,165.714,66.240,42.021,195.524,52.261,76.210,51.529,45.857,78.893,44.583,30.106,109.554,28.250,25.639,106.858,58.000,28.998,113.974,35.692,46.743,104.033,17.048,89.657,91.279,66.167,50.188,104.379,50.800,94.121,94.446
472,76.727,90.782,85.934,292.000,52.589,72.164,117.429,66.220,42.122,160.857,52.111,75.934,65.529,45.498,78.791,29.000,30.196,109.013,33.875,25.728,106.620,29.000,29.135,113.877,52.692,46.386,103.864,64.762,89.985,91.611,69.083,49.644,104.438,23.500,94.382,94.408
473,48.182,90.615,86.127,96.250,52.463,72.209,190.000,66.103,41.997,69.810,52.195,76.099,26.235,45.291,78.935,57.667,30.123,109.093,34.500,25.912,106.998,47.000,29.241,113.989,77.923,46.469,103.988,30.286,89.828,91.465,73.583,49.670,104.379,77.100,94.296,94.590
474,22.182,90.703,86.030,80.500,52.500,72.108,146.381,66.110,41.839,50.857,52.430,76.208,58.000,45.611,78.953,29.333,30.096,109.551,26.250,25.677,106.702,100.250,29.193,113.951,56.000,46.531,103.696,41.048,89.682,91.704,46.833,50.014,104.323,64.700,94.131,94.798
475,5.818,90.433,85.909,112.250,52.426,72.272,82.095,66.158,41.882,46.667,52.425,75.994,34.118,45.373,79.001,45.917,30.174,108.974,29.875,25.947,106.892,44.000,29.249,113.811,20.385,46.622,103.921,26.381,89.366,91.407,70.583,49.547,104.394,21.400,94.123,94.680
476,25.273,90.909,86.045,36.500,52.821,72.364,58.286,66.363,41.963,47.333,52.261,76.432,76.824,45.802,78.860,23.167,29.961,109.724,30.250,25.704,106.540,60.250,29.002,114.029,23.231,46.839,103.774,15.333,89.955,91.713,26.333,49.443,104.398,54.200,94.023,94.722
477,40.727,90.851,85.852,91.500,52.520,72.357,68.476,66.195,42.063,49.524,52.170,76.421,47.176,45.840,79.069,42.750,30.080,109.300,57.000,25.864,106.763,109.250,29.030,114.013,22.231,46.424,103.805,52.381,89.540,91.601,60.917,49.798,104.514,45.800,94.272,94.443
478,30.545,90.972,86.165,23.250,52.385,71.925,31.143,66.190,42.189,69.524,52.272,76.023,66.706,45.652,78.839,23.917,30.081,109.394,49.625,25.795,106.978,32.750,29.269,114.304,54.692,46.413,103.759,32.095,89.786,91.683,86.250,49.718,104.517,73.200,94.168,94.410
479,38.545,90.581,85.762,50.750,52.562,72.177,50.762,66.191,42.215,80.381,52.408,76.257,16.588,45.995,78.787,40.750,29.935,109.437,7.250,25.575,106.763,59.500,29.167,114.044,48.077,46.690,104.001,47.619,89.690,91.508,79.333,49.704,104.596,58.900,94.180,94.708
480,19.455,90.458,85.993,60.500,52.372,72.075,31.429,66.175,41.971,62.095,52.101,75.876,57.765,45.678,78.918,11.250,30.310,109.105,13.375,25.726,106.488,47.000,29.181,114.131,21.000,46.553,104.243,66.476,89.765,91.557,26.750,49.720,104.334,28.700,94.268,94.424
481,32.182,90.978,86.041,90.250,52.443,72.161,20.476,66.247,41.807,75.429,52.271,75.781,66.353,45.423,78.937,59.833,30.045,109.325,37.125,25.822,106.738,110.250,29.069,113.988,26.769,46.787,104.330,53.905,89.919,91.876,33.667,50.014,104.681,73.200,94.239,94.450
482,70.545,90.907,85.983,75.000,52.727,72.193,42.667,66.266,41.765,31.143,52.472,75.995,88.118,45.581,78.818,17.083,29.912,109.175,34.875,25.382,106.716,53.500,28.989,114.077,24.000,45.968,103.997,55.143,89.862,91.674,41.750,49.561,104.380,68.400,94.266,94.555
483,77.273,90.668,85.960,10.250,52.666,72.075,26.571,66.119,41.785,59.333,52.308,76.179,62.353,45.905,78.841,46.667,29.989,109.372,21.625,25.423,106.541,70.500,29.180,114.350,48.462,46.844,104.005,75.810,89.794,91.654,29.250,49.846,104.478,61.900,94.196,94.777
484,42.727,90.613,85.930,104.000,52.546,72.171,41.619,66.238,41.749,50.857,52.119,76.092,63.647,45.957,79.026,32.083,29.855,109.264,18.375,25.634,107.042,129.000,29.107,114.010,43.154,46.891,103.848,30.667,89.422,91.525,47.583,50.041,104.501,47.100,94.275,94.346
485,89.818,90.745,85.970,66.500,52.321,72.253,60.667,66.285,42.178,37.524,52.165,76.059,53.059,45.521,78.876,43.750,30.038,108.927,28.500,25.601,106.919,22.500,28.985,114.545,31.923,46.739,104.175,32.952,90.005,91.632,76.583,49.923,104.479,47.800,94.164,94.587
486,16.909,90.608,85.835,25.250,52.576,71.826,29.524,66.190,42.353,44.190,52.325,76.080,100.118,45.525,78.884,11.167,30.292,109.331,14.500,25.487,107.017,33.250,29.143,114.014,17.615,46.157,104.059,61.048,89.745,91.913,75.750,49.580,104.544,36.500,94.201,94.452
487,19.818,90.669,86.238,48.250,52.445,72.054,81.333,66.333,42.035,93.333,52.298,76.142,57.765,45.925,78.990,29.167,30.021,109.735,54.375,25.641,106.843,65.250,29.092,114.001,31.000,46.700,103.914,37.238,89.664,91.423,17.667,49.697,104.628,84.500,94.443,94.960
488,82.727,90.957,86.037,55.750,52.545,72.261,61.429,66.133,42.135,63.143,52.257,76.113,80.118,45.744,78.976,55.583,30.153,109.066,41.750,25.837,106.731,57.750,29.095,114.305,38.154,46.709,103.824,46.762,89.612,91.474,40.750,49.656,104.684,71.400,94.228,94.210
489,78.000,90.513,85.892,45.250,52.418,72.443,44.667,66.124,41.619,64.190,52.234,75.973,60.353,45.570,79.061,61.917,30.076,109.219,5.000,25.746,107.090,13.750,29.103,114.410,8.692,46.246,104.408,41.048,89.575,91.668,71.417,49.732,104.541,45.300,94.149,94.398
490,66.727,90.629,85.979,51.250,52.465,72.303,73.619,65.916,41.839,35.714,52.356,76.136,54.235,45.937,78.986,29.417,30.247,109.238,23.500,25.638,106.947,67.250,29.221,114.347,50.077,46.083,103.974,33.238,89.706,91.516,69.833,49.905,104.338,63.900,94.299,94.480
491,100.182,90.772,85.758,51.000,52.352,72.190,17.619,65.997,42.107,11.619,52.454,76.346,46.353,45.849,78.970,67.083,30.219,109.056,53.375,25.645,106.713,20.500,29.140,113.736,42.692,46.701,104.073,46.952,89.870,91.374,34.667,49.470,104.401,41.800,94.184,94.916
492,60.364,90.894,86.025,31.000,52.628,72.385,31.238,66.057,42.146,67.905,52.178,76.220,49.176,45.865,78.945,71.583,30.062,109.378,31.000,25.481,106.605,36.250,29.239,113.972,21.615,46.977,104.140,62.667,89.615,91.458,52.000,49.794,104.376,81.300,94.159,94.791
493,54.364,90.935,86.193,85.250,52.654,72.387,26.286,66.059,42.001,62.381,52.311,76.126,54.118,45.893,78.789,36.167,30.043,109.044,22.125,25.652,106.940,60.250,29.169,113.856,30.538,46.351,103.987,62.476,89.664,91.884,51.917,49.421,104.292,81.300,94.075,94.507
494,40.000,90.816,86.321,48.750,52.440,72.267,36.571,66.299,42.226,28.571,52.057,76.021,131.765,45.567,78.905,24.917,29.920,108.967,28.625,25.560,106.734,31.000,29.148,114.428,31.077,46.417,104.202,42.857,89.746,91.701,32.750,49.724,104.679,63.100,94.275,94.711
495,40.182,90.783,85.921,141.000,52.486,72.214,44.667,66.135,41.951,40.190,52.294,75.976,55.882,45.786,78.743,39.667,30.230,109.364,29.500,25.800,107.076,38.750,29.121,114.391,58.077,46.428,104.037,26.095,89.717,91.714,34.583,50.097,104.346,66.800,94.425,94.624
496,52.545,90.551,85.911,37.000,52.400,72.129,40.286,66.452,41.921,37.619,52.114,76.023,63.882,45.840,78.960,24.250,29.808,109.146,34.500,25.836,107.088,87.750,29.228,113.971,65.923,46.457,104.080,37.905,89.424,91.686,34.167,49.887,104.406,39.900,94.329,94.312
497,50.727,91.016,86.115,35.500,52.434,72.116,76.762,66.298,41.856,55.429,52.370,75.759,32.000,45.768,78.753,43.833,30.116,109.401,24.875,25.424,106.658,38.500,29.160,113.961,35.538,46.685,104.058,34.381,89.621,91.669,60.000,49.640,104.382,32.000,94.278,94.906
498,31.636,90.474,86.039,43.000,52.586,72.302,44.000,66.194,42.333,60.762,52.368,76.164,33.176,45.142,78.884,26.083,29.887,109.796,66.375,25.670,106.923,50.750,29.148,114.232,16.923,46.631,103.943,43.333,89.447,91.379,32.750,49.631,104.432,37.400,94.286,94.481
499,28.727,91.024,85.888,3.000,52.545,71.868,39.905,66.084,41.995,33.238,51.730,76.060,44.824,45.649,78.878,41.750,30.095,109.357,49.500,25.774,106.641,50.000,29.083,114.102,42.769,46.352,103.683,43.810,89.914,91.525,17.583,50.205,104.566,52.900,94.217,94.749
500,39.273,90.844,85.986,46.750,52.381,72.428,48.095,66.318,42.273,27.238,52.482,76.271,114.118,45.798,78.809,21.750,29.948,109.622,25.375,25.670,106.636,21.500,29.237,113.831,36.385,46.437,104.088,43.429,89.645,91.755,49.917,50.009,104.320,39.600,94.322,94.443
501,21.636,90.980,86.335,65.250,52.559,72.507,80.571,66.060,42.008,22.952,52.477,76.063,34.235,45.972,78.817,31.333,30.170,108.967,18.250,25.900,107.213,10.250,29.227,114.462,25.000,46.705,103.967,46.095,89.646,91.565,83.750,49.972,104.372,71.800,94.019,94.288
502,7.091,91.104,85.834,63.250,52.529,72.323,52.571,65.995,42.042,54.286,52.442,76.169,50.471,45.713,78.884,33.583,30.117,109.473,70.250,25.873,107.119,63.500,29.064,114.079,54.846,46.556,103.874,53.143,89.605,91.707,41.250,49.801,104.346,41.000,94.297,94.403
503,22.545,90.943,86.113,36.250,52.479,72.203,34.857,65.972,41.814,38.762,52.250,76.228,47.647,45.787,78.847,32.417,30.012,109.022,26.500,25.552,106.671,43.250,29.094,113.905,32.538,46.656,103.860,43.810,89.763,91.532,56.583,49.668,104.355,22.600,94.100,94.690
504,62.727,90.453,86.028,99.500,52.561,72.166,46.762,66.164,41.955,47.524,52.402,76.232,49.765,45.592,78.806,34.333,29.906,109.415,40.125,25.793,106.683,17.250,29.039,114.253,26.385,46.532,103.842,47.048,89.730,91.464,64.167,49.592,104.321,90.200,94.345,94.460
505,46.909,90.689,85.811,34.250,52.529,72.113,41.619,65.866,42.090,76.571,52.164,76.073,91.412,45.407,78.922,41.250,30.179,109.283,26.625,25.531,106.684,56.750,29.127,114.275,31.769,46.581,104.158,39.905,89.801,91.677,68.417,49.861,104.289,102.800,94.089,94.533
506,66.727,90.845,86.065,78.000,52.567,72.129,74.095,66.123,41.977,40.095,52.149,76.207,53.294,45.783,78.991,70.750,30.077,109.046,25.125,25.789,106.827,67.250,29.219,113.978,61.923,46.603,103.904,94.857,89.750,91.428,54.750,49.798,104.375,37.100,94.224,94.636
507,43.636,91.012,86.034,57.500,52.490,72.280,56.667,66.240,41.933,41.143,52.041,76.075,53.412,45.567,78.847,35.583,30.087,109.423,24.125,25.573,106.983,31.750,29.136,113.859,62.000,46.653,104.002,233.714,89.809,91.572,30.333,50.016,104.364,48.100,94.166,94.409
508,45.636,90.602,86.258,41.500,52.491,72.325,18.571,66.574,42.309,20.667,51.975,76.112,147.765,45.977,78.943,24.917,30.097,109.519,35.875,25.766,106.925,70.500,29.096,114.399,16.692,46.831,103.634,176.286,89.812,91.655,73.417,49.494,104.455,77.500,94.249,94.141
509,108.364,90.975,86.165,53.750,52.424,72.574,47.429,66.008,42.217,48.952,52.202,76.053,33.882,45.876,78.954,49.750,29.949,109.094,12.875,25.792,106.801,14.750,28.985,113.615,21.692,46.643,104.079,204.857,89.765,91.534,65.500,49.619,104.494,73.000,94.320,94.399
510,45.455,90.632,86.123,66.000,52.713,72.242,61.714,66.230,42.061,35.810,52.453,76.273,84.706,45.797,78.888,31.083,30.105,109.090,20.750,25.883,106.690,8.500,29.268,114.317,57.769,46.332,103.899,188.190,89.788,91.699,47.833,49.855,104.424,17.900,94.473,94.854
511,42.545,90.847,86.136,146.250,52.503,72.153,68.190,65.885,42.062,50.857,52.196,76.050,273.294,45.677,78.916,58.750,29.843,108.977,26.250,25.579,107.242,0.000,NaN,NaN,45.462,46.451,104.063,151.238,89.728,91.672,51.917,49.687,104.646,33.600,94.379,94.614
512,8.364,90.432,86.268,80.500,52.453,72.210,38.571,66.418,42.111,62.286,51.942,76.167,527.529,45.745,78.869,20.417,29.906,108.911,93.250,25.787,106.689,54.000,29.146,113.886,44.231,46.708,104.129,178.762,89.607,91.642,18.500,49.809,104.256,21.300,94.408,94.599
513,17.818,90.770,85.848,51.500,52.748,72.155,45.524,66.129,42.017,41.238,52.393,76.213,305.529,45.623,78.913,35.583,30.027,108.749,300.250,25.721,106.685,55.000,29.013,114.173,44.538,46.935,103.759,146.190,89.662,91.696,44.000,49.722,104.617,13.300,94.017,94.595
514,115.091,90.697,86.136,153.250,52.628,72.397,52.381,66.188,41.802,85.524,52.345,76.231,331.529,45.694,78.946,248.500,30.090,109.198,72.000,25.812,106.753,61.500,29.227,114.040,9.846,46.582,103.874,129.238,89.742,91.581,114.917,49.717,104.581,43.700,94.208,94.205
515,55.818,90.716,85.949,30.250,52.606,72.177,78.571,66.282,42.156,44.381,52.423,76.128,442.235,45.656,78.919,177.250,29.989,109.139,164.625,25.691,106.885,111.000,29.222,113.987,32.769,46.603,103.771,179.429,89.767,91.593,62.167,50.167,104.398,30.000,94.276,94.845
516,94.909,90.641,86.070,103.750,52.480,72.516,13.810,66.561,41.834,51.429,52.142,75.957,322.824,45.717,78.903,145.750,30.105,109.322,187.125,25.686,106.733,58.750,29.228,114.064,39.308,46.599,103.911,123.905,89.758,91.503,55.500,49.691,104.602,46.600,94.341,94.622
517,40.545,90.802,85.981,31.750,52.545,72.148,75.619,66.217,41.931,32.667,52.107,75.916,308.706,45.781,78.846,274.333,30.072,109.204,164.500,25.751,106.699,65.000,29.126,114.178,27.692,46.643,103.735,97.238,89.635,91.564,134.500,49.902,104.710,34.400,94.130,94.678
518,77.818,90.453,86.063,44.250,52.650,72.070,74.857,66.179,41.999,63.619,52.180,76.081,243.176,45.666,78.847,193.833,30.130,109.362,189.250,25.716,106.740,27.750,29.113,114.255,24.077,46.726,103.819,132.952,89.677,91.524,63.667,49.380,104.502,41.300,94.167,94.333
