 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13
475,43.294,77.413,75.865,168.667,94.550,85.306,171.000,100.713,83.097,92.154,87.160,76.963,40.250,80.794,60.155,36.462,92.846,54.979,29.375,69.887,65.721,28.000,101.139,64.240,50.909,86.832,47.072,13.846,94.490,61.633,60.833,106.504,118.454,139.167,99.997,89.262,184.615,86.695,88.387
476,92.824,77.389,75.996,216.000,94.572,85.250,205.500,100.560,82.986,120.923,87.360,76.676,37.688,81.059,60.332,28.692,92.774,55.271,20.000,70.077,66.160,32.077,101.467,64.546,60.182,86.723,46.929,35.308,94.783,61.324,43.500,106.762,118.532,72.000,100.236,89.314,167.308,86.735,88.454
477,68.000,77.252,76.136,105.333,94.641,85.232,146.750,100.471,83.134,61.769,87.166,76.959,24.312,80.707,60.306,38.615,92.602,54.860,18.500,69.727,65.718,12.231,101.428,64.686,38.000,86.690,47.167,13.692,94.916,61.289,9.667,106.528,118.356,130.667,100.159,89.217,161.385,86.629,88.364
478,71.882,77.243,76.143,134.000,94.466,85.245,120.500,100.680,83.077,118.462,87.293,76.860,31.875,80.830,59.813,13.769,92.802,55.200,15.500,69.963,65.990,31.462,101.673,64.433,26.000,86.597,46.935,37.462,94.866,61.525,33.000,106.870,118.530,86.833,99.935,89.392,181.538,86.666,88.375
479,69.647,77.318,76.148,116.167,94.522,85.208,132.500,100.725,83.171,49.846,87.219,76.768,39.438,80.949,60.098,40.769,92.559,55.165,25.375,70.125,66.185,22.692,101.265,64.414,23.091,86.567,47.068,13.154,94.495,61.114,61.500,106.786,118.281,133.000,100.180,89.284,129.154,86.666,88.337
480,65.765,77.430,76.036,108.667,94.421,85.165,92.500,100.679,83.199,73.154,87.224,76.620,54.250,80.706,60.016,36.923,92.622,54.718,32.375,70.199,66.008,28.538,101.587,64.383,13.091,86.753,47.215,15.923,94.636,61.471,22.500,106.981,118.306,89.333,100.102,89.256,144.462,86.612,88.370
481,36.588,77.159,75.958,229.500,94.662,85.185,165.000,100.537,83.079,64.154,87.414,76.968,48.688,80.856,60.315,87.923,92.764,54.927,34.125,69.940,65.823,21.000,101.490,64.669,16.000,86.652,46.909,22.923,94.333,61.283,20.833,107.078,118.238,190.167,100.177,89.207,130.923,86.646,88.306
482,74.588,77.346,75.984,107.833,94.660,85.163,170.000,100.599,83.074,87.538,87.277,76.893,33.438,80.532,60.344,57.000,92.588,54.930,26.625,69.890,65.974,40.846,101.491,64.463,19.818,86.645,47.321,19.231,94.487,61.709,18.833,106.704,118.287,68.833,100.227,89.127,156.846,86.668,88.421
483,64.471,77.240,76.043,55.167,94.535,85.326,134.000,100.546,83.013,90.923,87.151,76.744,52.125,81.132,60.630,40.308,92.445,54.975,42.750,69.847,65.941,26.923,101.587,64.241,24.182,86.650,46.781,21.231,94.565,61.113,35.167,106.657,118.387,74.667,100.050,89.340,122.846,86.643,88.375
484,37.882,77.211,76.167,115.500,94.643,85.506,173.500,100.527,83.239,107.923,87.232,76.991,22.750,80.857,59.788,37.846,92.758,55.073,40.625,70.000,66.030,36.231,101.388,64.073,39.818,86.591,47.179,4.385,94.705,61.535,6.667,106.725,118.335,129.500,100.168,89.307,157.538,86.531,88.293
485,55.882,77.284,76.146,128.833,94.436,85.103,146.250,100.431,82.910,98.769,87.278,76.997,22.500,80.775,60.206,39.923,92.844,54.782,42.875,70.146,66.008,47.077,101.703,64.422,21.636,86.658,46.642,31.692,94.998,61.513,9.833,106.853,118.391,144.000,100.100,89.212,198.231,86.761,88.459
486,85.765,77.414,76.091,166.000,94.621,85.286,193.250,100.551,83.105,83.231,87.244,76.810,13.500,80.949,60.460,48.538,92.604,54.964,16.375,70.331,65.641,21.692,101.688,64.550,20.364,86.711,47.186,27.077,94.834,61.370,32.500,106.631,118.453,172.833,100.116,89.203,131.231,86.708,88.503
487,62.000,77.317,76.111,177.167,94.586,85.369,178.750,100.521,83.053,89.615,87.336,76.714,28.875,80.911,60.257,16.538,92.921,54.836,49.125,70.089,66.049,21.615,101.700,64.609,8.727,86.826,46.842,18.385,94.968,61.237,4.333,106.652,118.575,112.667,100.031,89.239,222.385,86.631,88.253
488,43.412,77.025,76.151,147.000,94.525,85.383,36.000,100.840,83.186,88.308,87.274,76.844,39.000,81.096,60.079,39.154,92.779,55.066,50.750,69.857,65.932,14.462,101.413,64.919,13.818,86.396,46.724,26.077,94.865,61.202,37.667,106.691,118.490,113.500,100.221,89.202,123.077,86.457,88.226
489,71.294,77.155,76.341,76.333,94.556,85.209,121.250,100.536,83.074,89.385,87.162,76.962,18.938,81.184,60.347,51.154,92.707,54.934,12.500,69.905,66.117,36.538,101.652,64.297,38.545,86.652,47.003,40.308,94.865,61.345,23.333,106.503,118.515,123.833,100.206,89.167,183.923,86.565,88.364
490,66.000,77.050,76.159,148.167,94.542,85.278,185.250,100.583,83.059,97.538,87.433,77.079,25.375,80.648,60.240,37.462,92.815,55.043,40.625,69.970,65.926,34.769,101.642,64.540,7.636,86.711,47.061,47.923,94.560,61.283,3.167,106.485,118.885,230.500,100.193,89.210,150.231,86.638,88.268
491,79.294,77.536,76.211,102.167,94.390,85.226,184.750,100.632,83.198,66.923,87.304,76.897,29.312,81.123,60.140,30.154,92.794,55.144,36.000,69.887,65.951,3.231,101.791,64.414,42.000,86.673,46.923,33.538,94.947,61.260,24.833,106.714,118.325,139.167,100.135,89.327,191.000,86.638,88.189
492,60.706,77.395,76.059,205.500,94.462,85.303,203.000,100.561,83.062,104.385,87.192,76.964,47.125,80.896,60.427,46.308,92.925,55.019,35.750,70.052,65.834,42.308,101.571,64.581,74.545,86.594,46.994,33.077,94.830,61.133,48.333,106.695,118.563,207.833,100.154,89.265,140.077,86.622,88.370
493,34.706,77.558,76.124,139.667,94.527,85.256,102.000,100.521,83.268,131.462,87.124,76.935,47.938,81.036,59.915,22.154,92.918,54.972,54.125,70.224,66.017,35.077,101.507,64.670,156.727,86.696,47.111,23.923,94.472,61.300,0.667,107.105,118.575,121.667,100.150,89.280,190.615,86.876,88.238
494,39.647,77.042,76.051,90.000,94.690,85.333,88.250,100.626,83.039,57.615,87.249,76.840,33.938,80.990,60.214,17.615,92.589,54.914,8.375,69.859,65.732,27.308,101.653,64.743,208.364,86.657,47.071,10.769,95.015,61.524,12.500,106.754,118.554,75.500,100.184,89.326,128.846,86.690,88.433
495,38.824,77.403,75.955,126.833,94.407,85.194,135.500,100.528,83.231,79.769,87.205,76.894,43.250,80.899,60.230,29.923,92.778,55.306,32.250,70.177,66.064,37.308,101.538,64.256,156.727,86.668,47.046,33.846,94.823,61.287,29.500,106.662,118.428,64.500,100.064,89.175,149.538,86.527,88.486
496,30.118,77.317,76.113,131.500,94.700,85.394,158.000,100.709,83.065,102.923,87.200,76.840,55.000,80.828,60.323,48.462,92.508,54.926,53.250,69.941,65.924,33.923,101.326,64.963,213.273,86.644,47.092,26.231,94.780,61.060,43.667,106.793,118.270,104.833,100.113,89.364,132.923,86.720,88.441
497,33.412,77.614,76.291,145.500,94.714,85.268,145.750,100.522,83.152,80.385,87.209,76.855,37.000,80.931,60.145,20.154,92.867,55.126,36.625,70.074,65.721,38.231,101.136,64.520,213.273,86.655,46.883,21.538,94.454,61.668,28.000,106.575,118.459,129.000,100.112,89.270,177.000,86.554,88.314
498,68.824,77.161,76.212,157.333,94.557,85.236,100.250,100.627,83.162,88.154,87.166,76.842,21.250,80.974,60.461,43.462,92.849,54.984,40.625,69.988,65.803,40.692,101.616,64.183,76.000,86.725,47.018,33.231,94.841,61.466,32.333,106.640,118.719,154.333,99.990,89.323,137.231,86.773,88.511
499,51.647,77.154,76.277,173.333,94.521,85.293,127.500,100.525,83.040,115.769,87.394,76.830,36.625,80.784,59.871,29.692,92.642,54.949,32.500,69.760,65.995,19.615,101.582,64.295,131.273,86.640,46.923,38.769,94.989,61.566,16.333,106.675,118.480,116.000,100.113,89.105,149.615,86.774,88.324
500,36.824,77.564,76.137,144.333,94.577,85.316,188.000,100.549,83.120,74.462,87.329,76.770,41.500,81.253,59.925,59.769,92.539,55.223,17.375,70.012,65.815,17.000,101.749,64.489,132.364,86.665,46.920,33.615,94.845,61.526,11.000,106.743,118.359,70.500,100.160,89.096,182.846,86.610,88.224
501,48.235,77.554,76.024,140.833,94.655,85.210,230.250,100.586,83.117,79.846,87.400,76.747,55.438,80.624,60.285,15.462,92.575,55.136,39.250,70.090,65.741,27.077,101.399,64.223,113.091,86.651,46.833,40.846,94.828,61.247,48.667,106.609,118.248,115.500,100.258,89.326,186.077,86.570,88.472
502,48.471,77.701,76.044,134.000,94.610,85.226,132.750,100.689,83.024,99.077,87.217,76.735,38.438,80.921,60.512,30.231,92.817,55.098,26.875,70.025,65.920,23.538,101.506,64.346,75.455,86.647,46.815,22.769,95.016,61.587,16.833,106.546,118.517,76.333,100.289,89.488,109.615,86.644,88.308
503,44.471,77.253,76.170,169.833,94.505,85.381,205.500,100.632,83.147,142.692,87.159,76.965,30.688,81.387,60.266,26.846,92.926,54.970,37.000,69.817,65.916,33.231,101.531,64.364,127.455,86.661,46.994,27.077,94.826,61.045,42.333,106.790,118.535,90.667,100.012,89.222,167.923,86.575,88.399
504,81.294,77.114,75.981,208.167,94.539,85.297,179.750,100.670,83.149,61.462,87.244,76.865,43.812,81.107,60.070,28.154,92.509,54.884,35.250,70.041,66.161,33.538,101.650,64.753,173.091,86.611,47.086,38.385,94.642,61.451,6.667,107.105,118.575,123.000,100.188,89.174,170.077,86.677,88.372
505,37.529,77.119,76.150,203.167,94.555,85.321,144.250,100.551,83.134,94.462,87.419,77.013,39.812,81.107,60.216,22.385,92.692,55.102,49.375,70.116,65.772,20.154,101.414,64.182,96.182,86.704,47.067,36.077,94.965,61.583,14.500,106.485,117.955,113.833,100.276,89.263,174.000,86.592,88.300
506,38.353,77.112,76.088,126.167,94.614,85.181,103.250,100.492,83.007,81.923,87.176,77.061,48.375,80.973,60.291,48.231,93.035,54.932,55.000,69.959,65.847,26.077,101.659,64.413,68.364,86.625,47.136,138.692,94.670,61.443,54.000,106.655,118.590,59.000,100.120,89.143,159.385,86.643,88.239
507,65.882,77.312,76.078,147.333,94.568,85.108,184.250,100.482,83.103,129.615,87.246,76.697,42.500,80.833,60.307,19.692,92.758,55.086,49.375,70.017,65.777,43.000,101.761,64.500,45.818,86.661,47.004,118.000,94.767,61.257,12.833,106.433,118.301,103.833,100.100,89.261,148.462,86.686,88.304
508,84.824,77.508,76.035,146.500,94.424,85.270,152.500,100.524,83.009,123.615,87.053,76.735,25.562,81.183,60.332,45.077,92.864,54.844,59.375,70.135,65.468,32.385,101.502,63.846,23.273,86.488,47.069,67.692,94.909,61.273,101.333,106.515,118.660,117.667,100.046,89.237,185.000,86.692,88.445
509,88.706,77.567,76.134,121.667,94.608,85.057,107.500,100.611,83.141,91.462,87.344,77.062,30.562,80.915,60.005,47.692,92.579,55.089,19.000,70.492,65.630,12.077,101.256,64.769,9.636,86.645,47.117,72.615,94.768,61.265,17.833,106.175,118.575,103.500,100.032,89.252,140.231,86.756,88.335
510,39.412,77.197,76.160,241.833,94.632,85.213,202.750,100.554,83.216,103.308,87.300,76.817,32.125,80.844,60.302,42.692,92.840,54.788,20.375,70.053,66.272,37.462,101.613,64.746,2.182,86.645,46.345,49.538,94.399,61.140,13.167,106.783,118.752,112.333,100.176,89.216,146.000,86.676,88.238
511,68.824,77.207,76.115,231.333,94.550,85.206,193.000,100.608,83.093,83.000,87.403,76.902,41.875,81.063,60.146,43.154,92.824,54.714,59.375,70.016,65.885,49.923,101.644,64.500,46.727,86.628,47.087,28.231,94.523,61.200,0.833,106.795,117.955,140.500,100.117,89.295,144.538,86.731,88.220
512,68.471,77.326,76.097,65.667,94.619,85.230,131.250,100.662,83.028,81.769,87.357,76.766,48.500,80.891,60.114,34.923,92.900,55.106,52.000,70.013,65.907,37.231,101.515,64.285,49.273,86.654,46.867,29.692,94.583,61.293,49.667,106.813,118.577,87.500,100.029,89.189,205.615,86.627,88.195
513,58.235,77.383,76.162,143.667,94.612,85.198,117.250,100.618,83.058,80.154,87.210,76.770,29.938,81.150,60.201,42.615,92.705,55.028,12.125,69.889,65.760,15.769,101.368,64.904,34.182,86.645,47.051,42.231,94.736,61.661,37.333,106.522,118.300,56.833,100.131,89.317,184.154,86.628,88.398
514,28.353,77.234,76.196,82.833,94.631,85.278,156.250,100.606,83.082,78.000,87.305,76.784,67.062,81.220,59.745,49.308,92.478,55.008,84.375,70.016,65.847,27.923,101.360,64.518,56.182,86.528,47.064,37.385,94.528,61.100,17.500,106.388,118.451,130.500,100.047,89.198,159.000,86.721,88.343
515,36.471,77.390,76.169,139.833,94.641,85.398,178.000,100.605,83.093,71.462,87.417,76.722,21.938,81.039,60.014,33.000,92.690,54.794,39.375,70.087,66.092,22.000,101.564,64.038,72.727,86.601,46.982,34.923,94.622,61.449,0.000,NaN,NaN,113.500,100.161,89.316,212.615,86.738,88.182
516,22.706,77.409,76.197,116.333,94.598,85.314,280.750,100.567,83.184,97.615,87.353,76.899,23.812,81.066,60.167,19.385,92.493,55.043,62.625,70.078,65.788,27.154,101.749,64.565,20.909,86.580,47.043,48.308,94.799,61.211,11.333,106.394,118.256,109.333,100.261,89.211,120.692,86.570,88.388
517,47.529,77.246,76.206,126.500,94.529,85.452,226.500,100.580,83.043,82.462,87.325,76.807,36.375,80.834,60.252,32.692,92.660,55.151,44.750,69.975,65.681,18.000,101.481,63.781,28.727,86.653,46.792,45.308,94.717,61.419,4.833,106.175,118.265,163.167,100.134,89.350,153.077,86.623,88.333
518,46.000,77.231,76.001,225.667,94.538,85.242,165.250,100.556,82.970,84.000,87.267,76.984,24.062,80.889,60.013,33.154,92.908,55.083,44.500,69.676,65.914,9.846,101.668,64.340,67.455,86.545,47.062,18.846,94.796,61.660,12.667,106.587,117.967,207.333,100.018,89.287,167.692,86.616,88.414
519,72.471,77.238,76.040,245.500,94.570,85.181,212.750,100.552,83.049,74.615,87.151,77.002,41.625,81.103,60.184,46.385,92.713,55.111,34.125,70.129,65.746,35.923,101.609,64.567,15.455,86.656,47.016,26.615,94.744,61.158,29.667,106.649,118.359,113.833,100.080,89.378,152.385,86.600,88.428
520,44.471,77.667,76.162,230.167,94.566,85.287,79.250,100.560,82.947,52.769,87.131,77.019,34.375,80.884,60.484,41.538,92.633,54.948,3.000,69.621,65.901,15.385,101.359,64.837,56.545,86.511,46.822,28.231,94.853,61.412,9.667,106.389,118.789,42.167,100.155,89.335,137.846,86.662,88.420
521,31.412,77.022,76.233,209.500,94.662,85.194,219.000,100.648,83.048,73.231,87.323,76.707,31.375,80.933,60.115,36.923,92.670,55.025,9.000,69.776,65.836,25.000,101.117,64.574,25.273,86.576,47.447,26.077,94.381,61.595,53.000,106.542,118.379,89.333,100.074,89.179,176.923,86.611,88.192
522,75.647,77.429,76.081,133.833,94.583,85.207,179.500,100.597,83.015,104.615,87.321,76.907,38.125,80.882,60.116,35.308,92.816,55.144,40.500,70.110,65.755,27.462,101.437,64.359,14.727,86.419,46.946,36.231,94.645,61.120,8.833,106.380,118.370,98.500,100.195,89.284,156.077,86.615,88.470
523,54.706,77.411,76.193,203.333,94.546,85.292,235.500,100.705,83.039,110.308,87.331,76.939,43.438,80.720,60.297,38.769,92.921,54.839,12.125,70.263,66.054,28.154,101.461,64.444,17.091,86.645,47.143,56.231,94.679,61.345,9.833,106.417,118.207,152.500,100.246,89.208,157.385,86.642,88.193
524,54.588,77.215,76.140,121.167,94.431,85.258,212.000,100.508,83.162,91.077,87.030,76.936,43.938,81.033,60.016,20.615,92.991,55.068,1.250,70.153,65.627,43.692,101.441,64.374,24.727,86.955,46.965,62.846,94.960,61.440,17.000,106.932,118.539,125.667,100.024,89.351,224.308,86.711,88.262
525,59.529,77.084,76.046,94.000,94.501,85.222,98.750,100.642,82.955,91.923,87.316,76.959,24.750,80.933,60.117,71.231,92.757,55.098,37.500,69.998,65.816,25.385,101.421,64.483,40.182,86.515,47.122,33.692,94.639,61.284,13.667,106.666,118.552,116.333,100.094,89.274,154.000,86.781,88.326
526,35.882,77.676,76.159,149.833,94.553,85.315,171.250,100.537,83.036,75.154,87.065,76.920,44.062,81.055,60.350,25.538,92.567,55.215,31.875,70.014,65.907,16.154,101.369,64.360,24.182,86.671,46.909,28.154,94.693,61.689,15.167,106.710,117.955,136.500,100.123,89.359,184.846,86.613,88.390
527,92.706,77.391,76.029,132.500,94.652,85.185,208.000,100.630,83.044,92.692,87.380,76.878,23.312,80.896,60.171,19.692,92.748,54.694,46.375,70.002,65.764,15.769,101.590,64.289,54.909,86.668,47.050,38.000,94.778,61.213,33.500,106.783,118.421,136.667,99.958,89.246,188.846,86.712,88.401
528,65.765,77.039,76.194,153.333,94.574,85.240,182.500,100.558,83.217,55.846,87.307,77.336,17.125,81.053,60.268,56.615,92.556,55.123,51.375,70.235,65.706,10.846,101.809,64.437,42.727,86.937,46.826,19.923,95.013,61.417,21.167,106.212,118.265,44.500,100.136,89.389,167.846,86.653,88.134
529,51.176,77.289,76.048,170.500,94.583,85.322,115.500,100.702,83.045,95.846,87.390,76.754,57.000,80.846,60.350,33.462,93.007,55.182,54.250,70.057,66.071,45.154,101.566,64.583,31.455,86.690,47.028,11.154,94.677,61.546,15.000,107.091,118.293,56.167,100.101,89.306,127.231,86.681,88.283
530,117.294,77.446,76.130,177.667,94.589,85.289,158.500,100.600,83.168,112.231,87.234,77.134,32.062,81.197,60.196,29.000,92.738,55.183,24.250,70.143,65.809,15.077,101.528,64.724,79.273,86.724,47.181,22.538,94.998,61.717,12.667,106.730,117.988,108.333,100.052,89.144,170.077,86.707,88.096
531,85.294,77.365,76.167,171.500,94.638,85.274,158.250,100.600,83.283,115.846,87.290,76.888,43.375,81.048,60.044,53.077,92.523,55.091,45.250,69.887,65.936,22.385,101.345,64.403,16.545,86.901,46.682,12.462,94.690,61.520,25.500,106.789,118.395,132.167,100.163,89.113,144.000,86.662,88.423
532,66.824,77.128,75.954,153.333,94.539,85.145,151.250,100.706,83.109,96.231,87.169,76.838,14.875,80.607,60.087,64.385,92.489,54.979,25.250,69.933,65.752,13.538,101.721,64.077,85.455,86.606,47.084,23.615,94.960,61.147,47.833,106.846,118.350,107.500,100.154,89.363,176.077,86.679,88.363
533,78.588,77.428,76.096,144.167,94.605,85.174,218.250,100.659,83.123,86.308,87.318,77.023,39.188,81.192,60.331,57.385,92.688,55.028,22.750,69.983,66.028,26.154,101.624,64.587,22.182,86.462,46.706,25.615,94.576,61.230,23.833,106.262,118.341,66.667,100.085,89.257,164.462,86.664,88.340
534,81.647,77.311,76.059,161.833,94.709,85.164,197.750,100.572,82.957,95.615,87.224,77.037,35.875,80.923,60.198,15.846,92.871,54.996,55.625,70.003,66.037,59.923,101.804,64.524,25.273,86.447,47.226,14.308,94.425,61.382,23.667,106.555,118.374,100.833,100.134,89.362,146.769,86.608,88.251
535,97.647,77.349,76.174,150.000,94.562,85.226,149.250,100.618,83.168,95.462,87.296,76.810,45.688,81.069,60.418,20.000,92.388,55.203,19.000,69.801,65.661,5.692,101.613,64.266,13.636,86.711,47.411,28.462,94.758,61.593,39.333,106.637,118.320,56.500,100.270,89.449,147.923,86.577,88.396
536,73.059,77.383,76.146,144.000,94.515,85.214,217.000,100.651,83.082,90.846,87.269,76.724,30.188,80.969,60.398,60.231,92.750,54.843,32.000,70.230,65.893,22.308,101.385,64.373,33.091,86.682,47.088,25.538,94.689,61.373,52.500,106.650,118.423,162.667,100.142,89.192,154.923,86.737,88.285
537,25.882,77.182,76.146,148.333,94.503,85.315,120.500,100.583,83.104,108.462,87.343,76.899,40.438,80.879,60.082,41.923,92.715,55.219,22.750,69.995,65.941,22.462,101.440,64.567,56.000,86.765,46.773,8.769,94.844,61.704,50.167,106.582,118.529,144.500,100.180,89.203,156.231,86.585,88.150
538,41.647,77.515,75.900,141.000,94.406,85.142,170.750,100.692,83.092,81.615,87.363,76.653,19.625,81.100,60.207,53.231,92.765,54.994,51.500,70.240,65.954,20.846,101.536,64.370,22.000,86.668,47.334,26.077,94.978,61.217,22.333,106.702,118.445,153.667,100.081,89.419,212.692,86.710,88.343
539,51.647,77.297,76.053,119.167,94.490,85.114,187.750,100.537,83.189,89.692,87.289,76.771,37.312,80.972,59.951,37.846,92.954,55.264,58.875,70.000,65.992,9.538,101.523,64.580,43.455,86.676,46.870,14.077,95.003,61.679,15.500,106.525,118.712,63.667,100.171,89.348,148.538,86.787,88.320
540,155.529,77.260,76.189,187.500,94.494,85.336,257.250,100.585,83.193,117.077,87.422,76.773,28.562,80.773,60.060,73.692,92.666,55.012,44.375,70.432,65.750,28.000,101.467,64.799,39.455,86.766,46.915,8.385,94.790,61.117,9.000,106.984,118.426,66.000,100.094,89.231,154.538,86.668,88.391
541,122.353,77.162,76.019,178.833,94.634,85.317,94.500,100.602,83.096,128.231,87.287,76.883,40.750,80.739,60.203,40.615,92.635,54.901,64.875,70.035,66.042,26.000,101.475,64.262,56.909,86.696,47.145,19.538,94.766,61.395,14.333,106.795,118.525,121.167,99.994,89.273,176.615,86.716,88.374
542,80.588,77.398,76.029,137.833,94.503,85.140,126.250,100.585,83.242,118.923,87.200,77.050,56.062,80.704,60.316,22.077,92.423,54.966,31.375,70.195,65.852,22.077,101.442,64.111,17.636,86.450,47.023,20.385,94.978,61.057,23.000,106.862,118.512,94.167,100.091,89.149,136.000,86.647,88.344
543,97.882,77.336,76.078,209.333,94.474,85.341,308.750,100.585,82.995,57.923,87.281,76.620,38.875,80.978,60.508,33.538,92.733,55.025,47.625,70.056,65.794,7.000,101.862,64.730,36.000,86.476,46.968,10.769,94.909,60.926,20.167,106.990,118.257,69.833,100.209,89.380,132.077,86.660,88.431
544,61.176,77.309,76.022,210.333,94.546,85.227,127.750,100.520,83.054,74.308,86.978,76.700,39.688,80.703,60.083,70.692,92.668,55.031,40.625,70.015,65.952,14.769,101.391,64.419,49.273,86.626,47.099,19.385,94.594,61.136,50.667,106.514,118.320,136.500,100.082,89.345,159.077,86.657,88.280
545,111.176,77.261,75.967,162.000,94.706,85.183,214.000,100.484,83.225,97.385,87.423,76.892,22.312,81.433,60.520,45.692,92.789,54.948,20.250,69.691,65.842,38.462,101.702,64.427,59.636,86.723,47.004,24.462,94.700,61.324,27.833,106.652,118.469,108.333,99.999,89.396,162.231,86.696,88.258
546,30.824,77.602,76.103,144.500,94.582,85.298,122.500,100.704,83.165,105.846,87.363,77.007,49.562,80.740,60.243,36.846,92.708,55.065,30.500,69.993,65.729,23.231,101.375,64.300,42.545,86.780,46.646,17.538,94.723,61.322,57.500,106.796,118.630,120.167,100.135,89.199,129.000,86.714,88.252
547,81.882,77.190,76.099,108.000,94.578,85.237,184.250,100.587,83.069,103.308,87.149,77.021,23.938,81.016,60.412,37.308,92.536,55.050,46.625,70.090,65.922,37.385,101.661,64.363,32.364,86.687,47.002,29.154,94.673,61.277,134.167,106.624,118.503,43.500,100.053,89.075,144.000,86.607,88.295
548,82.588,77.330,76.164,165.667,94.458,85.166,188.000,100.618,83.172,112.923,87.259,76.973,29.375,80.867,60.008,25.923,92.378,54.987,44.875,70.083,66.093,25.769,101.517,64.442,25.455,86.616,46.788,11.308,94.500,61.238,182.000,106.541,118.368,72.167,100.229,89.068,121.769,86.641,88.116
549,85.059,77.367,76.168,171.833,94.587,85.134,183.750,100.711,82.941,120.615,87.424,76.942,38.875,80.974,60.065,25.538,92.519,55.129,38.875,69.953,66.063,17.462,101.663,64.315,46.000,86.682,46.715,15.308,94.445,61.789,185.667,106.602,118.383,143.833,100.044,89.228,148.538,86.635,88.370
550,62.235,77.398,76.036,168.833,94.616,85.348,296.000,100.718,83.043,78.154,87.506,76.908,47.812,80.808,60.297,24.538,92.797,55.035,18.625,70.086,65.906,53.692,101.581,64.569,10.364,86.634,46.367,10.923,94.936,61.177,112.667,106.801,118.444,88.333,100.149,89.221,190.538,86.545,88.293
551,28.941,77.635,76.046,142.500,94.536,85.224,210.500,100.612,83.141,77.462,87.280,76.785,31.062,80.807,60.109,34.538,92.886,54.746,23.000,70.237,65.782,34.923,101.725,64.450,44.364,86.743,46.861,26.615,94.606,61.442,60.000,106.491,118.349,84.833,99.963,89.340,121.615,86.587,88.268
552,67.059,77.459,76.005,154.833,94.640,85.254,152.750,100.598,82.830,95.385,87.187,76.886,40.125,80.983,59.986,44.077,92.645,55.237,22.125,70.010,65.682,16.000,101.762,64.391,0.000,NaN,NaN,15.615,94.726,61.016,51.333,106.707,118.438,50.833,100.174,89.517,160.923,86.640,88.319
553,95.647,77.172,76.126,177.833,94.551,85.204,124.000,100.686,83.123,116.692,87.358,76.866,38.625,80.852,60.030,34.846,92.796,54.929,17.000,70.425,65.875,16.231,101.421,64.338,22.000,86.678,46.568,8.308,94.823,61.707,1.833,106.795,118.885,98.333,100.024,89.364,166.231,86.670,88.370
554,156.000,77.486,76.179,108.833,94.495,85.335,268.000,100.516,83.081,148.923,87.335,76.703,31.812,80.937,60.157,53.000,92.913,54.797,25.375,70.061,65.988,24.769,101.718,64.343,20.545,86.785,46.916,27.308,95.012,61.673,28.333,106.649,118.362,192.833,100.112,89.305,200.769,86.617,88.135
555,100.353,77.276,76.064,115.667,94.662,85.069,189.750,100.604,83.103,124.615,87.269,77.017,16.000,81.121,60.207,37.000,92.907,55.162,53.375,70.170,65.782,33.769,101.281,64.400,35.455,86.814,46.851,9.000,94.371,61.426,44.000,106.779,118.375,114.500,100.041,89.251,139.538,86.810,88.445
556,74.588,77.396,76.106,176.000,94.527,85.245,130.500,100.686,83.112,96.231,87.306,76.879,25.375,80.889,60.167,38.923,92.572,55.098,41.625,70.020,66.032,22.385,101.793,64.448,51.455,86.645,47.207,16.923,94.873,61.179,3.167,106.175,118.575,120.833,100.243,89.196,152.538,86.691,88.431
557,71.412,77.203,76.188,117.000,94.478,85.205,232.250,100.545,83.093,114.692,87.320,76.698,36.812,80.994,60.139,27.923,92.752,54.986,29.500,70.237,66.169,28.000,101.774,64.361,0.000,NaN,NaN,37.846,94.595,61.350,17.500,106.848,118.256,147.833,100.170,89.267,171.154,86.683,88.393
558,74.471,77.495,76.016,140.000,94.492,85.256,124.000,100.506,83.125,127.231,87.394,76.796,29.625,81.062,60.298,38.308,92.616,54.722,28.000,69.890,65.795,25.077,101.140,64.653,24.909,86.674,46.696,8.385,94.682,61.561,33.333,106.828,118.580,134.667,100.090,89.112,147.615,86.797,88.109
559,53.529,77.071,76.016,147.833,94.656,85.327,135.500,100.598,83.073,68.923,87.350,76.851,53.125,81.015,60.071,52.462,92.717,54.702,29.625,69.910,65.845,28.385,101.398,64.619,6.909,86.686,46.737,23.846,94.745,60.955,34.833,106.366,118.350,158.000,100.156,89.197,197.231,86.645,88.477
560,54.471,77.335,76.242,185.000,94.494,85.288,219.000,100.561,82.996,109.000,87.339,76.937,48.188,80.954,60.262,18.692,92.202,54.803,42.250,69.929,65.515,16.154,101.550,64.561,37.636,86.774,46.640,32.385,94.744,61.067,12.833,106.574,118.277,111.667,100.167,89.386,139.846,86.667,88.058
561,44.235,77.029,75.964,151.000,94.446,85.238,234.750,100.632,82.976,79.923,87.254,76.662,32.875,80.975,60.199,41.308,92.837,55.102,68.750,70.298,65.795,60.923,101.511,64.408,23.636,86.800,46.665,9.615,94.507,61.493,21.833,106.326,118.603,139.167,100.231,89.312,156.923,86.654,88.298
