 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53
21,239.500,56.427,83.985,150.500,73.595,102.027,373.769,31.215,78.170,85.059,34.646,91.503,621.308,124.812,86.863,295.312,15.814,77.320,407.154,22.222,80.418,1018.375,41.836,91.922,519.385,39.591,51.016,729.000,62.934,123.696,55.875,43.620,95.895,236.258,50.650,90.786,43.810,81.252,105.444,31.100,84.819,103.380,201.143,77.642,94.315,115.730,125.251,108.636,224.588,46.903,87.504,242.385,54.032,118.170,217.846,60.005,119.497,29.714,76.884,127.683,274.387,25.110,76.984,48.571,76.431,111.303,0.000,NaN,NaN,18.375,41.888,62.051,77.875,71.694,93.778,47.231,86.468,128.903,31.097,12.455,93.945,105.355,55.529,111.090,8.710,27.286,107.840,1.647,70.215,130.665,42.667,62.705,85.764,6.919,96.979,123.690,34.875,43.023,127.025,18.077,32.126,59.019,20.190,75.729,133.019,157.143,65.351,127.043,10.167,66.284,114.428,124.750,22.007,71.827,237.238,35.864,75.556,96.455,27.902,98.808,201.250,117.858,80.771,4.839,30.225,114.545,309.312,65.978,119.609,152.857,81.524,131.070,29.118,55.574,126.472,371.692,50.311,122.823,67.400,118.288,62.226,113.700,61.994,112.902,357.125,69.948,124.936,55.077,34.530,96.478,75.806,73.013,119.274,7.871,68.873,103.177,144.353,83.255,125.365
22,247.750,56.447,83.934,173.500,73.514,102.072,448.308,31.157,78.219,59.941,34.782,91.183,358.846,124.791,86.724,92.312,15.929,77.302,112.231,22.422,80.481,420.938,41.831,91.922,324.846,39.795,50.948,704.200,62.925,123.638,56.375,43.329,96.095,199.935,50.472,90.610,12.286,80.839,105.569,52.100,85.211,103.573,133.429,77.696,94.170,114.649,125.222,108.832,224.824,47.011,87.588,342.192,53.961,118.147,227.154,60.001,119.539,17.286,76.917,127.370,146.000,25.350,77.082,77.333,76.053,111.394,18.200,35.057,106.664,20.438,41.799,61.519,83.000,71.735,93.759,64.769,86.899,128.680,57.226,12.458,93.427,77.161,55.348,111.139,20.000,27.555,108.429,1.059,70.473,131.888,58.333,62.214,85.487,1.297,96.875,124.052,26.000,43.825,126.947,9.077,32.419,58.981,8.857,76.138,132.652,146.357,65.369,127.150,41.333,66.904,114.440,8.000,22.427,72.075,208.571,35.796,75.490,87.545,28.021,99.066,91.750,117.776,80.667,1.290,30.535,113.305,387.438,65.957,119.687,198.714,81.373,130.968,18.176,56.038,126.885,319.692,50.428,122.695,71.600,118.422,62.334,127.700,61.982,112.922,498.500,69.921,124.939,25.692,34.778,96.448,57.032,73.023,119.292,16.194,68.879,102.225,186.118,83.217,125.122
23,279.812,56.348,83.948,173.700,73.482,101.982,383.615,31.163,78.022,62.529,34.629,91.478,293.615,124.784,86.756,89.500,15.795,77.474,61.000,22.230,80.808,324.375,41.833,91.882,240.077,39.690,51.039,513.500,62.952,123.694,63.250,43.317,96.023,210.258,50.607,90.651,18.190,81.224,105.438,63.800,84.918,103.189,205.143,77.647,94.363,64.541,125.322,108.742,192.235,46.958,87.642,368.077,53.867,118.149,260.538,60.000,119.446,24.714,76.953,127.061,224.323,25.434,77.133,125.429,76.382,111.092,20.900,35.068,106.386,16.375,42.205,61.791,99.875,71.705,93.506,68.692,86.528,128.903,30.065,12.766,93.724,70.839,55.751,111.363,8.839,27.881,108.049,13.235,70.103,131.419,61.583,62.694,85.768,12.162,96.362,123.076,27.875,43.096,127.094,15.462,32.512,59.181,35.143,76.335,132.449,141.857,65.462,127.127,42.000,66.625,114.485,20.750,21.855,71.903,316.286,35.815,75.537,56.591,27.978,98.703,157.500,117.781,80.568,3.613,29.993,114.390,287.312,65.962,119.789,84.143,81.321,130.988,15.353,55.954,126.244,244.692,50.449,122.714,160.400,118.545,62.202,168.200,62.002,112.808,392.000,69.986,124.935,55.154,34.632,96.702,56.452,73.358,119.108,1.742,69.285,103.075,201.294,83.295,125.621
24,239.812,56.271,84.014,114.200,73.341,101.938,390.846,31.229,78.058,76.471,34.693,91.487,162.077,124.712,86.947,52.188,15.739,77.523,81.385,22.450,80.383,219.562,41.867,91.937,151.692,39.709,51.041,528.300,62.893,123.644,62.875,43.755,96.080,241.548,50.615,90.669,23.048,80.942,105.245,35.200,84.911,103.060,244.143,77.625,94.285,84.216,125.436,108.973,221.765,47.006,87.646,330.385,53.918,118.227,245.462,59.927,119.504,24.429,76.943,127.632,135.419,25.508,76.951,32.476,76.217,110.999,66.600,34.717,106.194,17.812,42.719,61.561,106.250,71.732,94.111,69.769,86.501,128.765,28.581,12.367,93.599,105.097,55.549,111.130,6.452,26.846,108.128,3.176,71.013,131.423,76.583,62.591,85.439,4.919,96.470,124.043,26.375,43.424,126.717,3.154,31.465,59.675,0.667,75.396,132.614,114.500,65.322,126.946,85.667,66.487,114.651,88.750,22.127,71.851,176.000,35.807,75.407,77.909,27.823,99.042,115.375,117.829,80.448,4.710,29.792,113.615,259.875,65.964,119.663,102.000,81.273,131.054,13.765,55.591,126.524,216.000,50.327,122.852,68.500,118.485,62.260,182.400,62.005,112.771,368.250,69.983,124.889,42.615,34.463,96.441,51.032,72.990,119.081,6.387,68.637,102.662,196.824,83.211,125.292
25,263.812,56.419,83.890,276.100,73.520,101.933,427.231,31.129,78.058,40.235,34.672,91.432,138.692,124.728,86.963,72.375,15.863,77.549,81.077,22.125,80.529,204.688,41.870,91.980,243.231,39.640,50.929,467.200,62.988,123.668,84.375,43.575,96.234,199.871,50.539,90.762,35.429,80.709,105.722,51.100,85.034,103.361,143.286,77.785,94.247,63.405,125.163,108.903,293.529,46.998,87.535,298.192,53.877,118.151,251.538,59.888,119.473,4.571,77.025,126.945,100.774,25.535,76.961,87.143,76.447,111.243,21.600,35.077,106.326,25.312,42.277,61.551,53.125,71.752,93.526,84.846,86.486,128.853,32.323,12.309,93.701,77.935,55.594,111.172,8.129,27.745,107.725,9.941,70.598,130.949,31.250,62.260,85.527,16.973,96.702,123.943,52.000,43.176,127.017,7.154,31.582,59.155,6.857,76.221,132.620,153.286,65.406,127.165,54.917,66.797,114.862,121.750,21.755,72.002,220.952,35.916,75.422,95.773,27.819,98.849,120.625,117.715,80.825,2.387,29.236,113.573,289.625,65.939,119.681,183.000,81.245,131.026,13.000,55.279,127.102,275.385,50.398,122.797,43.900,118.218,62.289,152.400,61.867,112.795,461.375,69.885,124.936,58.923,34.478,96.504,55.806,72.694,119.379,15.097,68.632,102.961,248.235,83.127,125.408
26,301.250,56.367,83.922,124.200,73.664,101.882,377.846,31.215,78.158,43.941,34.676,91.491,255.769,124.742,86.813,26.000,15.876,77.315,70.923,21.997,80.623,227.000,41.778,91.917,286.308,39.642,51.023,424.200,62.945,123.675,115.250,43.376,96.171,174.065,50.614,90.675,16.571,81.379,105.395,53.900,84.744,103.360,164.143,77.578,94.310,67.622,125.413,108.689,210.235,46.964,87.739,306.346,53.895,118.168,209.077,59.961,119.475,12.714,77.185,126.945,161.161,25.200,76.916,72.762,76.495,110.935,38.500,34.975,106.126,32.625,41.824,61.746,59.750,71.395,93.756,84.846,86.315,128.683,37.419,12.352,93.528,76.774,55.493,111.124,0.387,27.745,107.725,17.588,71.124,131.271,52.417,62.204,85.657,11.730,96.584,123.838,17.750,43.328,126.856,16.308,32.252,59.431,10.381,75.900,132.238,142.571,65.378,127.243,68.583,66.654,114.255,91.500,22.090,71.765,277.810,35.800,75.520,35.682,27.936,98.646,112.375,117.642,80.704,6.774,30.845,113.615,241.562,66.007,119.612,153.286,81.250,131.268,31.529,55.338,126.114,254.000,50.446,122.822,72.100,118.381,62.563,169.000,62.024,112.885,366.500,69.965,124.943,30.000,34.139,96.482,77.806,72.760,119.156,11.290,69.227,102.432,204.588,83.263,125.389
27,292.750,56.344,83.964,162.900,73.506,102.135,368.231,31.158,78.220,59.176,34.607,91.554,142.385,124.773,86.922,62.188,15.602,77.514,81.769,22.448,80.486,252.125,41.680,91.777,188.231,39.666,50.939,210.000,62.946,123.750,107.000,43.344,95.862,184.839,50.640,90.717,42.952,80.982,105.674,30.600,84.911,103.461,104.571,77.614,94.137,92.486,125.150,108.796,205.647,46.921,87.566,258.346,53.930,118.091,261.538,59.801,119.497,13.857,76.866,127.367,205.613,25.403,76.946,100.571,76.378,111.170,45.500,34.854,106.540,21.500,41.945,61.467,160.375,71.451,93.372,80.462,86.483,128.954,67.742,12.183,93.640,76.452,55.496,111.185,7.484,27.849,108.345,16.353,70.583,131.321,74.833,62.344,85.543,23.081,96.540,123.741,25.625,43.118,127.092,0.385,31.651,59.551,2.952,75.795,132.835,120.643,65.289,126.775,41.917,66.563,114.353,70.250,21.983,72.036,249.619,35.915,75.595,82.591,28.126,99.096,76.750,117.762,80.730,0.000,NaN,NaN,309.812,66.077,119.572,59.429,81.419,131.004,20.588,55.421,126.681,281.000,50.442,122.623,85.700,118.371,62.127,131.700,62.092,112.802,466.000,69.935,124.904,85.154,34.275,96.729,72.129,73.038,119.219,12.710,69.214,102.852,202.353,83.209,125.121
28,222.750,56.359,84.068,223.200,73.611,101.895,327.000,31.222,78.063,44.294,34.537,91.269,190.923,124.781,86.909,42.688,15.379,77.236,59.615,22.477,80.341,251.625,41.819,91.870,200.769,39.577,50.982,156.200,62.986,123.855,114.375,43.550,96.124,223.677,50.667,90.657,11.143,80.856,105.195,22.000,84.948,103.416,137.000,77.536,94.198,91.568,125.534,108.611,195.765,47.014,87.619,325.423,53.887,118.212,215.385,59.918,119.507,78.571,77.129,127.260,201.548,25.451,76.980,108.571,76.379,111.152,8.200,35.185,105.865,25.250,42.098,61.418,80.750,71.674,93.861,105.692,86.498,128.854,36.968,12.249,93.668,63.484,55.576,111.159,4.000,28.055,107.725,19.471,70.760,130.758,50.333,62.492,85.262,2.757,96.875,124.319,31.750,43.389,126.882,20.231,32.051,59.539,30.286,75.920,132.716,146.500,65.392,127.199,49.917,66.645,114.758,89.750,21.947,71.926,309.905,35.798,75.405,65.591,27.705,98.861,95.125,117.920,80.670,5.806,29.474,113.395,216.062,66.067,119.692,96.714,81.370,131.013,6.588,54.914,127.000,262.846,50.321,122.655,27.100,118.407,62.382,236.800,61.960,112.798,397.625,70.019,124.912,64.231,34.684,96.539,83.226,72.687,119.203,7.935,68.610,102.906,216.471,83.248,125.449
29,225.312,56.336,83.891,162.900,73.509,101.999,342.923,31.130,78.043,59.176,34.526,91.544,206.308,124.836,86.868,126.688,15.748,77.374,80.000,22.186,80.401,218.250,41.627,92.012,230.846,39.742,50.965,81.400,63.050,123.646,74.125,43.596,96.118,242.065,50.647,90.682,24.952,81.128,105.309,81.000,84.855,103.132,453.429,77.644,94.282,78.649,125.479,108.779,228.588,47.007,87.731,310.423,53.874,118.200,244.692,59.838,119.507,41.429,77.298,127.474,182.387,25.238,76.953,106.000,76.318,111.191,10.600,34.322,106.105,14.562,42.163,61.580,91.625,71.543,93.716,143.846,86.473,128.787,24.452,12.286,93.519,97.032,55.707,111.092,1.419,26.928,108.514,2.000,70.780,131.723,112.167,62.440,85.591,4.216,97.268,124.068,2.000,43.865,127.255,11.308,31.904,58.914,1.238,75.867,133.097,178.857,65.432,127.308,56.583,66.689,114.494,13.000,22.475,71.765,215.905,35.854,75.554,74.727,27.965,98.699,109.500,117.736,80.623,0.000,NaN,NaN,272.500,66.087,119.749,168.429,81.433,131.283,21.118,55.495,126.552,164.231,50.375,122.650,53.200,118.268,62.212,150.200,62.053,112.910,350.750,69.909,124.901,35.923,34.580,96.845,67.935,72.966,119.431,15.355,69.146,102.145,181.176,83.204,125.257
30,270.375,56.491,84.115,246.700,73.462,101.977,424.923,31.164,78.065,52.882,34.435,91.334,138.308,124.741,86.958,56.000,15.856,77.532,62.385,22.541,80.333,176.500,41.815,91.855,221.308,39.616,50.946,92.000,62.944,123.786,862.250,43.617,96.087,240.387,50.778,90.671,37.143,81.143,105.307,50.100,84.805,103.245,153.857,77.704,94.242,89.243,125.157,108.729,203.882,46.960,87.524,320.000,53.869,118.150,266.077,59.961,119.567,70.286,77.058,127.607,151.871,25.417,76.987,65.524,76.472,110.951,21.000,34.583,106.386,47.188,42.118,61.680,152.625,71.753,93.711,75.000,86.613,128.891,29.226,12.281,93.898,85.677,55.634,111.072,0.968,27.745,108.138,17.471,70.660,130.959,92.917,62.317,85.379,15.892,97.029,123.227,22.750,43.710,126.882,15.077,31.892,59.125,19.810,75.713,132.498,101.357,65.440,126.867,81.250,66.607,114.589,121.000,21.890,72.015,324.571,35.939,75.466,92.909,28.158,98.944,99.250,117.658,80.809,2.065,29.915,113.305,215.562,65.977,119.729,177.857,81.300,130.987,31.706,55.704,126.606,273.846,50.434,122.679,84.600,118.266,62.677,167.000,62.159,112.564,373.125,69.926,124.949,55.769,34.266,96.543,87.032,73.016,119.047,10.129,69.151,102.096,254.941,83.204,125.267
31,256.125,56.396,84.203,237.900,73.491,102.126,284.000,31.077,78.145,43.059,34.469,91.609,114.846,124.865,86.752,59.750,15.856,77.772,60.077,22.342,80.505,264.125,41.725,91.898,220.923,39.623,51.031,112.200,63.012,123.808,1587.500,43.605,96.041,205.806,50.749,90.755,13.524,81.024,105.265,83.400,84.972,103.335,219.143,77.697,94.297,66.541,125.167,108.890,258.235,46.980,87.632,290.192,53.900,118.250,243.615,59.969,119.446,55.143,76.972,127.662,186.645,25.308,76.884,86.381,76.646,111.188,20.300,33.991,106.175,22.625,42.369,61.483,72.750,71.466,93.931,116.000,86.424,128.779,44.000,12.188,93.855,96.516,55.464,111.066,1.290,27.745,108.872,12.235,70.662,131.732,83.667,62.091,85.561,1.730,96.875,124.155,26.750,43.488,126.975,2.462,32.095,59.985,24.286,76.388,132.665,93.929,65.560,127.034,61.833,66.732,114.867,37.500,22.041,71.986,236.381,35.784,75.543,77.136,28.162,98.920,98.500,117.793,80.624,1.806,30.225,113.615,214.875,66.025,119.634,189.429,81.406,131.299,24.529,55.571,126.285,278.231,50.361,122.778,40.700,118.519,62.323,91.500,61.868,112.783,449.625,69.928,124.883,67.231,34.107,96.417,79.290,73.033,119.143,3.290,69.163,102.145,170.588,83.288,125.277
32,247.750,56.536,84.027,132.800,73.448,101.909,293.846,31.174,78.110,72.118,34.327,91.349,167.769,124.846,86.892,29.812,15.615,77.506,82.308,22.592,80.664,261.438,41.588,91.908,289.308,39.742,50.884,51.900,62.976,123.939,741.750,43.567,96.006,185.290,50.537,90.806,36.095,81.265,105.117,120.400,85.158,103.338,212.286,77.608,94.450,101.622,125.260,108.724,237.176,46.990,87.576,283.962,53.934,118.119,212.923,59.760,119.449,49.429,76.967,127.709,112.710,25.530,76.967,137.333,76.381,111.015,27.100,34.520,105.892,27.500,42.264,61.558,83.500,71.723,93.806,79.846,86.421,128.735,22.710,12.690,93.949,94.129,55.636,111.209,7.226,28.210,108.043,15.176,70.769,130.782,44.667,62.551,85.699,7.892,96.663,123.592,20.375,43.262,126.806,19.077,32.191,59.369,9.333,75.539,132.943,132.857,65.532,126.881,53.917,66.422,114.718,32.500,22.067,72.075,326.857,35.760,75.401,48.409,28.015,98.852,214.125,117.653,80.762,9.097,30.462,113.861,264.562,66.074,119.609,93.429,81.268,130.995,27.118,55.559,126.054,167.692,50.409,122.811,100.100,118.436,62.055,172.200,61.914,112.878,501.250,69.782,124.994,85.385,34.374,96.576,76.516,72.964,119.341,21.032,68.697,102.167,174.118,83.267,125.456
33,272.062,56.309,83.965,288.000,73.394,102.099,303.769,31.083,78.076,60.941,34.617,91.581,190.923,124.840,86.735,43.500,15.683,77.481,82.769,22.349,80.633,222.188,41.696,91.949,186.923,39.688,50.942,29.600,62.770,123.713,907.250,43.568,96.085,237.613,50.641,90.701,837.429,81.117,105.470,36.200,84.838,103.229,230.429,77.693,94.335,46.270,125.340,108.605,199.647,46.890,87.622,271.231,53.844,118.119,331.308,59.798,119.433,14.143,77.007,126.673,188.968,25.426,76.917,154.952,76.518,111.148,34.800,34.832,106.425,621.312,42.178,61.652,92.750,71.551,93.676,45.846,86.392,128.653,22.194,12.514,93.511,96.452,55.663,111.146,5.226,27.653,108.659,5.647,70.835,130.975,97.750,62.526,85.603,5.351,97.482,123.488,29.375,43.296,126.986,17.462,31.970,59.599,13.905,75.784,132.601,111.643,65.325,127.246,23.917,66.270,114.229,66.500,21.897,71.899,187.333,35.939,75.517,63.045,27.786,98.728,226.500,117.812,80.824,0.000,NaN,NaN,166.000,66.048,119.558,117.000,81.299,131.217,27.941,55.379,126.602,247.923,50.514,122.680,80.200,118.387,62.198,168.200,62.043,112.816,400.250,69.973,124.882,77.615,34.457,96.612,61.677,72.805,119.128,13.871,68.906,102.777,182.706,83.179,125.451
34,311.188,56.309,83.929,225.600,73.499,101.954,448.846,31.136,78.089,73.294,34.504,91.164,155.769,124.815,86.917,65.000,15.899,77.766,53.154,22.671,80.420,219.312,41.879,91.919,222.154,39.759,50.956,57.000,63.101,123.443,995.250,43.532,96.069,295.161,50.639,90.626,641.143,81.121,105.460,139.000,84.842,103.250,238.143,77.589,94.265,62.649,125.460,108.713,182.706,46.904,87.672,289.154,53.966,118.205,299.615,59.871,119.489,18.429,77.162,127.959,182.452,25.384,77.085,87.429,76.356,111.139,27.800,34.980,106.639,585.188,42.092,61.676,54.875,71.585,93.651,87.769,86.790,128.765,40.387,12.498,93.510,97.677,55.696,110.982,2.452,27.680,108.345,14.176,69.935,130.831,46.333,62.490,85.683,9.459,96.751,123.468,43.250,43.254,127.027,18.077,31.734,59.068,25.810,75.693,132.352,100.143,65.361,127.037,17.583,66.455,114.395,136.750,21.815,71.886,202.857,35.934,75.570,75.727,28.218,98.942,100.500,117.725,80.711,0.710,29.605,113.305,224.000,65.991,119.680,91.857,81.241,131.204,34.176,55.254,126.544,220.077,50.345,122.653,64.700,118.545,62.410,130.500,62.055,112.805,448.375,69.881,124.999,39.923,34.185,96.358,51.871,73.042,119.385,13.226,68.902,103.346,177.529,83.130,125.374
35,255.750,56.310,84.047,188.000,73.513,101.929,362.385,31.238,78.197,55.118,34.330,91.421,283.077,124.721,87.024,66.375,15.952,77.529,75.385,22.557,80.508,206.438,41.823,91.887,282.615,39.680,50.942,53.400,62.633,123.800,686.250,43.629,96.039,847.032,50.626,90.638,323.333,81.035,105.450,428.700,84.882,103.242,240.857,77.648,94.304,85.081,125.526,108.900,241.294,46.996,87.624,310.308,53.884,118.191,215.538,59.969,119.496,12.714,76.972,127.805,146.065,25.381,77.117,57.619,76.294,111.229,20.500,35.073,106.384,357.000,42.086,61.682,101.875,71.770,93.792,109.385,86.642,128.799,42.323,12.795,93.923,84.516,55.918,111.426,4.581,27.457,108.467,11.941,70.362,131.338,38.250,62.252,85.796,12.162,97.145,123.280,18.750,43.276,127.001,5.538,32.417,59.920,34.381,75.847,133.086,175.286,65.275,127.240,42.667,66.443,114.448,27.750,21.835,72.064,211.524,35.837,75.417,73.773,28.159,98.954,146.000,117.794,80.805,4.581,30.225,113.615,188.125,65.939,119.638,80.000,81.325,131.076,23.294,55.505,126.413,244.538,50.481,122.650,62.900,118.525,62.185,88.300,62.018,112.776,378.125,69.940,124.938,48.538,34.312,96.775,73.419,73.203,119.461,20.839,68.728,102.032,197.412,83.130,125.540
36,240.812,56.370,83.978,197.200,73.524,102.086,371.154,31.117,78.196,132.294,34.301,91.565,183.154,124.731,86.883,72.375,15.944,77.558,27.769,22.286,80.308,224.812,41.745,91.897,307.538,39.585,51.028,24.600,62.814,123.652,316.125,43.542,96.118,529.097,50.650,90.676,358.000,81.129,105.358,1260.800,84.945,103.286,322.571,77.612,94.195,83.243,125.269,108.787,267.529,46.999,87.518,291.269,53.922,118.129,283.231,59.876,119.561,43.714,77.084,127.647,154.710,25.418,77.046,72.190,76.474,111.564,42.600,34.703,106.581,229.875,42.275,61.504,70.625,71.490,93.632,52.769,86.510,128.740,40.774,12.655,93.727,97.097,55.450,111.322,15.097,27.076,107.873,15.118,70.771,131.215,90.417,62.232,85.550,8.324,96.734,122.794,43.125,43.186,126.816,10.385,32.191,59.110,25.048,75.652,132.773,83.714,65.471,127.049,24.917,66.490,115.016,0.000,NaN,NaN,239.143,35.939,75.466,92.682,27.883,98.919,114.625,117.683,80.856,5.032,30.440,113.496,261.500,66.004,119.673,105.714,81.268,131.033,4.176,55.894,125.722,234.846,50.358,122.714,61.000,118.428,62.263,170.400,62.047,112.868,345.250,69.907,124.951,20.077,34.513,96.479,39.613,72.656,119.309,15.806,68.726,102.733,148.353,83.185,125.362
37,253.812,56.360,83.996,156.000,73.383,102.173,297.308,31.234,78.232,103.647,34.365,91.537,150.923,124.795,86.878,91.938,15.708,77.601,91.000,22.458,80.258,198.750,41.980,91.907,242.769,39.663,50.971,23.100,62.943,123.911,195.000,43.651,96.221,493.419,50.593,90.738,172.952,81.110,105.368,931.800,84.938,103.390,2458.286,77.659,94.228,40.270,125.093,109.010,236.353,46.986,87.714,322.885,53.864,118.133,234.154,59.676,119.442,9.286,76.968,126.740,111.548,25.473,76.951,55.524,76.327,111.212,23.100,34.290,106.128,163.875,42.226,61.678,112.750,71.520,93.692,84.000,86.468,129.054,70.000,12.702,93.753,81.613,55.517,111.173,2.774,27.586,108.071,4.235,70.189,130.854,30.500,63.023,85.386,8.865,96.584,123.475,74.875,43.280,127.143,16.000,31.493,59.527,9.524,75.466,133.362,110.214,65.365,126.923,33.417,66.731,114.604,29.750,22.175,71.775,174.667,35.890,75.328,81.364,28.029,98.757,144.625,117.808,80.734,0.194,29.915,113.305,235.562,65.946,119.457,128.714,81.298,131.042,21.294,55.651,126.377,251.385,50.426,122.669,86.400,118.363,62.476,115.000,61.936,112.935,435.750,69.872,124.959,72.692,34.129,96.747,80.516,72.946,119.072,6.452,69.242,102.669,154.706,83.169,125.456
38,247.562,56.371,83.985,194.300,73.516,101.934,402.692,31.151,77.946,97.824,34.583,91.343,234.154,124.744,86.868,54.625,15.593,77.515,41.077,22.226,80.504,245.062,41.809,91.969,235.462,39.706,50.904,36.800,62.863,123.610,797.500,43.520,96.085,294.968,50.618,90.639,117.048,81.168,105.662,367.700,84.965,103.340,2146.857,77.646,94.266,78.270,125.459,108.575,178.118,46.911,87.671,276.269,53.823,118.209,251.538,59.809,119.543,35.714,77.113,127.534,130.194,25.517,76.857,39.429,76.233,111.160,23.300,34.492,106.299,309.750,42.256,61.612,120.750,71.629,93.812,69.000,86.513,128.702,42.323,12.553,93.643,79.548,55.580,111.234,10.839,27.612,108.493,6.000,70.558,131.437,38.250,62.336,85.441,14.541,97.175,123.587,49.500,43.274,126.913,7.385,32.198,58.887,3.905,75.727,132.283,173.143,65.365,127.009,73.333,66.542,114.358,31.750,21.765,71.882,343.429,35.874,75.438,62.136,28.173,98.888,193.250,117.744,80.650,1.742,29.915,113.891,210.000,65.982,119.519,230.429,81.337,131.013,45.647,55.132,126.289,258.154,50.469,122.765,94.900,118.603,62.033,161.300,61.924,112.786,418.250,69.935,124.903,77.769,34.516,96.873,132.129,73.058,119.308,6.129,69.047,103.033,181.647,83.199,125.331
