 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55
558,38.045,118.176,136.481,59.682,118.496,84.089,84.308,122.120,86.814,130.314,185.720,100.121,95.730,131.156,118.983,47.765,107.811,113.265,337.214,127.411,111.987,110.000,114.047,106.370,41.300,111.569,103.116,14.812,101.683,124.816,751.812,80.661,97.272,182.222,73.595,104.117,190.125,169.632,104.960,24.682,160.931,100.122,61.136,119.795,80.922,527.846,121.586,114.027,69.417,80.764,117.434,26.000,78.037,101.044,224.294,131.568,94.438,62.444,107.112,100.937,15.500,109.845,97.143,53.111,117.621,111.362,57.922,95.388,101.036,40.062,84.969,96.804,223.308,76.692,116.348,75.700,168.228,108.572,323.692,126.442,89.453,85.941,186.749,107.820,56.812,75.319,112.426,161.938,176.109,106.250,98.500,84.118,115.528,89.545,167.802,98.471,19.846,112.735,123.452,62.538,83.534,106.371,40.375,96.896,121.977,145.097,114.314,76.948,12.571,102.466,114.071,101.643,110.626,142.431,65.125,115.777,141.275,256.647,123.006,94.365,44.778,97.321,95.430,60.941,180.357,110.926,99.286,88.203,111.198,32.706,92.287,92.500,686.100,139.481,97.933,435.200,100.512,102.275,116.438,117.436,74.666,31.176,120.957,133.555,11.250,86.273,92.907,55.273,88.811,100.191,46.364,77.119,107.797,26.078,150.615,75.012,62.649,135.490,89.729,42.250,119.528,123.813,51.727,119.976,129.403
559,35.545,118.265,136.869,53.545,118.078,84.144,42.615,122.028,86.282,543.804,185.699,100.168,96.919,131.041,119.020,63.529,108.232,113.346,361.143,127.382,111.933,53.333,114.238,105.832,65.000,111.385,103.140,26.375,101.828,124.843,232.188,80.591,97.206,234.667,73.583,104.295,257.438,169.794,104.848,29.227,161.087,100.012,29.727,119.922,81.270,228.769,121.686,114.126,130.417,80.802,117.539,28.462,78.005,100.867,245.588,131.492,94.431,71.000,107.047,100.684,5.125,109.895,96.875,27.722,117.679,111.802,17.647,95.686,101.346,92.938,84.809,96.628,188.385,76.670,116.346,45.000,167.760,108.563,253.231,126.434,89.354,36.176,186.511,108.267,68.875,75.623,112.111,181.562,176.169,106.142,99.625,83.995,115.463,94.864,167.790,98.462,44.077,113.147,123.760,489.692,83.539,106.708,26.000,96.684,121.828,160.129,114.278,77.283,37.000,102.486,113.596,39.143,110.594,142.655,8.375,116.308,140.992,208.824,123.223,94.450,32.111,97.551,95.847,59.353,180.035,111.335,92.429,88.244,111.067,63.412,91.957,92.708,273.600,139.487,97.866,378.500,100.448,102.178,107.250,117.346,74.778,50.647,120.975,133.389,29.500,86.556,93.742,4.000,87.885,99.975,50.909,77.424,107.229,27.529,149.824,74.282,43.243,134.914,89.519,32.833,119.691,123.311,50.136,120.039,129.160
560,41.182,118.576,136.698,61.045,118.678,84.224,106.769,122.346,86.600,1338.314,185.537,100.188,65.730,131.050,118.513,60.000,108.010,113.240,101.643,127.072,111.844,32.833,113.986,105.855,55.900,111.660,103.010,43.875,101.745,124.843,578.750,80.488,97.361,195.889,73.384,104.182,1645.250,169.820,104.798,43.909,161.118,99.767,35.955,119.835,80.900,217.615,121.776,113.896,155.833,80.699,117.505,27.462,78.357,100.915,182.824,131.771,94.445,45.111,107.334,100.930,22.000,109.594,97.676,43.278,117.636,111.757,26.902,95.691,101.248,330.750,84.948,96.639,250.615,76.622,116.288,56.900,167.796,108.446,219.615,126.493,89.561,77.118,186.577,107.808,54.688,75.446,112.019,265.125,176.141,106.342,124.750,83.979,115.581,251.591,167.632,98.767,21.538,112.964,123.529,888.308,83.514,106.722,21.500,96.693,122.229,196.065,114.236,77.145,41.429,102.571,114.201,12.643,109.548,142.492,13.125,115.307,140.874,199.235,123.031,94.477,83.278,97.364,95.419,80.882,180.600,111.360,125.286,88.723,111.105,59.588,91.932,92.543,248.300,139.508,97.976,232.400,100.481,102.453,112.625,117.621,74.699,54.706,120.701,133.507,162.625,86.518,93.414,35.636,88.552,100.011,58.545,77.507,107.783,30.235,150.139,74.213,57.568,135.249,89.395,32.667,119.676,123.680,6.727,119.838,128.887
561,30.682,118.645,136.859,47.273,118.410,84.525,136.308,122.152,86.466,827.882,185.576,100.220,155.730,131.233,119.180,52.176,108.021,113.156,68.357,127.090,112.037,59.417,114.042,106.563,57.400,111.581,102.765,17.875,101.618,124.270,157.688,80.560,97.378,219.167,73.481,104.131,1451.938,169.843,104.801,37.500,160.966,99.785,37.773,119.423,80.873,95.923,121.576,114.149,116.333,80.402,117.439,63.154,77.780,100.834,178.706,131.615,94.536,40.944,107.238,100.782,17.000,109.729,97.066,23.611,117.443,111.662,23.529,95.485,100.887,319.500,84.828,96.564,275.462,76.540,116.350,59.300,168.123,108.498,347.846,126.471,89.474,71.118,186.412,107.787,79.500,75.058,112.468,221.625,176.140,106.229,126.750,84.036,115.532,207.227,167.580,98.779,36.077,112.891,123.513,725.846,83.520,106.637,35.688,96.879,122.258,230.774,114.261,77.052,28.357,102.816,113.617,26.857,110.085,142.646,2.375,116.389,140.895,44.353,123.033,94.800,100.056,97.170,95.332,75.176,180.157,111.251,105.429,88.505,111.283,40.118,92.037,92.478,166.600,139.600,97.906,125.300,100.454,102.409,94.500,117.345,74.643,28.059,121.004,133.242,180.750,86.502,93.516,31.091,88.815,99.919,16.364,77.345,107.332,39.059,149.977,74.564,24.054,135.569,89.776,7.583,119.617,124.271,23.955,120.384,129.355
562,45.818,118.460,136.793,47.818,118.765,83.856,59.077,122.389,86.571,995.843,185.630,100.122,79.730,131.026,118.744,47.000,108.194,113.482,47.214,127.103,112.022,16.750,114.021,106.297,79.700,111.717,103.091,26.500,101.766,124.723,81.562,80.572,97.493,230.222,73.453,104.186,771.938,169.760,104.783,42.455,160.884,99.511,10.864,119.582,81.014,93.538,121.918,114.412,108.667,80.709,117.452,51.462,77.848,101.013,213.353,131.586,94.529,89.889,107.140,100.884,11.125,109.839,96.931,25.889,117.543,111.566,21.412,96.088,101.116,155.062,84.836,96.733,799.769,76.576,116.414,124.400,167.905,108.585,273.308,126.518,89.455,52.882,186.529,107.751,55.625,75.507,112.201,147.062,176.176,106.020,125.875,83.964,115.677,155.500,167.763,98.620,16.769,113.147,123.519,684.923,83.586,106.560,44.938,96.672,122.479,191.613,114.211,76.889,107.643,102.588,113.751,49.786,110.443,142.520,30.375,115.471,140.738,19.765,123.177,94.328,128.222,97.227,95.428,95.059,180.535,111.319,131.429,88.454,111.150,98.588,92.123,92.500,321.300,139.439,97.892,184.900,100.423,102.256,75.750,117.410,74.539,42.765,120.879,133.021,87.500,86.397,93.624,72.909,88.310,99.986,16.545,77.239,107.517,24.314,150.224,74.538,29.514,135.438,89.726,3.917,119.564,124.010,22.091,120.189,129.272
563,41.955,118.511,136.633,57.364,118.127,84.335,368.923,122.232,86.643,1183.804,185.577,100.184,80.919,130.850,119.242,46.118,107.842,113.145,55.643,127.189,111.760,22.250,114.032,106.558,21.700,111.685,102.964,37.250,101.998,124.736,57.812,80.661,97.251,500.833,73.560,104.199,215.938,169.875,104.972,46.227,161.036,99.667,26.545,120.207,80.897,70.769,121.903,114.126,92.833,80.988,117.438,57.000,77.847,101.055,187.882,131.528,94.430,116.222,107.259,100.730,5.000,109.725,96.945,60.722,117.397,111.651,31.608,95.482,101.208,70.688,85.107,96.951,435.923,76.546,116.374,88.200,167.988,108.608,320.462,126.501,89.377,82.765,186.699,107.798,73.812,75.383,112.309,140.188,176.316,106.005,127.000,84.156,115.478,88.773,167.677,98.583,12.769,113.466,123.914,783.462,83.558,106.628,35.500,96.596,122.085,159.742,114.116,77.068,101.357,102.659,113.970,24.857,110.201,142.280,26.250,116.278,141.317,30.824,122.492,94.297,58.278,96.853,95.777,64.118,180.301,111.343,169.571,88.370,111.142,49.882,92.120,92.532,178.600,139.508,97.977,221.000,100.493,102.306,69.125,117.397,74.604,47.529,120.940,133.577,133.000,86.544,93.561,74.182,88.655,99.995,44.000,77.211,107.369,26.314,149.987,74.604,24.919,135.414,89.412,39.583,119.808,124.073,40.455,119.982,129.132
564,41.955,118.602,136.494,1125.409,118.397,84.141,782.692,122.174,86.662,940.353,185.564,100.180,73.081,130.887,118.818,39.294,108.141,113.035,77.214,127.128,112.013,42.917,114.035,106.239,811.800,111.650,102.999,45.188,101.771,124.225,70.750,80.728,97.216,200.222,73.322,104.125,227.312,169.712,104.816,51.455,161.076,99.917,178.227,119.334,81.146,15.385,121.419,114.316,131.500,80.782,117.483,34.462,77.856,100.890,208.706,131.551,94.517,644.278,107.263,100.682,10.250,109.611,97.060,62.389,117.225,111.573,34.510,95.805,100.828,83.875,85.174,97.102,2241.077,76.550,116.375,32.600,168.501,108.377,287.462,126.460,89.473,67.529,186.905,107.987,157.062,75.492,112.541,172.000,176.274,106.064,90.125,83.933,115.581,105.409,167.830,98.180,11.308,113.193,123.293,809.308,83.511,106.649,30.500,97.119,121.957,267.032,114.174,77.055,58.571,102.695,114.197,26.357,110.244,142.683,21.875,115.780,140.771,39.765,123.120,94.332,66.667,97.378,95.380,50.235,180.370,111.100,84.143,88.681,111.079,66.353,92.253,92.526,158.700,139.520,98.001,248.000,100.425,102.158,86.062,117.390,74.809,53.000,120.857,133.495,72.875,86.547,93.437,139.273,88.731,99.833,78.000,77.333,107.950,25.451,150.027,74.606,44.919,135.602,89.528,12.750,119.347,124.175,32.227,119.982,129.017
565,14.318,118.410,136.497,726.182,118.480,84.095,387.615,122.209,86.586,833.490,185.614,100.134,72.865,130.850,118.743,19.059,108.519,113.094,53.714,127.238,112.011,38.667,114.149,106.267,743.800,111.657,102.852,14.875,101.758,124.948,51.625,80.459,97.531,190.278,73.543,104.095,121.750,169.808,104.742,56.636,160.847,99.557,165.955,119.450,81.390,66.769,121.531,114.119,88.417,80.681,117.570,108.000,77.884,100.909,123.529,131.628,94.264,569.000,107.328,100.637,9.875,109.687,97.420,52.556,117.305,111.296,45.569,95.723,100.883,53.812,85.068,96.607,1001.846,76.589,116.365,55.900,168.138,108.546,235.077,126.348,89.465,58.412,186.835,107.746,61.812,75.382,112.414,151.062,176.248,106.131,141.125,84.030,115.563,121.227,167.960,98.307,68.846,113.380,123.470,626.692,83.534,106.635,45.500,96.589,122.132,198.452,114.239,77.194,37.071,102.745,113.730,15.071,110.258,142.596,13.375,115.997,141.448,148.176,123.067,94.534,43.944,97.134,95.647,57.412,180.310,111.250,88.714,88.152,111.251,55.824,91.816,92.550,134.900,139.683,98.055,216.900,100.510,102.161,80.750,117.367,74.487,306.824,120.856,133.454,41.125,86.502,93.172,67.818,88.353,99.815,81.091,77.360,107.708,16.000,150.066,74.666,47.838,135.044,89.768,118.833,119.612,124.330,37.000,120.180,129.362
566,59.455,118.644,136.821,613.409,118.346,84.189,438.769,122.181,86.701,590.157,185.630,100.156,71.351,130.867,118.764,65.294,108.354,113.073,54.429,127.577,111.911,60.417,113.931,105.915,191.000,111.601,102.994,14.875,101.925,124.298,61.312,80.431,97.307,161.667,73.708,104.174,226.625,169.742,104.873,41.045,160.781,100.370,126.182,119.562,81.181,48.077,121.880,113.843,158.583,80.926,117.346,56.538,77.681,101.255,177.294,131.698,94.502,309.944,107.303,100.701,4.500,110.205,97.185,45.167,117.822,111.324,33.176,95.937,101.068,64.500,84.926,96.749,2331.308,76.559,116.356,45.000,168.112,108.699,259.846,126.387,89.440,48.059,186.531,107.857,142.250,75.286,112.422,123.375,176.415,106.070,122.000,84.015,115.486,60.864,167.810,98.509,47.846,113.503,123.485,369.538,83.519,106.638,30.375,96.372,121.731,222.129,114.153,77.050,38.929,102.584,114.299,32.214,110.245,142.604,28.250,116.129,140.876,655.824,123.037,94.444,54.111,97.431,95.597,56.529,180.269,111.183,84.714,88.192,111.064,84.529,92.078,92.426,169.000,139.639,97.907,88.900,100.450,102.214,111.500,117.534,74.610,232.353,120.969,133.385,49.000,86.568,93.380,29.273,88.796,100.123,8.545,77.411,108.141,32.392,150.178,74.209,48.649,135.134,89.411,274.750,119.628,123.924,39.409,119.540,129.183
567,34.136,118.607,136.968,648.955,118.457,84.103,572.077,122.147,86.669,194.588,185.571,99.948,75.297,130.807,118.889,70.176,108.089,113.004,52.000,127.540,112.055,41.083,114.170,106.456,121.300,111.542,103.090,40.312,101.860,124.568,76.312,80.318,97.553,210.333,73.408,104.128,218.500,169.729,104.783,11.909,161.135,100.086,109.545,119.465,81.221,80.692,121.781,114.038,52.250,80.985,117.422,24.308,77.657,101.039,224.412,131.717,94.449,119.944,107.285,100.657,10.000,109.837,97.127,62.389,117.716,111.733,24.000,95.736,101.063,57.938,85.100,96.456,1285.077,76.599,116.400,87.100,168.005,108.689,286.231,126.404,89.322,75.000,186.517,107.953,80.062,75.380,112.234,140.312,176.129,106.279,116.875,83.947,115.476,95.727,167.822,98.618,35.923,113.101,123.676,160.846,83.342,106.687,45.938,96.573,122.220,167.419,114.216,77.108,49.214,102.573,114.738,21.857,110.299,142.512,44.750,115.704,140.965,373.882,122.946,94.554,48.778,97.269,95.424,33.529,180.336,111.513,109.571,88.194,111.067,60.000,92.158,92.547,147.900,139.595,97.908,203.500,100.363,102.219,99.688,117.456,74.629,62.471,120.897,133.582,31.500,86.451,93.686,65.455,88.502,99.846,64.364,77.427,107.642,41.176,150.217,74.398,52.486,135.011,89.712,492.083,119.649,123.840,21.227,120.246,129.597
568,41.591,118.342,136.561,613.591,118.479,84.140,549.154,122.063,86.616,70.706,185.671,100.129,53.459,131.101,119.021,49.765,107.820,113.327,225.643,127.414,111.940,120.750,114.121,106.124,106.400,111.632,102.814,16.375,101.972,124.219,13.688,80.615,97.257,195.333,73.561,104.161,124.125,169.684,104.718,46.091,160.788,99.898,158.409,119.397,81.312,33.000,121.603,114.010,144.750,80.772,117.435,28.769,77.977,101.101,131.824,131.555,94.501,84.444,107.082,100.773,5.125,109.593,97.442,44.333,117.705,111.540,46.549,95.639,101.041,77.625,84.819,96.699,1037.846,76.607,116.385,29.500,168.117,108.238,324.308,126.486,89.435,80.471,186.734,107.687,90.375,75.521,112.428,148.500,176.243,105.977,90.250,84.126,115.401,95.227,167.773,98.297,10.923,113.130,123.511,78.615,83.610,106.234,17.625,96.888,121.837,185.742,114.238,76.818,34.214,102.425,113.537,17.714,109.703,142.414,14.500,116.023,141.071,214.294,123.029,94.284,47.111,97.265,95.510,46.059,180.334,111.287,111.286,88.271,111.103,78.529,91.951,92.476,170.000,139.557,97.850,274.300,100.372,102.090,128.062,117.671,74.637,51.176,121.096,133.246,84.375,86.262,93.597,43.636,88.522,100.033,14.727,77.314,108.314,41.686,149.860,74.521,49.838,135.348,89.385,99.250,119.704,123.589,34.955,120.027,129.111
569,31.545,118.370,136.900,627.818,118.462,84.105,464.385,122.220,86.623,65.608,185.747,100.063,84.541,131.147,119.073,50.941,108.329,113.034,518.000,127.515,111.926,57.167,114.001,106.360,51.400,111.573,103.048,14.000,101.767,124.231,31.500,80.721,97.418,141.167,73.488,104.093,121.062,169.796,104.705,40.136,161.057,100.191,119.773,119.532,81.407,38.077,121.726,114.395,182.417,80.716,117.465,33.692,77.986,101.331,149.824,131.642,94.490,79.389,107.173,100.664,11.500,110.006,97.593,27.556,117.635,111.405,30.824,95.754,100.820,79.125,85.102,96.683,896.692,76.619,116.373,53.500,168.024,108.612,214.769,126.550,89.408,103.941,186.559,107.976,86.250,75.425,112.466,131.812,176.306,105.994,106.875,83.950,115.526,118.318,167.666,98.239,11.385,113.047,123.141,113.385,83.497,106.379,27.188,96.433,122.196,188.774,114.190,77.271,78.571,102.685,113.986,52.786,110.370,142.758,26.250,115.763,140.895,79.588,122.929,94.521,31.667,97.498,95.444,73.471,179.964,111.082,124.000,88.498,111.222,61.235,92.067,92.329,180.900,139.634,98.006,319.200,100.488,102.285,158.312,117.418,74.867,30.059,120.671,133.501,45.875,86.434,93.392,71.273,88.635,99.924,71.455,77.280,107.838,28.157,150.102,74.587,62.595,135.263,89.671,62.667,119.692,123.910,19.636,120.042,129.284
570,45.727,118.618,136.517,400.864,118.437,84.077,461.923,122.132,86.690,55.843,185.532,100.490,137.189,131.080,119.090,51.294,108.043,113.312,534.714,127.375,111.856,38.167,114.098,106.383,68.200,111.674,102.940,37.812,101.670,124.651,53.812,80.611,97.424,179.611,73.597,104.090,165.875,169.900,104.948,47.182,161.269,99.845,100.045,119.475,81.136,25.538,121.616,113.862,229.667,80.802,117.432,57.769,77.955,100.765,137.706,131.557,94.464,62.889,107.146,100.857,0.500,109.585,96.875,24.111,117.306,111.664,30.627,95.815,100.869,101.188,85.040,96.578,531.692,76.528,116.398,59.100,167.959,108.617,254.846,126.582,89.457,153.059,186.820,107.855,101.438,75.403,112.354,163.938,176.271,106.141,105.750,84.044,115.269,64.500,167.560,98.203,8.692,112.973,123.870,31.462,83.694,106.437,31.625,96.859,122.278,217.355,114.176,77.117,113.714,102.581,114.277,367.857,110.372,142.524,35.375,115.570,140.852,45.529,122.908,94.409,68.167,97.118,95.414,161.824,180.159,111.284,97.714,88.244,111.168,47.941,92.203,92.820,137.400,139.388,97.930,502.300,100.444,102.273,118.062,117.602,74.858,34.412,120.881,133.291,33.625,86.390,93.392,39.455,88.696,100.074,9.636,77.550,107.731,42.118,150.084,74.383,37.730,135.375,89.491,54.250,119.764,123.660,493.409,120.058,129.018
571,31.000,118.603,136.676,308.955,118.451,84.034,160.077,122.346,86.623,55.020,185.609,100.190,97.568,131.009,118.985,34.235,107.955,113.160,237.357,127.503,111.915,69.000,113.989,106.301,50.500,111.732,102.910,49.938,101.977,124.661,72.750,80.722,97.460,146.333,73.367,104.318,138.375,169.911,104.723,19.364,160.886,99.828,65.955,119.683,81.213,56.077,121.707,113.931,1307.167,80.618,117.457,58.231,77.889,100.999,141.941,131.490,94.400,65.056,107.180,100.606,28.500,109.595,97.290,40.000,117.455,111.576,31.451,95.817,101.549,65.500,84.889,96.845,919.615,76.491,116.360,83.200,167.621,108.531,317.000,126.533,89.383,88.647,186.410,107.672,103.000,75.362,112.332,190.062,176.132,106.148,262.125,83.938,115.509,141.818,167.779,98.362,9.846,112.743,123.448,41.077,83.343,106.761,35.688,96.375,121.943,223.097,114.264,77.041,32.857,102.489,113.774,67.929,110.366,142.567,34.375,115.631,140.891,35.765,123.378,94.606,94.167,97.125,95.582,1277.882,180.228,111.284,64.429,88.664,110.990,48.176,92.013,92.464,172.000,139.493,98.023,268.200,100.485,102.145,196.688,117.337,74.852,44.118,120.857,133.395,108.500,86.418,93.416,0.000,NaN,NaN,77.091,77.249,107.618,42.627,150.065,74.654,46.324,135.231,89.596,74.833,119.912,123.873,458.727,119.950,129.087
572,33.909,118.643,136.891,253.273,118.264,84.213,66.538,122.164,86.672,61.490,185.638,100.216,57.459,130.743,119.109,39.824,108.255,113.089,187.143,127.611,111.852,104.750,114.214,106.028,7.400,111.730,102.514,35.562,101.717,124.855,52.438,80.676,97.179,143.889,73.526,104.150,170.500,169.856,104.896,29.091,160.842,99.927,52.591,119.720,81.071,25.769,121.646,113.915,1473.000,80.827,117.479,56.846,77.948,101.088,157.235,131.544,94.455,83.444,107.387,100.823,25.000,109.701,97.495,174.056,117.528,111.523,40.471,95.484,101.042,32.938,85.099,96.370,307.538,76.652,116.296,200.500,168.252,108.469,242.077,126.504,89.443,140.941,186.861,107.819,89.688,75.201,112.311,2003.625,176.227,106.109,1801.250,84.042,115.445,1152.500,167.815,98.260,32.923,113.497,123.178,54.769,83.269,106.890,7.250,96.346,121.718,208.839,114.335,77.106,46.714,102.830,113.924,56.643,110.453,142.585,25.500,115.764,140.965,9.353,122.983,94.233,702.167,97.286,95.470,642.647,180.221,111.339,128.714,88.358,111.052,44.235,92.152,92.695,214.400,139.442,97.972,208.000,100.464,102.142,80.375,117.515,74.386,27.412,120.783,133.381,96.875,86.537,93.600,28.727,88.195,100.140,43.636,77.240,108.187,25.725,150.113,74.645,71.676,135.562,89.493,34.583,119.789,123.956,198.136,120.076,129.098
573,34.909,118.451,137.152,66.045,118.277,83.967,65.615,122.292,86.486,80.941,185.691,100.383,34.108,130.881,119.153,23.941,107.759,112.971,129.571,127.523,111.771,56.833,113.932,106.278,65.900,111.626,103.107,28.688,101.817,124.240,46.625,80.256,97.384,191.167,73.500,104.083,75.625,169.712,104.876,32.273,160.820,99.525,32.682,119.891,81.071,44.615,121.948,114.063,1824.167,80.803,117.482,66.615,77.523,101.128,172.529,131.370,94.522,73.056,106.934,100.744,0.000,NaN,NaN,248.889,117.547,111.656,29.294,95.786,100.844,31.000,85.251,96.838,166.385,76.515,116.350,629.500,168.148,108.519,250.154,126.364,89.425,157.882,186.987,107.771,73.188,75.376,112.237,1672.250,176.207,106.053,1186.750,83.998,115.486,1358.364,167.824,98.240,14.000,113.503,123.668,45.769,83.387,106.973,13.750,96.452,121.793,153.806,114.301,76.989,37.357,102.418,114.486,26.286,110.332,142.765,55.375,115.747,141.052,37.529,122.875,94.409,352.111,97.307,95.464,761.529,180.184,111.223,117.571,88.241,111.044,57.118,92.138,92.240,189.900,139.581,97.909,285.600,100.572,102.304,110.250,117.421,74.635,16.118,121.047,133.254,53.500,86.633,93.295,21.273,88.815,99.665,32.000,77.206,107.670,34.157,149.811,74.457,80.162,135.258,89.690,55.000,119.788,123.792,74.864,120.083,129.158
574,37.182,118.600,136.724,48.773,118.495,84.362,21.846,122.051,86.682,65.608,185.442,100.096,82.811,130.899,119.052,18.471,107.653,113.268,49.143,127.391,111.756,18.250,113.943,106.043,66.000,111.566,103.100,47.812,101.741,124.786,37.938,80.575,97.491,134.222,73.421,104.165,160.875,169.768,104.868,31.864,161.267,99.997,35.455,120.040,80.691,116.154,121.594,113.869,944.500,80.734,117.409,28.462,77.838,101.159,168.118,131.500,94.459,89.389,107.281,100.744,3.500,109.297,97.517,206.889,117.518,111.478,15.098,95.925,100.454,47.312,84.910,96.588,120.769,76.626,116.316,356.500,167.995,108.590,222.692,126.345,89.385,287.706,186.910,107.853,42.000,75.200,112.200,800.625,176.206,106.048,381.125,84.017,115.509,543.909,167.861,98.243,20.077,113.414,123.681,33.154,83.599,106.847,26.500,97.067,122.002,165.548,114.115,77.110,65.857,102.621,114.264,82.929,110.235,142.651,45.750,115.953,140.992,30.059,123.335,94.400,62.167,97.182,95.744,730.059,180.178,111.307,144.000,88.564,111.169,55.118,91.788,92.404,198.100,139.577,98.051,413.500,100.516,102.217,94.312,117.569,74.565,19.588,120.512,133.174,31.500,86.607,93.460,43.818,88.578,99.975,29.091,77.184,107.351,25.725,149.923,74.346,62.649,135.201,89.727,31.000,119.511,123.945,54.182,120.190,129.037
575,48.682,118.684,137.131,27.455,118.525,84.175,86.538,122.169,86.795,69.569,185.634,99.953,51.459,130.862,118.901,27.588,107.988,113.357,133.286,127.416,112.019,47.833,113.914,106.179,35.300,111.636,103.181,50.125,101.720,124.402,49.938,80.720,96.977,121.833,73.439,104.307,204.312,169.818,104.749,35.818,160.864,99.861,34.818,119.586,80.831,296.077,121.631,114.091,691.250,80.775,117.483,58.846,77.902,101.031,180.412,131.687,94.365,38.333,107.056,100.570,12.875,109.835,97.715,174.056,117.564,111.489,45.490,95.649,101.206,13.250,84.884,96.762,145.231,76.465,116.483,108.500,167.828,108.540,331.846,126.522,89.475,128.529,186.949,107.994,88.562,75.400,112.129,287.375,176.303,106.081,165.750,84.103,115.471,251.364,167.896,98.277,12.077,113.094,123.527,68.000,83.687,106.625,22.125,96.633,122.475,150.258,114.266,77.023,45.643,102.581,114.057,24.929,109.745,142.966,18.625,115.483,140.899,44.235,123.197,94.631,56.000,97.014,95.325,331.882,180.202,111.287,96.571,87.865,110.971,46.529,92.379,92.489,156.200,139.639,97.883,444.500,100.531,102.359,111.250,117.417,74.731,26.294,120.823,133.467,98.000,86.432,93.462,33.636,88.619,99.913,48.727,77.173,107.415,39.020,150.177,74.993,46.054,135.558,89.442,61.000,119.515,124.126,48.727,119.919,129.280
576,30.500,118.731,136.598,45.545,118.234,84.136,51.385,122.268,86.582,59.020,185.757,100.261,55.243,130.820,118.960,28.059,108.022,113.413,270.857,127.395,111.923,62.000,114.022,106.060,75.000,111.665,103.096,29.938,101.677,124.268,46.500,80.437,97.490,132.056,73.452,104.096,189.500,169.724,104.793,30.182,161.130,99.890,33.364,119.913,80.633,150.462,121.465,114.111,464.417,80.716,117.604,71.615,77.691,100.908,239.294,131.591,94.434,67.000,107.115,100.356,5.375,109.333,97.048,65.944,117.515,111.520,64.510,95.720,100.979,26.875,85.127,96.930,195.000,76.656,116.375,52.100,168.206,108.396,265.077,126.514,89.363,41.353,186.854,108.082,58.875,75.432,112.258,185.375,176.115,106.054,119.750,84.108,115.361,76.182,167.772,98.364,19.462,112.990,123.832,73.154,83.557,106.822,27.062,97.038,122.227,148.710,114.185,77.056,90.286,102.599,113.900,12.857,110.071,142.486,47.500,115.713,140.784,34.059,123.004,94.344,84.611,97.329,95.368,99.765,180.043,111.238,129.429,88.316,111.108,58.529,91.893,92.810,213.900,139.518,97.856,443.700,100.514,102.306,128.875,117.594,74.764,56.529,120.741,133.255,69.875,86.338,93.518,10.364,88.315,100.116,106.000,77.422,107.902,15.647,149.543,74.119,50.865,135.327,89.631,28.583,119.818,123.908,29.000,120.495,129.386
577,38.909,118.465,136.393,42.318,118.587,84.180,42.385,122.071,86.694,66.667,185.505,99.968,72.108,131.062,118.688,40.059,108.129,113.074,660.500,127.373,111.918,98.333,114.150,106.249,38.200,111.691,103.000,29.750,101.721,124.628,21.062,80.522,97.254,126.833,73.584,104.226,151.688,169.633,104.874,19.727,160.861,100.126,47.136,119.744,80.724,453.462,121.603,114.050,213.667,80.844,117.393,78.538,77.611,101.030,165.059,131.634,94.430,60.556,107.434,100.734,1.625,109.585,97.495,55.000,117.738,111.670,29.412,95.936,101.424,28.438,84.680,96.797,179.231,76.648,116.228,100.600,167.954,108.456,333.615,126.439,89.398,91.471,186.537,107.878,83.125,75.526,112.227,221.562,176.153,106.198,79.125,83.781,115.383,95.455,167.877,98.545,11.154,113.004,123.315,56.769,83.494,106.689,11.188,96.956,121.573,180.516,114.092,77.031,183.857,102.488,114.345,46.357,110.629,142.742,36.500,115.625,141.006,22.000,123.115,93.897,59.778,97.389,95.554,101.588,180.409,111.159,46.571,88.406,110.987,89.529,92.036,92.678,159.500,139.535,97.980,380.800,100.491,102.226,121.312,117.487,74.823,41.412,121.074,133.793,129.000,86.506,93.596,81.636,88.272,100.255,15.818,77.324,108.302,24.392,149.995,74.357,32.919,134.919,89.702,21.583,119.584,124.096,26.636,119.763,128.872
