 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23
50,84.444,90.430,137.611,43.250,82.822,119.954,91.231,69.353,89.151,23.833,50.711,50.757,121.750,53.835,55.705,174.333,90.629,130.940,48.167,101.520,124.703,61.625,59.240,64.456,79.000,94.019,130.551,75.750,96.489,91.585,18.111,57.004,75.114,12.667,78.634,123.535,66.667,85.429,77.795,139.059,89.434,90.707,62.250,86.166,134.999,46.200,98.934,125.076,135.333,93.709,125.427,193.875,89.822,107.386,231.455,84.453,97.161,16.500,84.475,67.857,114.077,63.565,93.841,112.333,110.205,119.058,52.364,94.056,107.745
51,240.222,90.307,137.602,34.250,82.513,120.166,62.615,69.269,89.314,36.833,50.392,50.448,206.750,53.606,55.533,118.167,90.421,130.918,45.000,101.656,124.377,61.000,59.413,64.403,37.800,93.911,130.490,56.250,96.721,91.730,28.889,57.169,75.221,28.667,78.441,123.951,119.500,85.722,77.735,187.412,89.463,90.827,49.750,86.034,135.170,51.200,98.854,124.923,58.833,93.710,125.727,176.250,89.723,107.543,191.636,84.516,97.193,4.250,84.329,67.680,57.615,63.621,93.696,146.333,110.205,118.857,80.545,94.073,107.980
52,253.111,90.425,137.402,58.000,82.906,120.082,94.923,69.321,89.390,74.000,50.535,50.509,54.500,53.684,55.423,59.667,90.422,130.888,59.667,101.796,124.605,87.000,58.913,64.631,35.600,93.826,130.520,35.250,96.396,91.763,34.889,57.375,74.967,94.889,78.412,123.754,93.333,85.665,77.904,67.882,89.425,91.092,69.250,85.947,135.043,104.000,98.838,125.130,68.833,93.658,125.596,182.750,89.821,107.549,167.455,84.528,97.179,13.500,84.659,67.810,60.077,63.602,93.743,187.667,110.205,118.969,91.091,93.982,107.411
53,191.556,90.406,137.531,47.500,83.093,119.968,59.692,69.347,89.308,77.500,50.485,50.550,58.500,53.813,55.490,78.167,90.600,130.723,119.833,101.704,124.574,26.875,59.038,64.524,70.400,94.047,130.403,60.000,96.508,91.608,19.222,57.269,75.152,34.889,78.723,123.669,46.833,85.493,77.974,114.353,89.397,91.113,109.500,86.000,134.986,68.600,98.950,124.976,163.500,93.771,125.591,297.750,89.773,107.620,125.455,84.549,97.114,1.750,84.785,67.425,56.462,63.314,93.753,267.333,110.205,119.166,98.727,94.083,107.949
54,1142.000,90.416,137.459,63.875,82.780,120.111,109.308,69.265,89.280,99.500,50.426,50.365,29.500,53.893,55.740,66.333,90.704,130.670,101.167,101.665,124.570,56.000,59.244,64.602,48.000,93.853,130.191,71.500,96.500,91.706,53.889,57.374,75.406,24.667,78.390,123.856,51.833,85.580,77.866,91.765,89.381,91.221,124.000,85.929,134.969,179.400,98.824,125.323,72.667,93.607,125.673,175.750,89.633,107.508,303.273,84.505,97.197,28.000,84.666,67.577,64.462,63.448,93.597,149.667,110.205,119.069,86.909,94.189,107.572
55,1086.000,90.377,137.464,74.000,82.776,119.891,84.769,69.106,89.182,92.833,50.360,50.581,57.500,53.670,55.540,100.500,90.508,130.877,92.667,101.635,124.462,49.000,59.072,64.592,76.400,93.951,130.105,68.750,96.571,91.953,37.500,57.418,74.988,59.778,78.365,123.708,40.500,85.557,77.812,151.529,89.411,91.063,193.500,86.112,135.112,35.400,98.989,125.138,53.167,93.686,125.775,155.500,89.584,107.613,212.545,84.474,97.290,28.250,84.749,67.562,69.385,63.574,93.958,276.333,110.205,118.901,35.273,94.125,107.342
56,875.111,90.404,137.474,73.875,82.965,119.882,78.462,69.202,89.340,31.833,50.724,50.601,81.250,53.794,55.387,101.500,90.470,130.768,64.500,101.678,124.560,49.125,59.318,64.501,445.000,93.897,130.237,114.500,96.635,91.725,29.389,57.431,75.364,31.556,78.703,123.834,46.333,85.606,77.529,93.059,89.393,90.761,225.750,86.090,135.044,84.600,98.832,125.555,87.667,93.625,125.414,200.500,89.685,107.559,169.818,84.502,97.148,18.500,84.697,67.513,72.538,63.658,93.655,89.667,110.205,118.603,66.545,94.099,107.776
57,488.000,90.346,137.486,56.875,83.053,119.870,77.692,69.228,89.283,105.167,50.565,50.541,35.250,53.853,55.394,155.333,90.491,130.843,58.500,101.643,124.713,62.625,59.273,64.506,215.200,93.908,130.147,95.500,96.594,91.676,27.167,57.352,74.654,55.333,78.757,123.814,150.500,85.626,77.916,94.353,89.381,91.086,190.750,86.140,135.070,168.800,98.842,125.405,130.000,93.668,125.436,224.000,89.795,107.531,136.545,84.379,97.223,34.500,84.511,67.973,98.154,63.695,93.869,178.667,110.205,119.178,42.182,94.032,107.805
58,356.889,90.418,137.515,93.625,82.878,119.959,99.000,69.212,89.234,76.500,50.663,50.466,81.750,53.864,55.432,112.833,90.479,130.858,78.333,101.604,124.687,50.875,59.191,64.482,90.600,93.828,130.221,152.250,96.476,91.807,34.000,57.211,74.914,34.667,78.390,123.982,62.667,85.436,77.857,176.000,89.431,91.162,150.000,86.029,135.055,76.800,98.827,125.269,12.500,93.374,125.858,171.000,89.628,107.534,254.364,84.552,97.147,22.000,84.704,67.943,100.077,63.633,93.739,203.667,110.205,119.129,20.909,94.023,107.636
59,239.556,90.287,137.393,37.000,82.813,120.078,89.538,69.364,89.243,43.667,50.670,50.556,55.250,53.882,55.360,133.000,90.470,130.905,72.333,101.597,124.586,52.875,59.171,64.821,86.800,93.876,130.244,38.750,96.577,91.801,57.000,57.326,75.119,68.222,78.548,123.848,68.833,85.699,77.761,109.765,89.473,90.939,101.500,85.907,135.271,48.400,98.893,125.305,50.667,93.651,125.778,225.500,89.888,107.591,262.000,84.498,97.258,54.000,84.522,67.909,88.769,63.615,93.813,109.000,110.205,119.104,78.182,94.190,107.789
60,176.000,90.443,137.609,16.625,82.799,120.041,103.077,69.285,89.302,65.167,50.507,50.526,84.000,53.609,55.502,94.167,90.565,130.882,96.667,101.795,124.571,51.000,59.305,64.659,72.400,93.969,130.488,77.750,96.706,91.769,19.167,57.139,74.856,148.889,78.661,123.678,96.667,85.713,77.726,110.235,89.467,91.048,79.250,85.982,135.224,80.200,98.791,125.477,94.167,93.467,125.591,213.125,89.848,107.576,98.545,84.565,97.163,15.750,84.898,67.735,60.769,63.459,93.905,165.000,110.205,118.901,108.545,94.029,107.948
61,211.333,90.321,137.521,31.625,82.724,119.961,61.846,69.207,89.211,65.333,50.708,50.701,103.750,53.768,55.363,45.167,90.482,130.699,139.667,101.620,124.620,56.375,59.022,64.793,42.600,93.854,130.045,63.000,96.627,91.659,33.111,57.514,75.006,34.222,78.694,123.813,69.500,85.437,78.001,179.882,89.532,90.947,66.250,85.892,135.056,28.000,98.788,125.523,144.167,93.412,125.559,113.875,89.650,107.594,300.727,84.567,97.185,31.250,85.028,67.787,36.154,63.353,93.913,53.333,110.205,118.937,76.182,94.080,107.708
62,85.556,90.171,137.442,44.375,82.731,120.105,79.692,69.251,89.199,67.333,50.575,50.585,112.250,53.800,55.335,72.333,90.566,130.736,46.833,101.676,124.581,45.250,59.039,64.533,34.400,93.811,130.620,113.000,96.553,91.810,32.889,57.369,74.947,88.444,78.604,123.780,60.333,85.546,77.966,126.235,89.402,90.950,76.750,86.088,135.344,59.600,98.919,125.525,93.833,93.637,125.510,170.875,89.704,107.591,165.818,84.469,97.246,23.000,84.657,67.765,67.231,63.550,93.755,142.000,110.205,119.323,58.000,94.072,107.638
63,71.111,90.323,137.672,74.750,82.842,120.044,60.846,69.251,89.174,76.333,50.500,50.518,60.000,53.833,55.654,143.833,90.576,130.761,122.333,101.514,124.465,33.500,58.956,64.780,75.200,93.782,130.698,39.500,96.432,91.797,19.833,57.482,75.598,19.778,78.634,123.862,72.000,85.625,77.726,132.000,89.302,90.881,121.750,85.997,135.026,128.400,98.913,125.051,131.667,93.619,125.612,222.875,89.663,107.504,220.909,84.424,97.174,0.000,NaN,NaN,85.462,63.505,93.636,90.667,110.205,119.078,82.909,94.083,107.463
64,155.556,90.431,137.475,26.875,82.916,119.532,57.462,69.325,89.207,77.167,50.377,50.531,52.750,53.888,55.457,63.000,90.691,130.981,44.667,101.642,124.739,10.125,58.829,64.356,16.800,93.775,130.045,93.750,96.663,91.852,47.944,57.505,74.983,48.889,78.705,123.801,64.167,85.608,77.748,102.118,89.341,91.114,97.000,86.135,135.171,64.400,98.867,125.628,51.500,93.561,125.605,191.750,89.632,107.448,193.273,84.462,97.035,17.750,84.785,67.905,49.538,63.315,93.818,86.000,110.205,118.937,68.182,94.169,107.379
65,140.889,90.367,137.521,39.500,82.945,119.879,69.231,69.115,89.292,51.333,50.501,50.407,108.000,53.831,55.418,73.167,90.664,130.633,59.333,101.603,124.615,39.125,59.134,64.377,57.800,93.951,130.674,87.250,96.633,91.823,46.056,57.269,75.000,45.111,78.429,123.953,94.833,85.494,77.826,92.706,89.443,90.934,87.000,85.993,135.142,110.000,98.880,125.288,111.500,93.546,125.491,229.750,89.773,107.590,240.727,84.376,97.086,51.500,84.799,67.550,61.769,63.637,93.707,117.000,110.205,118.969,111.818,94.067,107.638
66,207.333,90.214,137.359,43.375,82.897,120.062,75.692,69.434,89.367,35.667,50.423,50.379,58.500,53.757,55.738,98.667,90.563,130.728,62.500,101.843,124.535,34.750,59.393,64.741,63.400,93.815,130.356,73.500,96.700,91.752,41.222,57.785,74.875,31.333,78.275,123.988,98.000,85.533,77.985,126.000,89.453,91.083,150.500,86.054,135.257,63.600,98.839,125.454,101.667,93.659,125.560,208.500,89.778,107.553,164.727,84.531,97.284,17.000,84.311,67.808,70.692,63.569,93.845,111.333,110.205,119.225,111.273,94.088,107.893
67,107.556,90.533,137.531,66.250,83.065,120.110,73.077,69.322,89.420,40.500,50.450,50.495,40.000,53.923,55.482,81.833,90.456,130.794,124.667,101.862,124.505,39.875,59.107,64.569,81.200,93.969,130.305,51.500,96.642,91.846,45.611,57.389,75.340,84.667,78.528,123.926,144.000,85.511,77.698,178.118,89.447,90.838,88.000,86.129,135.154,160.600,98.886,125.344,72.667,93.594,125.677,188.375,89.756,107.533,176.909,84.482,97.056,21.500,84.547,67.584,49.769,63.354,93.538,199.333,110.205,119.185,69.636,94.068,107.839
68,256.444,90.283,137.510,77.000,82.991,119.743,88.846,69.367,89.280,70.333,50.754,50.512,47.500,53.681,55.405,70.167,90.419,131.077,71.333,101.583,124.596,64.375,59.162,64.483,47.600,93.917,130.084,25.750,96.541,91.972,20.778,57.282,74.872,53.778,78.576,123.804,105.333,85.570,77.857,81.765,89.508,91.013,132.000,85.894,135.181,37.400,98.861,125.388,115.833,93.713,125.636,160.125,89.810,107.523,171.273,84.443,97.151,24.750,84.528,67.939,41.154,63.575,93.775,175.000,110.205,119.029,68.364,94.050,107.612
69,131.778,90.433,137.541,60.375,82.978,119.979,108.000,69.133,89.353,45.167,50.730,50.329,57.750,53.778,55.489,129.833,90.601,130.660,83.833,101.890,124.610,55.375,59.140,64.563,104.200,93.957,130.419,37.250,96.677,92.040,10.278,57.949,75.076,40.222,78.436,124.044,44.000,85.761,78.040,93.412,89.324,91.024,87.000,85.994,135.311,22.000,98.946,125.093,63.500,93.507,125.694,165.375,89.942,107.504,153.455,84.540,97.202,0.000,NaN,NaN,61.538,63.349,93.728,165.667,110.205,119.395,109.091,94.033,107.836
70,192.000,90.376,137.565,33.375,82.891,119.678,44.462,69.267,89.267,72.667,50.625,50.546,113.000,53.809,55.304,46.500,90.495,130.735,80.833,101.606,124.519,99.750,59.252,64.656,29.200,93.888,130.332,69.250,96.487,92.013,38.278,57.457,74.746,56.667,78.499,123.875,71.833,85.554,77.689,171.765,89.416,90.874,79.000,86.008,135.239,33.800,98.942,125.487,64.167,93.533,125.585,162.750,89.759,107.462,174.364,84.465,97.032,19.500,84.630,67.818,41.923,63.483,93.848,210.000,110.205,119.009,106.364,94.033,107.904
71,170.000,90.385,137.445,8.875,83.130,119.715,88.000,69.215,89.177,69.833,50.573,50.402,40.250,53.820,55.716,159.333,90.475,130.792,107.667,101.819,124.821,49.375,59.082,64.817,61.600,93.937,130.534,25.250,96.780,91.798,18.333,57.281,74.985,74.667,78.444,123.873,47.000,85.357,77.889,93.294,89.534,90.941,59.750,85.930,135.359,72.200,98.993,125.149,109.833,93.463,125.490,170.875,89.903,107.533,165.091,84.469,97.294,82.000,84.864,67.559,71.154,63.642,93.759,250.000,110.205,118.947,89.091,93.968,107.600
72,150.444,90.377,137.493,42.250,83.086,119.848,52.769,69.313,89.254,16.833,50.409,50.796,125.500,53.836,55.383,112.167,90.502,130.793,90.333,101.898,124.522,52.250,59.201,64.597,51.800,93.910,130.398,80.250,96.486,91.707,14.389,57.427,75.249,30.667,78.551,123.769,81.333,85.564,77.723,103.412,89.490,91.026,92.500,86.217,135.081,105.600,98.902,125.363,141.000,93.602,125.686,218.375,89.768,107.578,228.182,84.436,97.171,48.750,84.481,67.826,78.000,63.565,93.848,197.333,110.205,119.190,72.727,94.262,107.548
73,127.111,90.341,137.534,53.875,82.781,120.026,62.462,69.220,89.122,42.833,50.387,50.538,62.500,53.594,55.422,100.500,90.639,130.918,97.833,101.688,124.469,50.500,59.152,64.675,67.000,93.924,130.327,78.500,96.572,91.761,29.389,57.311,75.272,74.222,78.589,123.998,41.833,85.422,77.775,104.235,89.482,91.111,95.750,85.900,135.117,73.600,98.871,125.424,69.000,93.481,125.675,147.375,89.635,107.521,230.727,84.485,97.250,18.500,84.668,67.618,58.923,63.336,93.833,109.000,110.205,118.961,38.000,94.049,107.786
74,151.778,90.345,137.516,39.250,83.036,119.791,52.000,69.373,89.294,48.833,50.490,50.451,52.500,53.696,55.677,113.167,90.433,131.032,74.667,101.634,124.569,69.625,59.317,64.740,63.000,93.903,130.635,152.750,96.580,91.662,30.222,57.120,75.277,40.889,78.418,123.877,77.667,85.566,77.838,143.059,89.493,90.966,32.250,85.907,134.959,49.200,98.837,125.367,57.667,93.797,125.459,244.875,89.850,107.583,194.909,84.443,97.304,18.250,84.411,67.599,56.769,63.626,93.651,243.000,110.205,118.831,71.818,94.051,107.490
75,168.000,90.368,137.505,81.125,82.925,120.116,79.385,69.115,89.347,37.000,50.443,50.416,66.000,53.676,55.347,138.833,90.565,130.894,102.667,101.625,124.770,71.750,59.325,64.563,56.400,93.910,130.227,27.000,96.611,91.840,23.611,57.507,75.279,61.111,78.576,123.760,40.333,85.317,77.841,161.529,89.512,90.951,51.000,85.973,135.000,79.800,98.792,125.115,185.333,93.557,125.529,314.375,89.790,107.583,127.818,84.505,97.148,23.500,84.867,67.745,73.615,63.264,93.861,87.000,110.205,119.234,104.000,94.232,107.713
76,206.000,90.329,137.523,67.500,82.698,119.779,210.846,69.336,89.243,74.667,50.381,50.569,40.750,53.992,55.561,83.000,90.474,130.865,110.000,101.561,124.549,75.875,59.082,64.775,38.000,93.904,130.569,47.250,96.631,91.981,39.722,57.355,75.099,47.333,78.665,123.838,76.167,85.619,77.798,79.176,89.382,91.105,80.750,85.973,134.985,115.400,98.826,125.489,100.000,93.769,125.656,149.125,89.684,107.488,181.273,84.368,97.172,5.750,84.475,67.641,56.846,63.375,93.780,149.333,110.205,119.379,100.909,94.046,107.769
77,96.444,90.319,137.466,43.625,82.781,119.741,152.769,69.295,89.245,74.167,50.597,50.502,109.000,53.730,55.629,112.500,90.497,130.913,73.667,101.850,124.609,70.625,59.098,64.514,20.800,93.811,130.224,79.000,96.540,91.671,42.611,57.385,75.061,26.222,78.532,123.845,87.167,85.677,77.953,143.412,89.427,91.028,64.000,86.037,135.104,122.600,98.880,125.223,36.667,93.714,125.826,194.375,89.767,107.555,208.000,84.502,97.156,58.250,84.555,67.847,58.154,63.520,93.863,149.333,110.205,119.149,67.455,94.100,107.945
78,126.444,90.317,137.496,40.375,83.098,120.248,79.308,69.314,89.149,68.333,50.499,50.387,31.500,53.763,55.451,107.667,90.396,130.741,37.500,101.887,124.584,34.500,59.090,64.736,17.600,94.022,130.189,70.750,96.491,92.095,32.556,57.062,74.930,26.222,78.433,124.055,120.500,85.647,77.767,153.176,89.406,90.960,48.250,86.025,135.548,117.200,98.849,125.055,76.500,93.593,125.456,227.250,89.912,107.562,126.364,84.512,97.252,55.000,84.599,67.735,101.846,63.355,93.930,150.667,110.205,119.146,103.818,94.229,107.606
79,233.556,90.413,137.440,38.625,82.965,119.946,68.615,69.278,89.203,57.000,50.393,50.527,106.500,53.789,55.493,137.500,90.514,130.866,55.333,101.644,124.676,89.500,59.204,64.700,46.800,93.939,130.274,96.000,96.531,91.758,22.278,57.375,74.990,8.222,78.794,123.870,169.000,85.459,77.801,103.647,89.459,91.121,128.500,86.044,135.219,75.600,98.867,125.143,57.000,93.568,125.417,196.250,89.770,107.674,176.364,84.469,97.216,37.750,84.432,67.602,40.692,63.516,93.751,213.667,110.205,119.097,115.091,94.210,107.762
80,230.000,90.445,137.395,23.125,82.905,119.916,42.462,69.132,89.013,71.000,50.450,50.359,27.500,54.070,55.310,123.833,90.499,130.861,83.333,101.607,124.676,33.500,59.063,64.756,83.000,93.893,130.285,89.500,96.618,92.003,50.500,57.178,75.253,36.667,78.523,123.930,155.000,85.540,77.927,102.353,89.504,91.153,84.000,85.983,135.053,52.000,98.848,125.544,105.833,93.728,125.533,309.000,89.817,107.584,229.273,84.454,97.287,45.750,84.680,67.705,51.154,63.471,93.743,76.000,110.205,119.128,87.818,94.200,107.610
81,142.222,90.318,137.494,43.625,82.909,119.873,60.692,69.144,89.292,79.667,50.479,50.606,62.000,53.770,55.613,115.000,90.670,130.809,104.000,101.643,124.667,37.125,59.104,64.967,65.000,93.888,130.259,54.500,96.692,91.767,36.889,57.264,75.034,19.556,78.444,123.940,101.833,85.558,77.702,151.412,89.406,90.952,137.000,86.065,135.207,49.400,98.906,125.331,94.333,93.590,125.467,309.875,89.714,107.603,331.455,84.527,97.156,74.500,84.508,67.838,47.000,63.618,93.816,157.000,110.205,119.331,161.455,94.107,107.630
82,103.556,90.406,137.464,40.250,83.180,119.940,88.615,69.168,89.510,61.667,50.603,50.628,337.750,53.817,55.530,150.167,90.730,130.963,121.667,101.577,124.640,32.500,59.086,64.423,109.000,93.927,130.084,88.250,96.561,91.774,21.056,57.545,74.843,57.556,78.705,123.816,88.500,85.448,78.047,87.647,89.393,90.987,80.500,85.868,135.349,123.600,98.774,125.339,92.333,93.544,125.472,299.375,89.698,107.562,278.182,84.523,97.198,7.250,84.785,67.895,50.462,63.478,93.926,204.667,110.205,118.897,97.273,94.073,107.708
83,126.222,90.504,137.353,21.250,82.728,120.098,83.154,69.360,89.236,41.333,50.468,50.345,207.500,53.687,55.449,109.833,90.461,130.908,61.333,101.747,124.622,81.875,59.257,64.624,102.400,93.869,130.341,357.500,96.538,91.779,55.333,57.324,75.222,116.667,78.709,123.742,76.667,85.512,77.846,92.824,89.422,90.998,38.750,86.159,135.227,97.000,98.856,125.172,67.167,93.711,125.567,205.000,89.812,107.606,189.455,84.527,97.184,57.500,84.712,67.767,103.923,63.772,93.756,217.000,110.205,118.975,100.000,94.110,107.826
84,109.111,90.365,137.484,92.625,82.870,119.909,58.385,69.176,89.012,343.167,50.473,50.511,71.000,53.764,55.614,66.333,90.497,130.816,66.000,101.612,124.685,24.125,59.318,64.804,35.600,93.796,130.139,325.000,96.570,91.787,55.833,57.244,74.948,28.222,78.680,124.150,47.667,85.525,77.820,123.176,89.489,91.104,54.250,86.004,135.124,65.600,99.000,125.140,49.833,93.724,125.449,218.875,89.755,107.644,241.818,84.523,97.118,0.000,NaN,NaN,38.769,63.627,93.725,76.333,110.205,119.390,119.636,94.064,107.754
85,129.778,90.386,137.555,29.250,83.088,120.193,50.769,69.350,89.206,295.333,50.486,50.453,59.250,53.878,55.580,101.333,90.570,130.944,52.500,101.535,124.466,109.500,59.024,64.574,51.800,93.864,130.219,156.250,96.636,91.828,38.111,57.337,74.986,50.444,78.418,123.942,63.167,85.425,77.756,150.824,89.470,90.866,72.000,85.967,135.119,67.600,98.936,125.439,62.000,93.581,125.648,199.750,89.841,107.437,183.818,84.499,97.177,4.500,84.475,67.425,75.769,63.375,93.814,210.333,110.205,119.061,112.182,94.123,107.536
86,264.444,90.489,137.633,64.250,82.828,119.907,62.615,69.423,89.084,200.167,50.479,50.360,44.000,53.723,55.486,116.167,90.506,130.927,67.667,101.572,124.790,59.625,59.203,64.590,11.400,93.993,129.920,231.000,96.574,91.827,26.556,57.165,75.029,18.889,78.567,123.823,124.833,85.663,77.768,134.588,89.442,90.964,40.000,86.068,135.135,71.600,98.868,125.389,44.667,93.482,125.629,124.500,89.669,107.560,156.909,84.421,97.236,50.500,84.702,67.735,43.538,63.682,93.852,102.333,110.205,119.244,74.364,94.073,107.867
87,199.778,90.435,137.434,75.000,82.787,120.097,59.385,69.271,89.327,135.167,50.496,50.521,84.500,53.928,55.695,55.500,90.429,130.933,58.333,101.805,124.593,70.125,59.211,64.654,88.400,93.881,130.647,298.000,96.503,91.655,25.500,57.356,74.813,65.333,78.543,123.888,53.167,85.457,77.842,114.000,89.492,91.004,28.500,85.911,135.239,86.800,98.761,125.533,159.667,93.571,125.587,180.750,89.825,107.636,130.364,84.521,97.128,17.250,84.637,67.587,34.462,63.512,93.743,260.000,110.205,118.988,56.727,94.096,107.850
88,107.333,90.183,137.425,39.375,83.190,119.921,98.385,69.274,89.180,94.500,50.367,50.611,67.500,53.689,55.498,128.500,90.690,130.863,108.167,101.750,124.551,28.250,59.211,64.695,47.200,93.851,130.590,63.000,96.606,91.671,17.500,56.821,75.286,63.556,78.574,123.701,101.500,85.667,77.805,155.529,89.411,90.895,80.500,86.167,135.032,137.400,98.860,125.549,122.167,93.676,125.458,213.000,89.744,107.519,185.818,84.490,97.188,40.000,84.475,67.768,70.231,63.297,93.520,135.333,110.205,118.945,74.364,94.091,107.689
89,195.556,90.382,137.484,36.375,82.899,119.980,115.231,69.169,89.144,37.500,50.666,50.448,40.750,53.760,55.421,72.500,90.464,130.875,28.000,101.686,124.686,26.875,59.253,64.357,31.600,93.975,129.845,69.750,96.616,91.623,52.111,57.380,74.899,48.000,78.602,123.608,58.500,85.602,77.509,92.706,89.394,90.997,42.750,85.786,134.969,112.000,98.802,125.207,73.833,93.613,125.622,218.375,89.670,107.440,249.818,84.456,97.184,43.000,84.639,67.562,75.000,63.607,93.703,151.333,110.205,119.297,51.091,94.160,107.800
