 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20
208,65.875,78.338,60.636,43.000,86.951,62.436,154.625,78.254,81.149,55.818,129.233,59.246,94.333,96.542,73.974,43.875,102.167,78.822,64.000,61.027,63.820,137.500,76.064,97.111,138.824,71.926,90.272,99.125,98.631,42.722,46.571,116.046,72.837,76.333,93.291,76.672,38.500,70.328,93.155,56.000,110.705,76.122,41.619,106.315,76.756,41.571,85.715,91.527,75.143,100.772,71.388,68.909,105.469,40.033,56.667,106.263,82.764,85.625,75.747,101.590
209,16.375,78.240,60.988,38.750,86.955,62.339,83.375,78.331,81.180,29.818,129.395,59.626,67.667,96.359,73.665,73.250,102.486,78.676,40.706,60.928,63.825,246.750,75.858,97.195,40.235,71.901,90.303,136.750,98.697,42.555,53.619,115.928,72.525,113.667,93.237,76.549,85.750,69.755,93.264,74.917,110.637,76.064,60.190,106.708,76.776,32.857,85.602,91.749,70.000,100.445,71.845,38.727,105.437,40.194,73.833,106.475,82.736,115.625,75.629,101.400
210,105.750,78.369,60.600,24.500,86.806,62.253,95.250,78.263,81.217,52.182,129.184,59.532,50.333,96.422,73.845,89.875,102.433,78.604,33.882,61.145,64.042,282.500,75.971,97.221,52.941,71.878,90.501,106.250,98.407,42.586,33.429,115.452,72.655,165.333,93.022,76.558,59.750,69.972,93.025,46.583,110.485,76.228,90.667,106.439,76.785,56.571,85.800,91.549,58.714,100.452,71.520,59.455,105.414,40.109,29.000,106.061,82.822,112.750,75.718,101.315
211,77.375,78.202,60.785,105.500,86.987,62.273,88.000,78.270,81.210,48.909,129.348,59.273,49.833,96.596,73.845,87.125,102.414,78.868,37.059,60.879,64.002,173.250,76.093,97.149,305.294,72.092,90.374,86.375,98.677,42.719,75.429,115.681,72.696,76.333,92.729,76.512,68.000,70.171,93.309,45.750,110.706,76.070,57.905,106.314,76.669,33.143,85.770,91.870,46.143,100.621,71.838,85.091,105.511,40.325,44.167,106.255,82.548,144.250,75.792,101.399
212,92.750,78.283,60.913,33.500,86.955,62.155,75.625,78.401,81.158,55.273,129.128,59.250,127.000,96.448,73.595,91.000,102.467,78.811,66.471,61.060,63.964,229.250,75.924,97.289,365.882,72.031,90.381,496.500,98.542,42.597,97.333,115.697,72.826,53.000,92.691,76.673,16.000,69.905,93.247,65.167,110.814,76.097,35.619,106.385,76.853,66.000,85.619,91.630,66.571,100.641,71.878,52.000,105.492,40.036,39.833,106.510,82.660,120.750,75.509,101.370
213,57.625,78.176,60.598,33.750,87.116,62.256,103.625,78.306,81.152,76.364,129.302,59.378,78.333,96.385,73.506,69.125,102.479,78.852,55.059,60.976,63.921,222.500,75.894,97.240,152.000,72.009,90.317,709.500,98.554,42.579,47.524,115.570,72.705,94.167,93.076,76.596,49.250,69.974,93.109,57.583,110.735,75.752,86.095,106.529,76.673,61.286,85.780,91.833,22.286,100.577,71.773,75.455,105.702,40.132,28.667,106.537,82.911,127.750,75.776,101.543
214,83.000,78.174,60.876,107.500,86.918,62.355,82.500,78.333,81.280,101.636,129.478,59.413,69.000,96.505,73.791,74.500,102.491,78.772,41.412,60.907,63.731,199.000,75.908,97.247,236.118,71.886,90.335,159.125,98.561,42.545,37.619,115.911,72.489,122.167,92.950,76.577,38.000,69.885,93.179,57.250,110.691,75.658,91.714,106.545,76.687,50.857,85.549,91.739,58.857,100.381,71.301,64.364,105.571,40.372,85.833,106.180,82.853,132.250,75.636,101.644
215,71.875,78.214,60.676,24.750,86.955,62.199,73.125,78.354,81.302,74.909,129.315,59.301,58.167,96.490,73.734,51.625,102.662,78.848,51.529,60.844,64.062,170.250,75.945,97.215,118.824,71.967,90.313,142.875,98.561,42.575,64.667,115.862,72.559,112.667,92.858,76.561,35.000,69.695,93.171,78.667,110.648,76.085,70.571,106.229,76.695,41.714,85.788,91.423,37.143,100.725,71.754,78.000,105.702,40.037,73.333,106.344,82.734,171.750,75.775,101.521
216,44.000,78.109,60.808,33.500,87.219,62.201,105.250,78.078,81.156,55.091,129.404,59.465,138.833,96.430,73.899,78.750,102.792,78.783,49.294,60.956,63.856,181.750,75.982,97.118,80.118,72.017,90.425,91.000,98.602,42.545,76.571,115.877,72.619,121.833,93.101,76.560,53.750,70.156,93.044,85.667,110.739,75.978,57.905,106.488,76.746,40.429,85.783,91.534,26.286,100.582,71.576,35.818,105.593,40.197,85.500,106.220,82.580,146.250,75.607,101.450
217,59.000,78.154,61.003,23.000,86.962,62.323,95.875,78.447,81.075,90.727,129.342,59.198,89.167,96.282,73.853,73.125,102.518,78.934,47.176,60.998,64.119,146.250,75.978,97.209,224.588,71.935,90.345,103.875,98.537,42.405,45.619,115.598,72.543,116.833,92.925,76.530,17.250,70.103,93.070,67.250,110.679,76.169,46.571,106.429,76.767,67.857,85.774,91.788,43.000,100.518,71.711,21.455,105.671,40.368,65.500,106.500,82.684,131.000,75.751,101.570
218,83.375,78.247,60.830,31.000,86.670,62.453,37.000,78.323,81.064,46.909,129.507,59.382,82.333,96.382,73.915,107.500,102.460,78.527,42.471,60.852,64.122,170.750,76.134,97.231,226.118,72.066,90.369,132.000,98.623,42.680,73.524,115.485,72.588,96.000,93.145,76.553,9.250,69.913,93.130,92.333,110.647,76.029,87.714,106.561,76.794,69.286,85.791,91.809,46.571,100.713,71.454,31.273,105.492,40.487,54.000,106.454,82.503,120.625,75.579,101.601
219,91.625,78.382,60.671,58.750,86.844,62.400,124.000,78.437,81.201,54.182,129.250,59.435,68.333,96.516,73.671,66.000,102.707,78.705,83.647,60.930,64.018,61.250,76.135,97.217,50.706,72.021,90.377,128.000,98.601,42.578,53.524,115.824,72.605,131.167,93.088,76.525,14.500,70.268,93.155,47.583,110.500,76.115,89.905,106.581,76.609,99.714,85.703,91.832,67.143,100.710,71.439,104.000,105.543,40.213,74.833,106.497,82.829,135.875,75.707,101.633
220,66.250,78.277,60.741,33.500,86.955,62.676,152.750,78.264,81.131,24.909,129.246,59.537,104.833,96.528,73.852,86.500,102.521,78.829,96.118,61.040,63.903,107.250,75.880,97.323,78.706,71.772,90.364,141.375,98.469,42.850,220.571,115.796,72.764,108.833,92.824,76.610,62.000,70.170,93.319,69.917,110.582,76.050,87.619,106.384,76.635,64.286,85.702,91.628,58.286,100.553,71.468,106.909,105.503,40.170,81.167,106.443,82.942,104.875,75.636,101.498
221,86.625,78.215,60.881,21.500,86.955,62.014,86.000,78.256,80.961,114.909,129.587,59.187,71.167,96.260,73.653,81.625,102.512,78.830,75.294,60.725,64.155,123.000,75.967,97.234,38.941,71.779,90.300,99.125,98.623,42.569,366.857,115.726,72.773,179.333,93.133,76.523,23.750,70.186,93.113,92.917,110.729,76.096,76.857,106.429,76.700,40.286,85.666,91.992,39.857,100.757,71.724,52.545,105.715,40.109,25.667,106.090,82.679,90.750,75.582,101.676
222,62.500,78.076,60.784,70.000,86.989,62.069,87.125,78.296,81.315,33.273,129.456,59.333,40.000,96.326,73.737,90.250,102.324,78.859,35.176,60.881,63.644,86.500,75.900,97.211,27.647,71.856,90.304,80.875,98.436,42.694,234.095,115.756,72.630,74.833,92.810,76.583,38.500,70.225,93.093,53.333,110.726,76.200,106.000,106.508,76.782,79.571,85.719,91.593,43.429,100.607,71.489,94.909,105.448,40.096,52.333,106.091,82.772,95.250,75.557,101.346
223,103.500,78.352,60.826,41.750,87.029,62.192,123.375,78.388,81.152,38.909,129.754,59.356,113.333,96.357,73.642,87.625,102.385,78.849,93.765,60.842,64.145,137.000,75.802,97.279,72.118,71.857,90.416,102.750,98.447,42.713,233.524,115.729,72.596,118.167,93.149,76.544,55.750,70.025,93.063,63.667,110.666,76.127,23.810,106.541,76.468,54.571,85.545,91.535,5.571,100.388,71.662,94.545,105.492,40.070,46.000,106.399,82.807,85.125,75.637,101.479
224,100.875,78.215,60.730,6.750,86.679,62.465,90.125,78.458,81.165,12.000,129.322,59.562,48.000,96.211,73.736,64.000,102.679,78.592,86.941,60.917,64.153,156.000,75.891,97.010,53.529,71.801,90.273,106.750,98.621,42.451,132.286,115.723,72.728,89.500,93.055,76.601,1.750,69.905,93.155,71.500,110.658,76.132,52.095,106.559,76.715,35.571,85.663,91.874,30.857,100.634,71.487,66.909,105.547,40.225,69.167,106.190,82.906,127.750,75.618,101.347
225,56.625,78.179,60.703,30.000,86.919,62.369,71.750,78.254,80.939,44.727,129.477,59.453,76.500,96.359,73.888,84.125,102.436,78.720,79.412,60.917,64.067,139.000,75.903,97.101,45.176,71.868,90.349,116.250,98.519,42.742,258.286,115.845,72.553,218.333,93.086,76.549,19.750,70.207,93.155,47.833,110.649,75.961,53.810,106.453,76.729,105.429,85.718,91.724,43.714,100.660,71.976,91.818,105.593,40.179,50.000,106.367,82.824,117.750,75.752,101.392
226,98.125,78.169,60.651,58.250,86.743,62.367,92.000,78.599,81.304,6.000,129.350,59.374,97.167,96.391,73.669,36.125,102.424,78.620,78.588,61.064,63.843,187.250,75.954,97.179,50.706,72.146,90.381,78.750,98.706,42.430,128.952,115.864,72.656,66.833,93.102,76.564,69.000,70.025,93.167,72.583,110.652,76.032,59.905,106.451,76.672,38.714,85.443,91.674,62.429,100.547,72.110,69.455,105.574,40.275,35.500,106.309,82.761,72.875,75.659,101.447
227,90.125,78.220,60.739,8.500,87.174,62.465,65.500,78.399,81.354,56.727,129.565,59.422,60.833,96.613,73.782,69.125,102.508,78.725,27.647,61.096,64.006,133.750,76.062,97.169,68.941,72.068,90.250,123.375,98.571,42.606,169.714,115.789,72.774,43.667,92.918,76.609,73.000,70.093,93.049,52.083,110.623,75.999,81.143,106.550,76.732,74.286,85.704,91.731,46.714,100.690,71.475,107.818,105.368,40.095,63.833,106.329,82.763,85.625,75.550,101.371
228,60.375,78.328,60.991,87.750,87.122,62.558,47.875,78.286,81.013,55.455,129.442,59.245,53.833,96.198,73.728,112.625,102.550,78.843,52.235,61.015,63.835,198.500,75.891,97.171,55.176,71.724,90.508,139.000,98.705,42.664,97.048,115.706,72.667,96.167,93.051,76.570,76.000,69.904,93.132,69.667,110.679,75.863,25.524,106.613,76.755,42.429,85.815,91.794,30.857,100.479,71.192,23.455,105.514,40.251,61.667,106.259,82.818,52.875,75.640,101.415
229,76.375,78.366,60.829,53.000,86.768,62.326,85.500,78.269,81.312,45.818,129.355,59.531,99.167,96.448,73.684,74.625,102.531,78.704,47.059,60.932,63.807,105.000,75.958,97.352,105.882,71.866,90.369,143.250,98.524,42.491,82.476,115.655,72.640,81.000,93.374,76.472,65.250,69.837,93.072,83.833,110.695,76.240,29.238,106.555,77.103,38.857,85.753,91.730,58.000,100.546,71.318,44.909,105.652,40.445,80.833,106.295,82.783,102.125,75.495,101.581
230,62.625,78.152,60.882,88.750,86.821,62.349,56.500,78.446,81.315,25.818,129.344,59.433,65.333,96.354,73.527,121.375,102.576,78.793,48.471,60.985,63.779,76.750,76.073,97.149,91.412,71.903,90.449,151.375,98.548,42.679,60.857,115.769,72.661,94.833,93.074,76.702,39.500,70.215,92.906,84.583,110.617,76.396,46.190,106.537,77.213,93.286,85.688,91.812,28.857,100.650,71.262,71.636,105.563,39.859,80.833,106.222,82.853,74.000,75.667,101.675
231,93.750,78.252,60.801,104.500,86.910,62.357,77.375,78.220,81.301,75.273,129.163,59.466,125.333,96.337,73.939,72.625,102.751,78.832,49.059,60.862,63.802,108.750,75.918,97.214,69.294,71.857,90.499,203.500,98.615,42.740,59.429,115.925,72.455,79.333,93.122,76.639,27.750,69.989,93.177,99.750,110.744,75.940,64.571,106.273,76.878,41.429,85.814,91.541,45.571,100.763,71.674,134.364,105.657,40.113,61.000,106.403,82.679,98.875,75.716,101.446
232,243.375,78.333,60.638,29.000,86.808,62.241,70.375,78.139,81.240,28.000,129.536,59.361,91.833,96.472,73.689,52.750,102.646,78.883,81.765,60.929,63.845,96.500,76.114,97.322,46.353,71.825,90.476,139.000,98.525,42.713,89.429,115.740,72.872,152.500,93.132,76.599,46.000,70.008,92.907,63.167,110.707,76.079,68.000,106.662,76.927,40.714,85.627,91.999,56.000,100.728,71.676,106.909,105.615,40.120,42.333,106.743,82.771,73.625,75.488,101.415
233,296.875,78.337,60.715,46.000,86.955,62.465,131.125,78.195,81.224,31.818,129.055,59.214,37.333,96.500,73.834,82.000,102.688,78.813,46.000,61.049,64.441,140.000,75.873,97.088,34.471,71.982,90.369,81.000,98.692,42.589,63.143,115.760,72.273,82.333,92.925,76.589,23.000,70.020,92.845,43.750,110.617,75.995,58.571,106.424,76.934,53.429,85.606,91.866,33.000,100.611,71.420,79.455,105.522,40.259,70.167,106.450,82.784,146.375,75.611,101.494
234,128.125,78.287,60.666,80.250,86.876,62.328,122.875,78.337,81.318,75.818,129.223,59.154,59.333,96.641,73.739,65.750,102.687,78.784,46.706,60.883,63.891,131.000,75.856,97.272,80.471,72.337,90.395,163.875,98.626,42.522,31.810,115.669,72.766,86.333,92.856,76.549,48.500,69.955,93.198,77.833,110.709,76.134,46.667,106.384,76.762,55.571,85.703,91.823,82.714,100.550,71.774,22.545,105.443,40.123,19.500,106.342,82.777,156.125,75.579,101.449
235,224.750,78.374,60.758,24.750,86.886,62.525,54.625,78.257,81.119,45.091,129.498,59.305,86.333,96.344,73.750,97.000,102.458,78.762,27.647,60.908,64.023,54.500,75.920,97.263,42.235,72.281,90.278,60.875,98.741,42.445,76.571,115.816,72.668,100.000,93.236,76.485,19.500,70.155,93.099,79.917,110.544,76.173,59.810,106.640,76.689,88.429,85.785,91.868,48.286,100.366,71.608,15.636,105.515,39.644,32.167,106.483,82.769,101.500,75.638,101.656
236,166.875,78.259,60.835,0.000,NaN,NaN,130.500,78.222,81.349,79.091,129.500,59.344,149.167,96.025,73.869,74.500,102.456,78.707,41.412,60.780,63.892,86.500,75.993,97.249,54.353,72.127,90.382,141.375,98.666,42.550,70.571,115.678,72.751,119.500,93.177,76.629,23.750,69.908,93.021,21.917,110.522,75.896,80.000,106.427,76.815,45.286,85.804,91.847,32.714,100.692,71.902,100.727,105.491,40.160,25.167,106.076,82.796,87.125,75.492,101.537
237,213.875,78.262,60.775,30.000,86.795,62.165,58.000,78.429,81.248,58.364,129.740,59.411,67.167,96.349,73.727,78.625,102.317,78.787,52.118,60.807,64.183,153.250,76.082,97.161,101.647,71.897,90.323,168.000,98.657,42.568,52.190,115.866,72.315,75.167,93.139,76.533,73.000,70.145,93.073,104.500,110.730,76.110,127.524,106.594,76.446,51.714,85.785,91.905,27.714,100.421,71.514,27.636,105.653,40.278,37.333,106.172,82.799,126.125,75.505,101.434
238,128.500,78.224,60.808,31.250,86.707,62.415,107.500,78.303,81.224,104.545,129.348,59.192,82.667,96.389,73.754,59.625,102.463,78.728,44.706,60.933,63.928,73.750,75.909,97.086,77.412,71.897,90.233,313.125,98.592,42.525,77.238,115.889,72.719,61.833,92.873,76.681,31.500,70.048,92.958,60.750,110.567,76.131,58.762,106.246,76.785,34.429,85.548,91.933,29.857,100.519,71.495,44.364,105.522,40.223,68.000,106.156,82.696,55.500,75.550,101.596
239,147.500,78.416,60.859,36.500,87.150,62.236,84.500,78.400,81.208,69.818,129.197,59.307,63.167,96.497,73.817,64.500,102.786,78.616,33.412,60.755,64.019,183.250,75.972,97.127,77.765,72.082,90.466,699.250,98.590,42.660,118.762,115.879,72.667,104.833,93.099,76.604,86.250,70.167,93.199,92.250,110.482,76.187,70.857,106.546,76.638,72.571,85.636,91.924,10.571,100.465,71.711,58.545,105.618,39.961,26.667,106.380,82.774,126.500,75.661,101.443
240,128.625,78.153,60.784,17.000,87.265,62.342,95.500,78.269,81.244,109.091,129.452,59.375,117.833,96.265,73.859,130.875,102.523,78.822,109.176,61.027,64.014,166.750,75.903,97.296,39.059,71.910,90.514,573.750,98.575,42.610,52.857,115.635,72.835,167.333,92.952,76.657,55.500,70.120,93.253,71.833,110.828,75.986,46.762,106.610,76.812,62.000,85.950,91.453,25.857,100.564,71.148,86.364,105.445,40.154,37.167,106.190,82.805,60.500,75.552,101.487
241,109.250,78.130,60.797,138.500,86.917,62.363,64.875,78.175,81.199,32.909,129.805,59.541,148.333,96.374,73.787,41.375,102.455,78.799,64.471,60.828,64.171,91.750,75.938,97.092,33.529,72.383,90.232,536.375,98.512,42.521,55.238,115.615,72.721,64.167,93.031,76.578,48.250,70.273,93.104,33.000,110.674,76.146,94.381,106.584,76.926,44.000,85.749,91.919,11.143,100.595,71.173,66.000,105.705,40.071,71.833,106.283,82.794,158.250,75.557,101.569
242,118.125,78.095,60.801,76.250,86.776,62.243,111.750,78.256,81.168,55.091,129.418,59.392,57.167,96.372,73.733,72.250,102.626,78.721,45.059,60.992,64.101,30.750,76.153,96.988,35.765,72.007,90.204,519.500,98.582,42.624,68.857,115.870,72.657,88.167,93.219,76.566,22.000,70.215,93.225,24.833,110.627,76.341,36.952,106.613,76.916,13.571,85.885,91.892,7.000,100.905,72.037,38.545,105.352,40.494,64.167,106.260,82.730,132.625,75.708,101.391
243,74.500,78.411,61.008,88.750,86.993,62.424,111.625,78.378,81.372,61.818,129.249,59.276,92.667,96.390,73.778,43.250,102.538,78.659,81.882,60.895,63.868,76.250,75.878,97.093,43.412,72.294,90.299,418.125,98.595,42.551,82.667,115.964,72.634,172.167,93.140,76.597,15.750,70.185,93.450,33.417,110.754,76.434,45.333,106.227,76.633,65.857,85.775,91.471,11.571,100.660,71.038,86.364,105.567,40.128,86.333,106.169,82.823,97.250,75.555,101.503
244,97.125,78.064,60.921,42.750,86.805,62.474,49.125,78.272,81.319,16.000,129.735,59.502,131.833,96.445,73.612,61.625,102.353,78.722,68.000,60.891,63.715,170.500,76.041,97.220,106.941,71.859,90.462,269.250,98.610,42.661,75.238,115.822,72.602,65.167,93.027,76.631,91.250,70.091,93.118,55.167,110.657,76.174,98.762,106.486,76.845,60.714,85.703,91.528,61.429,100.662,71.381,28.000,105.660,39.835,68.167,106.347,82.892,100.375,75.665,101.557
245,52.500,78.239,60.868,12.750,86.645,62.465,109.750,78.535,81.222,42.182,129.370,59.441,559.000,96.391,73.718,62.625,102.521,78.741,23.529,60.827,64.026,123.750,76.062,97.109,42.118,72.202,90.287,425.375,98.536,42.599,63.429,115.728,72.745,47.167,93.081,76.590,88.000,70.065,93.085,40.917,110.621,76.031,75.714,106.580,76.734,107.286,85.716,91.977,33.571,100.677,71.996,90.182,105.486,40.314,92.333,106.373,82.946,84.500,75.566,101.358
246,81.125,78.337,60.704,44.250,86.715,62.297,86.375,78.362,81.319,40.182,129.314,59.223,488.167,96.397,73.751,55.250,102.560,78.940,60.000,60.874,63.572,138.000,75.825,97.223,73.412,71.939,90.284,446.000,98.534,42.539,77.524,115.768,72.543,132.000,93.000,76.538,30.750,69.973,93.357,75.417,110.638,75.843,78.857,106.486,76.892,83.857,85.598,91.864,23.429,100.595,70.956,42.545,105.527,40.434,48.000,106.375,82.817,88.500,75.535,101.437
247,30.500,78.187,60.789,12.500,86.874,62.608,77.625,78.274,81.247,42.000,129.079,59.433,543.167,96.425,73.748,56.625,102.515,78.616,46.824,61.022,64.133,112.250,75.991,97.178,35.294,71.562,90.348,542.000,98.577,42.563,109.524,115.791,72.674,78.167,93.265,76.528,60.000,70.221,93.085,59.667,110.579,75.814,56.381,106.282,76.756,29.571,85.785,91.418,35.714,100.565,71.517,73.818,105.652,40.469,94.500,106.097,82.767,82.875,75.539,101.379
248,70.000,78.239,60.795,28.000,86.955,62.476,91.000,78.246,81.250,26.727,129.663,59.352,270.667,96.411,73.801,84.125,102.631,78.896,83.647,61.056,63.896,191.000,75.877,97.326,78.588,71.752,90.430,202.750,98.621,42.636,52.952,115.715,72.909,98.167,93.173,76.488,41.250,70.260,93.097,49.917,110.503,75.833,80.857,106.618,76.877,59.429,85.734,91.916,69.286,100.576,71.258,62.182,105.722,39.995,25.167,106.563,83.052,144.125,75.693,101.601
249,49.625,78.153,60.761,32.250,87.260,62.150,88.875,78.282,81.271,35.818,129.343,59.278,221.833,96.324,73.775,48.000,102.344,78.893,54.353,60.800,64.177,214.250,76.035,97.162,55.294,71.820,90.326,504.375,98.558,42.528,74.000,115.712,72.541,147.000,93.277,76.613,157.750,69.960,93.129,63.833,110.680,76.375,42.381,106.580,76.774,73.714,85.845,91.669,23.286,100.738,71.949,62.909,105.596,40.056,95.333,106.423,82.747,81.500,75.562,101.315
250,47.000,78.281,60.833,5.750,87.063,62.438,60.625,78.176,81.351,44.182,129.375,59.420,119.333,96.354,73.796,381.750,102.487,78.747,53.647,60.834,63.912,97.500,75.849,97.284,35.176,71.851,90.439,623.375,98.572,42.709,75.429,115.758,72.600,84.000,92.941,76.699,17.000,70.434,93.109,50.583,110.465,76.237,18.667,106.109,76.627,92.714,85.812,91.838,30.286,100.744,71.667,76.364,105.582,39.880,81.000,106.343,82.722,69.875,75.547,101.455
251,106.750,78.279,60.935,45.000,86.838,62.625,70.000,78.227,81.035,66.364,129.015,59.430,108.333,96.297,73.634,271.875,102.444,78.742,48.706,60.893,64.126,139.250,76.024,97.150,31.765,71.868,90.289,252.250,98.503,42.655,63.714,115.912,72.800,96.167,93.100,76.587,63.250,70.224,93.001,67.083,110.717,76.185,158.000,106.383,76.878,33.286,85.587,91.802,53.571,100.609,71.381,137.818,105.506,40.014,217.167,106.291,82.720,146.250,75.553,101.517
252,59.875,78.507,60.884,42.250,86.973,62.601,43.500,78.059,80.963,37.091,129.185,59.362,74.000,96.489,73.666,261.125,102.386,78.768,61.294,60.875,64.186,128.500,75.904,97.079,55.529,71.861,90.393,226.250,98.604,42.645,72.381,115.696,72.511,153.833,92.988,76.540,2.000,70.525,93.155,86.750,110.661,76.338,84.571,106.339,76.809,55.000,85.734,92.071,25.857,100.645,71.834,52.909,105.440,40.054,93.167,106.201,82.860,89.375,75.792,101.499
253,56.000,78.191,60.628,19.000,86.645,62.465,120.125,78.431,81.073,78.545,129.254,59.330,68.333,96.378,73.630,294.625,102.423,78.671,85.765,60.935,64.051,183.000,75.821,97.138,58.353,71.959,90.471,138.250,98.607,42.570,72.000,115.861,72.709,109.833,93.083,76.647,43.750,70.031,93.236,50.833,110.844,76.348,104.095,106.441,77.093,64.429,85.691,92.025,36.143,100.492,71.808,50.000,105.649,40.281,181.333,106.391,82.794,110.750,75.539,101.427
254,69.750,78.144,60.893,93.500,86.807,62.000,77.500,78.368,81.060,31.273,129.194,59.461,83.000,96.295,73.664,259.875,102.563,78.750,50.941,60.979,64.013,125.750,76.075,97.196,17.647,72.207,90.202,161.500,98.681,42.639,47.333,115.629,72.527,76.333,93.144,76.560,37.500,69.841,93.362,87.250,110.629,75.905,113.238,106.318,76.765,46.429,85.855,91.787,10.429,100.731,72.113,53.818,105.446,40.277,104.333,106.222,82.800,112.875,75.457,101.567
