 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18
174,73.125,96.378,84.624,159.778,76.142,110.903,224.889,88.183,100.926,196.333,80.596,87.307,207.750,94.438,98.344,172.250,86.344,57.905,39.875,91.772,79.355,156.750,79.227,64.246,247.250,70.169,109.697,57.000,89.111,42.562,162.000,80.863,57.794,92.667,90.873,83.547,70.000,93.517,104.116,118.667,81.368,35.704,95.250,92.062,89.935,58.500,62.968,90.017,164.600,88.945,110.155,91.375,87.254,89.286
175,70.125,96.516,84.583,124.889,76.013,110.732,204.667,88.160,100.830,204.667,80.616,87.466,193.750,94.297,98.296,195.250,86.305,58.019,69.625,91.924,79.465,129.750,78.998,64.237,116.250,70.267,109.658,48.750,88.904,42.628,102.400,80.853,58.143,134.000,90.982,83.387,95.500,93.397,104.227,87.000,81.347,35.746,121.500,92.258,89.879,102.750,63.182,89.934,124.200,88.915,109.893,155.750,87.275,89.293
176,144.000,96.426,84.587,86.667,76.130,110.734,145.333,88.367,100.927,191.000,80.510,87.331,170.250,94.365,98.296,182.000,86.258,58.005,46.750,91.838,79.513,197.625,79.022,64.373,172.750,70.207,109.638,56.250,88.982,42.636,82.600,80.921,57.646,48.381,90.959,83.746,47.333,93.348,104.306,132.333,81.549,35.587,98.000,92.098,89.895,78.750,63.044,89.831,150.600,88.887,110.012,60.750,87.400,89.349
177,84.625,96.616,84.716,82.000,76.183,110.735,219.111,88.216,100.845,236.333,80.672,87.472,254.875,94.359,98.247,155.750,86.425,57.955,88.750,92.055,79.565,158.750,79.110,64.166,224.500,70.244,109.795,76.500,89.041,42.720,166.000,80.966,58.037,70.381,90.754,83.607,71.667,93.484,104.234,135.833,81.465,35.616,95.000,92.176,89.858,92.000,63.028,89.707,57.000,89.018,109.841,93.000,87.355,89.285
178,83.875,96.703,84.526,166.000,76.114,110.809,176.222,88.276,100.966,195.333,80.667,87.398,528.000,94.417,98.311,297.000,86.311,58.039,77.500,91.768,79.473,135.125,79.141,64.250,143.250,70.200,109.726,114.000,89.071,42.605,163.400,80.927,57.583,94.571,91.116,83.856,79.667,93.558,104.052,161.000,81.534,35.828,102.500,92.053,89.814,27.250,63.213,89.904,77.000,88.987,109.889,49.750,87.241,89.150
179,59.750,96.527,84.790,55.778,76.183,110.736,258.889,88.297,100.853,153.833,80.672,87.480,539.250,94.338,98.277,161.250,86.262,57.986,69.500,91.919,79.525,194.875,79.090,64.366,149.250,70.180,109.726,21.000,89.435,42.625,54.000,80.993,57.930,67.810,91.060,83.420,90.833,93.478,104.077,148.167,81.446,35.654,131.750,92.126,89.880,16.750,63.117,90.023,149.000,88.954,109.701,107.875,87.257,89.326
180,87.500,96.555,84.780,178.889,76.082,110.862,240.889,88.087,100.873,105.500,80.662,87.425,326.125,94.396,98.221,116.000,86.242,58.012,58.625,91.820,79.365,175.500,79.008,64.228,150.500,70.254,109.709,33.750,89.104,42.545,79.600,80.780,57.673,134.381,90.974,83.488,129.333,93.662,104.177,107.500,81.745,35.666,83.875,92.158,89.836,94.250,63.200,90.013,162.800,89.063,109.891,64.625,87.336,89.217
181,112.500,96.548,84.675,400.667,76.074,110.774,196.222,88.173,100.842,168.833,80.576,87.433,254.000,94.326,98.270,85.500,86.292,57.990,71.250,91.858,79.358,158.375,79.144,64.211,190.250,70.252,109.782,68.750,89.197,42.549,119.400,80.901,57.866,102.095,91.037,83.597,43.500,93.669,104.080,197.167,81.621,35.883,93.875,92.236,89.785,107.500,63.161,89.720,134.000,88.955,109.651,124.375,87.212,89.090
182,121.500,96.676,84.619,1124.222,76.067,110.820,184.222,88.233,101.034,105.667,80.659,87.370,175.500,94.464,98.464,146.250,86.386,57.910,70.250,91.771,79.427,142.375,79.073,64.528,423.750,70.208,109.769,44.750,89.232,42.592,116.000,80.855,57.772,108.857,90.953,83.552,23.167,93.349,104.409,160.500,81.440,35.670,154.625,92.185,89.893,51.500,63.181,89.874,144.600,88.927,109.836,86.125,87.063,89.343
183,35.625,96.533,84.541,684.222,76.085,110.814,108.889,88.141,100.975,257.500,80.554,87.456,291.000,94.464,98.298,74.250,86.134,58.151,46.000,91.541,79.454,149.250,79.044,64.393,116.250,70.030,109.786,56.500,89.061,42.636,88.600,80.880,57.865,96.095,90.995,83.771,106.833,93.601,104.200,154.833,81.519,35.649,111.875,92.239,89.902,22.750,63.204,89.772,142.200,88.899,109.878,137.625,87.363,89.210
184,98.875,96.629,84.632,586.444,76.127,110.839,282.444,88.165,101.084,158.500,80.583,87.483,205.125,94.392,98.337,118.000,86.288,58.086,82.625,91.688,79.516,157.625,79.090,64.331,177.250,70.239,109.695,45.750,88.859,42.822,109.200,80.869,57.881,108.286,90.968,83.605,74.500,93.715,104.220,139.333,81.589,35.612,98.875,92.076,89.912,108.750,63.139,89.841,303.200,89.011,110.011,111.250,87.357,89.181
185,64.750,96.547,84.628,579.556,76.062,110.838,162.889,88.180,100.862,154.667,80.621,87.353,242.750,94.399,98.176,110.250,86.303,58.111,60.375,91.484,79.582,206.625,79.064,64.367,219.750,70.171,109.747,133.000,89.118,42.694,137.200,80.946,57.638,84.857,91.029,83.465,116.667,93.515,104.143,95.167,81.519,35.796,139.625,92.181,89.805,13.000,63.180,89.852,179.400,89.002,109.868,76.875,87.259,89.310
186,56.125,96.330,84.624,474.222,76.133,110.832,149.333,88.114,100.917,200.667,80.452,87.368,207.125,94.461,98.306,120.750,86.377,57.930,54.375,91.706,79.511,229.750,79.139,64.202,221.250,70.242,109.732,63.500,88.930,42.515,129.000,80.953,57.845,76.857,90.962,83.529,12.000,93.465,104.074,164.333,81.556,35.635,123.000,92.289,89.962,53.000,63.092,89.744,258.400,88.972,109.878,119.250,87.308,89.158
187,81.250,96.601,84.613,431.556,76.035,110.854,236.889,88.203,100.862,138.167,80.703,87.384,222.375,94.353,98.384,99.500,86.175,57.830,98.875,91.855,79.691,185.375,79.134,64.144,281.500,70.226,109.749,95.250,89.005,42.582,132.000,80.812,57.968,60.762,91.006,83.443,34.667,93.881,104.342,125.833,81.561,35.759,87.125,92.164,89.813,88.750,63.096,90.039,252.000,88.902,110.063,65.250,87.204,89.110
188,108.000,96.495,84.823,330.444,76.049,110.828,204.889,88.126,100.859,218.333,80.663,87.420,213.250,94.360,98.238,161.000,86.308,57.914,63.750,91.711,79.311,150.875,79.092,64.467,296.250,70.291,109.806,69.500,89.181,42.724,188.600,80.936,57.934,86.952,91.171,83.596,110.167,93.479,104.147,97.333,81.568,35.546,157.625,92.293,89.848,74.250,63.173,90.017,227.000,88.973,109.909,132.250,87.338,89.166
189,136.250,96.590,84.458,303.333,76.006,110.761,129.333,88.156,100.875,117.500,80.596,87.316,208.875,94.368,98.368,152.250,86.334,57.961,24.750,91.755,79.548,151.375,79.082,64.358,255.750,70.270,109.658,81.000,89.078,42.426,99.800,80.913,57.962,101.619,90.950,83.640,82.833,93.660,104.217,127.333,81.569,35.732,60.375,92.330,89.914,74.000,63.043,90.023,163.200,88.924,109.988,65.375,87.239,89.272
190,61.000,96.498,84.594,165.556,76.067,110.810,215.111,88.189,100.872,117.667,80.592,87.492,239.625,94.339,98.171,90.500,86.335,58.008,106.000,91.777,79.736,229.875,78.976,64.327,237.750,70.203,109.819,81.750,88.897,42.572,82.200,80.801,57.970,60.286,91.098,83.625,112.167,93.602,104.112,88.667,81.446,35.513,114.750,92.243,89.886,131.250,63.079,89.945,192.400,88.961,109.685,91.750,87.255,89.322
191,95.000,96.457,84.781,244.222,76.130,110.895,276.000,88.176,100.915,144.833,80.605,87.379,218.625,94.405,98.299,112.250,86.292,58.011,22.625,91.879,79.616,190.375,79.139,64.225,144.750,70.266,109.674,64.750,88.845,42.682,157.600,80.840,57.774,52.000,91.171,83.407,92.500,93.544,104.355,52.000,81.640,35.654,153.000,92.250,89.923,94.750,63.208,89.786,168.000,88.942,109.908,124.750,87.184,89.328
192,105.000,96.594,84.472,117.778,76.104,110.810,134.444,88.204,100.786,164.667,80.623,87.511,251.375,94.358,98.259,90.750,86.350,58.096,12.375,91.846,78.995,173.875,79.098,64.349,327.500,70.157,109.651,45.750,89.137,42.844,126.400,80.903,57.813,81.429,91.124,83.623,88.000,93.652,104.208,90.333,81.672,35.607,101.125,92.167,89.702,40.250,62.896,90.003,217.200,88.979,109.642,74.625,87.288,89.263
193,96.125,96.460,84.659,177.778,76.086,110.806,295.778,88.152,100.884,144.167,80.626,87.251,169.125,94.417,98.228,123.250,86.305,57.961,31.750,91.884,79.542,263.875,78.991,64.381,172.250,70.171,109.782,71.500,88.888,42.395,99.600,80.916,57.676,137.524,91.020,83.691,35.833,93.665,104.156,59.667,81.389,35.820,139.875,92.045,89.816,111.500,63.054,90.029,137.000,89.019,109.770,81.625,87.337,89.371
194,81.500,96.595,84.403,107.111,76.206,111.033,200.667,88.238,101.007,232.833,80.560,87.538,191.875,94.200,98.308,123.000,86.424,57.977,51.500,91.634,79.699,214.250,79.177,64.244,190.750,70.144,109.813,86.000,88.828,42.785,127.400,80.883,57.647,98.190,90.973,83.650,84.667,93.566,104.111,99.500,81.705,35.748,116.875,92.257,89.957,103.500,63.066,89.902,190.400,88.971,109.880,60.375,87.205,89.109
195,60.625,96.707,84.842,143.778,76.044,110.705,207.778,88.177,100.897,138.667,80.665,87.566,245.500,94.318,98.231,126.750,86.182,57.992,31.375,91.871,79.498,132.500,79.063,64.336,215.000,70.205,109.807,60.000,89.007,42.721,92.000,80.934,58.127,99.524,90.897,83.437,57.667,93.581,104.209,51.500,81.535,35.594,96.125,92.290,89.803,38.000,63.252,89.927,218.400,88.933,109.821,72.875,87.303,89.276
196,49.625,96.624,84.643,147.778,76.067,110.717,242.889,88.145,100.963,98.833,80.590,87.389,202.500,94.501,98.279,106.000,86.372,58.021,67.125,91.842,79.445,171.625,79.043,64.218,184.500,70.183,109.688,102.500,89.024,42.572,133.200,80.923,57.835,128.762,91.073,83.572,55.833,93.396,104.207,73.167,81.357,35.638,65.500,92.210,90.125,135.250,63.009,89.858,234.400,88.990,109.629,85.750,87.219,89.353
197,54.375,96.559,84.648,78.000,76.137,110.805,204.444,88.182,100.906,115.667,80.613,87.633,194.625,94.396,98.244,73.750,86.278,58.126,28.250,91.513,79.562,168.250,79.057,64.370,119.000,70.145,109.714,60.750,89.032,42.673,169.400,80.931,57.893,99.238,90.998,83.491,87.833,93.612,104.203,121.333,81.439,35.702,135.750,92.194,89.787,80.000,63.080,89.763,146.600,89.019,109.821,80.625,87.376,89.223
198,93.125,96.488,84.682,114.222,76.135,110.812,198.889,88.247,100.995,170.000,80.583,87.526,214.625,94.309,98.372,110.000,86.394,58.077,74.875,91.815,79.636,253.750,79.005,64.319,136.000,70.104,109.673,55.750,89.003,42.587,92.400,80.866,58.063,70.476,90.832,83.501,56.833,93.561,104.369,91.000,81.669,35.522,139.375,92.183,89.815,48.000,63.119,89.771,178.000,88.893,109.873,56.750,87.109,89.240
199,64.750,96.505,84.407,143.778,76.093,110.646,213.111,88.317,100.971,114.500,80.629,87.325,114.375,94.405,98.272,99.000,86.355,57.947,46.500,91.788,79.488,183.750,78.931,64.244,124.750,70.151,109.738,19.250,88.956,42.492,145.600,80.821,57.863,84.476,90.920,83.613,82.000,93.679,104.099,44.500,81.574,35.325,99.375,92.197,89.945,87.500,63.166,90.007,147.800,88.968,109.790,120.375,87.301,89.248
200,51.875,96.552,84.818,166.889,76.275,110.791,130.222,88.308,100.990,161.333,80.611,87.586,150.125,94.346,98.315,88.000,86.396,57.873,79.000,91.867,79.586,143.125,79.052,64.247,159.250,70.230,109.828,94.750,89.060,42.652,100.800,80.954,58.121,61.143,90.892,83.703,125.500,93.696,104.046,95.167,81.539,35.481,86.000,92.410,89.881,75.500,63.085,89.848,144.800,88.903,109.997,98.375,87.149,89.235
201,131.625,96.502,84.540,100.222,76.086,110.929,166.889,88.199,100.915,146.833,80.539,87.498,230.375,94.337,98.339,56.750,86.330,58.055,181.250,91.809,79.698,206.625,79.055,64.297,289.000,70.226,109.628,98.000,89.189,42.712,108.000,80.966,57.936,77.048,90.855,83.316,102.500,93.661,104.242,94.667,81.590,35.679,144.000,92.225,89.849,31.500,63.147,89.794,109.000,88.971,109.975,100.000,87.269,89.331
202,63.750,96.711,84.694,77.778,76.220,110.850,217.111,88.214,100.903,147.667,80.593,87.359,208.625,94.479,98.334,123.000,86.428,58.055,218.250,91.757,79.288,168.125,78.927,64.465,138.000,70.176,109.763,69.500,89.251,42.628,117.600,80.863,57.963,76.476,90.965,83.587,91.500,93.496,104.155,110.667,81.538,35.732,119.125,92.215,89.905,110.750,63.081,89.805,190.600,88.945,109.690,98.250,87.149,89.218
203,62.000,96.794,84.565,144.000,76.127,110.736,214.222,88.190,100.964,159.000,80.631,87.424,188.000,94.281,98.274,110.500,86.434,57.942,145.125,91.787,79.498,183.875,79.153,64.261,151.750,70.192,109.686,145.000,89.091,42.517,82.200,80.835,57.890,73.905,90.989,83.549,62.833,93.643,104.169,46.000,81.277,35.623,170.125,92.205,89.954,139.250,63.157,89.935,155.800,88.993,109.576,128.375,87.129,89.322
204,49.500,96.689,84.577,107.333,76.040,110.722,246.444,88.263,100.920,140.000,80.632,87.400,215.625,94.467,98.233,104.250,86.298,57.928,122.125,91.691,79.548,172.500,79.112,64.495,221.750,70.214,109.691,98.250,89.017,42.709,122.000,80.898,57.752,138.952,90.878,83.616,81.667,93.756,104.186,138.167,81.466,35.604,70.125,92.396,89.871,75.750,63.267,90.031,155.400,89.009,110.104,90.625,87.265,89.211
205,112.375,96.561,84.681,116.000,76.104,110.925,284.000,88.192,100.877,180.500,80.777,87.310,204.500,94.441,98.196,82.000,86.271,58.162,207.250,91.847,79.471,210.500,79.005,64.342,139.250,70.283,109.655,70.500,88.896,42.747,178.200,80.881,57.894,105.619,90.997,83.409,105.000,93.563,104.126,70.833,81.585,35.579,111.250,92.233,90.051,37.750,63.387,90.055,200.600,88.976,109.889,85.875,87.140,89.233
206,79.750,96.582,84.629,120.889,76.185,110.755,139.778,88.288,100.940,216.000,80.624,87.296,229.250,94.344,98.257,111.000,86.459,57.920,107.125,91.633,79.367,238.125,78.982,64.325,198.000,70.190,109.675,75.000,88.968,42.705,152.200,80.953,58.004,90.571,90.964,83.489,28.167,93.426,104.110,27.167,81.516,35.556,116.250,92.052,89.965,83.000,63.062,89.911,148.800,88.885,109.922,53.375,87.158,89.156
207,84.875,96.769,84.585,158.222,76.160,110.834,157.556,88.250,100.940,124.833,80.498,87.503,159.750,94.281,98.276,113.750,86.405,57.870,78.625,91.809,79.381,223.000,78.986,64.328,173.500,70.196,109.753,77.250,88.944,42.693,166.000,80.884,57.956,123.524,90.882,83.430,40.833,93.451,104.051,75.000,81.486,35.918,80.375,92.194,89.851,85.250,63.030,90.002,71.400,88.959,109.788,58.500,87.195,89.142
208,107.750,96.775,84.602,70.222,76.190,110.822,178.000,88.276,100.972,179.833,80.484,87.354,203.000,94.402,98.302,138.500,86.286,58.154,46.125,91.725,79.239,202.250,78.966,64.309,130.000,70.155,109.616,29.750,88.859,42.935,106.600,80.923,57.732,68.762,90.984,83.488,56.667,93.515,104.164,177.000,81.500,35.769,114.125,92.213,89.916,77.750,63.147,89.690,209.200,88.946,109.980,104.375,87.171,89.273
209,77.625,96.558,84.714,158.222,76.017,110.717,174.667,88.192,100.828,76.500,80.528,87.457,255.625,94.480,98.140,124.250,86.405,58.026,100.500,91.694,79.393,154.625,78.974,64.316,287.250,70.197,109.806,105.000,88.893,42.409,77.400,80.963,57.942,108.286,91.048,83.561,48.333,93.478,104.105,95.000,81.434,35.673,89.000,92.027,89.935,44.750,62.820,89.915,201.600,88.955,109.973,170.000,87.272,89.340
210,77.375,96.704,84.623,110.444,76.105,110.721,165.778,88.101,100.836,103.167,80.603,87.303,223.500,94.339,98.289,103.500,86.408,57.995,35.750,92.020,79.667,157.500,79.112,64.457,180.750,70.230,109.707,64.750,88.881,42.655,197.200,80.887,57.937,30.381,90.967,83.350,87.833,93.441,104.236,56.500,81.684,35.701,121.625,92.125,89.852,73.000,63.157,89.849,132.000,88.991,109.820,58.000,87.105,89.432
211,112.375,96.489,84.593,190.444,76.122,110.773,222.222,88.220,100.930,72.000,80.726,87.661,183.750,94.384,98.258,244.000,86.384,57.984,60.875,91.832,79.280,213.500,79.029,64.324,175.750,70.211,109.771,89.000,89.005,42.735,108.800,80.884,57.983,88.857,90.935,83.516,145.500,93.629,104.304,47.333,81.529,35.634,64.250,92.088,89.957,109.000,63.118,89.943,161.400,88.942,109.870,101.125,87.243,89.444
212,195.625,96.746,84.688,102.222,76.327,110.728,194.444,88.140,100.938,179.833,80.562,87.398,159.250,94.380,98.261,94.000,86.302,57.851,53.125,91.869,79.450,223.125,79.007,64.337,101.750,70.203,109.846,153.500,89.029,42.765,90.400,80.919,57.958,99.333,91.016,83.711,76.000,93.596,104.295,105.833,81.459,35.544,130.500,92.313,89.972,33.250,63.283,89.969,141.200,88.936,110.085,111.625,87.479,89.270
213,129.250,96.635,84.656,164.444,76.090,110.821,304.667,88.341,100.940,173.167,80.548,87.413,242.625,94.445,98.391,140.250,86.191,58.140,101.750,91.832,79.537,183.000,79.078,64.293,184.250,70.161,109.764,48.750,88.937,42.580,53.800,80.805,57.912,69.238,91.036,83.484,57.000,93.548,104.379,148.000,81.729,35.745,69.875,92.321,89.880,60.000,63.011,89.821,131.800,89.026,110.105,60.250,87.492,89.358
214,100.625,96.465,84.822,64.222,76.175,110.940,269.556,88.192,100.868,286.500,80.610,87.370,221.750,94.404,98.245,106.750,86.262,57.891,23.250,91.680,79.327,171.375,79.048,64.271,203.250,70.228,109.854,108.000,89.049,42.647,194.200,80.870,57.981,105.429,90.878,83.409,52.333,93.634,104.000,183.833,81.501,35.709,135.375,92.205,90.018,106.750,63.102,89.936,252.200,88.979,109.825,106.500,87.197,89.048
215,71.875,96.539,84.736,96.667,76.337,110.824,182.889,88.285,100.854,114.500,80.747,87.655,195.750,94.395,98.194,126.500,86.316,57.797,65.125,91.544,79.500,153.000,78.975,64.433,130.500,70.116,109.616,57.750,88.875,42.600,77.400,80.912,57.809,72.667,90.971,83.481,81.000,93.651,104.166,116.667,81.674,35.777,101.625,92.334,89.846,111.250,63.024,90.019,169.800,89.004,109.980,56.875,87.257,89.229
216,111.250,96.392,84.622,172.667,76.087,110.751,117.778,88.222,100.893,135.833,80.584,87.420,148.000,94.251,98.235,111.750,86.346,58.117,39.750,91.866,79.425,147.625,78.918,64.315,176.500,70.211,109.686,29.750,88.677,42.586,104.600,80.839,57.849,131.048,90.902,83.543,59.333,93.822,104.103,155.000,81.395,35.739,134.250,92.166,89.930,104.750,63.086,89.940,189.800,88.987,109.835,77.000,87.352,89.394
217,65.125,96.328,84.705,125.111,76.031,110.805,311.333,88.198,100.935,182.000,80.623,87.375,244.125,94.330,98.171,167.750,86.331,58.115,34.625,91.622,79.571,171.625,79.142,64.274,325.250,70.235,109.809,95.500,89.104,42.643,36.000,80.907,58.108,144.000,90.981,83.505,98.333,93.586,104.212,126.333,81.596,35.614,143.125,92.301,89.802,68.250,63.091,90.028,145.200,89.020,110.041,44.375,87.256,89.315
218,99.750,96.679,84.413,100.667,75.929,110.661,232.667,88.211,100.966,133.667,80.701,87.414,167.250,94.503,98.303,95.500,86.478,57.970,54.250,91.734,79.372,253.500,78.964,64.294,195.750,70.316,109.779,37.500,88.970,42.623,103.400,80.926,57.903,115.714,91.200,83.528,72.667,93.596,104.127,82.333,81.443,35.497,59.250,91.933,89.899,16.000,63.085,89.435,227.400,88.940,110.123,152.250,87.092,89.144
219,133.250,96.432,84.585,126.444,76.061,110.949,185.556,88.244,100.786,143.667,80.581,87.386,266.250,94.348,98.282,96.000,86.280,58.106,48.625,91.722,79.740,193.000,79.081,64.361,149.500,70.314,109.819,145.750,88.947,42.619,119.400,80.906,57.752,92.476,90.786,83.693,65.000,93.901,104.210,119.333,81.599,35.706,119.125,92.207,89.857,204.000,63.061,89.921,152.400,88.975,110.147,99.000,87.287,89.270
220,76.875,96.604,84.668,118.000,76.086,110.900,139.333,88.125,100.920,120.667,80.603,87.642,198.375,94.526,98.271,75.250,86.256,58.158,34.875,91.825,79.503,233.625,78.979,64.258,262.250,70.315,109.680,82.000,88.873,42.624,132.600,80.887,57.679,115.238,90.838,83.602,121.667,93.616,104.111,105.167,81.609,35.747,123.625,92.049,89.791,171.000,63.012,90.008,126.800,88.926,109.804,67.750,87.163,89.238
221,86.875,96.660,84.453,183.111,76.129,110.696,260.000,88.275,100.956,173.833,80.555,87.338,197.250,94.324,98.239,105.000,86.338,57.904,30.625,91.956,79.583,182.250,79.086,64.189,226.000,70.075,109.811,143.500,89.125,42.558,93.400,80.867,58.048,86.857,91.006,83.575,64.333,93.532,104.237,69.167,81.662,35.501,111.000,92.097,89.988,55.000,63.062,89.834,174.600,88.897,109.734,138.250,87.307,89.292
222,72.250,96.738,84.665,127.778,76.050,110.854,182.000,88.223,100.915,195.167,80.669,87.454,191.875,94.340,98.315,96.500,86.371,57.800,60.250,91.712,79.398,161.125,78.874,64.264,311.750,70.160,109.648,47.500,88.926,42.576,105.600,80.899,57.740,97.905,90.873,83.531,58.000,93.492,104.026,61.500,81.693,35.814,59.500,92.033,89.875,139.500,63.179,90.037,170.800,88.969,109.703,80.875,87.304,89.386
223,152.125,96.599,84.557,104.889,76.117,110.840,123.111,88.053,100.926,169.667,80.493,87.525,192.750,94.513,98.437,110.000,86.110,57.897,44.625,91.693,79.192,156.125,79.151,64.396,258.750,70.228,109.802,64.000,89.067,42.543,113.200,80.924,57.740,202.286,90.979,83.542,25.167,93.740,104.085,117.500,81.484,35.613,108.875,92.122,89.735,21.000,62.775,89.889,103.800,89.017,109.879,123.250,87.133,89.384
224,86.250,96.702,84.611,105.333,76.110,110.902,158.000,88.257,100.990,186.833,80.663,87.580,245.750,94.460,98.238,47.750,86.152,58.032,67.750,91.803,79.549,276.750,79.152,64.266,257.000,70.240,109.780,83.500,88.951,42.498,165.400,80.897,57.769,80.952,90.996,83.613,70.167,93.397,104.178,120.833,81.331,35.551,97.500,92.149,89.952,127.250,63.095,89.954,252.200,88.948,110.000,78.625,87.168,89.371
225,90.750,96.576,84.524,80.667,76.237,110.867,290.667,88.214,100.907,173.333,80.707,87.211,201.500,94.381,98.288,214.750,86.327,58.010,56.250,91.892,79.462,173.125,78.969,64.456,194.500,70.299,109.728,129.000,88.968,42.538,199.400,80.934,57.898,83.429,90.888,83.758,37.667,93.649,104.102,115.500,81.466,35.650,111.625,92.115,90.002,29.000,63.061,89.948,108.800,89.073,110.063,71.500,87.333,89.292
226,98.125,96.674,84.712,101.778,76.123,110.700,163.556,88.333,100.933,206.500,80.603,87.384,283.000,94.281,98.187,81.750,86.353,57.958,27.375,91.827,79.499,217.375,79.042,64.260,169.750,70.243,109.744,82.500,88.835,42.739,107.200,80.899,58.137,111.905,91.043,83.517,47.667,93.483,104.087,52.667,81.567,35.937,167.625,92.175,89.989,137.000,63.198,90.131,137.200,88.960,109.949,91.875,87.296,89.222
227,63.125,96.560,84.625,124.222,76.192,110.892,227.778,88.313,101.001,240.000,80.656,87.426,256.500,94.415,98.294,70.750,86.367,58.072,48.000,91.629,79.291,146.375,78.970,64.479,170.250,70.170,109.891,204.250,88.930,42.554,113.200,80.982,58.153,73.333,91.119,83.493,41.667,93.748,104.303,114.833,81.544,35.696,90.750,92.402,89.972,99.250,62.994,89.886,120.400,89.019,109.748,127.875,87.099,89.302
228,150.125,96.512,84.526,114.889,76.178,110.811,270.000,88.188,101.008,252.500,80.680,87.436,172.625,94.357,98.191,84.750,86.356,57.972,58.500,91.863,79.317,205.250,79.091,64.217,248.500,70.171,109.726,85.250,88.842,42.791,76.400,80.939,58.040,138.476,91.014,83.307,77.500,93.523,104.170,122.000,81.447,35.713,91.250,91.973,89.810,130.000,63.039,90.035,239.400,88.964,109.847,117.375,87.263,89.305
229,111.375,96.706,84.516,184.444,75.999,110.752,262.667,88.225,100.926,199.167,80.577,87.365,221.250,94.210,98.221,58.250,86.299,58.044,49.625,91.982,79.469,280.250,79.034,64.297,187.250,70.235,109.748,103.750,88.921,42.711,91.000,80.993,57.825,90.095,91.003,83.374,49.833,93.501,103.993,90.333,81.406,35.591,83.625,92.358,89.891,59.500,62.933,89.934,181.800,88.946,109.919,62.375,87.527,89.338
