 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18
41,49.972,166.121,98.285,329.611,185.360,70.422,27.667,64.236,52.694,21.767,181.182,100.465,16.312,209.783,131.274,254.194,191.678,73.772,76.462,213.485,135.557,91.490,190.802,123.445,243.909,184.050,78.783,96.381,135.046,68.187,221.433,148.244,66.750,35.810,120.602,79.494,99.730,199.208,108.190,108.700,198.697,115.251,407.500,155.818,56.965,49.964,176.550,42.152,97.412,161.777,30.376,55.864,171.409,90.500
42,52.639,166.405,98.645,268.500,185.412,70.396,40.467,64.260,52.350,12.133,181.606,100.623,27.188,209.694,131.525,324.194,191.748,73.630,135.308,213.643,135.461,124.706,190.706,123.425,308.500,184.036,78.831,76.905,134.962,68.230,217.500,148.003,66.678,30.952,119.895,79.399,117.189,199.156,107.893,88.900,199.125,115.296,362.111,155.884,57.047,20.286,176.555,42.112,88.471,161.673,30.520,33.273,171.602,90.819
43,46.889,166.193,99.054,346.333,185.266,70.369,54.633,64.606,52.646,34.967,181.632,100.363,33.500,210.000,131.815,261.613,191.770,73.529,53.385,213.553,135.332,125.608,190.801,123.414,210.091,184.045,78.901,123.857,135.078,68.568,257.567,148.142,66.601,25.643,120.255,79.754,104.703,199.309,108.205,130.867,198.764,115.225,461.444,155.823,56.962,27.071,176.478,41.940,111.373,161.600,30.349,40.364,171.770,90.533
44,41.806,166.267,98.863,371.611,185.489,70.355,31.000,64.585,52.565,39.833,181.308,100.372,34.812,210.175,131.392,275.355,191.784,73.671,60.538,213.367,135.605,87.098,190.647,123.328,237.364,183.973,78.842,85.429,134.929,68.156,217.567,148.144,66.715,33.905,120.483,79.269,83.081,199.402,108.109,101.867,198.750,115.259,388.278,155.764,56.987,45.214,176.548,42.141,114.078,161.612,30.316,52.818,171.690,90.585
45,67.833,166.262,98.501,269.722,185.451,70.460,26.600,64.140,52.782,24.600,181.319,100.541,28.938,209.939,131.434,262.194,191.688,73.559,114.154,213.411,135.415,102.745,190.685,123.400,239.727,183.971,78.847,70.048,134.981,68.246,217.133,148.054,66.714,51.524,120.699,79.234,74.324,199.258,108.069,107.533,198.791,115.443,338.611,155.913,56.971,32.893,176.386,42.279,130.706,161.672,30.332,25.500,171.431,90.310
46,61.444,166.218,98.908,287.167,185.480,70.261,30.867,64.429,52.166,11.767,181.343,100.609,36.375,209.288,131.736,243.097,191.650,73.719,83.077,213.370,135.438,113.333,190.885,123.575,208.500,183.982,78.902,83.429,134.948,68.479,216.633,148.015,66.785,25.095,121.066,79.228,93.405,199.330,108.044,117.367,198.657,115.345,352.222,155.847,56.906,16.821,176.223,42.765,100.314,161.683,30.348,16.227,171.508,90.375
47,54.861,166.443,98.700,317.667,185.366,70.281,44.400,64.426,52.451,20.067,181.803,100.143,16.375,209.946,131.563,154.839,191.530,73.750,74.385,213.454,135.424,110.314,191.064,123.363,271.818,184.016,78.875,89.524,134.958,68.280,255.367,148.201,66.588,32.381,120.633,79.112,90.595,199.311,108.069,120.467,198.846,115.532,423.778,155.919,56.966,32.250,176.609,41.478,118.627,161.643,30.457,24.273,171.512,90.316
48,69.278,166.306,98.578,364.333,185.447,70.393,34.467,64.194,52.866,20.767,181.751,100.318,17.000,210.162,131.867,295.806,191.558,73.580,33.538,213.227,135.245,86.902,190.867,123.553,281.636,184.122,78.746,74.190,135.097,68.308,169.200,147.969,66.684,42.643,120.784,79.383,113.622,199.476,108.210,104.300,198.773,115.038,372.278,155.797,56.901,37.036,176.583,42.086,77.255,161.541,30.177,53.545,171.761,90.631
49,65.139,166.290,98.443,3721.250,185.405,70.360,18.400,63.902,52.479,14.433,181.515,100.660,35.375,209.846,131.728,219.032,191.830,73.700,75.154,213.466,135.347,92.471,190.970,123.607,207.864,184.078,78.778,544.238,135.032,68.092,253.200,148.140,66.648,38.786,121.154,79.408,97.514,199.325,108.272,140.800,198.784,115.357,383.944,155.896,56.949,62.929,176.711,41.694,95.098,161.695,30.297,28.409,171.761,90.521
50,45.306,166.291,98.569,3589.361,185.435,70.399,20.600,64.900,52.710,12.733,181.593,100.537,16.250,209.962,131.719,216.258,191.828,73.582,56.000,213.433,135.251,104.235,190.847,123.197,245.864,184.020,78.789,58.286,135.070,68.349,202.367,148.087,66.661,30.238,120.625,79.263,96.811,199.310,108.123,98.967,198.988,115.429,393.778,155.904,56.859,32.071,176.399,41.895,104.941,161.449,30.605,43.045,171.706,90.385
51,60.472,166.013,98.624,1743.778,185.458,70.366,42.433,64.891,52.785,24.467,181.856,100.448,23.812,209.960,131.778,226.000,191.590,73.638,47.154,213.436,135.254,114.196,190.893,123.602,192.955,184.011,78.837,123.095,135.091,67.987,191.033,148.146,66.612,46.595,120.646,79.431,88.757,199.359,108.150,112.300,198.908,115.464,418.667,155.837,57.002,41.714,176.738,42.550,79.647,161.407,30.536,25.091,171.459,90.714
52,59.167,166.267,98.550,314.389,185.413,70.494,12.233,64.650,52.709,31.267,181.431,100.470,24.688,209.928,131.861,219.742,191.791,73.599,90.615,213.266,135.452,70.667,190.755,123.363,191.045,184.020,78.842,106.524,135.147,68.187,214.433,148.194,66.791,38.500,119.943,79.093,74.919,199.029,108.218,118.367,198.798,115.209,482.944,155.885,56.895,16.179,176.356,41.792,89.333,161.465,30.330,26.818,171.858,90.408
53,47.417,166.066,98.603,272.611,185.507,70.379,18.633,64.738,52.721,19.967,181.868,100.751,41.625,209.838,131.405,258.387,191.680,73.690,78.846,213.538,135.287,118.471,190.790,123.418,318.591,184.158,79.038,65.286,135.184,68.270,196.733,148.067,66.830,59.095,120.858,79.331,55.622,199.337,108.077,96.300,198.766,115.256,418.833,155.897,56.984,27.179,176.477,42.462,67.922,161.559,30.497,44.000,171.850,90.451
54,37.611,166.304,98.204,321.111,185.556,70.473,23.433,64.296,52.532,18.967,181.952,100.503,52.938,209.564,131.544,233.226,191.804,73.712,68.923,213.460,135.294,78.627,190.724,123.365,271.591,183.920,78.883,59.476,134.998,68.633,220.100,148.008,66.618,27.857,121.193,79.083,56.541,199.384,108.086,100.467,198.643,115.230,473.611,155.842,57.026,25.536,176.513,42.182,108.627,161.575,30.342,41.227,171.613,90.956
55,65.389,166.049,98.768,272.333,185.471,70.369,16.800,64.810,52.822,30.900,181.544,100.534,18.125,210.023,131.564,251.290,191.718,73.730,60.462,213.628,135.478,119.843,190.927,123.427,195.182,184.100,78.901,70.238,135.193,68.251,196.100,148.230,66.724,41.405,120.058,79.317,100.162,199.284,108.108,105.200,198.723,115.621,391.444,155.841,57.013,41.500,176.567,42.517,79.569,161.678,30.700,42.136,171.543,90.779
56,75.472,166.340,98.393,386.444,185.493,70.451,16.033,64.712,52.638,22.167,181.361,100.796,19.188,209.677,130.957,287.548,191.699,73.687,48.231,213.700,135.597,133.216,190.884,123.514,238.227,184.123,78.964,47.333,135.070,68.396,246.867,148.189,66.713,32.262,120.763,79.410,109.676,199.225,108.214,82.500,198.766,115.420,390.111,155.883,56.896,22.036,176.383,42.464,61.529,161.630,30.231,62.136,171.676,90.573
57,58.667,166.422,98.741,361.833,185.356,70.427,25.767,64.737,52.490,28.533,181.330,100.663,37.000,209.819,131.495,279.935,191.716,73.748,44.462,213.719,135.236,115.725,190.949,123.496,294.136,184.032,78.764,102.619,135.012,68.251,223.633,148.077,66.750,32.833,120.416,79.385,55.730,199.136,108.237,94.767,198.694,115.381,389.778,155.848,56.883,34.929,176.377,42.542,133.059,161.540,30.412,42.136,171.437,90.301
58,46.528,165.938,98.846,293.778,185.389,70.433,25.833,64.747,52.781,9.300,181.622,99.747,57.688,210.070,131.685,233.742,191.877,73.627,10.077,212.948,135.270,98.392,190.772,123.392,188.000,183.981,78.823,38.952,135.025,68.530,209.767,148.143,66.650,28.095,120.429,79.759,100.486,199.284,108.113,87.867,198.732,115.285,489.167,155.887,56.864,33.036,176.711,41.419,68.784,161.507,30.313,34.136,171.673,90.902
59,59.194,166.357,98.006,234.944,185.483,70.536,36.733,64.629,52.571,47.100,181.693,100.573,50.500,209.893,131.542,353.290,191.779,73.602,75.000,213.220,135.433,128.000,190.652,123.406,328.773,184.088,78.865,80.524,135.057,68.613,209.500,148.186,66.659,28.119,120.170,79.592,60.270,199.324,108.324,83.400,198.696,115.550,430.333,155.851,56.893,16.179,176.561,41.901,104.588,161.688,30.569,41.864,171.573,90.624
60,52.056,166.273,98.463,329.056,185.400,70.415,14.133,64.614,52.514,24.733,181.450,100.732,31.125,209.530,131.593,287.742,191.877,73.611,63.385,213.814,135.442,96.000,190.636,123.585,293.682,184.130,78.826,75.190,134.877,68.380,218.200,148.130,66.572,20.357,120.640,79.378,107.730,199.235,108.174,121.167,198.546,115.445,376.722,155.856,56.987,16.500,176.508,41.450,123.608,161.577,30.242,27.091,171.088,90.495
61,78.639,166.281,98.508,290.722,185.658,70.461,18.733,64.857,52.535,13.700,181.384,100.370,25.750,210.021,131.864,306.000,191.707,73.687,85.385,213.526,135.155,106.392,190.755,123.443,275.227,184.158,78.798,57.190,135.178,68.494,219.667,148.214,66.655,23.929,120.479,79.329,101.081,199.099,108.093,133.400,198.772,115.362,411.611,155.868,56.869,32.464,176.409,42.023,91.098,161.630,30.710,22.818,171.415,90.521
62,65.500,166.395,98.566,248.056,185.489,70.194,23.000,64.465,52.870,38.767,181.588,100.690,27.938,210.092,131.614,225.871,191.724,73.539,83.923,213.308,135.403,130.549,190.712,123.481,233.955,183.898,78.742,91.857,134.894,68.316,223.667,148.146,66.663,24.190,120.871,79.311,83.514,198.918,108.097,99.067,198.626,115.403,480.556,155.875,56.966,23.250,176.500,41.358,79.569,161.742,30.453,48.591,171.711,90.669
63,66.472,166.356,98.501,316.389,185.362,70.338,27.700,64.195,52.631,27.767,181.625,99.965,22.875,210.012,131.635,243.935,191.785,73.554,85.077,213.516,135.576,132.941,190.859,123.259,239.909,183.968,79.009,56.857,135.093,68.192,196.833,148.182,66.830,18.690,120.895,79.102,83.081,199.127,108.150,107.333,198.838,115.147,418.056,155.838,56.872,37.357,176.549,42.069,76.118,161.663,30.549,22.909,171.575,90.184
64,38.083,166.145,98.856,264.722,185.327,70.558,24.367,64.437,52.880,15.400,181.396,100.459,32.500,209.890,131.563,240.387,191.775,73.569,63.231,213.472,135.353,91.020,190.775,123.320,251.773,184.016,78.756,46.905,134.958,68.356,213.567,148.157,66.706,26.571,120.813,79.173,71.730,199.068,108.039,100.967,198.784,115.377,434.611,155.847,56.766,29.679,176.641,41.902,90.039,161.685,30.484,32.091,171.665,90.575
65,50.361,166.364,98.170,304.167,185.409,70.333,40.900,64.783,52.924,31.167,181.362,100.838,52.750,209.708,131.823,228.323,191.736,73.515,16.923,214.027,135.018,123.647,190.886,123.350,295.500,183.946,78.787,60.048,135.085,68.404,201.367,148.273,66.673,36.500,120.892,79.191,70.432,199.131,108.222,99.267,198.741,115.582,391.000,155.975,56.905,51.679,176.594,41.955,72.510,161.608,30.414,18.136,171.408,90.792
66,60.000,166.230,98.416,380.111,185.374,70.325,16.500,64.712,53.041,24.300,181.802,100.756,45.312,209.678,131.462,349.097,191.644,73.606,57.077,213.413,135.299,112.784,190.588,123.447,194.909,184.013,78.872,97.238,134.933,68.251,226.133,148.164,66.567,34.690,120.502,79.545,43.568,199.426,108.293,65.300,198.627,115.329,357.222,155.854,56.948,38.643,176.620,42.415,107.137,161.548,30.444,52.000,171.771,90.640
67,45.861,166.390,98.797,368.500,185.373,70.457,24.200,64.641,52.580,9.333,181.421,100.263,36.562,209.747,131.409,336.839,191.797,73.646,97.308,213.687,135.352,123.725,190.814,123.481,309.727,184.000,78.778,73.286,135.009,68.292,164.500,148.209,66.702,33.000,120.645,79.193,82.216,199.058,108.294,111.867,198.728,115.488,353.611,155.802,56.912,30.536,176.340,42.443,109.412,161.624,30.343,42.636,171.588,90.322
68,55.444,166.591,98.769,343.722,185.466,70.383,251.333,64.460,52.959,25.900,181.693,100.180,26.875,209.791,131.543,261.355,191.700,73.652,59.462,213.660,135.467,96.235,190.976,123.572,198.091,184.165,78.806,37.000,134.958,67.820,205.333,148.121,66.608,27.476,120.560,79.713,94.649,199.232,107.862,79.833,198.601,115.331,374.500,155.961,57.028,37.571,177.016,42.132,115.373,161.553,30.525,19.318,171.995,90.723
69,67.361,166.040,98.300,323.000,185.305,70.370,170.333,64.144,52.930,47.000,181.742,100.205,34.125,209.962,131.597,256.452,191.839,73.710,75.385,213.764,135.352,107.686,190.659,123.511,223.227,183.981,78.821,59.952,134.948,68.625,154.667,148.168,66.726,38.667,120.588,79.570,81.081,199.260,108.153,82.633,198.507,115.387,439.611,155.884,56.833,27.107,176.484,42.025,157.725,161.675,30.406,59.182,171.609,90.288
70,80.944,166.111,98.269,342.500,185.473,70.401,65.033,64.136,52.981,22.700,181.892,100.495,64.312,209.853,131.742,302.452,191.743,73.561,20.385,213.586,135.176,130.078,190.705,123.322,250.318,184.083,78.753,51.905,135.053,68.272,241.533,148.097,66.593,37.167,120.814,79.441,76.541,199.108,108.068,68.333,198.848,115.250,375.556,155.797,56.979,23.393,176.504,42.315,98.471,161.708,30.429,20.227,172.004,90.509
71,77.250,166.170,98.386,298.111,185.544,70.382,30.400,64.504,52.638,21.000,181.549,100.704,29.500,209.731,131.479,311.548,191.650,73.554,34.385,213.643,135.549,129.216,190.754,123.290,283.364,183.956,78.745,99.333,135.165,68.799,200.500,148.219,66.778,23.000,120.713,79.193,59.297,199.092,108.036,78.433,198.644,114.957,316.611,155.877,56.930,24.536,176.340,42.027,83.725,161.621,30.389,53.045,171.688,90.415
72,89.111,166.221,98.554,353.389,185.352,70.338,20.500,63.917,52.602,17.867,181.300,100.742,27.375,209.685,131.330,221.226,191.685,73.533,39.692,213.546,135.393,127.294,190.643,123.330,213.545,184.147,78.750,97.476,134.921,68.678,168.433,148.270,66.702,26.690,120.750,79.652,65.081,199.360,108.322,115.300,198.717,115.112,431.056,155.833,56.902,47.179,176.496,42.035,86.745,161.785,30.661,28.091,171.920,90.508
73,62.833,166.022,98.617,257.167,185.451,70.387,17.667,64.683,53.053,13.900,181.663,100.359,34.562,209.896,131.354,260.129,191.634,73.492,60.769,213.866,135.765,127.922,190.744,123.529,283.955,184.021,78.811,81.333,135.140,68.278,206.233,148.170,66.755,22.024,120.508,78.947,82.649,199.120,108.062,100.400,198.555,115.245,399.778,155.913,56.927,31.964,176.542,42.144,98.824,161.482,30.633,45.773,171.272,90.434
74,57.806,166.371,98.224,337.667,185.335,70.445,28.033,64.091,52.649,9.300,181.496,100.842,61.438,210.131,131.275,262.839,191.680,73.652,20.615,213.587,135.586,130.510,190.607,123.491,288.727,184.003,78.863,77.381,135.052,68.445,215.667,148.147,66.633,17.667,120.504,79.451,123.892,199.228,108.329,109.200,198.603,115.483,376.500,155.892,56.959,26.857,176.579,42.298,83.451,161.669,30.359,37.091,171.724,90.476
75,78.556,166.249,98.561,248.889,185.442,70.356,28.400,64.273,52.592,26.633,181.460,100.918,66.000,209.958,131.382,294.645,191.822,73.745,28.923,213.527,135.227,86.784,190.608,123.356,260.864,183.961,78.793,103.286,135.062,68.628,195.000,148.129,66.654,13.048,120.558,79.113,86.486,199.200,108.233,110.867,198.938,115.362,346.167,155.901,56.928,28.036,176.658,42.175,108.392,161.476,30.418,41.955,171.760,90.575
76,53.694,166.302,98.620,330.778,185.393,70.363,26.200,64.437,52.454,20.567,181.826,100.562,47.250,209.650,131.148,360.065,191.700,73.645,52.077,213.554,135.154,108.078,190.543,123.354,280.727,184.133,78.708,50.857,134.837,68.231,175.367,148.235,66.615,16.833,120.506,79.610,110.270,199.270,108.018,74.567,198.743,115.149,348.167,155.893,56.914,18.000,176.448,41.768,75.451,161.658,30.539,29.318,171.524,90.229
77,52.333,166.188,98.085,229.889,185.586,70.530,16.033,64.288,52.734,31.633,181.819,100.100,44.312,209.652,131.335,294.065,191.473,73.698,12.077,213.727,135.455,119.176,190.669,123.464,249.273,184.163,78.820,36.905,135.184,68.786,214.167,148.163,66.697,20.833,120.304,79.256,86.811,199.383,108.372,87.500,198.811,115.432,423.611,155.861,56.929,25.679,176.488,42.033,93.843,161.702,30.491,20.682,171.457,90.595
78,66.444,166.161,98.481,335.611,185.436,70.436,21.800,64.349,52.286,22.333,181.725,100.059,29.500,209.773,131.561,244.645,191.717,73.700,13.000,212.997,135.449,102.902,190.481,123.377,215.045,184.058,78.862,64.762,134.958,68.648,204.833,148.132,66.495,24.667,120.893,79.548,96.703,199.136,108.327,72.400,198.544,115.254,497.500,155.891,56.846,60.107,176.568,41.722,117.647,161.678,30.507,68.364,171.462,90.563
79,49.472,166.148,98.237,385.833,185.340,70.319,37.467,64.602,52.792,10.400,181.635,100.840,34.375,209.719,131.594,234.774,191.706,73.621,16.462,213.099,135.509,81.843,190.678,123.548,270.773,184.152,78.794,71.143,134.927,68.865,196.100,148.225,66.687,21.429,120.570,79.420,147.081,199.210,108.113,107.133,198.496,115.280,395.611,155.920,56.953,32.429,176.561,41.835,85.765,161.643,30.336,52.455,171.619,90.392
80,69.556,166.218,98.471,347.111,185.362,70.276,11.500,64.500,53.052,9.433,181.902,99.306,40.312,209.755,131.633,288.903,191.786,73.615,53.231,213.749,135.721,119.725,190.470,123.442,319.818,184.152,78.745,76.238,135.093,68.639,190.200,148.293,66.759,13.905,120.593,79.667,69.405,199.254,108.019,77.400,198.653,115.572,391.778,155.930,56.959,72.571,176.466,42.266,90.941,161.690,30.663,69.500,171.593,90.451
81,67.583,166.260,98.673,304.556,185.476,70.379,16.900,64.188,52.592,15.600,181.469,100.326,40.438,209.575,131.629,284.452,191.673,73.663,50.154,213.837,135.299,95.020,190.558,123.452,337.818,184.122,78.831,66.619,135.040,68.497,167.633,148.041,66.830,30.476,120.554,79.616,126.216,199.448,108.075,82.967,198.781,115.191,396.556,155.922,57.051,25.036,176.427,41.768,126.118,161.770,30.378,98.364,171.515,90.522
82,66.583,166.344,98.101,388.167,185.563,70.341,27.267,64.239,52.480,22.800,182.092,100.625,71.188,209.883,131.591,242.065,191.810,73.602,73.615,213.616,135.558,160.706,190.674,123.369,271.273,184.260,78.765,56.667,135.125,68.434,207.567,148.118,66.681,43.333,120.462,79.673,78.270,199.239,108.175,86.567,198.755,115.344,431.889,155.860,57.036,29.357,176.280,41.966,91.137,161.543,30.474,54.545,171.696,90.520
83,73.722,166.152,98.056,322.444,185.407,70.433,20.867,63.939,52.560,30.300,181.649,100.444,34.125,209.657,131.331,314.968,191.772,73.579,41.538,213.344,135.389,123.490,190.665,123.346,240.500,184.054,78.731,67.952,134.859,68.024,165.633,148.199,66.970,33.690,120.503,79.062,108.919,199.332,108.134,92.033,198.791,115.193,443.167,155.890,56.847,24.321,176.429,42.369,107.020,161.678,30.496,41.364,171.552,90.529
84,52.306,166.166,98.355,354.500,185.402,70.459,35.167,64.318,52.591,31.867,181.618,99.847,89.938,209.781,131.601,233.226,191.602,73.542,33.000,213.258,135.651,125.686,190.570,123.576,308.136,184.109,78.918,62.619,134.932,68.489,237.933,148.224,66.719,23.429,120.409,79.330,85.784,199.332,108.075,82.000,198.685,115.270,414.556,155.876,56.878,14.393,176.585,43.024,114.275,161.611,30.374,43.955,171.551,90.596
85,56.889,166.236,98.285,406.056,185.392,70.366,23.433,63.828,52.779,22.667,181.695,100.965,22.812,209.741,131.190,315.161,191.669,73.676,13.308,213.792,135.516,132.784,190.739,123.428,240.136,184.146,78.783,107.476,135.030,68.244,272.033,148.054,66.566,17.119,120.453,79.418,78.432,199.342,108.201,94.533,198.587,115.319,469.833,155.937,56.871,42.000,176.414,42.281,100.588,161.733,30.558,53.182,171.876,90.654
86,75.500,166.347,98.669,335.000,185.445,70.348,25.900,64.455,53.051,22.000,181.805,100.200,47.562,209.820,131.263,325.032,191.621,73.596,19.615,213.251,135.648,107.686,190.786,123.442,317.182,184.135,78.866,67.476,135.059,68.316,269.700,148.178,66.774,48.143,120.760,79.719,97.243,199.065,108.364,69.200,198.880,115.143,363.444,156.013,57.043,6.357,176.582,42.735,89.098,161.536,30.565,23.682,171.526,90.620
87,37.333,166.411,98.264,290.444,185.316,70.354,10.000,64.126,52.938,19.367,181.889,100.475,51.562,209.505,131.281,291.548,191.657,73.685,14.000,214.050,135.218,134.588,190.775,123.280,278.955,184.145,78.817,70.190,134.910,67.902,178.733,148.146,66.648,26.048,120.548,79.429,86.865,198.940,108.180,107.533,198.730,115.171,379.667,155.922,56.937,32.964,176.548,42.058,86.588,161.704,30.684,50.773,171.340,90.426
88,51.000,166.152,98.826,260.667,185.504,70.377,35.433,64.191,52.434,26.900,181.566,100.381,55.000,209.794,131.313,204.710,191.669,73.654,29.769,213.130,135.537,142.314,190.629,123.376,285.091,184.072,78.875,95.095,135.094,68.644,284.833,148.215,66.755,36.452,120.571,79.515,123.838,199.056,108.221,105.567,198.881,115.196,437.056,155.862,56.917,27.821,176.571,42.389,71.255,161.682,30.406,38.364,171.562,90.469
89,61.556,166.317,98.508,323.556,185.549,70.359,17.267,63.999,52.895,19.100,181.780,100.241,46.875,209.605,131.301,346.903,191.673,73.629,25.846,213.089,135.381,95.765,190.646,123.540,217.682,184.014,78.794,58.095,134.960,68.817,188.467,148.052,66.758,29.190,120.890,79.560,84.324,199.279,108.293,115.900,198.649,115.209,451.111,155.928,56.988,34.036,176.459,42.232,85.843,161.572,30.644,31.273,171.578,90.297
