 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35
33,183.797,109.318,166.295,123.200,106.435,160.470,74.952,100.048,153.761,79.286,108.395,214.048,130.638,100.684,145.680,102.333,105.935,151.887,63.672,93.202,193.025,162.545,112.742,162.487,47.625,94.641,115.867,46.938,134.582,171.288,88.476,102.240,210.334,99.448,92.120,159.698,83.083,86.993,158.157,75.278,123.623,168.639,252.235,107.220,156.957,56.636,123.549,160.450,90.706,117.770,160.964,201.069,97.462,160.428,133.677,126.640,171.133,58.765,113.353,218.675,204.216,117.642,173.768,206.222,118.540,168.105,116.500,90.162,153.470,78.133,65.694,101.219,72.216,130.035,174.206,16.682,57.475,103.542,165.000,69.594,97.506,20.154,134.962,177.992,25.062,124.754,151.890,52.500,95.672,150.469,69.161,99.178,149.805,27.833,127.172,178.102,92.375,129.058,168.830,116.667,130.268,160.880,46.600,112.308,151.313
34,202.076,109.364,166.480,84.267,106.612,160.156,60.952,100.253,153.540,94.238,108.096,214.648,95.304,100.791,145.621,85.700,106.237,151.684,22.426,93.055,193.292,171.364,112.675,162.338,33.325,94.495,116.506,39.125,134.540,171.307,93.333,102.144,210.584,128.483,92.376,159.545,115.667,86.977,158.330,76.500,123.462,168.619,262.059,107.240,156.825,96.136,123.468,160.463,65.000,117.961,160.763,187.517,97.453,160.560,74.194,126.692,171.099,48.765,113.335,218.500,186.108,117.640,173.743,168.333,118.468,167.884,168.182,90.039,153.630,89.300,65.943,101.622,119.784,130.199,174.190,22.409,56.518,103.870,130.792,69.435,97.530,41.538,134.399,178.151,33.938,124.870,152.202,91.375,95.129,150.262,120.839,99.002,150.004,42.778,127.590,178.179,52.125,129.179,168.824,136.208,130.138,160.909,61.400,112.400,151.658
35,186.380,109.407,166.265,108.967,106.440,160.576,74.762,99.750,153.733,141.000,108.232,214.418,70.783,100.601,145.578,87.333,106.061,151.666,34.492,93.191,193.304,187.864,112.634,162.225,60.700,94.491,116.323,46.062,134.872,171.516,140.238,102.308,210.368,103.483,91.864,159.647,82.667,86.853,158.659,98.111,123.699,168.858,227.176,107.200,156.881,25.000,123.353,160.196,83.588,117.811,160.702,242.586,97.547,160.482,113.484,126.809,171.402,40.706,113.311,218.748,153.405,117.671,173.746,203.833,118.269,167.890,122.091,90.082,153.795,97.900,65.738,101.417,116.432,130.049,174.250,10.364,57.006,103.662,133.208,69.643,97.771,16.769,134.386,178.203,22.688,124.909,151.723,65.750,95.301,150.470,84.387,99.059,149.894,32.111,127.248,178.067,80.438,129.048,169.013,90.458,130.182,160.606,16.700,112.477,151.606
36,158.228,109.412,166.306,114.400,106.439,160.402,99.429,99.890,153.670,124.286,108.307,214.369,111.652,100.857,145.630,82.100,106.084,151.749,41.049,93.237,193.307,156.364,112.606,162.447,59.425,94.702,116.446,49.562,134.407,171.279,130.619,102.045,210.487,112.517,92.146,159.796,121.125,86.973,158.075,112.500,123.677,168.524,202.882,107.297,156.940,63.227,123.593,160.677,22.588,117.769,160.942,192.655,97.612,160.435,120.387,126.595,171.048,117.588,113.403,218.705,184.919,117.738,173.804,180.528,118.479,168.057,151.136,90.135,153.685,109.933,65.522,101.591,56.486,130.261,174.120,15.273,56.636,104.268,167.000,69.446,97.692,35.308,134.687,178.049,21.125,124.825,152.094,52.625,95.511,150.356,152.194,99.277,149.962,22.167,127.568,178.160,46.312,129.259,169.140,89.792,130.147,160.897,29.700,112.014,151.862
37,178.405,109.308,166.551,113.933,106.454,160.304,65.952,100.114,153.836,117.810,108.367,214.373,95.507,101.138,145.463,87.833,106.100,151.641,65.803,93.273,193.106,192.955,112.713,162.438,35.600,94.617,116.170,75.375,134.654,171.435,123.476,102.219,210.611,152.103,92.185,159.401,125.917,87.203,158.024,97.500,123.734,168.777,259.412,107.244,156.968,72.227,123.402,160.551,46.588,118.002,160.983,181.448,97.349,160.537,150.065,126.617,170.998,82.588,113.401,218.459,131.297,117.821,173.844,237.972,118.457,167.968,140.455,90.107,153.750,95.000,65.682,101.388,78.811,130.160,174.045,10.227,57.056,104.278,91.667,69.554,97.551,25.385,134.756,178.193,54.188,124.746,152.405,94.875,95.224,150.380,106.194,99.066,149.848,56.056,127.637,177.960,49.375,128.898,169.247,89.500,130.290,160.707,32.100,112.405,151.883
38,161.316,109.313,166.442,124.667,106.528,160.277,81.905,99.822,153.779,77.238,108.176,214.603,83.768,100.403,145.532,73.633,105.908,151.754,36.557,93.107,193.217,175.364,112.668,162.428,39.875,94.345,116.353,25.250,134.946,171.604,122.429,102.387,210.402,118.690,92.060,159.632,125.500,87.076,158.334,90.833,123.510,168.715,220.706,107.240,156.898,45.682,123.689,160.366,67.941,117.783,160.970,219.483,97.376,160.553,93.677,126.774,171.375,100.294,113.392,218.329,180.595,117.515,173.805,206.556,118.261,167.918,141.091,90.016,153.647,134.533,65.605,101.662,87.730,130.052,174.443,7.591,57.652,103.933,106.083,69.398,97.496,19.462,134.652,178.158,30.938,124.515,151.773,50.750,95.142,150.366,115.290,98.977,150.024,46.667,127.228,177.847,21.625,128.968,169.120,140.167,130.360,160.898,4.900,112.375,152.365
39,197.747,109.312,166.405,143.200,106.391,160.133,56.143,100.414,153.773,98.000,108.186,214.229,86.145,100.350,145.584,85.200,105.846,151.542,40.033,92.948,193.739,187.727,112.678,162.543,33.025,94.748,116.133,41.000,134.692,171.592,88.905,102.355,210.263,133.241,92.258,159.594,118.625,87.009,158.300,93.944,123.820,168.678,201.588,107.284,157.068,44.136,123.200,160.377,54.706,117.664,160.774,242.517,97.489,160.487,120.774,126.716,171.051,70.824,113.456,218.767,155.459,117.685,173.704,195.306,118.329,168.139,171.455,89.970,153.675,99.000,65.438,101.768,71.946,130.130,174.075,15.636,57.017,103.975,133.708,69.382,97.863,37.692,134.721,178.043,42.500,124.994,151.967,74.375,95.553,150.330,114.387,99.143,149.797,47.722,127.487,177.943,54.688,129.217,169.172,67.667,130.209,160.746,47.700,112.251,151.833
40,183.570,109.146,166.237,139.767,106.506,160.229,69.095,100.103,153.830,88.952,108.374,214.490,1186.203,100.736,145.551,113.100,105.840,151.789,35.475,93.126,193.180,191.182,112.537,162.495,45.450,94.718,116.360,53.438,134.662,171.385,70.381,102.288,210.463,102.552,92.082,159.783,147.625,87.059,158.214,81.556,123.749,168.584,282.412,107.313,157.043,39.864,123.513,160.537,72.824,117.691,160.883,244.414,97.647,160.583,124.710,126.745,171.125,67.941,113.240,218.542,153.838,117.778,173.821,232.306,118.287,167.931,202.455,89.942,153.658,105.200,65.840,101.694,62.108,129.956,174.126,8.455,56.900,104.235,137.458,69.319,97.817,38.615,134.527,177.988,20.188,124.720,152.025,88.875,95.274,150.451,203.871,99.005,149.977,45.056,127.262,177.905,60.562,129.090,169.298,77.542,130.166,160.862,43.100,112.185,151.359
41,183.949,109.357,166.384,111.967,106.323,160.375,56.238,99.868,153.697,99.048,108.338,214.527,1245.884,100.814,145.532,100.500,106.059,151.558,52.131,93.207,193.460,190.182,112.665,162.615,55.575,94.731,115.933,72.062,134.741,171.572,86.619,102.172,210.245,108.103,92.125,159.548,151.833,87.049,158.243,76.000,123.856,168.680,284.059,107.215,157.108,40.682,123.162,160.487,58.706,118.124,160.726,239.034,97.597,160.526,74.516,126.768,171.044,52.176,113.469,218.344,119.135,117.608,174.056,235.750,118.347,168.018,145.773,90.145,153.619,137.500,65.677,101.713,53.405,130.125,174.426,8.864,57.332,103.678,109.792,69.566,97.877,41.154,135.299,178.084,51.688,124.760,151.666,47.000,95.255,150.445,104.968,99.269,149.740,26.889,127.332,178.290,71.750,129.033,169.078,61.125,130.166,160.925,21.800,112.130,152.194
42,195.722,109.290,166.215,108.433,106.423,160.337,102.286,100.259,153.857,117.952,108.167,214.622,994.551,100.957,145.542,1651.900,105.989,151.620,34.066,93.107,193.218,192.545,112.630,162.578,45.900,94.732,116.138,51.500,134.426,171.453,94.619,102.192,210.381,124.793,92.018,159.824,87.750,87.235,158.615,69.111,123.537,168.678,226.412,107.261,157.063,32.318,123.299,160.493,41.412,118.074,160.826,257.138,97.508,160.550,63.871,126.622,171.204,75.941,113.290,218.289,89.622,117.756,173.574,199.472,118.402,167.989,113.364,90.144,153.718,132.700,65.405,101.740,74.108,130.220,174.471,4.409,57.313,104.043,130.500,69.604,97.697,40.385,134.761,178.006,35.312,124.795,152.321,72.375,95.088,150.313,223.871,99.054,149.860,31.167,127.610,178.167,69.438,129.017,168.926,70.125,130.217,160.876,18.100,112.265,151.743
43,221.823,109.255,166.299,121.467,106.330,160.673,63.619,100.199,153.747,94.667,108.340,214.502,645.130,100.825,145.528,1024.200,106.060,151.660,169.279,93.124,192.985,157.182,112.675,162.566,27.625,94.803,116.245,29.250,134.688,171.747,130.429,102.342,210.522,133.862,92.030,159.575,117.125,87.007,158.152,77.000,123.776,168.661,307.824,107.235,157.109,62.227,123.326,160.342,96.176,118.102,160.676,188.000,97.481,160.669,89.484,126.740,171.062,59.588,113.414,218.237,151.351,117.609,173.920,199.194,118.366,167.917,165.545,90.069,153.595,148.167,65.498,101.647,51.351,130.221,174.286,17.045,56.994,103.683,143.458,69.307,97.756,28.077,134.879,177.761,33.812,124.961,151.832,90.000,95.453,150.427,168.258,98.840,150.087,36.500,127.637,178.150,81.250,129.187,169.065,102.792,130.352,161.072,39.700,112.113,151.533
44,200.658,109.381,166.322,121.533,106.558,160.314,98.000,100.185,153.848,129.714,108.265,214.271,157.333,100.884,145.570,913.100,106.032,151.691,487.541,93.155,193.169,168.409,112.701,162.305,45.025,94.750,116.235,49.250,134.473,171.420,116.762,102.317,210.452,103.862,92.210,159.770,109.792,87.081,158.234,135.389,123.643,168.637,245.412,107.187,156.992,63.409,123.383,160.526,27.882,117.638,160.900,221.069,97.470,160.518,113.290,126.628,171.280,102.353,113.374,218.549,150.973,117.545,173.861,192.389,118.493,168.051,142.136,90.204,153.607,147.867,65.788,101.627,52.108,130.044,173.926,15.091,56.783,104.193,99.917,69.579,97.679,20.462,134.623,177.905,45.750,124.880,151.653,49.750,95.471,150.560,100.258,98.825,149.933,30.111,127.182,177.751,60.625,129.016,168.746,111.500,130.197,160.941,17.800,112.082,151.876
45,221.038,109.407,166.299,122.300,106.512,160.446,35.429,99.884,153.871,106.714,108.225,214.442,121.246,100.972,145.529,179.000,106.037,151.729,250.000,93.210,193.180,180.409,112.653,162.413,41.000,94.495,115.911,68.875,134.654,171.473,106.381,102.324,210.494,126.966,92.195,159.697,128.708,87.126,158.061,71.722,123.578,168.468,270.294,107.238,156.978,61.591,123.403,160.335,66.588,117.909,160.876,191.621,97.671,160.499,115.290,126.761,171.225,104.941,113.401,218.408,109.514,117.507,173.546,185.333,118.198,168.014,150.409,90.136,153.671,130.000,65.577,101.499,36.865,130.197,174.864,9.364,56.879,104.128,161.542,69.453,97.533,13.231,134.607,178.353,25.750,124.672,151.969,64.875,95.192,150.412,132.581,99.038,149.854,56.611,127.259,177.764,49.312,129.199,169.060,110.167,130.412,161.002,27.400,112.670,151.854
46,174.709,109.459,166.482,96.333,106.263,160.391,71.857,100.034,154.076,65.571,108.213,214.196,136.522,100.679,145.607,105.433,105.976,151.757,34.820,93.324,193.082,180.727,112.579,162.655,60.525,94.811,116.143,30.625,134.798,171.379,114.238,102.146,210.252,104.414,92.256,159.643,139.333,87.189,158.108,79.833,123.911,168.819,204.235,107.257,156.908,68.409,123.201,160.736,68.529,117.675,160.915,197.655,97.577,160.541,86.387,126.723,171.452,65.824,113.413,218.746,151.135,117.543,173.822,227.083,118.421,168.018,157.636,90.083,153.563,169.500,65.545,101.537,81.351,130.211,174.090,7.182,57.142,104.074,173.458,69.453,97.722,25.923,135.108,178.067,66.250,124.875,151.965,67.500,95.241,150.315,144.581,99.000,149.947,28.889,127.419,177.900,59.312,129.126,168.731,118.250,130.305,160.996,14.900,112.685,151.483
47,239.038,109.390,166.501,161.733,106.280,160.299,69.905,99.784,153.862,100.143,108.440,214.332,85.246,100.434,145.636,113.000,105.957,151.762,19.934,92.860,193.054,169.864,112.735,162.554,34.750,94.662,115.574,27.438,134.822,171.613,96.190,102.209,210.492,136.172,92.145,159.535,205.333,87.119,158.368,56.500,123.722,168.622,202.941,107.203,156.917,55.727,123.401,160.342,36.353,117.824,160.806,234.276,97.499,160.720,64.387,126.492,171.007,96.000,113.272,218.656,167.351,117.628,173.741,239.556,118.262,167.994,108.682,90.090,153.526,192.267,65.531,101.729,80.270,130.155,174.273,14.409,56.993,103.929,190.708,69.444,97.664,16.769,134.850,178.202,40.062,124.630,152.185,65.875,95.557,150.415,97.226,98.733,149.773,49.611,127.331,178.162,45.000,129.082,168.999,124.083,130.299,160.979,3.900,112.073,151.705
48,213.823,109.385,166.446,121.267,106.516,160.374,63.667,99.953,153.753,93.238,108.134,214.214,96.058,100.695,145.687,108.100,106.156,151.730,38.557,93.065,192.949,186.909,112.681,162.530,39.750,94.590,116.273,48.562,134.696,171.427,103.476,102.244,210.314,142.759,92.179,159.626,150.583,87.136,158.263,62.944,123.837,168.650,267.647,107.181,156.945,58.045,123.233,160.364,45.647,117.894,160.920,214.276,97.614,160.589,153.806,126.541,171.164,46.647,113.560,218.368,139.243,117.681,173.769,193.306,118.375,167.878,206.909,90.086,153.704,126.033,65.731,101.945,56.919,129.845,174.111,15.909,57.064,103.837,176.083,69.504,97.636,17.385,134.525,177.983,33.562,124.765,151.852,135.250,95.335,150.246,130.839,98.989,149.833,50.889,127.467,178.080,59.375,129.166,168.740,119.000,130.238,160.981,52.200,112.250,152.092
49,204.177,109.354,166.361,116.300,106.301,160.428,73.048,99.860,153.810,141.238,108.348,214.252,98.058,101.063,145.562,111.633,106.129,151.741,43.902,93.339,193.123,215.364,112.733,162.505,46.900,94.630,116.060,46.250,134.432,171.605,113.333,102.422,210.681,139.897,92.124,159.833,140.208,87.070,158.473,99.611,123.782,168.477,274.529,107.183,157.030,59.045,123.332,160.482,60.412,117.862,160.735,208.138,97.567,160.686,75.226,126.626,171.327,105.529,113.358,218.427,168.973,117.671,173.670,182.611,118.484,167.894,199.091,90.099,153.638,185.967,65.646,101.756,86.054,129.892,174.379,14.045,56.695,103.867,174.458,69.454,97.649,36.462,134.593,178.202,36.125,124.677,151.966,16.625,94.994,150.405,89.871,99.276,149.919,44.000,127.596,178.054,74.375,129.115,168.992,86.042,130.358,160.649,24.000,112.133,151.776
50,201.013,109.314,166.445,101.533,106.440,160.262,86.857,99.944,154.020,108.429,108.245,214.273,121.652,100.773,145.626,109.000,105.925,151.815,46.492,93.103,192.979,189.591,112.663,162.454,46.200,94.606,116.219,65.438,134.819,171.382,105.857,102.379,210.431,120.103,92.301,159.832,108.958,87.070,158.204,70.611,123.792,168.466,225.294,107.299,156.924,50.682,123.632,160.427,93.235,117.774,160.826,195.448,97.431,160.639,95.806,126.607,171.041,71.235,113.361,218.605,144.865,117.649,173.616,204.833,118.331,167.975,147.909,90.024,153.719,123.133,65.508,101.473,63.514,130.071,174.240,32.682,57.205,103.890,188.125,69.478,97.588,38.462,135.078,178.127,63.125,124.812,152.099,93.875,95.328,150.312,125.548,99.038,149.835,17.944,127.541,177.727,56.062,129.235,168.961,114.458,130.223,160.875,10.500,112.375,151.470
51,182.557,109.264,166.424,149.900,106.198,160.427,88.381,99.919,153.773,119.524,108.393,214.296,120.087,100.863,145.716,136.900,106.089,151.724,265.377,93.108,193.199,166.000,112.670,162.507,57.425,94.487,116.270,25.688,134.578,171.614,109.905,102.152,210.527,107.931,92.162,159.877,108.208,87.154,158.034,104.500,123.754,168.413,229.647,107.195,156.999,71.045,123.720,160.572,42.765,117.503,160.758,223.241,97.520,160.455,165.935,126.639,171.145,133.294,113.422,218.394,110.108,117.733,173.699,170.417,118.496,168.063,109.500,90.086,153.520,151.633,65.795,101.830,97.730,130.089,174.429,12.955,57.646,104.283,210.708,69.472,97.685,30.538,135.063,178.210,38.812,124.783,151.943,71.625,95.244,150.271,90.581,99.121,149.934,44.833,127.336,178.465,101.375,128.967,169.151,84.125,130.344,160.782,32.200,112.297,151.351
52,221.342,109.229,166.457,87.000,106.465,160.403,87.810,100.098,153.789,97.333,108.351,214.376,76.841,100.591,145.481,122.667,105.997,151.787,126.689,93.045,193.254,209.364,112.722,162.537,36.000,94.804,116.590,62.375,134.688,171.395,107.381,102.420,210.193,88.448,92.139,159.703,150.917,87.041,158.204,102.722,123.750,168.538,226.824,107.106,156.976,100.818,123.426,160.485,88.706,117.743,160.867,241.586,97.596,160.479,143.935,126.483,171.213,70.588,113.124,218.328,171.243,117.768,173.907,205.028,118.341,168.014,207.091,90.157,153.573,191.933,65.632,101.658,73.243,129.976,174.074,11.773,57.207,103.671,205.500,69.305,97.586,27.615,134.947,178.029,57.188,124.578,152.185,18.375,95.161,150.570,125.613,98.956,149.971,44.611,127.507,178.019,48.688,129.186,168.545,82.708,130.320,160.822,35.200,112.182,151.559
53,222.253,109.317,166.397,130.967,106.225,160.427,90.429,100.207,153.823,80.762,108.359,214.513,92.812,100.667,145.614,102.933,105.992,151.468,30.328,93.043,193.399,165.409,112.782,162.313,33.000,95.047,115.878,65.812,134.844,171.234,126.905,102.241,210.293,95.552,92.374,159.686,149.375,87.181,158.302,68.722,123.734,168.554,281.471,107.262,156.941,60.591,123.650,160.724,46.471,117.962,161.049,200.034,97.478,160.576,101.226,126.609,171.419,65.118,113.275,218.286,172.378,117.677,173.727,205.833,118.256,168.008,183.273,89.984,153.587,158.833,65.607,101.460,75.405,129.953,174.284,20.864,57.534,103.871,192.000,69.484,97.584,43.538,135.092,178.245,37.938,124.782,151.877,76.750,95.323,150.302,86.710,99.110,149.965,45.111,127.401,178.081,80.688,128.911,169.051,157.875,130.269,160.664,46.700,112.416,151.671
54,172.886,109.247,166.416,115.900,106.595,160.387,74.524,99.990,153.709,89.429,108.361,214.409,73.159,100.621,145.612,74.933,106.022,151.757,31.344,93.112,192.941,161.091,112.708,162.351,37.125,94.399,116.257,43.312,134.300,171.451,147.286,102.267,210.154,116.000,92.122,159.776,133.500,87.206,158.091,76.111,123.601,168.890,251.765,107.179,156.931,68.045,123.615,160.711,78.941,117.711,160.754,241.241,97.601,160.631,112.323,126.742,171.149,62.824,113.535,218.307,146.649,117.629,173.828,185.278,118.343,168.017,184.227,90.180,153.391,199.767,65.706,101.675,100.811,130.026,174.058,19.227,56.590,103.908,230.292,69.265,97.678,35.231,135.074,177.954,25.500,124.756,151.777,112.125,95.245,150.508,111.097,99.069,149.960,29.944,127.419,178.379,34.188,128.966,168.782,116.917,130.444,160.994,21.900,112.391,151.439
55,183.671,109.343,166.436,98.400,106.408,160.265,89.571,100.248,153.712,104.524,108.233,214.333,95.710,100.556,145.592,85.533,106.206,151.703,19.410,93.154,193.110,136.227,112.681,162.408,44.700,94.391,116.140,34.312,134.834,171.359,123.952,102.250,210.267,110.759,92.094,160.000,127.208,87.000,158.370,123.389,123.673,168.358,268.706,107.187,156.916,93.636,123.633,160.417,51.529,117.810,160.768,238.517,97.468,160.462,99.484,126.579,171.463,79.176,113.352,218.245,169.243,117.620,173.724,165.361,118.218,167.963,144.636,90.074,153.786,152.933,65.606,101.538,90.162,130.123,174.442,26.273,57.607,103.776,132.917,69.476,97.544,47.923,135.073,178.127,58.812,124.839,151.701,85.625,95.174,150.485,95.806,99.128,149.823,30.389,127.148,177.882,69.625,129.005,168.726,119.458,130.195,160.838,38.900,112.075,151.892
