 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55
37,300.481,128.824,176.717,227.500,232.154,234.915,418.828,239.477,205.439,374.167,245.159,205.735,466.216,231.431,180.515,743.333,238.653,179.387,68.654,218.900,252.339,191.562,239.860,213.510,149.062,235.462,220.838,74.125,228.178,248.208,340.581,172.143,193.625,1556.667,198.028,174.323,107.032,196.721,215.433,3050.757,193.096,221.522,219.190,212.027,181.523,60.375,247.090,230.803,86.500,231.481,254.940,401.812,244.516,195.115,488.040,218.027,216.153,329.667,198.071,201.047,322.765,232.905,244.276,191.125,241.195,166.906,299.611,210.772,203.363,378.222,206.190,189.983,131.892,195.863,187.486,209.976,206.482,214.733,484.706,220.706,209.796,27.088,203.175,231.720,414.846,198.923,192.447,91.812,255.656,236.422,111.438,222.101,206.130,202.688,244.119,161.357,138.250,170.207,151.559,367.923,186.172,200.088,279.871,152.153,180.587,533.100,141.379,181.988,260.615,234.196,175.266,343.800,219.780,190.162,541.500,243.338,185.140,83.385,212.358,189.612,410.400,202.750,185.338,188.682,205.759,196.019,27.464,210.882,228.626,60.430,222.099,247.065,129.613,226.498,198.343,93.622,183.643,173.647,55.935,256.160,215.384,9.929,184.928,225.509,16.500,177.665,222.759,15.226,180.211,212.261,473.613,216.794,194.213,2.571,188.945,233.275,24.000,191.387,167.164,107.419,192.183,174.162,106.231,232.845,209.329
38,256.127,128.852,176.754,229.231,232.172,234.910,298.690,239.417,205.411,369.611,245.204,205.741,502.541,231.447,180.624,590.300,238.618,179.395,62.538,218.910,251.991,227.938,240.003,213.629,125.062,235.674,220.474,46.125,228.040,248.089,195.806,172.122,193.516,1846.800,198.068,174.319,109.226,196.576,215.494,766.426,193.201,221.679,215.238,212.029,181.459,62.312,247.103,231.052,738.562,231.625,254.877,536.875,244.449,195.017,567.940,217.986,216.173,337.143,198.097,201.070,458.471,232.783,244.180,186.875,241.365,166.832,327.889,210.806,203.354,351.389,206.302,190.033,94.486,195.929,187.432,323.262,206.460,214.694,405.824,220.693,209.810,9.059,202.853,230.246,434.923,198.879,192.438,101.938,255.517,236.076,126.562,221.964,206.210,115.188,244.002,161.299,186.188,170.110,151.535,403.000,186.139,199.890,248.000,152.084,180.770,485.600,141.386,182.069,374.538,234.218,175.276,378.900,219.852,190.111,509.100,243.292,184.938,51.308,212.561,189.333,338.000,202.719,185.511,279.364,205.600,195.942,21.071,210.797,229.209,52.430,221.825,247.230,179.742,226.403,198.397,64.324,183.600,173.803,62.323,256.194,215.466,3.643,185.018,225.780,14.800,177.398,221.598,13.742,179.846,212.179,514.258,216.810,194.160,3.857,188.945,235.135,36.625,191.356,167.333,179.032,192.237,174.143,127.538,232.946,209.269
39,215.696,128.956,176.657,202.577,232.167,235.059,291.862,239.519,205.366,803.778,245.146,205.772,463.892,231.455,180.632,616.100,238.585,179.400,51.500,219.007,252.266,163.062,239.955,213.443,180.812,235.363,220.576,34.000,228.289,248.093,253.226,172.241,193.612,989.500,198.029,174.378,128.452,196.682,215.562,501.162,193.108,221.627,286.571,212.099,181.512,56.375,247.257,230.877,98.250,231.617,254.852,537.125,244.444,194.988,508.940,217.948,216.104,323.048,198.123,200.988,385.647,232.886,244.264,165.750,241.213,166.849,298.056,210.796,203.348,375.000,206.222,189.986,103.838,195.783,187.547,1100.988,206.497,214.926,298.000,220.697,209.782,16.441,202.912,230.768,464.154,199.009,192.387,108.688,255.607,236.304,129.312,221.943,206.152,132.250,244.082,161.188,183.500,170.239,151.615,374.538,186.131,199.966,225.355,152.015,180.557,553.000,141.379,182.048,343.615,234.122,175.310,371.300,219.851,190.040,440.700,243.361,184.929,64.769,212.365,189.487,430.500,202.735,185.387,294.273,205.855,196.056,25.500,210.464,228.765,57.190,222.136,247.325,731.290,226.524,198.175,65.027,183.651,173.845,61.032,256.347,215.617,2.714,185.535,225.272,20.900,177.370,222.472,15.226,179.599,212.526,490.323,216.816,194.119,6.143,188.945,234.205,50.062,190.918,167.108,96.774,192.180,174.201,81.769,232.959,209.252
40,193.038,128.795,176.560,177.038,232.248,234.932,237.069,239.482,205.554,1223.167,245.148,205.762,522.973,231.430,180.640,662.833,238.636,179.386,79.423,219.115,252.353,227.062,239.796,213.571,151.875,235.463,220.244,68.250,228.269,248.114,140.194,172.007,193.410,291.833,198.057,174.422,131.355,196.712,215.622,453.309,193.153,221.647,234.619,211.987,181.446,65.312,247.193,230.906,64.750,231.593,254.717,417.500,244.508,195.050,576.000,217.928,216.209,385.333,198.060,201.037,444.765,232.872,244.294,206.812,241.324,166.756,277.111,210.762,203.358,593.500,206.204,190.035,148.432,195.984,187.374,1331.881,206.476,214.329,406.412,220.697,209.745,35.176,203.136,231.966,515.538,198.985,192.356,96.188,255.539,236.248,106.750,221.983,206.098,182.562,243.906,161.336,112.250,170.053,151.749,331.077,186.160,200.021,283.548,152.042,180.645,629.900,141.336,182.022,314.538,234.143,175.261,449.900,219.847,190.020,643.000,243.369,184.997,68.462,212.521,189.596,413.300,202.732,185.398,203.455,205.736,196.054,37.179,210.534,229.217,68.354,222.071,247.164,192.065,226.586,198.206,79.946,183.727,173.820,83.806,256.032,215.688,9.571,184.765,226.416,32.000,177.456,222.280,12.774,180.278,212.137,557.935,216.799,194.207,9.000,189.166,234.176,24.312,190.989,167.190,51.613,192.041,174.068,120.462,232.940,209.049
41,182.481,128.768,176.572,250.808,232.124,234.921,241.000,239.517,205.469,693.500,245.096,205.736,498.108,231.469,180.656,616.300,238.634,179.390,46.654,219.312,252.247,256.375,239.852,213.606,142.125,235.275,220.675,110.375,228.149,248.320,89.355,172.263,193.646,215.000,197.970,174.547,126.839,196.797,215.529,491.706,193.156,221.571,247.571,211.952,181.411,69.938,247.124,231.040,33.812,231.634,254.490,513.375,244.464,194.855,558.820,217.945,216.240,364.429,198.061,200.977,463.059,232.747,244.218,220.062,241.311,166.738,401.056,210.815,203.218,547.278,206.245,189.891,150.108,195.865,187.327,1230.690,206.495,214.055,473.765,220.657,209.757,30.147,202.992,231.299,684.615,198.889,192.341,152.562,255.717,236.147,126.312,221.841,206.304,166.312,244.201,161.228,170.812,170.136,151.551,323.000,186.079,199.986,209.871,152.049,180.443,542.100,141.376,181.995,405.769,234.191,175.267,461.800,219.787,190.106,520.400,243.374,184.930,78.000,212.643,189.814,435.300,202.776,185.486,292.818,205.643,195.860,39.304,210.598,228.535,56.101,222.051,247.132,119.548,226.359,198.401,53.027,183.644,174.006,82.968,256.385,215.552,23.500,185.005,225.675,22.100,177.252,222.501,18.323,179.633,212.125,558.323,216.792,194.147,0.000,NaN,NaN,25.250,190.762,166.986,43.355,192.107,173.779,82.846,233.013,209.323
42,175.443,128.831,176.467,268.808,232.185,234.817,206.690,239.421,205.583,351.333,245.113,205.739,557.946,231.459,180.601,680.800,238.642,179.320,86.115,218.934,252.201,117.125,239.916,213.496,189.500,235.367,220.890,54.250,228.226,248.233,90.323,171.989,193.462,272.400,198.148,174.334,82.258,196.630,215.657,475.426,193.075,221.651,218.571,212.058,181.550,42.375,247.144,230.817,96.188,231.573,254.689,455.375,244.405,195.088,618.320,217.975,216.153,318.381,198.211,201.044,439.118,232.835,244.134,323.750,241.228,166.709,352.389,210.749,203.287,575.167,206.191,190.015,106.162,196.042,187.394,1197.786,206.440,213.735,391.235,220.633,209.640,29.029,202.987,231.868,676.769,198.947,192.387,103.312,255.565,236.109,96.062,221.954,206.158,105.125,244.157,161.436,122.312,170.270,151.552,322.231,186.134,200.205,227.097,152.038,180.638,606.300,141.344,181.934,432.000,234.185,175.243,627.700,219.823,190.098,572.300,243.293,184.953,88.077,212.597,189.525,461.400,202.711,185.363,290.682,205.762,195.975,30.714,210.720,229.448,50.937,221.856,247.246,132.000,226.389,198.404,25.189,183.695,173.846,42.000,255.963,215.406,13.714,184.967,226.087,9.400,177.323,222.102,5.613,179.916,211.532,477.484,216.823,194.188,9.286,189.150,234.858,16.438,191.169,166.738,63.871,192.174,174.446,119.538,233.115,209.184
43,139.418,128.828,176.646,233.038,232.233,234.972,191.138,239.481,205.402,158.833,245.113,205.742,499.459,231.413,180.713,733.600,238.691,179.368,73.000,219.166,252.222,192.812,239.945,213.647,203.125,235.313,220.547,73.750,228.142,247.919,29.742,172.424,193.548,328.833,198.019,174.352,137.226,196.547,215.558,507.368,193.157,221.484,279.952,212.108,181.339,43.312,247.153,231.199,58.188,231.576,254.619,351.562,244.473,195.020,579.760,217.970,216.100,326.762,198.104,200.938,464.882,232.830,244.105,309.688,241.305,166.907,308.944,210.770,203.151,708.278,206.212,189.965,124.162,195.691,187.280,466.143,206.466,213.801,358.412,220.702,209.771,38.176,203.109,231.415,679.231,198.904,192.290,110.938,255.570,235.891,126.000,221.902,206.288,137.062,244.048,161.417,161.875,170.184,151.630,311.308,186.162,199.950,222.194,152.053,180.650,591.900,141.431,182.024,406.462,234.196,175.213,447.300,219.783,190.058,589.700,243.306,184.937,109.385,212.470,189.458,528.500,202.739,185.397,304.636,205.843,195.868,26.018,210.605,228.488,70.228,221.995,247.006,104.452,226.297,198.076,18.432,183.389,173.784,60.645,256.441,215.531,3.571,184.952,224.942,17.700,177.305,222.693,13.161,180.206,211.931,553.290,216.821,194.134,6.143,189.089,233.996,18.750,190.996,167.182,43.032,191.810,174.146,85.308,232.975,209.182
44,138.481,129.047,176.484,255.346,232.174,234.949,198.138,239.436,205.662,115.833,244.897,205.815,556.649,231.438,180.657,669.500,238.600,179.355,60.423,218.922,252.183,129.750,239.791,213.564,131.688,235.205,220.635,20.500,228.353,248.083,35.419,171.928,193.667,333.167,198.078,174.426,128.129,196.755,215.678,524.471,193.092,221.507,236.238,212.105,181.563,26.062,247.355,230.751,51.312,231.728,254.530,397.812,244.386,195.135,629.680,217.955,216.213,290.667,198.135,201.041,487.294,232.909,244.119,304.062,241.301,166.733,341.556,210.802,203.310,688.778,206.189,190.019,184.649,195.923,187.373,548.524,206.451,214.647,501.529,220.689,209.787,61.176,202.929,231.733,703.385,198.836,192.289,116.500,255.672,236.461,163.875,221.882,206.025,78.438,244.105,161.096,67.500,170.064,151.516,236.923,186.154,200.051,190.065,151.951,180.561,462.600,141.361,182.074,300.692,234.177,175.330,592.300,219.829,190.095,583.600,243.357,184.987,122.154,212.630,189.690,399.100,202.725,185.433,296.091,205.505,195.964,30.214,210.685,229.362,68.962,221.963,247.135,139.742,226.450,198.227,35.730,183.639,173.496,89.355,256.352,215.597,14.071,185.475,226.101,13.400,177.114,222.180,7.097,179.484,212.195,565.226,216.791,194.061,3.143,189.255,233.275,16.062,190.955,167.187,33.484,192.383,174.143,52.308,232.846,209.239
45,95.241,128.844,176.739,246.462,232.302,235.061,151.138,239.436,205.329,120.167,245.035,205.770,503.297,231.460,180.584,733.367,238.702,179.309,81.923,219.080,252.317,168.750,239.697,213.541,129.312,235.188,220.769,72.750,228.279,248.234,42.516,172.306,193.317,216.400,198.081,174.298,136.774,196.547,215.683,577.103,193.130,221.608,273.762,212.080,181.404,15.000,247.212,231.052,56.625,231.711,254.602,289.875,244.376,194.958,705.180,217.930,215.945,285.429,198.098,200.925,485.647,232.878,244.260,352.125,241.207,166.943,321.222,210.725,203.284,727.667,206.183,190.008,146.757,195.906,187.282,424.905,206.458,214.308,802.294,220.633,209.778,470.235,203.035,231.566,829.538,198.954,192.217,96.125,255.583,236.357,136.875,221.930,206.203,104.062,244.008,161.344,213.812,170.100,151.671,198.692,186.148,199.948,176.452,151.902,180.557,545.800,141.392,181.999,547.923,234.192,175.170,625.800,219.841,189.989,457.400,243.314,184.855,122.077,212.601,189.771,365.900,202.662,185.357,268.091,205.776,195.863,25.661,210.479,229.280,39.772,221.802,247.244,160.968,226.352,198.219,36.216,183.678,173.774,101.419,256.197,215.586,29.857,185.037,225.607,17.500,176.949,222.163,8.323,179.945,212.159,475.161,216.862,194.053,7.571,189.255,233.275,59.500,191.125,167.632,107.032,192.072,174.273,96.385,232.750,209.322
46,107.013,128.799,176.577,368.654,232.229,234.988,120.793,239.427,205.522,124.833,245.004,205.854,569.243,231.444,180.596,702.700,238.654,179.358,64.000,219.074,252.271,166.312,239.881,213.591,144.438,235.291,220.852,26.375,228.158,247.961,61.548,172.167,193.337,316.767,198.051,174.482,112.065,196.709,215.540,546.309,193.127,221.591,241.476,212.097,181.445,43.062,247.469,230.623,58.750,231.622,254.726,297.312,244.370,195.021,1110.000,217.935,215.668,319.714,197.969,201.094,488.765,232.821,244.149,271.812,241.289,166.877,355.556,210.848,203.175,892.778,206.160,189.999,133.676,196.002,187.252,295.429,206.450,213.940,1727.823,220.662,209.757,857.059,203.004,231.344,3988.000,198.867,192.200,80.438,255.754,236.284,127.500,221.996,206.364,148.375,244.162,161.423,85.625,170.174,151.608,304.077,186.213,199.978,119.290,151.987,180.451,433.200,141.321,182.049,470.692,234.160,175.184,574.100,219.811,190.061,490.000,243.318,184.998,145.308,212.564,189.478,604.400,202.779,185.394,223.409,205.730,196.005,34.446,210.639,228.884,97.924,221.909,247.057,186.581,226.314,198.283,18.595,183.247,173.789,122.387,256.116,215.652,49.857,185.137,225.833,10.500,177.197,222.880,15.419,180.299,211.949,490.839,216.838,194.138,5.571,189.255,235.135,46.438,191.012,167.450,36.774,191.972,174.328,650.769,232.986,209.308
47,95.722,129.073,176.251,327.269,232.266,234.880,154.759,239.394,205.498,134.778,244.995,205.684,515.189,231.472,180.696,686.233,238.635,179.460,72.115,219.084,252.271,177.250,239.899,213.598,56.625,235.304,220.790,56.125,228.344,248.076,30.903,172.133,193.591,286.067,198.067,174.409,120.129,196.645,215.466,549.324,193.106,221.549,266.000,211.993,181.377,40.750,247.362,230.625,36.125,231.773,254.646,295.875,244.313,194.966,777.580,217.955,215.902,232.000,198.072,200.886,437.765,232.793,244.200,273.812,241.335,166.986,354.556,210.766,203.271,902.278,206.168,189.996,174.216,196.026,187.443,280.643,206.452,213.529,1197.000,220.675,209.786,553.941,203.033,231.425,3666.885,198.866,192.203,92.812,255.491,236.039,170.125,221.967,206.300,126.812,244.083,161.123,147.812,170.168,151.582,260.923,186.158,199.986,200.258,151.853,180.514,476.900,141.286,182.018,323.769,234.216,175.241,622.800,219.838,190.047,545.400,243.313,184.901,176.923,212.588,189.527,451.800,202.692,185.438,228.909,205.741,196.055,27.839,210.500,228.791,65.494,222.079,247.263,154.452,226.506,198.314,19.730,183.758,173.479,121.677,256.250,215.619,53.143,185.097,225.554,15.300,176.922,222.180,6.129,180.144,212.319,528.581,216.796,194.096,0.000,NaN,NaN,24.938,191.109,167.364,24.645,191.842,174.220,681.692,232.964,209.357
48,93.114,128.858,176.602,1830.923,232.233,234.991,117.759,239.398,205.382,78.944,245.274,205.845,510.378,231.471,180.693,723.767,238.648,179.365,67.077,219.019,252.201,134.375,239.789,213.589,48.312,235.311,220.441,31.000,228.458,247.769,29.677,171.933,193.722,348.367,198.098,174.318,162.065,196.680,215.639,619.279,193.067,221.458,226.714,212.054,181.400,38.625,247.591,230.538,78.938,231.604,254.631,2198.750,244.355,195.105,653.680,217.895,216.067,314.238,198.229,201.051,533.706,232.786,244.202,291.188,241.319,166.731,1671.833,210.793,203.308,932.111,206.151,189.974,135.027,195.819,187.353,302.524,206.459,213.376,475.529,220.652,209.781,122.618,203.016,231.528,1644.308,198.877,192.219,116.812,255.683,236.010,143.812,221.841,206.084,122.562,243.999,161.303,151.250,170.188,151.634,289.000,186.151,199.932,115.290,152.115,180.873,414.300,141.310,181.911,181.769,234.219,175.348,588.900,219.770,190.087,572.400,243.367,184.965,188.923,212.682,189.713,530.100,202.785,185.416,251.045,205.797,195.862,39.625,210.733,229.145,84.937,221.914,247.086,194.387,226.343,198.309,22.324,183.737,173.438,114.968,256.161,215.737,39.714,185.025,225.581,15.100,177.342,222.489,18.903,179.597,212.523,551.355,216.873,194.092,3.429,188.945,233.753,13.438,190.965,167.095,5.871,192.413,174.249,220.846,232.999,209.108
49,105.215,129.252,176.816,990.462,232.291,235.017,155.207,239.292,205.348,94.556,245.231,205.788,470.378,231.433,180.579,660.867,238.644,179.367,346.885,218.907,252.180,126.312,239.728,213.502,62.750,235.342,220.455,107.125,228.110,248.321,161.677,172.138,193.563,270.900,198.111,174.276,112.839,196.554,215.746,580.074,192.980,221.543,262.571,211.999,181.622,11.750,246.935,230.627,140.688,231.518,254.638,1274.125,244.345,195.113,582.180,217.967,216.150,265.381,198.141,201.040,508.647,232.890,244.302,360.188,241.240,166.851,1593.333,210.802,203.333,823.444,206.192,190.047,143.568,195.875,187.363,276.476,206.452,213.495,399.765,220.755,209.733,113.059,202.975,231.176,907.846,198.896,192.211,126.188,255.588,236.025,157.125,221.927,206.223,151.000,243.878,161.167,159.312,170.068,151.616,204.231,186.214,199.881,109.226,152.039,180.741,357.400,141.345,182.087,218.154,234.167,175.282,584.700,219.806,190.118,695.400,243.339,184.944,162.000,212.596,189.417,424.600,202.738,185.383,213.636,205.871,195.889,56.054,210.445,229.033,140.228,221.783,247.276,122.581,226.516,198.277,22.270,184.013,173.706,144.258,256.273,215.492,17.500,185.172,225.507,33.500,177.210,222.319,12.516,180.067,212.114,588.323,216.840,194.201,0.000,NaN,NaN,20.750,191.229,167.107,14.645,192.329,174.490,86.154,233.075,209.132
50,84.278,128.951,176.610,284.615,232.305,235.028,218.931,239.339,205.640,123.722,245.205,205.975,451.568,231.465,180.516,641.900,238.588,179.364,195.692,218.858,252.291,133.938,239.778,213.551,56.000,235.379,220.756,165.250,228.171,248.094,99.355,172.048,193.627,238.800,198.001,174.346,114.581,196.669,215.565,582.868,193.026,221.451,272.762,212.073,181.448,19.750,247.580,230.556,53.562,231.522,254.619,330.250,244.310,195.029,695.620,217.907,216.120,222.571,198.188,200.893,470.294,232.766,244.228,314.125,241.329,167.008,457.722,210.787,203.291,747.222,206.179,190.010,164.486,195.855,187.450,276.524,206.475,213.530,477.588,220.700,209.692,84.353,203.051,231.053,699.385,198.912,192.263,47.250,255.426,236.119,183.438,221.988,206.161,129.312,243.606,161.279,156.375,170.156,151.552,271.769,186.322,199.935,137.161,151.985,180.604,509.500,141.351,182.069,333.385,234.107,175.389,594.400,219.815,189.956,476.800,243.422,184.914,226.692,212.552,189.528,432.300,202.785,185.352,253.227,205.674,195.910,55.982,210.711,229.413,118.101,221.591,247.258,206.452,226.407,198.113,15.730,183.950,173.339,506.000,256.203,215.557,36.214,185.051,225.915,13.800,177.003,222.470,12.710,179.936,211.685,532.581,216.837,194.152,11.000,188.945,234.447,7.000,191.389,167.954,21.806,191.909,174.441,113.385,232.990,209.325
51,80.608,129.188,176.568,315.192,232.250,234.882,167.793,239.524,205.487,91.222,245.249,205.947,514.865,231.466,180.470,622.200,238.632,179.410,553.500,219.121,252.182,125.312,239.615,213.524,13.500,235.386,220.548,108.750,228.168,247.918,51.419,172.065,193.683,305.767,198.157,174.307,56.516,196.530,215.431,642.294,193.102,221.513,315.048,212.002,181.501,40.375,247.322,230.815,74.375,231.586,254.717,188.750,244.402,194.883,675.420,217.948,216.143,243.667,198.055,200.869,476.941,232.829,244.313,407.250,241.333,166.886,403.167,210.760,203.223,773.889,206.206,189.933,1052.486,195.840,187.371,365.333,206.440,213.580,1525.000,220.666,209.617,67.412,203.036,230.740,844.923,198.885,192.202,961.375,255.634,236.132,1800.938,221.979,206.184,168.625,243.979,161.211,93.812,170.144,151.627,229.385,186.133,199.853,134.258,152.057,180.470,464.000,141.351,181.901,252.462,234.126,175.303,649.100,219.750,190.085,640.800,243.327,184.899,192.154,212.696,189.671,479.000,202.698,185.499,271.227,205.770,196.046,70.804,210.602,228.874,663.038,221.893,247.260,186.258,226.659,198.315,18.973,183.333,173.449,855.032,256.240,215.584,23.571,185.035,225.702,12.800,177.305,222.367,17.871,179.953,211.879,572.774,216.831,194.137,30.143,189.118,233.484,22.500,191.366,167.558,23.806,192.004,174.730,100.538,232.878,209.230
52,75.165,129.091,176.516,268.192,232.137,235.033,163.241,239.536,205.595,122.389,245.129,205.748,477.189,231.450,180.573,700.467,238.653,179.398,332.000,219.178,252.007,122.188,239.897,213.254,88.062,235.395,220.528,133.000,228.193,248.194,59.935,172.506,193.334,273.467,198.304,174.344,94.323,196.514,215.749,612.618,193.034,221.387,242.667,212.021,181.640,26.000,247.258,231.037,33.250,231.583,254.566,134.188,244.384,195.220,601.440,217.951,216.159,212.381,198.062,200.883,382.824,232.735,244.319,506.688,241.300,166.727,438.667,210.738,203.299,721.833,206.189,190.059,625.243,195.867,187.484,295.952,206.443,213.442,930.882,220.701,209.674,97.147,203.025,231.141,800.538,198.910,192.262,687.688,255.648,236.188,918.375,221.928,206.166,1135.062,243.900,161.235,135.750,170.330,151.603,212.615,186.102,199.958,164.968,152.063,180.612,372.900,141.323,182.014,279.769,234.094,175.298,564.200,219.828,190.115,799.400,243.336,184.943,98.154,212.710,189.777,415.300,202.648,185.359,272.364,205.669,195.961,40.875,210.554,228.359,870.101,221.974,247.133,140.000,226.342,198.076,8.595,183.856,173.556,565.548,256.199,215.632,26.357,184.981,225.530,46.100,177.149,222.668,10.323,180.186,211.833,557.935,216.814,194.153,0.000,NaN,NaN,26.812,191.206,167.420,51.613,192.011,173.861,99.385,232.981,209.270
53,51.899,128.892,176.550,260.308,232.224,234.943,150.897,239.204,205.495,125.056,245.130,205.771,510.270,231.434,180.414,704.233,238.610,179.438,144.769,219.377,252.073,111.938,239.743,213.612,74.438,235.507,220.612,61.000,228.113,247.846,34.452,171.955,193.362,254.000,198.017,174.350,116.774,196.757,215.621,606.971,192.950,221.426,348.190,212.069,181.459,11.438,247.303,230.656,53.375,231.858,254.651,229.875,244.376,194.914,649.900,217.905,216.091,249.190,198.041,200.998,492.941,232.789,244.252,482.312,241.321,166.711,359.889,210.863,203.342,702.389,206.198,189.951,214.000,195.755,187.643,309.024,206.464,213.393,929.412,220.679,209.672,79.029,203.081,231.552,836.308,198.876,192.200,572.062,255.667,236.215,896.500,221.966,206.118,567.688,244.009,161.133,106.312,170.230,151.789,223.077,186.180,200.168,152.065,151.943,180.542,435.700,141.339,182.090,418.846,234.186,175.249,639.400,219.821,190.020,682.300,243.376,184.876,257.077,212.652,189.646,551.200,202.674,185.375,271.045,205.684,195.938,53.286,210.605,229.166,319.038,221.831,247.301,234.129,226.469,198.289,19.892,183.333,174.178,492.000,256.195,215.559,49.929,185.280,225.664,16.500,176.930,222.425,26.839,180.174,212.463,473.355,216.824,194.138,0.429,189.255,233.275,9.750,190.712,167.480,13.806,191.548,174.038,82.231,232.720,209.177
54,59.038,129.052,176.368,228.808,232.216,234.869,135.828,239.248,205.661,47.333,245.149,205.615,485.459,231.410,180.682,747.233,238.622,179.335,39.423,219.161,251.928,132.062,239.738,213.615,61.750,235.450,220.782,55.875,228.154,248.101,18.129,172.113,193.670,249.500,197.948,174.150,119.677,196.586,215.418,609.735,192.998,221.509,250.143,212.021,181.494,12.000,247.824,230.637,67.625,231.733,254.864,239.000,244.322,195.143,730.800,217.904,216.125,256.714,198.112,200.799,520.176,232.802,244.209,455.375,241.330,166.777,373.333,210.774,203.221,771.222,206.185,190.040,101.405,195.766,187.308,342.643,206.458,213.710,451.824,220.658,209.765,107.118,203.000,231.362,831.692,198.918,192.189,263.625,255.617,236.141,449.438,221.992,206.179,604.938,243.989,161.175,1535.438,170.201,151.643,204.923,186.153,200.092,195.935,152.091,180.540,282.300,141.203,182.019,451.462,234.169,175.158,647.400,219.824,189.989,618.400,243.420,184.891,224.615,212.761,189.567,523.100,202.697,185.355,298.545,205.729,196.011,65.446,210.706,229.202,104.000,222.074,247.095,162.065,226.460,198.117,34.162,183.589,173.624,306.387,256.234,215.602,6.429,185.370,226.093,22.200,177.489,222.478,15.226,179.817,212.262,504.710,216.780,194.226,33.143,188.992,234.466,8.312,191.052,167.641,21.355,191.713,174.406,178.154,233.060,209.337
55,36.911,129.253,176.815,256.538,232.143,234.923,197.517,239.320,205.566,63.889,244.805,205.685,562.054,231.357,180.566,680.067,238.693,179.335,32.000,218.904,252.242,114.062,239.879,213.679,41.500,234.913,220.889,76.500,228.095,248.068,32.323,172.508,193.612,225.000,198.185,174.101,101.935,196.609,215.477,628.294,192.995,221.440,224.571,211.976,181.471,27.750,247.307,231.141,86.000,231.758,254.850,228.938,244.346,194.935,573.180,217.951,216.114,272.286,198.066,200.973,423.824,232.836,244.287,465.688,241.370,166.717,454.222,210.758,203.163,793.056,206.152,189.906,84.595,195.821,187.469,324.167,206.474,213.438,368.765,220.712,209.754,105.647,202.959,231.384,874.769,198.866,192.246,117.500,255.546,236.206,184.500,222.055,206.250,96.750,244.081,161.032,1030.750,170.228,151.583,2845.039,186.178,200.009,225.226,152.108,180.696,449.300,141.299,181.817,611.462,234.208,175.120,581.600,219.818,190.041,329.200,243.335,184.782,370.154,212.483,189.711,509.700,202.722,185.347,233.364,205.812,195.817,49.250,210.503,229.178,69.646,221.769,247.259,222.774,226.397,198.281,15.784,183.916,173.956,114.258,256.208,215.451,21.929,185.298,225.808,105.800,177.296,222.381,17.097,179.888,212.280,421.742,216.846,194.024,15.714,188.956,234.377,14.062,191.096,167.230,8.452,192.083,174.096,120.769,232.987,209.273
56,45.924,129.048,176.174,209.885,232.154,234.966,197.690,239.399,205.521,70.333,245.250,205.798,561.351,231.437,180.647,687.800,238.634,179.420,31.000,219.147,252.482,153.688,239.852,213.628,126.875,235.222,220.722,73.250,228.206,248.124,15.097,172.271,193.549,285.867,198.083,174.340,161.290,196.645,215.675,587.309,192.959,221.525,288.381,211.965,181.461,10.125,247.418,231.023,84.625,231.610,255.102,133.188,244.419,195.310,604.960,217.937,216.132,214.524,198.114,201.144,373.118,232.857,244.336,466.125,241.324,166.761,358.889,210.811,203.252,687.111,206.176,190.031,117.622,195.803,187.348,341.405,206.460,213.180,436.412,220.715,209.782,112.324,203.077,231.036,891.385,198.912,192.185,68.312,255.606,236.038,129.438,221.930,206.130,158.188,243.834,161.015,184.750,170.284,151.575,1190.385,186.146,200.007,241.677,151.996,180.709,405.600,141.387,181.961,495.923,234.150,175.252,523.900,219.751,190.096,691.600,243.365,184.923,273.462,212.645,189.541,425.900,202.706,185.395,185.455,205.604,196.024,48.982,210.642,228.986,86.987,221.966,247.291,161.097,226.370,198.344,10.216,183.816,173.473,60.903,255.963,215.539,32.929,185.304,225.682,55.100,177.325,222.054,24.516,180.024,212.450,502.065,216.814,194.135,23.286,189.156,234.618,16.500,191.197,167.186,7.032,191.863,173.829,44.615,232.695,209.184
