 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44
538,163.286,126.570,163.329,12.400,128.430,144.514,178.941,156.826,146.610,12.952,156.117,109.323,105.933,63.309,170.000,24.818,83.533,174.062,25.781,57.965,169.130,71.719,154.514,158.739,82.938,137.244,185.579,15.062,132.965,189.962,18.409,121.647,172.564,30.054,153.508,175.972,78.438,88.134,171.534,45.031,157.215,103.699,244.136,92.386,176.964,19.706,85.922,167.033,10.810,161.261,148.407,11.556,60.222,163.425,15.419,165.000,154.073,42.429,141.335,186.501,86.875,126.831,170.881,1234.353,127.837,166.564,62.136,125.642,177.824,15.731,145.720,175.619,35.137,122.343,184.986,26.615,137.706,179.253,63.056,142.773,178.819,6.710,148.246,183.830,92.688,157.367,173.498,91.062,137.111,169.633,51.059,149.833,180.194,59.622,94.456,170.686,5.742,96.753,165.988,34.375,143.719,183.152,12.118,117.669,162.690,67.182,132.353,184.498,45.226,127.953,138.234,41.875,98.400,175.798,15.189,130.582,150.315,38.059,150.944,171.642,69.100,126.994,134.510,37.765,132.409,178.986,324.611,140.441,159.591,242.054,161.068,182.700
539,97.857,126.581,163.312,12.967,128.025,144.241,129.255,156.986,146.617,9.381,156.261,110.633,261.900,63.555,170.080,15.045,83.050,174.442,64.344,58.170,168.886,84.781,154.328,158.491,1470.188,137.204,185.708,53.562,132.825,189.883,28.636,121.566,172.337,29.568,153.642,176.239,72.500,88.100,171.311,44.188,156.974,103.777,300.591,92.284,176.609,16.706,85.140,166.389,19.190,161.009,148.043,26.389,60.613,163.038,5.806,164.145,155.465,403.810,141.341,186.465,206.500,126.622,170.971,1097.059,127.797,166.602,51.636,125.387,177.671,38.615,146.002,175.556,23.451,122.391,185.452,40.231,137.966,179.264,41.167,143.007,178.620,11.935,147.767,184.778,37.688,156.920,173.664,89.500,136.910,169.858,37.000,149.735,180.189,103.892,94.259,170.930,4.710,97.079,165.839,59.250,144.104,183.420,25.118,117.249,162.723,39.545,132.487,184.686,110.581,127.788,138.028,34.312,98.339,175.473,13.351,130.880,150.839,57.176,150.950,171.611,35.400,126.470,134.425,30.824,132.489,178.751,362.889,140.454,159.750,325.405,161.002,182.897
540,49.667,126.535,162.844,7.667,127.949,144.132,150.431,156.808,146.516,35.095,156.783,110.165,110.033,63.462,170.182,5.318,82.732,174.457,43.062,58.288,169.049,68.844,154.459,158.695,1467.125,137.204,185.691,819.062,132.838,190.007,43.364,121.454,172.349,31.351,153.087,176.141,57.375,87.976,171.584,33.594,156.953,103.431,198.182,92.166,176.725,20.000,85.530,166.948,17.524,161.468,148.820,2.889,60.068,163.018,0.000,NaN,NaN,471.000,141.314,186.515,78.750,126.714,171.133,768.431,127.833,166.576,12.591,125.260,177.383,21.038,146.056,175.528,9.843,122.612,185.941,26.846,137.627,178.999,40.000,142.776,178.504,16.452,147.790,183.812,18.688,156.999,173.642,36.938,136.886,169.410,31.000,149.959,180.016,73.514,94.351,170.927,24.129,96.851,166.160,37.500,144.123,182.548,15.647,117.463,162.143,89.364,132.153,184.856,43.935,127.997,137.985,44.125,98.209,175.848,27.189,130.519,150.801,31.471,150.734,171.921,51.500,127.188,134.483,64.765,132.463,178.822,291.667,140.402,159.638,198.108,161.248,182.457
541,83.190,126.619,163.274,17.300,127.693,144.490,123.569,156.792,146.623,36.381,156.169,110.168,92.967,63.781,170.165,45.727,83.546,174.444,18.969,58.352,169.341,92.219,154.263,158.510,1072.812,137.157,185.672,730.312,132.835,190.012,42.955,121.187,172.827,24.378,153.652,176.053,41.250,88.085,171.359,45.312,157.062,103.552,194.091,92.470,176.629,152.529,85.549,166.609,29.857,161.307,148.367,13.556,60.632,163.139,21.548,164.552,154.544,268.714,141.335,186.402,84.875,126.873,171.160,903.137,127.944,166.516,52.864,125.336,177.670,46.962,146.422,175.572,27.922,122.432,184.870,39.077,137.724,179.533,33.833,142.704,178.891,17.226,148.222,183.897,27.688,157.251,173.509,45.562,136.781,169.910,33.647,149.600,179.936,37.730,93.971,170.650,10.710,97.239,165.915,37.312,143.966,183.281,33.824,117.394,162.368,113.773,132.224,184.820,76.065,128.042,138.057,61.312,98.639,176.469,34.919,130.972,150.672,45.824,150.697,171.870,82.400,126.820,134.505,40.529,132.715,178.944,262.556,140.513,159.673,170.162,161.052,182.696
542,18.524,126.291,163.375,2.733,127.962,144.679,63.961,156.871,146.552,59.238,156.527,109.275,44.533,63.461,170.396,10.273,83.247,174.483,23.188,58.248,168.951,117.406,154.415,158.578,1420.250,137.180,185.594,777.562,132.861,190.101,21.136,121.524,172.919,41.405,153.786,176.261,75.438,88.075,171.776,136.875,157.203,103.748,160.455,92.267,176.842,92.471,85.576,166.677,29.714,161.560,148.434,28.111,60.549,163.186,20.323,164.848,154.876,387.857,141.334,186.415,183.250,126.586,171.139,114.157,127.797,166.568,23.091,125.202,177.445,44.577,146.354,175.865,39.961,122.640,185.207,42.154,137.547,179.674,65.000,142.817,178.389,3.290,148.049,184.496,34.812,156.808,173.547,96.125,136.856,169.823,47.941,149.831,179.996,102.108,93.992,170.828,13.935,96.513,166.015,26.312,143.710,182.700,28.882,117.464,162.265,106.773,132.347,184.630,112.774,127.964,138.017,42.188,98.497,176.441,39.622,130.566,150.400,49.471,150.413,171.570,81.300,126.864,134.485,60.000,132.390,178.787,318.722,140.570,159.748,99.838,161.089,182.918
543,18.190,126.372,162.637,8.633,127.548,144.766,26.706,156.605,146.896,60.810,156.364,109.888,35.933,63.698,170.042,25.318,83.277,174.753,22.500,58.029,169.399,60.438,154.175,158.851,1245.438,137.186,185.706,665.188,132.816,189.932,16.182,121.091,172.438,27.351,153.397,175.769,1239.125,88.037,171.480,81.594,157.164,103.911,222.682,92.109,176.676,127.471,85.425,166.806,18.429,161.197,148.650,16.722,60.585,163.031,13.226,165.098,155.232,417.952,141.333,186.313,63.875,126.588,171.111,135.255,127.959,166.390,27.364,125.128,177.307,39.538,146.034,175.191,29.529,122.715,185.372,5.231,137.015,179.759,99.333,142.603,178.876,23.871,147.636,184.455,28.625,156.725,173.682,85.188,136.882,169.826,50.235,149.600,180.011,79.405,94.067,170.686,24.065,97.027,166.131,431.938,143.956,182.806,21.941,117.371,161.498,105.591,132.489,184.819,81.097,127.728,137.910,37.375,98.534,176.031,18.919,130.574,150.183,63.235,150.631,171.702,71.100,127.090,134.552,36.882,132.746,178.939,318.500,140.462,159.628,174.649,160.925,182.654
544,68.190,126.556,162.246,10.133,127.902,144.260,26.706,156.545,146.705,85.619,156.811,109.834,24.667,63.377,169.983,111.864,83.538,173.903,22.125,58.071,168.865,85.469,154.418,158.523,1066.250,137.177,185.651,486.438,132.801,190.037,11.273,121.326,171.939,33.946,153.424,176.110,1084.250,87.983,171.441,83.062,157.055,103.731,196.818,92.298,176.634,164.059,85.542,166.847,33.286,161.203,148.591,10.833,60.963,163.515,4.452,164.455,155.231,228.571,141.296,186.479,132.000,126.525,170.947,113.020,127.936,166.454,41.273,125.475,177.806,37.923,146.009,175.345,24.510,122.410,185.143,9.692,138.061,179.185,68.444,142.603,179.117,19.871,148.198,183.981,13.125,157.259,173.542,114.188,136.772,169.764,24.412,150.100,180.292,74.486,94.283,170.747,10.000,96.565,165.861,385.500,144.092,182.939,28.059,117.545,162.189,86.091,132.355,184.861,72.452,128.080,137.957,47.500,98.494,175.664,23.405,130.686,150.227,59.294,150.687,172.033,91.800,126.962,134.529,57.118,132.412,178.987,111.556,140.453,159.417,215.297,161.066,182.775
545,25.429,126.545,161.684,6.800,128.024,144.648,7.569,156.462,146.642,99.524,156.660,109.830,23.533,63.837,170.119,138.136,83.492,174.417,14.688,57.711,169.304,93.656,154.387,158.604,910.125,137.149,185.610,619.562,132.738,189.956,39.818,121.441,172.553,15.514,153.492,176.193,1020.688,87.946,171.431,110.562,157.185,103.593,256.636,92.384,176.683,92.000,85.459,166.956,12.429,161.532,148.386,0.000,NaN,NaN,7.226,164.967,154.557,316.000,141.395,186.217,113.750,126.799,171.052,121.137,127.844,166.651,30.136,125.336,177.447,27.308,146.436,175.681,35.490,122.330,185.572,53.000,137.640,179.085,49.611,142.662,179.135,1.161,148.266,184.467,33.688,157.204,173.203,85.188,136.600,169.620,50.000,150.042,179.969,93.622,94.153,170.752,27.226,97.043,166.147,217.750,143.956,182.868,18.176,117.219,162.003,110.864,132.174,184.711,77.161,127.845,138.209,32.875,98.545,175.981,125.351,130.791,150.378,27.941,150.839,171.620,131.400,126.924,134.418,24.235,132.343,179.103,98.278,140.208,159.699,208.595,161.089,182.868
546,25.238,126.629,162.252,8.200,127.413,144.130,13.608,156.158,146.741,108.143,156.499,109.742,20.600,63.208,170.257,115.909,83.633,173.995,14.125,58.235,169.580,103.188,154.212,158.669,594.375,137.215,185.641,589.688,132.857,190.014,28.409,121.707,172.946,21.730,153.293,176.213,589.562,87.995,171.492,116.562,157.095,103.790,161.545,92.191,176.767,46.706,85.511,166.933,36.667,161.423,148.551,14.944,60.380,162.746,0.710,164.455,155.465,182.143,141.336,186.325,137.875,126.726,171.133,128.980,127.841,166.490,24.773,125.798,177.780,12.615,146.076,175.242,21.098,122.991,185.663,18.077,137.476,179.658,89.722,142.613,178.708,18.065,148.053,183.852,14.875,156.765,173.406,87.125,136.753,169.800,36.882,149.727,179.962,54.649,94.022,170.774,2.258,97.158,165.961,139.438,143.997,183.022,30.706,117.584,162.198,78.864,132.032,184.874,55.677,128.008,138.144,34.250,98.299,175.773,90.811,130.604,150.561,38.941,150.367,172.042,104.500,126.752,134.546,40.294,132.516,178.909,85.556,140.688,159.688,294.865,161.129,182.682
547,14.571,126.662,163.199,9.433,128.446,144.851,10.431,157.158,146.523,44.810,156.593,109.889,19.233,62.771,170.281,263.182,83.822,174.198,12.406,57.817,168.982,100.562,154.424,158.682,405.688,137.093,185.623,482.312,132.855,189.873,16.773,122.091,172.660,43.622,153.434,175.940,747.500,87.903,171.409,82.969,157.164,103.460,237.409,92.411,176.708,72.000,85.521,166.757,110.571,161.489,148.558,3.611,60.672,163.015,5.935,164.233,155.414,103.810,141.402,186.203,63.125,126.569,171.250,106.510,127.828,166.653,13.864,125.707,177.703,50.654,146.325,175.622,36.471,122.809,185.566,38.385,137.564,179.167,57.056,142.991,178.781,13.742,147.648,184.666,26.250,156.839,173.365,1304.438,136.865,169.877,40.941,149.548,180.318,86.541,94.409,170.841,8.516,96.333,165.984,219.812,144.016,182.781,25.529,117.315,161.499,46.727,132.115,184.575,102.774,127.741,138.103,22.750,98.238,175.992,136.865,130.701,150.575,38.471,150.599,171.702,59.800,126.670,134.182,27.176,132.364,179.244,63.778,140.516,159.623,253.081,161.046,182.969
548,14.619,126.415,162.044,5.467,127.319,144.923,16.392,156.850,146.898,60.381,156.504,109.514,26.100,63.566,169.988,55.500,83.574,174.094,8.906,57.873,169.810,103.062,154.351,158.824,141.750,137.288,185.884,487.438,132.909,189.816,30.136,121.730,172.922,6.757,153.526,176.084,618.562,88.009,171.427,79.688,157.089,103.708,238.545,92.213,176.776,82.235,85.542,166.938,203.905,161.441,148.309,1.389,60.295,163.500,4.000,164.145,155.125,59.762,141.691,185.844,116.125,126.849,171.199,129.686,127.869,166.521,30.409,125.273,177.750,35.846,145.914,175.406,13.843,122.527,185.436,22.923,137.875,179.340,70.333,142.693,178.735,10.710,148.499,184.260,63.625,157.253,173.698,951.875,136.906,169.794,45.941,149.900,179.965,101.351,94.237,170.693,3.097,96.397,166.554,217.938,144.031,182.757,23.765,117.215,162.663,45.364,132.129,184.674,106.194,127.807,138.186,14.625,98.278,176.039,127.514,131.043,150.591,62.059,150.737,172.050,24.700,126.640,134.650,36.882,132.349,178.578,36.778,140.622,159.483,220.973,160.963,182.914
549,20.381,126.747,162.491,36.733,127.805,144.305,16.235,157.026,147.192,51.000,156.518,109.743,15.867,63.341,169.915,87.000,83.451,174.057,11.688,58.170,169.582,54.875,154.497,158.547,148.750,137.147,185.545,405.250,132.760,189.926,18.273,121.524,172.880,44.595,153.569,176.111,807.750,87.930,171.403,36.812,157.317,104.172,189.727,92.330,176.606,73.882,85.615,167.015,99.381,161.480,148.335,1.500,59.675,163.525,30.000,164.691,155.095,59.143,141.410,186.395,24.375,126.363,171.094,130.431,127.799,166.493,34.273,125.427,177.343,38.769,145.706,175.349,17.647,122.899,184.898,40.769,137.732,179.270,50.167,142.568,178.742,0.968,148.335,184.295,22.562,157.341,173.794,913.125,136.884,169.781,26.941,149.838,180.364,96.486,94.306,170.814,18.452,96.496,166.315,171.938,144.092,182.517,24.765,117.309,161.153,54.591,132.575,184.482,108.516,128.040,138.207,11.625,98.372,175.685,141.784,130.672,150.649,50.000,150.713,171.902,77.500,126.808,134.515,34.412,132.086,178.872,20.167,140.389,159.219,234.162,160.935,182.893
550,29.619,126.785,163.046,22.500,128.401,144.407,25.882,156.385,146.294,37.000,156.455,109.884,25.033,63.622,169.599,29.727,83.583,174.140,19.750,58.024,169.966,86.750,154.301,158.756,106.812,137.280,185.220,377.312,132.802,189.837,13.318,121.489,172.221,27.730,153.515,176.322,1273.562,88.022,171.373,62.344,157.080,103.699,211.909,92.080,176.675,107.471,85.663,167.392,55.667,161.473,148.286,13.500,60.364,162.446,13.613,164.667,154.488,22.810,141.310,186.220,6.375,126.325,171.226,117.373,128.027,166.629,37.591,125.253,177.394,36.846,146.289,175.335,21.451,122.763,185.018,41.538,137.533,179.026,130.778,142.684,178.751,5.871,148.236,183.978,25.062,157.234,173.548,657.438,136.902,169.766,30.529,150.169,180.132,581.243,94.566,170.657,23.161,96.933,165.970,181.000,144.070,183.023,20.941,117.190,162.334,80.727,132.487,184.772,61.548,127.530,138.356,42.875,98.273,176.212,60.000,130.519,150.389,11.706,150.746,171.702,118.300,126.765,134.473,141.941,132.561,178.760,32.944,140.606,159.180,169.297,161.255,182.755
551,47.476,126.540,163.012,25.233,127.800,144.308,28.745,157.370,147.001,21.286,156.380,109.975,36.667,63.371,170.292,97.682,83.464,173.942,6.250,57.928,169.458,93.625,154.453,158.764,84.750,137.203,185.680,113.062,132.803,190.131,11.000,121.251,172.889,16.541,153.437,176.088,1134.688,87.984,171.445,31.562,157.380,103.683,207.045,92.171,176.652,73.529,85.708,167.325,75.095,161.522,148.029,0.222,59.985,162.285,11.226,164.396,155.321,50.714,141.437,186.444,7.125,126.624,171.270,68.706,127.830,166.381,62.182,125.184,177.513,29.962,146.465,175.603,39.176,122.340,184.846,71.923,137.469,179.154,68.333,142.602,179.017,9.742,148.000,184.260,16.000,157.363,173.720,336.938,136.853,169.970,34.353,149.948,180.004,481.568,94.521,170.611,9.548,97.156,165.823,192.625,144.096,182.716,18.176,117.386,161.837,35.136,132.231,184.717,77.032,127.749,138.077,39.250,98.263,176.330,83.514,130.311,150.437,56.824,150.751,172.103,51.300,126.839,134.447,667.588,132.561,178.896,26.833,140.437,159.908,67.730,161.337,182.727
552,33.476,126.760,163.023,29.967,127.736,144.320,9.490,156.583,146.781,39.143,156.932,109.829,40.233,63.538,170.243,69.409,83.722,174.009,14.906,58.087,169.568,84.094,154.526,158.466,82.188,137.200,185.539,56.188,133.143,189.745,42.909,121.302,172.458,60.162,153.505,176.113,993.438,87.980,171.391,42.656,157.201,103.703,248.045,92.216,176.651,46.176,85.629,167.162,79.571,161.445,148.155,3.722,60.013,163.562,4.839,164.562,154.444,30.905,141.277,186.284,14.875,126.015,171.275,75.725,127.979,166.737,44.045,125.419,177.527,57.269,146.348,175.203,21.765,122.937,185.107,72.385,137.250,179.303,74.000,142.911,178.921,6.000,147.832,184.085,24.312,157.096,173.537,140.062,136.793,169.661,25.118,149.977,180.036,444.162,94.518,170.703,55.935,96.485,166.056,103.812,144.053,182.744,19.471,117.533,161.992,59.636,132.316,184.828,74.968,128.072,137.997,41.500,98.758,175.705,35.946,130.908,150.827,84.882,150.715,171.772,51.100,126.974,134.552,488.765,132.474,178.707,11.611,140.450,159.124,379.459,161.088,182.672
553,30.524,126.652,162.801,35.100,127.499,144.141,13.922,156.270,146.842,33.857,157.054,110.026,51.733,63.648,169.792,129.000,83.542,174.007,10.844,57.799,169.445,74.469,154.378,158.262,96.000,137.139,185.522,43.938,132.977,189.699,64.227,121.327,172.717,40.324,153.399,176.223,942.312,87.905,171.454,40.344,157.202,103.863,194.591,92.165,176.543,43.706,85.685,167.234,103.524,161.575,148.194,4.333,60.637,162.937,3.290,164.838,154.024,60.619,141.381,186.437,23.500,126.877,171.026,69.098,127.994,166.869,63.455,125.482,177.500,42.000,146.462,175.640,16.706,122.956,185.403,16.462,137.663,179.108,73.167,142.947,179.140,21.097,148.490,184.035,19.062,156.955,173.693,65.812,136.920,169.785,54.294,149.926,179.873,574.432,94.521,170.635,115.097,96.972,166.025,242.875,144.034,182.935,36.941,117.515,162.377,60.636,132.166,184.578,56.258,128.062,137.920,36.188,98.102,175.931,38.486,130.849,150.682,74.353,150.768,171.853,52.200,126.745,134.465,436.059,132.532,178.830,19.167,140.240,159.458,311.459,161.035,182.767
554,3.095,126.854,162.490,15.233,127.598,144.079,18.196,157.115,146.679,59.000,156.568,110.078,23.867,63.473,169.837,88.273,83.490,173.894,11.281,58.038,169.263,103.406,154.298,158.512,75.938,137.091,185.648,17.000,132.767,190.235,38.409,121.820,172.540,25.135,153.412,175.950,790.875,87.889,171.430,34.344,157.754,103.679,259.591,92.369,176.803,61.118,85.581,167.478,102.905,161.433,148.293,10.889,60.950,163.490,7.226,164.397,154.258,320.619,141.575,186.465,11.250,126.880,171.585,99.569,127.680,166.725,37.182,125.324,177.339,23.615,146.205,175.808,49.216,122.362,185.450,20.000,137.713,179.263,56.889,142.741,178.444,7.355,147.609,184.333,35.812,157.163,174.086,55.188,136.922,169.443,36.059,149.653,180.055,394.162,94.438,170.653,85.097,97.032,166.059,230.000,144.021,182.890,33.412,117.444,162.349,44.318,132.515,184.637,58.774,128.164,137.969,66.312,98.444,176.068,14.216,130.828,150.621,17.529,150.974,171.674,41.100,126.683,134.406,486.353,132.487,178.870,37.278,139.980,159.530,206.378,161.022,182.658
555,38.619,126.611,162.642,18.833,127.757,144.011,16.980,156.290,146.620,46.619,156.452,110.349,18.567,63.295,170.062,89.091,83.543,173.889,13.281,57.935,169.018,93.688,154.390,158.807,107.312,137.152,185.697,23.188,132.802,190.357,34.500,121.471,172.724,22.595,153.118,176.208,536.062,87.993,171.391,488.719,157.276,103.605,231.273,92.198,176.632,45.588,85.246,166.860,130.524,161.481,148.431,1.722,59.925,163.215,8.581,164.861,154.444,212.905,141.481,186.660,28.375,126.474,171.413,149.137,127.897,166.609,52.727,125.502,177.842,25.000,146.202,175.379,606.196,122.583,185.180,6.000,137.747,179.653,92.056,142.630,178.897,16.516,148.094,184.035,26.188,156.868,173.830,97.500,136.846,169.614,48.471,149.790,179.596,407.243,94.433,170.641,53.161,96.818,166.167,188.062,143.916,182.915,6.294,117.561,161.937,58.136,132.593,184.863,100.452,127.735,138.051,39.062,98.294,176.206,15.135,130.945,150.574,29.765,150.579,171.790,100.600,126.699,134.546,522.471,132.597,178.901,14.778,140.717,159.781,198.432,161.006,182.990
556,65.143,126.522,162.119,17.833,127.847,144.574,8.000,156.878,147.013,73.571,156.544,110.303,12.333,63.753,170.591,98.682,83.572,173.979,7.125,58.519,168.825,90.062,154.392,158.709,124.250,137.338,185.635,27.500,132.691,190.214,41.000,121.560,172.510,23.838,153.298,176.205,774.000,88.030,171.394,461.688,157.240,103.696,231.182,92.213,176.749,35.706,85.245,166.555,81.476,161.545,148.620,5.167,60.815,162.868,29.355,164.843,154.696,132.571,141.509,186.346,24.500,126.361,170.927,163.176,127.816,166.362,74.455,125.337,177.708,44.846,146.034,175.445,496.824,122.631,185.142,21.615,137.273,179.398,40.000,142.399,178.692,8.774,148.130,184.147,31.062,157.100,173.587,70.438,136.718,169.671,22.529,150.093,180.259,335.514,94.263,170.656,68.258,96.782,166.031,84.938,143.871,182.680,17.471,117.455,161.904,30.091,132.455,184.647,57.097,127.941,138.329,30.250,98.361,176.143,27.243,130.697,150.391,36.294,150.619,171.965,103.900,126.637,134.598,551.529,132.600,178.912,30.111,140.253,159.124,41.081,160.795,182.985
557,60.381,126.572,162.171,38.200,127.600,144.273,12.078,157.436,146.465,67.524,156.710,110.272,27.867,63.345,169.895,74.227,83.422,173.883,20.719,58.264,169.256,120.406,154.350,158.689,73.312,137.252,185.776,43.375,133.015,189.889,87.091,121.726,172.914,27.081,153.816,176.367,572.688,88.006,171.413,475.219,157.376,103.505,276.455,92.193,176.631,32.412,85.608,166.226,69.000,161.508,148.565,24.278,60.159,163.511,3.419,165.385,154.845,105.095,141.514,186.695,26.125,126.564,171.500,106.157,127.869,166.552,40.091,125.351,177.446,38.000,146.124,175.734,335.608,122.460,185.293,72.846,137.897,179.478,19.389,142.424,178.790,6.258,148.162,183.723,23.562,157.270,173.753,63.500,136.913,169.817,65.353,149.975,179.913,383.892,94.333,170.690,84.387,96.831,166.174,26.375,143.819,182.897,20.941,117.499,162.127,38.864,132.471,184.658,102.065,127.988,138.215,34.062,98.279,176.527,19.459,130.306,150.488,44.706,150.634,171.740,26.600,126.518,134.571,72.294,132.554,178.879,20.056,140.403,159.255,9.135,160.880,182.437
