 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30
434,234.000,131.919,184.775,4.125,209.117,150.596,19.571,209.543,132.128,213.385,150.292,132.792,23.000,139.305,136.276,43.133,161.005,129.990,12.346,123.690,102.083,122.344,141.437,115.709,615.708,174.218,192.480,14.235,210.855,143.967,102.973,129.467,118.717,252.233,156.690,201.315,253.059,161.028,198.417,170.353,146.616,138.488,15.294,129.229,102.287,261.667,128.596,125.029,273.451,155.501,128.583,1430.488,135.962,121.404,22.557,205.526,160.070,44.133,115.467,132.769,160.188,155.310,137.239,12.905,122.538,128.541,81.000,179.447,175.261,149.412,145.768,189.501,38.600,147.653,208.707,170.773,173.796,178.055,17.824,178.670,189.297,52.209,131.599,126.848,42.905,141.606,203.483,19.444,145.954,105.032
435,254.094,131.871,184.910,2.958,209.663,152.072,23.429,209.812,131.776,280.654,150.321,132.580,54.722,139.247,136.588,37.400,161.121,129.928,11.327,124.365,103.568,104.531,141.251,115.525,631.583,174.234,192.311,24.059,210.656,143.758,64.919,129.351,118.688,225.700,156.555,201.015,170.941,161.162,198.305,212.176,146.773,138.585,15.882,129.472,101.825,238.944,128.528,124.932,280.902,155.524,128.530,583.326,135.963,121.552,14.197,205.925,159.925,40.900,115.393,133.100,243.146,155.262,137.370,40.333,122.577,128.322,94.409,179.423,175.163,133.412,145.638,189.282,56.100,147.747,208.887,214.500,174.001,178.205,27.765,178.615,189.238,56.023,131.449,127.091,39.333,141.955,203.790,12.630,145.899,104.422
436,237.656,131.942,184.920,4.917,209.405,150.789,3.286,209.540,131.901,237.192,150.223,132.564,24.111,139.792,136.779,44.933,160.906,129.744,7.538,124.101,103.148,103.312,141.404,115.750,677.250,174.243,192.350,19.882,210.280,144.056,88.000,129.285,118.798,280.933,156.568,201.232,255.647,161.068,198.452,204.176,146.693,138.291,11.294,129.637,101.967,221.667,128.604,124.795,267.686,155.514,128.323,811.721,135.984,121.521,6.295,206.043,160.409,48.933,115.611,132.989,256.979,155.371,137.204,40.571,122.474,128.154,87.318,179.329,175.233,80.765,145.741,189.321,26.033,147.680,208.725,211.682,173.940,178.154,14.294,178.795,189.173,76.651,131.322,126.774,22.000,141.942,203.531,10.556,146.105,104.203
437,206.906,131.898,184.726,4.292,209.604,150.899,7.619,209.562,132.331,221.615,150.343,132.626,18.444,139.789,136.389,40.367,161.064,129.831,9.558,123.840,102.893,120.719,141.210,115.554,690.375,174.243,192.420,9.176,210.887,144.549,98.973,129.171,118.627,199.267,156.735,201.044,155.294,161.135,198.463,168.000,146.750,138.402,7.941,129.312,101.638,286.167,128.717,125.131,271.922,155.454,128.538,646.977,135.948,121.541,10.852,205.340,160.353,25.767,115.326,133.143,228.333,155.217,137.355,50.571,122.612,128.555,101.636,179.316,175.170,61.882,145.597,189.538,59.033,147.494,208.943,196.636,174.004,178.102,6.706,178.598,189.228,298.279,131.512,127.293,24.333,141.503,203.766,6.963,146.206,105.004
438,244.094,131.905,184.905,11.958,210.498,150.705,8.905,209.703,131.872,294.269,150.270,132.675,9.833,139.492,136.254,43.233,160.864,129.655,10.558,123.933,102.447,149.688,141.400,115.743,700.042,174.208,192.380,17.824,210.921,144.044,69.568,129.270,118.863,267.200,156.666,201.225,126.706,161.195,198.387,311.118,146.667,138.114,17.765,129.372,102.295,277.500,128.658,124.762,323.569,155.486,128.524,396.581,136.024,121.560,11.574,205.505,159.802,70.900,115.665,133.096,218.854,155.196,137.371,17.524,122.867,128.243,68.545,179.575,175.311,109.059,145.700,189.768,67.733,147.652,208.621,194.136,173.850,178.038,21.824,178.705,189.273,187.302,131.466,127.370,30.333,141.657,203.836,14.444,145.623,103.893
439,268.000,131.772,184.726,7.208,209.839,151.729,2.857,209.746,132.045,172.346,150.321,132.661,12.222,139.603,136.059,32.933,161.156,129.714,6.538,124.219,102.884,144.719,141.638,115.657,660.625,174.267,192.456,4.941,210.416,144.423,113.405,129.136,118.623,226.367,156.582,201.098,101.471,161.025,198.392,183.529,146.589,138.327,20.118,129.571,102.099,233.333,128.577,124.961,417.137,155.491,128.502,398.000,135.967,121.603,7.049,205.355,159.793,57.333,115.576,132.696,223.771,155.238,137.400,29.857,122.197,128.070,78.227,179.590,174.953,89.941,145.666,189.459,36.033,147.512,208.635,251.227,173.896,178.123,34.765,179.074,189.596,86.907,131.489,126.979,26.095,142.045,203.915,29.037,146.176,103.847
440,197.375,131.584,184.629,0.333,209.560,151.474,4.048,209.803,131.548,201.962,150.315,132.723,15.000,139.583,136.215,25.800,161.094,129.516,15.923,124.362,102.770,153.844,141.344,115.474,675.500,174.261,192.327,3.882,210.410,143.915,99.568,128.990,118.748,289.533,156.553,201.140,203.471,161.074,198.399,185.353,146.686,138.454,6.235,129.097,101.426,299.111,128.667,124.923,333.804,155.453,128.533,306.651,136.118,121.573,13.082,205.616,160.588,42.400,115.592,132.866,184.812,155.463,137.310,22.810,122.323,127.693,73.636,179.186,175.332,77.353,145.561,189.688,48.567,147.732,208.843,215.045,174.112,178.135,26.824,178.557,189.041,66.140,131.234,127.176,38.429,141.480,203.860,14.667,146.100,104.339
441,244.188,131.634,184.749,5.333,209.717,152.195,8.857,209.177,131.715,232.962,150.000,132.706,12.444,139.230,136.696,43.633,161.089,129.725,21.192,124.400,102.555,175.094,141.461,115.699,766.292,174.249,192.493,13.118,210.822,143.675,99.405,129.128,118.723,229.833,156.763,201.188,184.529,160.947,198.360,203.412,146.686,138.374,17.353,129.292,102.135,265.278,128.575,124.890,333.333,155.519,128.520,435.279,135.885,121.601,15.770,205.782,159.906,51.367,115.675,132.972,251.188,155.329,137.358,42.571,122.515,128.302,67.500,179.484,175.027,85.765,145.446,189.415,30.333,147.733,208.781,226.864,173.916,178.130,33.353,178.986,189.544,96.000,131.335,127.171,46.286,141.834,203.997,10.296,146.203,103.762
442,256.344,131.713,184.776,16.458,209.801,151.505,9.619,209.898,132.332,193.538,150.268,132.635,14.833,139.484,136.388,25.600,160.901,129.555,9.635,124.397,102.529,132.875,141.317,115.809,650.250,174.207,192.377,30.294,210.496,144.221,51.784,129.551,118.783,249.067,156.655,201.098,185.294,161.027,198.271,145.235,146.542,138.396,31.176,129.479,102.751,222.778,128.636,124.997,339.373,155.488,128.350,409.907,135.919,121.604,1.410,205.613,160.000,34.567,115.537,133.028,221.792,155.317,137.346,45.381,122.560,127.900,109.273,179.306,175.298,121.471,145.581,189.411,40.100,147.355,209.093,217.409,173.973,178.066,71.706,178.445,189.341,103.233,131.156,127.108,29.095,141.312,203.408,19.889,145.624,103.560
443,296.500,131.684,184.759,35.292,209.980,151.073,5.381,209.572,131.458,183.577,150.368,132.690,23.500,139.284,136.132,42.233,161.166,129.381,19.269,123.819,102.591,180.344,141.501,115.626,609.875,174.206,192.452,20.118,210.718,144.204,94.378,129.004,118.611,259.967,156.706,201.161,243.294,160.903,198.523,223.588,146.692,138.284,105.824,129.298,102.328,202.778,128.562,124.934,313.176,155.535,128.449,397.000,135.927,121.587,6.459,205.924,160.082,52.733,115.479,133.033,195.688,155.283,137.575,35.190,122.449,128.624,80.909,179.155,175.227,180.059,145.686,189.487,30.500,148.203,209.059,321.273,174.057,178.028,27.118,178.813,189.277,104.023,131.347,127.005,18.952,141.559,203.211,9.630,145.911,104.457
444,184.406,131.779,184.711,18.625,209.884,151.515,9.190,209.354,132.438,186.769,150.245,132.725,9.889,139.368,136.503,25.133,160.818,130.161,17.308,123.793,102.695,140.000,141.199,115.329,746.625,174.197,192.456,10.412,210.493,144.310,108.595,129.009,118.565,212.600,156.761,201.275,172.059,160.963,198.372,142.471,146.624,138.185,217.176,129.476,102.032,211.944,128.651,124.852,323.020,155.508,128.371,410.116,136.040,121.679,18.885,205.502,159.942,28.167,115.160,132.951,214.625,155.346,137.350,46.143,122.686,127.607,120.227,179.615,175.121,102.706,145.699,189.772,36.567,147.596,208.560,272.591,173.919,178.244,38.118,178.807,189.253,118.116,131.373,126.982,39.905,141.572,203.972,25.815,145.862,104.316
445,236.656,131.537,184.741,13.875,210.064,150.956,8.000,209.527,131.610,247.038,150.079,132.644,16.778,139.688,136.108,37.067,161.024,129.724,10.500,123.542,102.972,99.781,141.541,115.685,702.667,174.201,192.405,9.824,210.914,144.097,87.081,129.261,118.728,224.967,156.861,201.177,129.471,161.005,198.447,129.765,146.809,138.358,90.588,129.491,101.944,289.889,128.687,124.998,271.020,155.569,128.575,409.767,136.039,121.635,9.672,206.040,160.368,66.333,115.245,132.994,260.979,155.316,137.392,52.095,122.468,128.031,87.636,179.273,175.275,112.529,145.675,189.410,64.600,147.683,208.783,234.864,173.990,178.191,32.294,177.975,189.787,99.233,131.294,127.146,23.619,141.676,203.856,32.963,145.876,103.945
446,222.031,131.677,184.814,2.208,209.405,150.944,2.667,209.250,132.320,164.654,150.208,132.622,29.944,139.795,136.412,26.067,161.405,129.517,3.250,124.228,103.194,140.531,141.428,115.739,742.125,174.178,192.498,29.059,210.584,143.826,128.432,129.157,118.556,266.100,156.726,201.202,115.647,161.017,198.386,181.294,146.561,138.291,92.353,129.543,102.168,280.944,128.665,124.965,248.235,155.491,128.399,448.581,136.032,121.641,17.246,205.755,160.064,41.067,115.043,132.800,250.958,155.284,137.370,24.381,122.572,128.117,49.591,179.172,175.102,81.706,145.583,189.393,53.200,147.500,209.175,221.318,173.942,178.195,20.647,178.668,189.517,99.977,131.292,127.008,52.857,141.810,203.461,10.148,146.159,103.369
447,262.969,131.630,184.835,13.792,210.004,151.374,20.476,209.936,132.089,187.192,150.201,132.723,18.611,139.637,135.776,34.933,160.922,129.842,5.327,124.634,102.772,141.594,141.372,115.592,727.583,174.222,192.528,14.529,211.301,143.733,64.162,129.268,118.670,226.067,156.749,201.048,141.118,160.864,198.328,198.118,146.593,138.559,111.353,129.632,101.887,217.111,128.556,124.951,323.961,155.456,128.343,409.186,136.049,121.582,6.393,205.726,160.086,50.067,115.454,132.950,247.396,155.364,137.354,45.905,122.616,128.183,78.909,179.328,175.378,97.824,145.432,189.653,25.467,147.556,209.022,211.136,173.982,178.149,12.059,178.741,189.108,135.535,131.216,127.054,27.810,141.652,203.320,7.074,145.743,103.718
448,237.656,131.627,184.794,21.958,209.811,150.939,8.381,209.967,131.984,209.308,150.258,132.775,18.556,139.713,136.624,34.100,161.054,129.595,9.385,123.752,102.692,143.938,141.369,115.432,740.333,174.164,192.426,4.412,210.893,143.809,120.216,129.030,118.568,230.167,156.697,201.288,166.412,161.000,198.594,230.176,146.631,138.413,94.294,129.567,101.990,208.056,128.712,124.930,276.627,155.563,128.365,398.465,135.988,121.583,11.443,205.680,159.944,81.600,115.514,133.138,190.729,155.391,137.341,45.905,122.686,127.861,86.773,179.229,175.016,70.294,145.702,189.724,39.567,147.662,208.967,230.727,173.847,178.206,12.412,178.985,189.226,112.372,131.526,127.022,39.619,141.538,203.629,4.889,145.982,103.977
449,278.000,131.684,184.686,11.708,209.420,151.641,21.476,209.774,131.974,201.577,150.030,132.832,20.222,139.379,136.236,40.533,160.633,129.445,2.269,123.919,103.671,128.281,141.281,115.492,608.208,174.169,192.464,11.471,211.143,143.815,85.892,129.097,118.521,225.433,156.643,201.143,192.588,161.346,198.299,200.765,146.474,138.502,85.824,129.508,102.022,268.000,128.589,124.841,317.059,155.422,128.325,487.093,135.909,121.586,13.049,205.941,160.290,39.567,115.345,132.792,180.771,155.458,137.268,8.905,122.632,128.137,58.000,179.594,175.248,78.529,145.545,189.490,38.200,147.624,208.768,172.500,174.087,178.014,22.824,178.598,189.436,96.930,131.258,126.818,63.143,141.953,203.752,29.704,145.839,103.480
450,233.625,131.698,184.648,18.792,210.180,150.464,11.810,209.368,132.159,224.385,150.049,132.783,23.944,139.558,136.584,21.700,160.919,130.234,8.269,124.128,102.655,133.906,141.487,115.866,617.542,174.153,192.537,13.941,210.611,144.516,99.622,129.124,118.660,240.867,156.628,201.112,74.706,160.835,198.382,248.353,146.738,138.114,34.765,129.482,102.281,290.222,128.592,124.918,214.039,155.577,128.375,419.140,136.122,121.653,11.311,205.848,160.642,454.133,115.554,132.997,218.938,155.310,137.268,41.714,122.223,127.648,60.545,179.360,175.245,54.235,145.506,189.606,20.733,147.741,209.140,189.500,173.999,178.040,34.588,178.297,189.266,116.953,131.218,127.138,38.048,141.554,203.901,15.519,146.275,103.405
451,261.688,131.700,184.745,14.625,209.757,151.132,5.238,210.234,131.837,187.577,150.202,132.704,18.611,139.120,136.424,22.567,161.059,129.565,7.865,123.928,103.155,140.906,141.503,115.663,639.417,174.172,192.669,8.706,210.748,144.481,81.514,129.038,118.580,213.367,156.983,201.155,141.176,161.066,198.227,181.000,146.632,138.032,6.588,129.193,102.170,269.389,128.639,124.887,245.176,155.481,128.425,401.488,135.947,121.710,15.672,205.188,160.405,335.400,115.459,132.818,208.312,155.226,137.426,57.143,122.825,128.197,62.273,179.573,175.474,44.882,145.637,189.563,29.533,147.719,209.191,206.409,173.952,178.013,22.824,178.506,189.239,134.744,131.561,127.040,43.619,141.912,203.877,11.037,146.004,104.482
452,2997.812,131.782,184.791,10.250,209.739,151.853,6.714,210.100,132.184,183.308,150.072,132.614,11.556,139.399,136.352,15.200,160.942,129.979,2.615,123.031,102.423,174.906,141.532,115.572,601.167,174.227,192.513,24.118,210.505,144.303,123.838,129.255,118.584,256.067,156.721,201.211,103.824,161.115,198.293,188.824,146.495,138.344,7.824,129.516,102.611,222.111,128.667,124.955,253.647,155.460,128.405,440.977,136.005,121.550,17.344,205.826,160.537,56.733,115.837,133.047,229.708,155.164,137.533,48.190,122.471,127.906,37.136,179.201,175.221,91.824,145.584,189.245,59.567,147.672,209.108,228.455,173.918,177.996,31.529,178.323,189.075,132.953,131.423,127.004,45.905,141.520,203.896,19.889,146.314,103.770
453,2028.031,131.741,184.772,11.500,209.996,150.705,14.810,209.511,132.285,161.231,149.878,132.639,18.167,139.390,136.003,25.333,161.030,129.464,12.442,123.526,102.841,172.344,141.365,115.542,599.208,174.206,192.523,4.353,210.260,144.355,185.243,129.138,118.668,278.133,156.731,201.171,107.353,160.834,198.448,156.471,146.502,138.259,26.588,129.199,102.257,253.889,128.710,124.928,190.745,155.444,128.687,438.279,135.943,121.542,10.525,205.924,160.312,50.433,115.715,133.017,223.083,155.256,137.285,46.762,122.614,128.163,34.182,179.264,175.223,79.588,145.652,189.375,52.100,147.103,208.698,244.227,173.815,177.987,21.412,178.342,189.459,156.116,131.601,127.046,47.714,141.620,203.746,5.667,146.258,103.245
454,2305.062,131.764,184.747,14.792,209.467,151.740,0.048,210.025,132.525,147.885,150.153,132.656,13.833,139.253,136.457,40.700,161.126,130.207,12.962,123.967,102.298,162.656,141.466,115.604,595.125,174.218,192.544,15.000,211.174,144.143,118.216,129.009,118.653,265.233,156.805,201.237,55.294,160.583,198.597,169.059,146.655,138.375,29.824,129.545,101.800,263.667,128.619,124.947,287.765,155.435,128.434,376.698,135.961,121.578,14.918,205.730,159.403,48.233,115.178,132.672,208.333,155.250,137.341,54.381,122.561,127.992,41.318,179.229,175.111,75.529,145.698,189.603,46.900,147.671,209.050,262.136,174.018,178.115,52.176,178.826,189.358,134.977,131.442,127.012,39.714,141.660,203.627,10.963,146.576,103.922
455,1479.938,131.765,184.792,11.333,209.653,151.466,5.571,209.715,132.199,235.769,149.982,132.842,19.833,139.526,136.261,17.600,161.073,129.661,0.519,123.834,102.845,124.312,141.230,115.687,699.208,174.213,192.466,40.235,210.828,144.398,92.486,129.285,118.603,254.000,156.609,201.254,63.706,161.190,198.547,162.235,146.741,138.186,33.765,129.448,102.614,314.222,128.636,124.971,257.765,155.468,128.440,403.372,135.897,121.630,8.230,206.125,160.613,45.733,115.484,133.106,212.938,155.386,137.418,22.810,122.545,127.461,30.227,179.363,175.713,85.471,145.798,189.398,32.300,147.685,209.215,207.545,173.988,178.038,16.882,178.672,188.780,107.395,131.669,127.217,47.810,141.484,203.826,15.778,145.751,103.170
456,1302.094,131.744,184.796,7.042,209.721,152.064,11.333,209.228,131.281,209.846,149.930,132.743,42.167,139.435,136.264,15.833,161.189,129.542,4.308,123.899,103.222,158.688,141.268,116.045,624.917,174.172,192.466,1.529,211.265,143.375,38.324,129.205,118.600,266.867,156.729,201.201,48.941,161.143,198.261,184.824,146.729,138.225,8.588,129.387,101.638,317.389,128.590,124.924,277.686,155.417,128.438,411.814,135.963,121.651,9.934,205.674,159.571,45.233,115.460,132.924,218.562,155.109,137.379,34.000,122.324,128.156,38.500,179.503,175.333,71.882,145.598,189.570,43.000,147.362,208.742,173.136,174.016,178.199,44.294,178.250,189.443,121.651,131.561,127.024,34.810,141.769,203.359,6.630,145.841,103.778
457,1832.031,131.753,184.764,12.083,209.766,151.069,7.810,210.025,132.017,176.192,150.094,132.667,32.111,139.120,136.461,8.467,161.594,130.067,9.000,124.342,102.966,144.312,141.477,115.511,669.708,174.210,192.459,19.412,210.842,143.709,124.000,129.090,118.565,261.733,156.589,201.227,48.294,161.044,198.378,210.647,146.541,138.387,48.765,129.249,101.992,231.444,128.690,124.898,269.059,155.504,128.614,424.581,136.102,121.467,9.475,206.192,160.197,54.900,115.359,132.809,207.083,155.421,137.277,24.762,122.666,128.384,40.545,179.576,175.478,86.412,145.823,189.630,40.833,147.676,208.918,224.545,173.889,177.972,3.235,178.952,189.582,127.372,131.560,127.008,46.905,141.405,203.851,17.926,146.111,103.815
458,1461.750,131.838,184.793,7.458,209.592,151.413,4.762,209.241,132.246,181.769,150.054,132.741,11.278,139.363,136.160,25.033,161.118,129.488,2.808,123.913,102.672,152.594,141.393,115.449,676.958,174.251,192.412,12.529,210.613,143.710,149.297,129.406,118.585,274.667,156.731,201.108,94.824,161.061,198.205,232.118,146.571,138.344,40.588,129.210,101.900,255.944,128.552,124.895,279.137,155.471,128.543,472.698,136.032,121.593,22.918,205.753,159.725,43.633,115.314,133.074,221.042,155.264,137.423,50.571,122.531,128.034,33.727,179.264,175.194,88.824,145.688,189.696,39.633,147.372,209.328,236.409,173.831,178.131,7.471,178.129,189.436,130.209,131.671,127.182,29.952,141.546,203.560,15.481,145.742,103.268
459,813.875,131.857,184.785,3.875,209.235,150.512,7.857,209.473,132.762,222.115,150.030,132.682,30.056,139.475,136.090,38.833,161.010,130.133,14.750,124.296,102.784,118.750,141.387,115.571,612.667,174.239,192.563,15.706,211.010,144.543,75.081,129.373,118.393,228.367,156.540,201.222,31.412,160.981,198.597,199.471,146.733,138.289,11.235,129.274,102.067,197.722,128.651,125.087,292.392,155.388,128.428,386.907,136.057,121.564,17.279,205.876,159.347,41.267,115.409,133.030,217.354,155.292,137.303,19.238,122.617,128.316,55.773,179.574,175.202,55.588,145.610,189.757,41.700,147.473,208.697,216.500,173.926,178.041,26.000,178.810,189.421,143.163,131.669,127.067,47.000,141.567,204.037,18.185,146.043,104.259
460,283.812,131.843,184.785,28.042,210.120,150.731,4.571,209.899,132.470,221.154,149.905,132.591,7.778,139.456,136.174,19.067,161.302,129.667,12.615,124.510,102.366,160.438,141.414,115.536,705.792,174.201,192.475,18.647,210.305,143.971,80.108,129.070,118.529,222.500,156.729,201.210,51.235,160.711,198.294,173.529,146.534,138.137,41.882,129.462,102.356,229.167,128.599,124.801,292.039,155.470,128.514,378.395,136.064,121.555,18.000,205.291,159.922,42.400,115.478,132.799,258.979,155.298,137.427,27.714,122.302,127.837,15.455,179.743,175.020,81.824,145.599,189.528,24.933,147.718,208.362,233.455,173.928,178.152,21.353,178.082,189.509,114.186,131.804,127.100,26.048,141.973,203.961,2.852,145.863,103.180
461,248.562,131.647,184.768,13.208,210.221,151.054,10.762,208.966,131.632,215.808,150.096,132.619,20.833,139.657,135.820,21.167,160.859,129.761,3.192,123.937,103.630,146.312,141.569,115.649,694.042,174.255,192.421,10.000,210.421,144.084,97.730,129.385,118.605,224.733,156.529,201.223,98.765,160.876,198.079,200.529,146.635,138.272,12.059,129.112,101.800,223.500,128.484,124.911,206.784,155.551,128.331,425.930,136.030,121.532,12.754,205.108,159.350,39.267,115.239,132.864,209.500,155.327,137.349,21.952,122.776,127.950,17.682,178.966,175.751,90.588,145.750,189.175,40.933,147.962,209.148,287.955,173.847,177.949,20.471,178.499,189.497,143.535,131.801,126.958,37.429,141.962,203.565,16.185,146.060,103.901
462,218.812,131.658,184.581,14.250,210.002,151.413,9.143,209.720,131.984,228.769,150.124,132.520,18.722,139.446,136.504,7.000,160.748,129.902,4.692,124.172,102.691,215.312,141.311,115.708,653.042,174.278,192.393,3.824,210.335,144.925,102.541,128.904,118.497,319.400,156.501,201.215,127.647,161.055,198.467,191.529,146.560,138.406,13.529,129.174,102.101,303.833,128.754,125.111,254.980,155.587,128.493,438.256,136.126,121.587,14.426,205.779,159.870,57.367,115.344,132.908,225.500,155.328,137.160,45.905,122.533,127.884,21.818,179.689,175.563,76.471,145.733,189.321,16.800,147.578,208.626,249.773,173.949,178.100,28.000,178.798,189.193,144.767,131.464,126.716,57.714,141.725,203.588,6.407,146.206,103.066
