 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39
276,17.706,98.086,111.858,27.905,93.737,110.903,82.077,95.721,104.137,81.355,99.618,102.910,64.333,115.581,44.860,45.333,86.360,97.880,94.312,125.862,109.227,57.524,128.322,112.089,122.647,82.044,77.010,85.784,135.430,41.202,85.091,155.622,85.817,80.222,98.466,68.800,67.884,101.918,49.155,150.314,142.627,78.311,123.875,135.911,78.561,1654.774,139.002,74.575,101.429,90.197,52.728,80.962,101.322,55.274,211.828,97.191,90.426,110.385,139.924,60.887,72.833,138.131,88.519,112.070,88.694,80.732,789.189,97.469,83.835,88.444,138.121,67.054,116.903,141.899,64.681,27.507,150.810,46.633,50.235,105.930,65.118,61.143,82.463,65.677,58.000,128.395,64.175,103.784,88.406,77.593,54.227,134.884,92.365,69.333,129.938,92.000,99.243,110.295,49.739,72.370,140.248,50.645,94.000,107.861,45.534,74.667,107.353,98.810,179.677,136.886,62.294,39.308,140.299,40.965,31.892,93.492,68.759
277,42.765,97.903,111.494,2.619,93.437,111.022,35.308,95.238,104.243,117.677,99.292,102.899,61.095,115.277,44.985,38.933,86.388,98.177,26.500,125.657,108.948,53.286,128.599,112.139,96.765,82.060,77.012,66.000,135.650,40.888,76.409,155.911,85.848,102.167,98.016,69.453,61.130,101.948,49.115,160.078,142.539,78.329,191.000,135.679,78.556,418.710,139.008,74.506,73.667,89.762,53.251,79.772,100.958,55.291,168.000,97.183,90.711,105.423,139.944,60.495,68.278,138.435,88.284,71.698,88.726,80.866,292.757,97.476,83.906,83.833,138.287,67.188,94.968,142.003,64.972,24.261,151.174,46.670,67.451,105.709,64.497,46.762,82.186,65.811,91.412,128.327,64.694,103.568,88.329,77.718,46.227,134.476,92.120,40.833,129.691,92.079,95.676,110.426,49.792,21.741,140.487,51.302,77.742,107.673,45.681,69.667,107.166,98.605,134.194,136.751,62.190,31.192,140.418,40.778,59.027,93.515,69.483
278,5.882,97.914,111.014,14.667,93.733,110.677,52.462,95.443,103.702,91.484,99.365,102.596,34.048,114.698,45.015,32.267,86.530,98.157,69.188,125.384,109.042,31.571,128.408,112.389,94.882,81.630,77.255,98.108,135.467,40.894,84.818,155.895,85.933,76.500,98.146,68.814,92.406,101.996,49.450,143.176,142.580,78.171,206.562,135.628,78.596,172.387,138.918,74.470,80.190,90.119,53.435,40.025,100.607,55.496,156.759,97.264,90.070,104.192,139.804,60.853,69.611,138.321,88.535,74.488,88.377,80.778,362.649,97.469,83.795,86.444,138.444,67.242,93.355,141.753,64.617,30.812,150.651,46.787,53.843,105.632,64.640,72.333,82.491,65.861,73.765,128.560,64.521,48.378,88.297,77.769,74.955,134.909,92.450,63.778,129.872,91.918,66.054,110.516,49.481,46.296,140.344,51.188,45.226,107.871,45.444,58.500,107.132,98.672,230.839,136.671,62.235,70.885,140.123,40.951,60.378,93.489,69.203
279,17.941,97.637,111.560,29.429,93.624,111.069,35.154,95.250,103.704,100.452,99.459,102.865,68.571,115.330,44.795,40.767,86.291,97.834,83.250,125.549,109.130,44.000,128.263,112.168,109.529,82.039,77.022,54.919,135.537,40.917,100.909,155.771,85.551,81.556,98.115,68.955,38.290,101.751,49.275,189.373,142.753,78.413,152.062,135.593,78.478,128.323,139.038,74.592,84.095,90.235,53.151,66.886,100.931,55.228,127.069,97.167,90.204,145.115,140.103,60.493,44.222,138.215,88.512,78.535,88.634,80.719,200.919,97.638,83.772,99.111,138.516,67.232,63.806,141.994,64.643,33.275,151.082,47.027,48.392,105.771,64.838,52.762,82.305,65.573,32.510,128.315,64.430,92.108,87.784,77.704,33.273,134.951,92.186,40.944,129.901,92.471,61.784,110.533,49.599,32.074,140.616,51.107,100.516,107.828,45.402,43.778,107.140,98.720,199.097,136.842,62.278,20.808,140.044,41.031,38.270,93.405,69.267
280,28.941,98.250,111.424,24.524,93.450,111.243,33.923,95.882,103.947,87.871,99.657,102.868,62.619,115.343,45.150,52.033,86.485,97.913,92.938,125.829,109.209,34.333,128.296,112.122,78.235,81.727,77.082,36.378,135.508,40.682,70.409,156.138,86.045,92.833,98.199,68.983,96.986,101.695,49.442,161.569,142.779,78.280,132.062,135.827,78.673,159.097,138.954,74.621,89.333,90.173,53.274,77.797,100.765,55.370,194.897,96.999,90.251,108.577,139.898,60.659,67.667,138.362,88.397,87.977,88.521,80.774,258.595,97.421,83.705,150.278,138.169,67.201,78.968,141.804,64.499,31.217,151.243,46.898,73.608,106.030,64.970,71.476,82.402,65.638,72.157,128.639,64.252,107.189,88.273,77.715,54.091,134.867,92.312,47.056,129.799,92.813,90.108,110.583,49.448,34.741,140.654,51.196,36.065,107.554,45.646,44.444,107.382,99.042,140.839,136.965,62.177,34.308,140.025,41.126,56.432,93.472,69.396
281,15.824,97.466,111.385,10.952,93.574,110.422,66.615,95.667,103.802,64.129,99.474,102.757,83.333,115.017,45.063,74.300,86.331,97.994,23.500,125.410,109.106,39.190,128.442,112.093,98.353,81.897,77.226,115.784,135.685,41.182,46.500,155.877,85.947,65.111,98.406,68.895,56.928,101.835,49.460,231.216,142.732,78.175,137.375,135.724,78.591,176.258,138.938,74.906,72.524,90.034,53.171,103.089,100.802,55.504,135.034,97.214,90.347,181.346,140.001,60.537,75.222,138.140,88.185,113.047,88.747,80.801,371.838,97.455,83.767,119.111,138.224,67.175,65.161,141.722,64.537,18.667,150.664,47.498,22.706,105.772,64.850,78.619,82.459,65.974,44.196,128.217,64.307,95.297,88.508,77.629,92.000,134.876,92.236,56.833,129.979,92.677,111.946,110.634,49.716,42.037,140.352,51.142,50.839,107.881,45.571,43.500,106.924,98.670,124.258,136.770,62.207,54.346,140.224,40.940,33.676,93.563,68.876
282,1.765,97.257,111.538,16.000,93.869,111.225,25.692,95.659,103.532,115.032,99.368,102.848,86.952,115.484,44.956,55.933,86.236,97.694,34.938,125.436,108.971,59.238,129.053,112.159,62.824,81.772,77.475,50.000,135.573,40.962,74.636,156.163,85.712,79.056,98.355,69.019,73.014,101.785,49.475,135.725,142.576,78.135,130.375,135.712,78.685,157.484,139.039,74.469,103.000,90.284,53.184,58.987,100.806,54.908,196.000,97.224,90.662,150.962,140.068,60.457,82.222,138.098,88.457,67.581,88.484,80.828,234.270,97.481,83.813,181.889,138.298,67.127,88.581,141.887,64.762,27.623,151.589,46.734,60.078,105.835,64.939,32.381,82.235,65.381,51.725,128.742,64.151,110.811,88.372,77.563,41.182,134.947,91.986,34.722,129.734,92.239,59.676,110.181,49.352,37.815,140.712,50.911,66.258,107.610,45.336,47.722,107.160,99.011,150.710,136.878,62.145,25.423,140.150,40.641,37.946,93.268,69.838
283,12.706,97.773,111.774,8.286,94.181,111.267,55.615,95.890,103.967,73.290,99.590,102.778,71.952,115.610,44.854,50.333,86.471,97.717,47.125,125.781,109.319,18.000,127.970,111.844,53.118,81.927,77.461,61.514,135.665,41.027,41.773,155.706,85.727,83.000,98.431,68.782,74.551,101.806,49.304,250.667,142.775,78.188,176.312,135.632,78.620,213.290,139.017,74.484,99.286,90.131,53.139,72.709,100.888,55.208,128.655,97.043,90.488,119.115,139.870,60.751,99.389,138.399,88.428,61.302,88.613,80.499,323.784,97.391,83.713,110.278,138.415,67.518,73.161,141.710,64.542,35.884,151.025,46.454,50.353,106.004,64.815,52.048,82.394,66.021,44.314,128.348,63.980,112.811,88.274,77.540,75.091,135.060,92.333,81.889,130.000,91.490,83.297,110.238,49.717,51.111,140.534,50.945,100.710,107.505,45.892,51.611,107.288,98.812,211.613,136.838,62.069,80.500,140.561,40.950,68.703,93.506,69.002
284,20.588,97.603,111.279,13.905,93.428,110.781,15.538,95.210,104.146,140.903,99.457,102.899,53.429,115.383,45.027,49.067,86.217,98.040,59.688,125.698,108.749,65.333,128.385,112.338,73.882,81.929,76.817,105.297,135.626,40.865,51.182,155.850,85.786,87.833,98.259,68.952,60.638,101.467,49.336,163.922,142.786,78.231,121.250,135.940,78.479,177.290,138.984,74.430,105.190,90.202,53.288,61.089,100.808,55.243,193.276,97.209,90.368,135.308,139.985,60.588,74.444,138.119,88.418,120.767,88.651,80.649,266.811,97.409,83.831,92.444,138.102,67.265,89.613,141.557,64.762,23.913,151.404,47.366,55.647,106.063,64.913,59.714,82.298,65.707,74.275,128.585,64.402,91.351,88.548,77.488,39.864,135.195,92.313,116.278,129.828,91.548,50.216,110.734,49.774,18.963,140.374,50.950,107.548,107.799,45.304,87.667,107.303,98.546,111.290,136.779,62.133,28.962,140.659,41.299,47.892,93.274,68.678
285,20.235,97.748,111.466,17.714,93.402,110.998,51.769,95.479,104.052,72.774,99.026,102.727,45.524,115.047,44.961,42.533,86.519,98.023,87.562,125.860,109.174,37.619,128.469,112.354,82.118,81.970,77.133,48.541,135.721,41.317,47.727,155.948,86.150,63.389,98.329,68.986,70.754,101.719,49.582,145.059,142.773,78.198,101.625,135.665,78.574,213.032,139.056,74.657,86.571,90.086,53.077,67.190,100.851,55.233,200.517,97.251,90.282,123.000,139.932,60.409,32.389,138.266,88.417,87.884,88.301,80.738,316.162,97.454,83.810,145.000,138.290,67.100,85.355,141.692,64.765,30.551,151.461,46.852,75.569,105.887,64.894,52.333,82.518,66.064,49.216,128.169,64.524,71.081,88.049,77.454,90.773,134.934,92.370,44.444,129.948,91.692,84.054,110.331,49.769,43.148,140.166,51.789,68.258,107.665,45.177,42.389,107.092,98.585,196.129,136.934,62.313,40.615,140.042,41.000,57.081,93.394,69.016
286,12.471,97.663,111.335,7.000,93.996,111.409,86.077,95.666,104.040,92.581,99.352,102.671,50.429,115.097,44.918,34.000,86.384,97.874,61.250,125.503,108.977,47.667,128.711,112.223,91.000,81.804,76.922,71.892,135.800,41.225,82.545,156.048,86.082,51.000,98.454,69.299,60.348,101.953,49.582,149.922,142.680,78.292,217.062,135.842,78.498,145.548,139.077,74.720,80.095,90.306,53.122,89.392,100.871,55.087,141.276,97.269,90.459,151.269,140.044,60.659,79.611,138.365,88.103,83.070,88.572,80.904,326.054,97.300,83.907,88.056,138.361,67.152,112.968,141.842,64.414,55.362,151.202,47.041,91.412,105.821,64.877,44.905,82.566,65.812,37.490,128.305,64.659,72.216,88.322,77.656,76.818,134.756,92.447,58.778,129.776,91.289,88.595,110.254,49.721,33.926,140.400,51.034,81.226,107.653,45.283,69.278,107.337,98.415,120.323,136.756,62.294,41.077,140.310,40.849,77.730,93.359,68.921
287,12.353,97.861,111.537,31.333,93.391,111.031,52.923,95.581,103.999,105.161,99.574,102.869,59.810,115.479,44.908,47.467,86.480,97.613,53.438,125.672,108.996,36.381,128.450,112.565,71.706,81.857,77.033,42.595,135.642,40.896,99.000,155.873,85.746,76.444,98.067,69.004,49.768,101.735,49.461,102.078,142.849,78.275,105.812,135.825,78.528,90.774,138.929,74.756,59.095,90.081,52.855,67.342,100.964,55.371,219.552,97.190,90.408,121.423,139.976,60.424,26.944,138.179,88.689,44.419,88.413,80.598,292.108,97.529,83.794,127.222,138.335,67.298,108.258,141.788,64.907,61.043,151.037,47.168,56.588,105.805,64.883,73.286,82.298,65.605,76.431,128.514,64.800,77.135,88.227,77.670,59.227,134.735,92.476,28.000,130.033,92.318,58.162,110.531,49.832,48.000,140.499,51.118,65.161,107.806,45.609,92.389,106.958,98.581,197.097,136.753,62.231,44.385,140.497,41.011,26.108,93.287,69.295
288,16.235,97.851,111.092,26.381,93.823,110.822,38.538,95.841,103.927,126.645,99.253,102.922,47.619,115.529,44.937,56.567,86.610,97.746,20.938,125.372,109.139,39.238,128.668,112.399,96.294,81.813,77.266,75.027,135.703,41.469,62.864,155.723,85.701,105.056,98.249,68.873,58.116,102.091,49.273,174.667,142.676,78.245,126.125,135.887,78.505,162.129,139.118,74.464,71.286,90.106,53.239,97.975,101.024,55.191,209.690,97.266,90.565,114.231,140.006,60.370,43.222,138.166,88.403,83.814,88.697,80.879,305.405,97.476,84.025,100.611,138.342,67.339,92.194,141.897,64.842,20.551,150.733,46.825,29.647,105.806,65.492,18.667,82.254,65.776,39.373,128.479,64.366,45.730,88.320,77.751,39.091,134.991,92.082,54.722,129.797,91.892,71.027,110.378,49.692,47.185,140.482,51.291,54.194,107.797,45.475,97.556,106.959,98.434,225.290,136.622,62.023,27.346,140.139,40.842,49.730,93.584,69.164
289,34.000,97.955,111.350,31.476,93.878,110.735,74.846,95.634,104.160,75.677,99.250,102.978,55.714,115.260,44.869,49.633,86.568,98.115,55.500,125.578,108.989,79.476,128.274,112.229,70.294,81.952,77.170,53.730,135.705,41.473,40.182,155.570,85.701,141.444,98.480,69.360,87.333,101.784,49.398,148.000,142.629,78.411,156.688,135.720,78.541,146.516,138.899,74.587,119.571,90.058,52.942,63.418,101.022,55.192,159.552,97.223,90.383,79.769,140.162,60.803,44.944,137.933,88.157,95.302,88.667,80.913,266.595,97.422,83.779,107.667,138.279,67.296,60.516,141.569,64.462,35.478,151.256,46.475,53.333,105.819,65.100,57.619,82.381,65.777,58.667,128.254,64.289,124.432,88.305,77.635,68.318,134.789,92.342,57.333,129.935,92.022,76.216,110.604,49.928,34.889,140.444,50.767,61.806,107.622,45.741,82.056,107.084,98.911,172.516,136.776,61.953,26.692,140.243,40.969,67.135,93.461,69.564
290,18.176,98.556,111.553,11.667,93.986,111.012,28.769,95.664,104.158,86.710,99.778,102.603,43.143,115.216,44.702,51.233,86.178,97.979,47.250,125.419,108.968,44.476,128.444,112.332,73.471,81.743,77.072,80.162,135.671,40.992,107.909,155.964,85.940,107.222,98.249,68.806,46.580,101.815,49.394,175.020,142.677,78.341,125.125,135.876,78.432,150.710,139.241,74.533,73.143,90.361,53.007,62.684,100.899,55.098,193.034,97.205,90.309,106.000,140.080,60.649,71.222,138.350,88.286,91.884,88.676,80.786,372.865,97.386,83.788,103.333,138.302,67.163,81.226,141.905,64.868,34.116,150.984,46.864,39.725,105.836,64.822,89.429,82.354,65.847,57.843,128.734,64.502,90.432,87.938,77.782,90.727,134.779,92.414,79.500,129.983,92.334,105.459,110.388,49.725,42.963,140.310,51.503,95.097,107.817,45.275,45.833,106.978,98.699,132.710,136.971,62.087,49.500,140.095,41.097,87.892,93.348,69.269
291,21.235,97.949,111.629,28.381,93.608,110.610,43.462,95.685,103.882,86.452,99.398,103.030,36.905,115.284,44.982,60.333,86.541,97.901,47.125,125.677,109.237,48.524,128.407,112.453,77.765,81.965,76.914,87.243,135.436,41.241,61.864,156.139,86.035,136.389,98.286,69.173,88.638,101.974,49.419,197.922,142.630,78.561,206.375,135.891,78.571,160.258,139.088,74.568,103.714,90.143,53.286,58.127,101.029,55.440,160.000,97.130,90.388,123.923,140.181,60.654,90.278,138.503,88.193,96.674,88.687,80.915,281.676,97.355,83.854,95.056,138.358,67.384,65.032,141.755,64.862,31.681,150.914,46.998,96.000,105.507,64.807,46.762,82.390,65.740,62.667,128.256,64.252,93.243,87.970,77.430,60.955,134.536,91.852,90.500,129.779,91.745,94.757,110.767,49.934,64.889,140.564,50.425,104.129,107.663,45.362,60.722,107.139,98.398,161.226,136.781,62.285,28.808,140.246,41.082,65.405,93.492,69.428
292,27.882,97.882,111.556,5.524,94.176,110.951,59.000,95.571,103.916,84.194,99.406,102.818,43.571,115.239,44.893,60.900,86.396,98.113,14.688,125.564,109.222,28.190,128.555,112.476,88.941,81.689,76.766,68.000,135.652,40.910,76.364,155.789,86.000,109.944,98.496,68.943,76.899,101.653,49.378,174.039,142.707,78.234,141.188,135.785,78.578,187.484,139.044,74.603,83.524,90.228,53.418,69.722,100.756,55.240,199.276,97.123,90.246,147.346,140.201,60.543,87.556,138.209,88.613,77.767,88.785,80.723,270.865,97.247,83.619,97.667,138.357,67.095,56.452,141.914,64.814,36.029,151.066,46.541,35.608,106.069,64.792,53.143,82.388,65.691,75.333,128.572,64.481,86.757,88.289,77.493,127.182,134.989,92.370,66.222,129.868,92.454,69.081,110.359,49.997,27.963,140.404,50.802,47.484,107.715,45.396,41.500,107.119,98.981,149.484,136.778,62.153,65.654,140.039,41.015,55.838,93.284,69.166
293,19.235,97.631,111.291,22.571,93.606,110.917,105.538,95.642,103.855,104.645,99.551,103.000,65.333,115.518,45.156,35.300,86.336,98.119,49.062,125.620,109.311,65.524,128.472,112.204,95.471,82.091,76.949,75.514,135.602,40.962,74.545,156.010,85.975,70.667,98.485,68.991,47.623,101.627,49.289,163.294,142.550,78.486,85.125,135.691,78.732,129.290,139.101,74.693,80.476,90.201,53.195,46.380,100.277,55.243,140.690,97.025,90.535,98.385,139.802,60.554,85.556,138.144,88.320,84.605,88.657,80.887,255.622,97.220,83.804,96.167,138.367,67.332,138.323,141.834,64.697,27.246,151.097,46.505,56.000,106.242,64.802,42.571,82.246,65.758,50.039,128.614,64.310,69.297,88.075,77.620,42.909,134.644,92.193,38.556,130.113,92.380,78.378,110.597,49.640,37.963,140.618,51.101,66.710,107.659,45.560,92.556,107.241,98.852,150.000,136.822,62.076,45.115,140.043,41.007,50.541,93.758,69.013
294,12.765,98.211,110.736,25.905,93.872,110.774,54.846,95.475,104.114,103.806,99.473,102.817,59.238,114.882,44.925,36.533,86.369,98.038,41.812,125.772,108.915,52.524,128.352,112.213,67.471,82.001,77.218,54.811,135.631,41.455,66.000,156.040,86.001,112.222,98.340,69.070,62.696,102.157,49.118,301.333,142.629,78.270,200.062,135.569,78.533,156.710,138.976,74.701,97.286,90.304,53.275,93.975,100.950,55.213,202.241,97.200,90.330,98.846,139.941,60.675,75.056,138.062,88.249,75.651,88.805,80.837,321.946,97.393,83.804,112.778,138.306,67.090,96.968,141.838,64.673,25.217,151.010,47.141,73.137,105.838,64.996,70.429,82.391,65.779,97.373,128.418,64.227,75.838,88.144,77.666,56.545,135.133,92.254,56.056,129.787,92.072,85.243,110.461,49.977,40.667,140.208,51.136,84.000,107.749,45.166,47.167,107.062,98.589,162.581,136.955,62.344,36.346,140.479,41.102,60.649,93.750,69.631
295,33.235,97.725,111.756,99.524,93.802,111.173,10.000,95.404,104.234,73.097,99.374,102.936,69.619,115.170,45.011,39.167,86.263,97.997,36.125,125.688,108.747,47.810,128.537,112.087,103.059,81.967,77.343,37.514,135.542,41.365,104.136,156.023,85.643,79.111,98.420,69.215,51.681,101.857,49.498,190.000,142.718,78.147,192.938,135.614,78.664,178.516,138.925,74.788,62.476,90.231,53.337,74.354,100.644,55.354,169.517,97.267,90.198,114.115,139.894,60.594,91.111,138.266,88.479,79.651,88.497,81.048,386.054,97.417,83.828,87.278,138.258,67.325,58.968,141.878,64.717,14.696,150.729,47.409,54.314,105.827,64.949,61.714,82.715,65.897,36.510,128.597,64.116,94.865,88.380,77.721,85.955,134.954,92.279,47.000,129.827,91.733,58.000,110.587,49.703,35.926,140.686,51.183,81.742,107.679,45.164,75.500,107.148,99.046,161.161,136.830,62.159,46.077,140.577,41.073,43.135,93.399,69.279
296,15.235,98.085,111.335,24.714,93.485,110.303,25.154,95.462,104.124,176.000,99.289,102.844,62.095,114.747,45.159,54.033,86.031,97.995,77.562,125.498,109.276,33.905,128.218,112.318,70.118,81.563,77.121,72.324,135.577,41.120,67.955,155.860,85.925,109.889,98.160,68.992,62.522,102.011,49.347,181.137,142.712,78.353,169.375,135.712,78.516,162.000,138.949,74.640,92.095,90.322,52.944,84.759,100.664,55.213,197.034,97.010,90.525,105.192,139.788,60.631,101.056,138.154,88.422,129.093,88.691,81.020,271.838,97.437,83.768,141.444,138.400,67.152,89.032,141.845,64.850,38.058,150.990,46.931,48.471,105.920,64.919,29.286,82.368,65.692,39.961,128.159,64.588,92.541,87.990,77.478,38.409,134.822,92.309,38.611,129.902,92.399,63.405,110.579,49.840,66.444,140.226,51.101,44.194,107.852,45.420,68.667,107.148,98.976,194.065,136.855,62.182,62.731,140.463,41.156,45.676,93.473,68.721
297,3.059,98.109,112.184,46.571,93.756,110.609,54.615,95.572,103.985,110.000,99.612,102.964,57.381,115.257,44.751,35.433,86.295,97.678,57.438,125.350,109.218,37.857,128.178,112.045,78.412,81.751,77.031,69.405,135.791,41.139,94.636,155.915,85.954,75.833,98.366,68.961,71.391,101.676,49.471,190.196,142.758,78.125,164.688,135.785,78.510,185.226,139.218,74.622,49.476,90.368,53.063,85.544,100.888,55.150,117.034,97.114,90.196,107.769,139.983,60.393,68.000,138.351,88.421,71.233,88.500,80.845,229.730,97.423,84.013,89.722,137.949,67.279,90.452,141.665,64.868,28.145,151.225,46.760,50.275,105.910,64.548,63.333,82.580,65.975,28.627,128.720,63.995,93.243,88.086,77.434,78.773,134.863,92.188,86.833,129.795,92.671,82.054,110.401,49.846,57.074,140.466,51.188,105.032,107.860,45.464,25.833,107.122,98.810,252.000,136.930,62.060,40.731,139.848,41.141,85.676,93.712,69.111
298,5.118,98.211,110.825,36.667,93.593,110.786,51.308,95.446,104.048,98.903,99.111,102.985,71.952,115.061,45.040,46.400,86.227,98.152,48.500,125.469,109.174,29.571,128.525,112.041,76.412,81.920,76.625,63.730,135.595,41.094,38.818,156.288,86.073,96.167,98.342,69.201,57.681,101.624,49.016,155.490,142.659,78.314,197.375,135.940,78.513,190.387,139.056,74.777,78.190,90.198,53.379,57.747,100.844,55.543,167.931,97.199,90.467,143.923,139.906,60.513,79.944,138.363,88.201,70.209,88.942,80.922,291.784,97.414,83.919,145.667,138.216,67.407,104.323,141.938,64.861,26.870,151.158,47.101,57.059,105.891,64.909,34.667,82.337,65.936,57.804,128.648,64.614,93.351,88.271,77.362,74.045,135.037,92.267,23.667,129.868,91.466,117.784,110.734,49.709,24.259,140.323,50.741,64.452,107.810,45.550,42.278,107.310,98.664,203.097,136.780,62.148,30.385,140.107,40.798,71.135,93.535,69.323
299,4.588,97.352,111.330,61.095,93.771,110.681,82.538,95.690,104.025,107.484,99.294,102.871,37.286,115.095,44.844,43.600,86.384,97.621,88.250,125.682,109.047,54.048,128.137,112.270,130.765,81.719,76.754,64.919,135.586,41.015,68.045,156.120,85.851,65.389,98.577,68.869,56.145,101.858,49.449,218.980,142.703,78.218,155.500,135.750,78.513,128.065,139.069,74.429,50.000,90.063,53.348,69.392,101.120,55.202,168.655,97.125,90.501,112.423,140.107,60.445,49.778,138.181,88.503,60.860,88.523,80.784,281.081,97.473,83.828,132.056,138.302,67.306,107.226,141.793,64.819,37.884,151.008,46.472,41.490,105.777,64.949,59.905,82.671,65.713,62.392,128.316,64.400,44.270,88.173,77.538,73.409,134.792,92.170,36.667,129.873,91.791,81.514,110.504,49.570,31.852,140.718,51.144,72.839,107.740,45.625,58.056,107.390,98.678,206.452,136.850,62.123,35.115,139.972,40.841,54.811,93.387,68.837
300,8.000,97.365,111.076,47.000,93.755,111.088,82.538,95.324,103.851,76.903,99.493,102.799,18.905,115.430,45.080,29.133,86.680,97.663,49.312,125.212,109.074,35.238,128.714,112.469,69.059,81.828,76.975,49.081,135.622,40.993,66.364,155.791,86.084,23.944,98.288,69.256,68.087,101.936,49.292,176.549,142.774,78.365,163.000,135.978,78.705,158.903,139.009,74.626,99.095,90.152,53.156,79.266,100.916,55.079,177.448,97.207,90.181,153.462,140.116,60.746,57.778,138.491,88.346,74.256,88.611,80.599,286.595,97.492,83.894,95.389,138.393,67.329,50.645,141.943,64.669,34.783,151.291,46.842,85.922,105.805,64.793,83.000,82.743,65.694,30.549,128.483,64.673,74.757,88.364,77.828,65.591,135.024,92.145,56.167,129.946,91.641,97.135,110.425,49.738,39.556,140.424,51.259,103.548,107.764,45.408,86.056,107.249,98.418,209.161,136.772,62.008,60.115,140.652,40.965,30.757,93.401,69.323
