 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43
26,208.108,244.704,61.541,1146.062,227.466,74.103,152.588,244.174,22.141,227.308,242.826,29.786,96.300,250.479,31.971,53.587,252.235,20.061,102.857,214.698,22.063,186.200,212.437,29.488,320.452,237.436,34.892,111.438,235.629,26.888,1056.800,245.225,80.871,459.765,235.399,59.862,1119.062,224.566,66.898,248.200,231.421,61.105,204.412,211.520,78.692,74.846,244.007,75.495,83.857,240.095,71.417,19.833,223.314,57.243,172.765,172.843,70.664,269.000,171.174,75.994,137.143,239.138,65.236,55.692,238.444,51.655,142.375,233.630,55.485,178.250,219.363,31.544,177.692,254.016,79.680,66.125,237.806,56.581,67.000,227.732,55.888,27.333,228.901,19.895,262.583,205.860,75.155,234.432,182.959,75.429,64.500,250.254,77.175,63.667,228.047,14.342,172.188,223.465,20.171,73.524,248.830,20.934,31.308,244.708,67.471,79.238,247.682,72.464,156.065,210.996,34.603,375.176,243.128,32.875,775.250,232.484,70.400,23.176,255.727,19.032,273.300,174.774,75.426,205.290,231.032,82.701,227.647,240.741,84.472
27,144.811,244.601,61.454,868.771,227.405,74.078,160.412,244.269,21.948,288.154,242.798,29.761,76.100,250.521,31.771,58.739,251.990,19.958,109.143,214.888,22.030,185.800,212.339,29.293,316.387,237.376,34.909,126.125,235.857,26.812,963.500,245.242,80.848,468.882,235.488,59.913,759.250,224.585,66.941,221.167,231.340,61.159,163.765,211.549,78.683,85.000,244.067,75.351,50.143,239.984,71.192,30.833,223.543,57.787,153.471,172.796,70.618,249.700,171.146,76.044,154.571,239.141,65.366,91.077,238.625,51.777,108.438,233.746,55.551,222.938,219.502,31.726,83.615,253.982,79.917,47.500,237.813,56.874,80.583,227.842,56.037,24.000,229.023,19.880,213.667,205.824,75.241,272.649,182.959,75.579,27.400,250.027,77.264,139.583,227.771,14.695,114.938,223.626,20.051,72.000,249.261,20.944,17.923,244.937,67.627,49.619,247.781,72.441,178.774,211.043,34.664,295.941,243.212,32.714,799.562,232.505,70.425,4.294,254.729,19.027,315.000,174.864,75.166,303.806,231.212,82.599,260.706,240.678,84.721
28,199.405,244.744,61.333,561.000,227.401,74.082,154.824,244.188,22.014,237.538,242.775,29.818,73.200,250.461,32.164,47.152,252.291,20.337,88.857,214.425,22.137,86.300,212.338,29.353,210.065,237.462,35.115,168.250,235.764,26.742,881.200,245.216,80.881,516.471,235.428,59.816,770.875,224.573,66.961,290.800,231.375,61.284,282.412,211.636,78.703,57.538,244.152,75.181,81.357,240.017,71.441,42.889,223.202,57.660,161.941,172.766,70.496,319.800,171.120,76.058,259.143,239.205,65.377,78.692,238.554,51.758,81.562,233.847,55.440,198.812,219.382,31.567,106.385,254.205,79.685,104.750,237.671,56.632,93.500,227.717,56.093,8.222,228.675,19.769,305.000,205.924,75.164,274.865,183.001,75.545,23.200,250.174,77.425,107.333,227.711,14.555,129.812,223.632,20.255,142.286,249.050,21.053,39.231,244.993,67.518,49.429,247.140,72.514,194.258,210.869,34.288,247.941,243.159,32.673,620.062,232.552,70.407,6.412,254.446,18.755,342.300,174.816,75.414,235.677,231.223,82.619,237.941,240.602,84.415
29,186.595,244.679,61.541,286.188,227.357,73.874,234.588,244.293,22.020,214.692,242.839,29.694,94.100,250.295,31.740,54.261,252.112,20.537,126.476,214.592,22.031,163.800,212.399,29.533,95.613,237.074,34.978,87.750,235.880,26.818,1023.400,245.194,80.954,461.706,235.424,59.820,666.750,224.565,66.890,265.433,231.354,61.046,163.588,211.624,78.810,61.077,244.112,75.441,36.071,240.031,71.276,25.833,223.494,57.682,223.059,172.892,70.439,322.800,171.098,76.137,166.476,239.060,65.270,69.769,238.422,51.543,96.625,233.779,55.610,205.188,219.419,31.788,95.231,253.943,79.786,59.625,237.594,56.575,76.583,227.907,55.806,33.222,228.480,19.850,246.417,205.828,75.186,291.892,182.996,75.447,40.600,250.240,77.032,99.750,228.006,14.288,98.500,223.678,20.152,78.476,249.103,21.023,56.308,244.731,67.513,45.524,247.444,72.284,145.935,210.879,34.648,119.588,243.375,32.704,639.812,232.486,70.409,8.294,255.490,18.997,255.700,174.731,75.403,220.258,231.206,82.592,250.176,240.667,84.547
30,228.054,244.681,61.525,305.854,227.453,73.966,1998.353,244.234,22.115,203.231,242.875,29.825,85.500,250.357,31.776,56.152,252.290,20.440,101.048,214.525,21.937,208.700,212.337,29.462,102.581,237.194,34.881,146.062,235.858,26.818,1085.700,245.212,80.917,465.059,235.467,59.839,298.812,224.604,66.835,258.833,231.441,61.061,171.000,211.531,78.776,52.462,244.335,75.573,80.571,239.954,71.620,32.278,223.362,57.834,154.235,172.765,70.641,357.100,171.163,75.922,153.048,239.247,65.523,40.385,238.449,51.792,98.000,233.661,55.380,173.500,219.389,31.579,62.154,254.005,79.650,103.250,237.943,56.814,129.833,227.880,56.010,20.889,228.674,19.894,253.000,205.920,75.196,247.459,183.006,75.524,66.100,250.311,77.435,57.917,227.985,14.625,68.750,223.603,20.153,137.048,249.033,21.016,31.077,244.730,67.390,58.286,247.512,72.466,158.065,210.857,34.697,117.176,243.361,32.602,555.812,232.524,70.335,8.000,254.622,19.095,345.600,174.784,75.301,319.419,231.256,82.651,293.471,240.694,84.700
31,265.027,244.647,61.473,302.208,227.402,73.936,1490.765,244.248,22.122,2226.461,242.834,29.736,363.500,250.433,31.897,61.696,252.243,20.275,93.619,214.493,22.248,136.200,212.226,29.511,205.355,237.288,34.937,173.375,235.757,26.941,1030.300,245.208,80.933,472.647,235.411,59.844,226.062,224.763,66.665,269.633,231.396,61.118,168.765,211.461,78.723,69.231,244.034,75.584,114.786,239.926,71.302,61.222,223.193,57.556,155.294,172.947,70.500,207.800,171.162,75.998,77.333,239.368,65.198,81.615,238.555,51.822,110.000,233.763,55.495,172.312,219.544,31.576,95.615,254.169,79.516,25.375,237.759,56.720,47.917,227.774,55.851,10.389,228.832,20.451,171.667,205.949,75.106,256.811,183.030,75.366,51.000,250.286,77.487,71.917,227.952,14.763,84.562,223.612,20.108,102.381,248.905,20.958,30.846,244.875,67.382,32.381,247.619,72.327,216.839,211.030,34.502,280.412,243.206,32.472,631.250,232.512,70.345,5.176,255.243,18.604,257.800,174.878,75.349,258.258,231.090,82.613,266.824,240.645,84.662
32,239.568,244.790,61.546,282.562,227.236,73.966,1384.882,244.282,22.091,2169.461,242.864,29.754,778.200,250.436,31.852,59.870,252.143,20.156,117.810,214.893,22.204,149.100,212.430,29.392,136.065,237.259,34.951,133.188,235.719,26.991,805.800,245.254,80.844,464.706,235.469,59.878,161.688,224.710,66.711,250.033,231.321,61.140,212.941,211.422,78.529,109.538,244.101,75.494,100.429,239.996,71.257,51.000,223.286,58.029,209.706,172.867,70.616,213.100,171.126,76.088,117.714,239.061,65.046,56.154,238.755,51.706,117.250,233.855,55.445,189.438,219.512,31.619,152.615,254.165,79.616,46.125,237.507,56.867,87.000,227.812,55.899,39.389,229.018,20.089,222.000,205.725,75.190,253.730,183.003,75.540,43.100,250.188,77.028,93.167,227.875,14.472,90.938,223.678,20.073,152.667,248.902,21.016,82.385,244.831,67.258,56.762,247.480,72.299,175.419,210.862,34.719,381.353,243.314,32.461,573.938,232.514,70.425,4.588,255.603,19.661,300.900,174.779,75.338,236.129,231.074,82.551,321.294,240.642,84.548
33,211.351,244.716,61.668,341.021,227.356,74.053,1467.000,244.244,22.062,1328.462,242.901,29.753,676.000,250.504,31.850,886.957,252.152,20.034,82.762,214.626,22.201,90.300,212.309,29.424,125.161,237.223,34.755,127.812,235.794,26.903,919.800,245.239,80.857,425.059,235.525,59.827,177.562,224.829,66.808,285.767,231.253,61.076,221.706,211.496,78.716,94.077,243.945,75.316,67.429,240.049,71.632,55.500,223.308,57.689,196.765,172.864,70.697,232.300,171.134,75.950,141.143,239.312,65.155,106.231,238.537,51.953,103.625,233.894,55.523,159.312,219.325,31.745,69.692,254.024,79.587,66.375,237.759,56.631,76.667,227.997,56.020,47.056,228.686,19.770,236.333,205.855,75.148,237.568,182.948,75.466,51.300,250.337,77.207,61.333,227.811,14.623,88.688,223.882,20.090,669.524,249.120,20.913,49.538,244.927,67.592,29.143,247.515,72.558,183.871,210.905,34.675,255.588,243.328,32.575,525.500,232.481,70.360,56.471,254.687,19.037,273.600,174.703,75.404,204.387,231.107,82.408,256.059,240.771,84.590
34,205.459,244.739,61.505,328.938,227.337,74.061,1493.765,244.289,22.102,912.769,242.876,29.751,509.500,250.412,31.853,870.652,252.209,20.141,84.476,214.426,22.245,173.600,212.317,29.462,212.258,237.237,35.110,151.188,235.814,26.801,907.200,245.262,80.886,478.647,235.499,59.845,219.188,224.741,66.604,255.400,231.385,61.088,280.706,211.428,78.493,69.538,244.193,75.337,72.143,239.972,71.561,36.278,223.294,57.652,185.647,172.788,70.758,297.800,171.111,76.073,127.048,239.151,65.331,86.615,238.622,51.768,117.688,233.639,55.436,200.438,219.445,31.629,64.538,254.085,79.638,49.125,237.648,56.485,85.250,227.930,56.260,24.667,228.439,20.223,166.000,205.790,75.117,257.622,183.090,75.582,41.200,250.078,77.155,59.083,227.881,14.544,115.688,223.686,20.311,661.048,249.127,20.890,55.154,244.681,67.426,48.952,247.775,72.184,197.161,211.024,34.687,242.824,243.229,32.530,469.312,232.477,70.335,53.882,254.713,18.979,335.600,174.866,75.441,303.548,231.158,82.460,328.059,240.695,84.704
35,256.649,244.716,61.614,277.312,227.536,74.054,1170.353,244.249,22.116,512.231,242.903,29.760,561.400,250.496,31.851,753.391,252.169,20.172,106.381,214.564,22.153,111.100,212.450,29.559,160.000,237.197,34.975,122.688,235.837,27.059,851.200,245.262,80.885,497.000,235.473,59.841,170.188,224.600,66.861,265.233,231.334,61.156,252.765,211.614,78.589,88.462,244.001,75.517,105.357,239.912,71.487,36.167,223.298,57.265,226.529,172.841,70.666,230.100,171.171,75.980,152.667,239.137,65.304,112.077,238.542,51.833,114.750,233.764,55.384,105.750,219.468,31.620,78.462,254.110,79.815,69.375,237.749,56.509,111.417,227.880,55.750,35.556,228.678,19.704,147.250,205.910,75.198,267.946,183.089,75.401,32.700,250.022,77.015,88.417,227.884,14.726,118.500,223.557,20.297,712.190,249.061,20.891,44.692,245.022,67.286,67.810,247.652,72.321,151.484,211.039,34.392,138.412,243.313,32.568,490.688,232.440,70.437,35.235,254.745,18.819,242.000,174.872,75.406,350.903,231.062,82.580,277.882,240.724,84.730
36,247.676,244.749,61.549,309.354,227.392,73.991,274.059,244.234,22.149,258.308,242.824,29.731,506.800,250.463,31.917,520.065,252.152,20.124,156.952,214.752,22.042,169.500,212.398,29.406,256.968,237.317,34.996,133.062,235.733,26.885,942.100,245.237,80.905,465.529,235.439,59.848,180.438,224.666,66.674,246.167,231.274,61.070,232.235,211.564,78.594,95.231,244.191,75.331,125.929,239.956,71.438,62.278,223.431,57.526,141.471,172.774,70.534,240.900,171.085,75.976,100.667,239.154,65.437,68.846,238.228,51.950,94.875,233.712,55.600,181.562,219.401,31.545,96.077,254.177,79.368,72.375,237.690,56.579,97.583,228.002,55.808,50.722,228.456,19.860,176.667,205.849,75.090,303.784,183.058,75.472,50.400,250.225,77.053,74.417,228.054,14.233,102.062,223.647,20.043,374.000,249.089,20.904,39.308,244.601,67.582,47.048,247.301,72.341,208.258,211.002,34.509,55.588,243.545,32.768,594.688,232.543,70.269,12.176,254.849,19.013,300.600,174.809,75.549,229.548,231.169,82.472,305.294,240.591,84.530
37,206.324,244.742,61.398,260.729,227.425,74.004,198.941,244.454,22.044,208.769,242.887,29.703,323.200,250.461,32.024,491.500,252.214,19.931,101.524,214.693,22.112,168.700,212.312,29.656,225.032,237.362,34.740,156.562,235.758,26.746,851.700,245.240,80.837,549.647,235.477,59.839,209.188,224.659,66.744,231.200,231.390,61.182,203.765,211.501,78.500,137.231,244.146,75.463,79.786,240.037,71.653,48.944,223.471,57.675,154.059,173.000,70.545,226.700,171.148,75.957,106.381,239.235,65.369,82.769,238.585,51.558,80.312,233.736,55.465,247.188,219.624,31.474,153.385,254.097,79.624,68.625,237.896,56.393,69.833,227.686,56.045,29.611,228.774,19.945,160.750,205.849,75.067,271.784,182.966,75.466,81.500,250.326,77.104,46.250,227.960,14.543,80.938,223.601,20.157,358.952,249.093,20.944,46.923,244.786,67.337,53.333,247.565,72.421,149.548,210.913,34.358,64.353,243.240,32.922,584.375,232.532,70.425,19.353,254.639,19.077,348.000,174.828,75.307,260.903,231.107,82.757,258.824,240.712,84.634
38,254.757,244.665,61.538,257.604,227.259,74.132,228.529,244.184,22.058,162.692,242.694,29.743,105.300,250.704,32.055,97.457,252.265,19.648,100.000,214.664,22.354,119.200,212.384,29.441,164.581,237.318,34.921,114.375,235.725,26.781,852.900,245.261,80.912,476.353,235.400,59.819,253.562,224.744,66.589,259.667,231.351,61.139,206.294,211.595,78.590,89.692,244.313,75.240,102.500,239.944,71.433,54.056,223.347,57.595,211.235,172.885,70.666,209.600,171.205,75.897,101.048,239.209,65.337,35.308,238.359,51.714,109.438,233.758,55.376,225.250,219.403,31.499,149.615,253.987,79.661,42.125,237.718,56.785,47.250,227.793,56.187,24.333,229.249,19.623,181.417,205.799,75.156,279.027,183.008,75.456,74.100,250.315,77.222,57.833,227.850,14.429,182.750,223.577,20.172,83.238,249.133,21.057,69.077,244.897,67.394,61.905,247.488,72.621,212.645,211.002,34.475,114.824,243.385,32.618,520.250,232.594,70.340,14.059,255.102,19.008,409.900,174.745,75.380,245.806,231.079,82.670,316.000,240.584,84.829
39,287.514,244.761,61.579,296.458,227.269,74.019,228.059,244.294,22.102,185.385,242.986,29.781,35.700,250.506,32.400,46.543,252.190,19.747,43.810,214.653,21.885,167.200,212.333,29.518,212.452,237.089,34.876,212.250,235.741,27.070,930.800,245.193,80.853,442.412,235.456,59.882,222.750,224.754,66.608,234.767,231.347,61.104,248.471,211.497,78.469,76.923,244.022,75.284,107.714,239.896,71.363,29.889,223.439,57.960,180.706,172.990,70.700,202.100,171.273,76.030,130.571,239.066,65.325,64.846,238.525,51.601,171.375,233.637,55.414,188.812,219.542,31.520,54.538,254.244,79.512,87.250,237.679,56.845,136.917,227.801,55.900,23.000,228.618,19.714,199.750,205.757,75.114,310.378,183.008,75.533,44.200,250.168,77.466,37.083,227.842,14.451,126.375,223.497,20.131,118.095,248.995,21.159,59.000,244.698,67.391,46.190,247.658,72.306,165.548,210.976,34.708,83.706,243.349,32.725,586.812,232.472,70.339,18.647,255.001,18.917,348.000,174.923,75.495,250.129,231.166,82.864,368.647,240.617,84.633
40,194.432,244.845,61.549,290.208,227.335,74.029,120.529,244.227,21.868,176.923,242.953,29.608,32.400,250.841,31.875,56.587,252.214,20.414,57.143,214.672,22.164,119.100,212.270,29.576,191.871,237.135,34.987,193.000,235.700,27.024,992.600,245.230,80.898,515.706,235.431,59.851,222.625,224.683,66.544,268.567,231.426,61.065,283.941,211.586,78.464,118.692,244.014,75.361,104.857,239.897,71.239,36.889,223.384,57.423,196.824,172.944,70.611,190.700,171.246,75.829,138.571,239.099,65.310,79.154,238.455,51.725,143.000,233.679,55.381,200.625,219.327,31.588,131.846,254.087,79.697,76.750,237.541,56.921,84.667,227.917,56.243,26.278,228.639,19.880,229.667,205.929,75.168,293.135,182.911,75.455,56.000,250.130,77.367,17.667,227.688,14.664,109.812,223.667,20.157,132.762,249.203,21.040,76.846,244.792,67.518,66.190,247.641,72.574,192.710,210.933,34.494,128.118,243.242,32.915,580.125,232.464,70.354,11.353,254.938,18.957,339.400,174.884,75.415,347.484,231.101,82.640,315.118,240.614,84.738
41,295.568,244.737,61.667,270.500,227.433,73.968,171.000,244.316,22.027,217.385,243.004,29.843,114.800,250.529,31.975,67.739,251.986,20.181,85.905,214.527,22.073,136.600,212.452,29.527,175.548,237.395,35.079,225.500,235.722,26.948,939.400,245.206,80.833,567.294,235.520,59.827,278.875,224.586,66.687,268.600,231.360,61.112,336.118,211.595,78.566,85.846,244.204,75.458,95.500,239.995,71.511,66.111,223.038,57.976,159.412,172.969,70.729,145.200,171.246,75.718,159.429,239.382,65.255,40.154,238.757,51.623,121.625,233.738,55.337,143.438,219.429,31.565,52.154,253.817,79.464,59.875,237.615,56.510,109.500,227.838,55.989,22.056,228.432,20.253,168.250,205.906,75.156,314.054,183.014,75.421,52.600,250.167,77.248,39.750,227.844,14.228,121.812,223.721,20.139,141.714,249.088,21.324,52.923,245.044,67.349,81.238,247.535,72.255,151.677,210.902,34.470,136.412,243.277,32.938,590.938,232.420,70.312,14.118,254.783,18.936,402.300,174.791,75.402,238.774,231.149,82.577,272.235,240.554,84.553
42,320.162,244.796,61.515,310.188,227.377,73.936,195.412,244.343,22.175,197.846,242.923,29.866,54.700,250.495,31.755,51.065,252.226,20.516,105.810,214.520,22.032,260.000,212.360,29.381,179.032,237.243,34.895,214.625,235.723,27.035,1013.100,245.233,80.920,436.765,235.416,59.816,207.562,224.710,66.681,261.000,231.296,61.209,232.235,211.618,78.508,66.538,244.025,75.581,104.857,240.085,71.296,37.944,223.310,57.459,210.412,173.007,70.586,203.100,171.060,75.882,175.143,239.157,65.207,97.000,238.744,51.923,158.062,233.896,55.483,107.062,219.553,31.565,70.462,254.158,79.504,128.125,237.637,56.789,86.500,227.871,55.968,59.722,228.733,20.231,192.667,205.800,75.214,265.459,182.964,75.636,35.400,250.215,77.462,43.500,228.045,14.786,130.500,223.656,20.230,82.667,248.963,20.879,72.385,244.853,67.406,31.810,247.401,72.499,162.581,210.843,34.436,97.588,243.186,32.815,594.312,232.499,70.341,12.118,254.837,19.125,258.800,174.841,75.515,257.484,231.117,82.720,327.824,240.595,84.650
43,229.892,244.653,61.459,304.354,227.428,74.004,217.882,244.304,22.015,257.308,242.842,29.849,29.000,250.469,31.967,56.935,252.167,19.838,138.095,214.773,22.101,177.300,212.438,29.468,124.581,237.236,34.831,262.562,235.803,26.836,946.100,245.241,80.930,574.000,235.527,59.918,183.188,224.666,66.552,208.000,231.437,61.154,275.118,211.661,78.598,103.154,243.959,75.482,116.143,239.966,71.547,75.222,223.275,57.981,203.294,172.968,70.525,263.400,171.108,75.986,120.476,239.407,65.215,93.615,238.565,51.910,149.312,233.760,55.556,182.812,219.249,31.759,99.923,254.107,79.653,110.625,237.765,56.827,141.833,227.683,56.194,36.611,228.681,20.309,179.667,205.759,75.258,217.784,183.033,75.556,32.400,250.242,77.112,53.417,227.818,14.245,154.750,223.550,20.180,107.048,248.995,21.041,35.538,244.943,67.299,57.619,247.668,72.502,126.323,210.945,34.517,68.765,243.213,32.799,540.000,232.528,70.463,9.000,255.676,18.757,347.000,174.848,75.468,276.129,231.045,82.525,255.529,240.735,84.676
44,321.405,244.777,61.575,307.042,227.468,73.954,129.529,244.301,22.027,159.846,242.878,29.616,57.700,250.460,31.731,74.261,252.182,20.276,1394.095,214.636,22.122,131.000,212.203,29.609,246.774,237.259,34.888,265.875,235.718,27.235,914.700,245.184,80.899,451.588,235.459,59.934,265.375,224.646,66.665,280.800,231.407,61.126,307.529,211.538,78.510,142.846,244.170,75.438,73.286,239.771,71.410,43.056,223.159,57.544,183.353,172.909,70.737,155.300,171.142,75.924,110.952,239.186,65.200,73.308,238.439,51.571,84.000,233.812,55.423,225.000,219.484,31.585,77.615,254.081,79.716,92.500,237.713,56.586,157.667,227.879,56.278,47.944,228.578,20.214,174.417,205.838,75.162,373.568,182.985,75.452,41.600,250.262,77.323,61.083,227.772,14.383,145.188,223.738,20.262,109.714,249.081,21.012,47.923,244.687,67.455,64.381,247.514,72.374,216.645,210.895,34.574,103.118,243.339,33.001,506.438,232.427,70.376,2.471,255.802,19.190,287.700,174.916,75.479,302.065,231.113,82.602,275.529,240.620,84.521
45,254.865,244.756,61.672,302.354,227.358,73.982,178.000,244.247,22.024,261.462,242.822,29.746,38.300,250.380,31.786,58.783,252.185,20.254,943.524,214.668,22.175,1537.600,212.347,29.509,173.548,237.286,34.971,234.812,235.757,26.950,871.000,245.185,80.900,484.235,235.373,59.837,240.688,224.633,66.773,277.833,231.366,61.109,244.412,211.667,78.618,115.308,244.242,75.397,65.143,240.039,71.609,41.278,223.427,57.394,195.176,172.924,70.682,201.700,171.132,76.088,137.429,239.223,65.202,117.000,238.381,51.744,146.875,233.735,55.326,195.688,219.484,31.543,133.538,254.034,79.766,33.125,237.850,56.470,137.917,227.821,56.120,56.333,228.558,19.969,190.500,205.834,75.135,265.514,183.010,75.397,75.200,250.266,77.156,30.833,227.885,14.526,96.938,223.703,20.132,81.619,248.837,20.922,29.462,245.028,67.656,31.429,247.705,72.540,185.548,210.933,34.709,47.118,243.540,32.692,661.375,232.532,70.331,6.941,255.306,19.141,310.800,174.790,75.363,296.194,231.130,82.717,257.765,240.668,84.702
46,235.784,244.827,61.543,312.583,227.352,73.969,253.529,244.169,22.143,204.923,242.795,29.776,47.600,250.522,32.160,58.196,252.051,20.358,843.048,214.645,22.180,1047.800,212.304,29.415,162.129,237.082,34.964,183.750,235.772,26.912,872.800,245.203,80.878,446.294,235.379,59.795,397.250,224.627,66.859,340.533,231.314,61.089,320.647,211.578,78.569,61.538,244.040,75.541,121.429,239.934,71.422,35.778,223.217,57.837,180.588,172.923,70.380,121.600,171.352,75.901,158.857,239.058,65.361,71.692,238.387,51.642,128.125,233.517,55.283,131.375,219.482,31.559,111.538,253.845,79.532,85.250,237.591,56.472,95.333,227.826,56.024,16.444,228.497,20.103,158.917,205.901,75.219,233.027,182.908,75.413,86.700,250.417,77.031,16.417,227.697,14.694,107.188,223.522,20.077,70.190,249.007,20.957,40.462,245.053,67.524,92.381,247.636,72.461,203.677,211.029,34.557,118.176,243.335,32.555,624.625,232.475,70.404,10.412,254.968,18.624,241.900,174.770,75.456,317.097,231.003,82.534,288.294,240.793,84.747
